Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6966079b203ae743319b3d6f - minikube	Unknown Heuristic - Run None (Profile ?) 6966079b203ae743319b3d6f - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6966079b203ae743319b3d6f - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6966079b203ae743319b3d6f - minikube-m04
64905.95655220743	3	2	2	2
64921.09320252278	3	3	3	2
64936.22985283812	3	3	2	2
64951.36650315347	4	3	3	3
64966.50315346882	3	3	3	2
64981.639803784165	3	3	3	3
64996.77645409951	4	3	3	3
65011.91310441486	3	3	2	2
65027.0497547302	2	2	2	1
65042.18640504555	2	2	2	2
65057.323055360896	2	2	2	1
65072.45970567624	2	2	2	1
65087.59635599159	3	3	3	2
65102.73300630693	3	2	2	2
65117.86965662228	3	2	2	2
65133.00630693763	4	4	3	3
65148.142957252974	3	2	2	2
65163.27960756832	3	3	2	2
65178.41625788367	3	3	2	2
65193.55290819902	2	2	2	2
65208.689558514365	2	2	2	1
65223.82620882971	3	2	2	2
65238.96285914506	3	3	3	2
65254.09950946041	4	4	4	3
65269.236159775755	3	3	3	3
65284.3728100911	3	3	2	2
65299.50946040645	2	2	2	1
65314.6461107218	2	2	2	2
65329.782761037146	2	2	2	1
65344.91941135249	3	2	2	2
65360.056061667834	3	3	3	3
65375.19271198318	4	4	3	3
65390.32936229853	3	3	3	2
65405.46601261388	3	3	2	2
65420.602662929225	4	3	3	3
65435.73931324457	2	2	2	1
65450.87596355992	3	3	2	2
65466.01261387526	2	2	2	2
65481.14926419061	2	2	1	1
65496.285914505956	4	3	3	3
65511.4225648213	2	2	2	2
65526.55921513664	3	3	2	2
65541.695865452	4	4	3	3
65556.83251576734	2	2	2	1
65571.9691660827	2	2	1	1
65587.10581639803	3	3	3	3
65602.24246671339	3	3	2	2
65617.37911702873	2	2	2	1
65632.51576734408	3	3	3	2
65647.65241765942	2	2	2	2
65662.78906797477	2	1	1	1
65677.92571829012	2	2	2	2
65693.06236860546	3	3	2	2
65708.19901892082	3	3	3	2
65723.33566923616	2	2	2	2
65738.47231955151	3	3	3	2
65753.60896986685	3	2	2	2
65768.7456201822	2	2	1	1
65783.88227049755	2	2	2	2
65799.0189208129	3	3	3	2
65814.15557112824	3	2	2	2
65829.2922214436	3	3	2	2
65844.42887175894	2	2	2	1
65859.56552207429	3	2	2	2
65874.70217238963	2	1	1	1
65889.83882270499	3	2	2	2
65904.97547302031	3	3	3	2
65920.11212333567	3	3	2	2
65935.24877365101	3	2	2	2
65950.38542396636	3	3	3	2
65965.5220742817	3	2	2	2
65980.65872459706	3	3	3	2
65995.7953749124	3	3	3	3
66010.93202522775	3	3	3	2
66026.0686755431	3	3	2	2
66041.20532585845	3	2	2	2
66056.34197617379	3	3	2	2
66071.47862648913	2	2	2	1
66086.61527680448	4	3	3	3
66101.75192711983	3	3	3	3
66116.88857743518	3	2	2	2
66132.02522775052	3	2	2	2
66147.16187806588	3	2	2	2
66162.29852838122	2	2	2	2
66177.43517869657	3	3	3	3
66192.57182901191	2	2	2	2
66207.70847932727	2	2	2	1
66222.8451296426	4	3	3	3
66237.98177995796	2	2	2	2
66253.1184302733	3	2	2	2
66268.25508058866	3	2	2	2
66283.391730904	3	2	2	2
66298.52838121935	2	2	2	2
66313.66503153469	4	4	3	3
66328.80168185003	3	3	3	3
66343.93833216537	3	2	2	2
66359.07498248073	3	3	2	2
66374.21163279607	3	3	3	2
66389.34828311142	3	3	2	2
66404.48493342676	3	2	2	2
66419.62158374212	3	3	2	2
66434.75823405746	4	4	4	3
66449.89488437281	3	2	2	2
66465.03153468815	3	2	2	2
66480.16818500351	3	2	2	2
66495.30483531885	2	2	2	1
66510.44148563419	2	2	2	2
66525.57813594954	3	3	3	3
66540.71478626489	3	3	3	2
66555.85143658024	2	1	1	1
66570.98808689558	2	1	1	1
66586.12473721094	2	1	1	1
66601.26138752628	3	3	3	3
66616.39803784163	4	4	4	3
66631.53468815697	4	4	4	3
66646.67133847233	3	3	3	3
66661.80798878767	3	3	2	2
66676.94463910302	2	2	2	2
66692.08128941836	2	2	2	2
66707.21793973372	3	2	2	2
66722.35459004906	2	2	2	1
66737.4912403644	3	2	2	2
66752.62789067975	2	2	2	1
66767.7645409951	2	2	2	2
66782.90119131045	3	3	3	3
66798.03784162579	3	3	3	3
66813.17449194113	3	3	3	2
66828.31114225648	2	2	1	1
66843.44779257182	2	1	1	1
66858.58444288718	2	1	1	1
66873.72109320252	3	2	2	2
66888.85774351787	3	3	2	2
66903.99439383321	3	3	3	3
66919.13104414855	2	2	2	1
66934.26769446391	2	2	1	1
66949.40434477925	3	2	2	2
66964.5409950946	2	2	2	1
66979.67764540995	3	3	2	2
66994.8142957253	3	3	3	2
67009.95094604064	3	3	3	3
67025.087596356	3	3	2	2
67040.22424667134	3	3	3	2
67055.36089698669	4	4	3	3
67070.49754730203	3	3	3	3
67085.63419761739	3	3	3	2
67100.77084793273	4	4	3	3
67115.90749824808	4	3	3	3
67131.04414856342	3	2	2	2
67146.18079887878	4	3	3	3
67161.31744919412	3	2	2	2
67176.45409950946	3	3	2	2
67191.59074982481	3	3	2	2
67206.72740014015	3	3	2	2
67221.86405045551	3	3	3	3
67237.00070077085	2	2	2	1
67252.13735108619	3	3	3	2
67267.27400140154	3	3	2	2
67282.41065171688	3	3	2	2
67297.54730203224	3	2	2	2
67312.68395234758	3	3	3	3
67327.82060266292	4	4	3	3
67342.95725297827	4	4	4	4
67358.09390329361	2	2	2	2
67373.23055360897	4	4	4	3
67388.36720392431	4	3	3	3
67403.50385423967	3	3	2	2
67418.640504555	3	3	3	2
67433.77715487036	3	2	2	2
67448.9138051857	3	2	2	2
67464.05045550106	2	2	2	1
67479.1871058164	2	2	2	1
67494.32375613175	3	3	2	2
67509.46040644709	2	2	1	1
67524.59705676245	3	2	2	2
67539.73370707779	4	4	3	3
67554.87035739314	2	2	2	2
67570.00700770848	2	2	2	1
67585.14365802382	3	3	2	2
67600.28030833918	2	2	1	1
67615.41695865452	2	2	2	1
67630.55360896987	3	3	3	3
67645.69025928521	4	3	3	3
67660.82690960057	3	3	3	2
67675.96355991591	2	2	2	2
67691.10021023125	3	2	2	2
67706.2368605466	3	3	3	2
67721.37351086194	3	3	3	2
67736.5101611773	3	3	3	3
67751.64681149264	3	3	2	2
67766.78346180798	4	3	3	3
67781.92011212333	4	3	3	3
67797.05676243867	3	2	2	2
67812.19341275403	3	3	2	2
67827.33006306937	3	2	2	2
67842.46671338473	2	2	2	2
67857.60336370007	3	3	2	2
67872.74001401542	3	3	3	3
67887.87666433076	3	3	2	2
67903.01331464612	3	3	3	2
67918.14996496146	3	3	3	3
67933.28661527681	3	2	2	2
67948.42326559215	3	3	3	2
67963.5599159075	4	4	3	3
67978.69656622285	4	3	3	3
67993.83321653819	3	2	2	2
68008.96986685354	3	3	3	2
68024.10651716888	3	3	2	2
68039.24316748424	2	2	1	1
68054.37981779958	3	3	3	2
68069.51646811493	2	2	2	2
68084.65311843027	2	2	1	1
68099.78976874563	2	2	2	2
68114.92641906097	2	1	1	1
68130.06306937631	2	2	1	1
68145.19971969166	2	2	1	1
68160.336370007	2	2	2	2
68175.47302032234	3	3	3	2
68190.6096706377	2	2	1	1
68205.74632095304	1	1	1	1
68220.8829712684	2	2	2	1
68236.01962158373	3	3	3	2
68251.15627189909	3	3	3	3
68266.29292221443	3	3	2	2
68281.42957252979	2	2	2	1
68296.56622284513	2	2	1	1
68311.70287316048	3	3	3	3
68326.83952347582	2	2	1	1
68341.97617379118	3	2	2	2
68357.11282410652	3	2	2	2
68372.24947442187	1	1	1	1
68387.38612473721	1	1	1	1
68402.52277505257	3	3	2	2
68417.6594253679	2	1	1	1
68432.79607568325	3	2	2	2
68447.9327259986	2	1	1	1
68463.06937631394	3	2	2	2
68478.2060266293	3	2	2	2
68493.34267694464	3	3	2	2
68508.47932725999	3	3	3	3
68523.61597757533	3	3	2	2
68538.75262789069	3	3	3	2
68553.88927820603	2	2	2	2
68569.02592852137	2	2	2	2
68584.16257883671	2	2	2	1
68599.29922915206	3	2	2	2
68614.4358794674	3	3	3	2
68629.57252978276	3	3	3	3
68644.7091800981	4	4	3	3
68659.84583041345	3	3	3	2
68674.9824807288	2	2	2	2
68690.11913104415	3	2	2	2
68705.25578135949	3	3	3	2
68720.39243167485	3	3	3	3
68735.52908199019	2	2	2	2
68750.66573230554	2	1	1	1
68765.80238262088	3	3	3	2
68780.93903293624	3	2	2	2
68796.07568325158	2	1	1	1
68811.21233356693	2	2	2	2
68826.34898388227	2	2	2	2
68841.48563419761	2	2	2	1
68856.62228451297	1	1	1	1
68871.7589348283	3	2	2	2
68886.89558514366	2	2	1	1
68902.032235459	3	2	2	2
68917.16888577436	4	4	3	3
68932.3055360897	3	3	3	2
68947.44218640505	3	3	3	2
68962.5788367204	3	3	3	2
68977.71548703575	2	2	2	2
68992.85213735109	3	3	2	2
69007.98878766643	3	3	3	3
69023.12543798177	3	3	2	2
69038.26208829712	3	3	2	2
69053.39873861246	4	4	4	3
69068.53538892782	2	2	2	1
69083.67203924316	3	3	3	2
69098.80868955851	3	3	2	2
69113.94533987386	3	3	2	2
69129.08199018921	2	2	1	1
69144.21864050455	3	3	2	2
69159.3552908199	3	3	2	2
69174.49194113525	3	3	3	2
69189.6285914506	3	3	3	3
69204.76524176594	3	3	3	3
69219.9018920813	3	2	2	2
69235.03854239664	2	2	2	1
69250.17519271199	4	4	4	3
69265.31184302733	3	2	2	2
69280.44849334267	3	3	3	2
69295.58514365803	2	2	2	2
69310.72179397337	3	3	3	3
69325.85844428872	2	2	2	2
69340.99509460406	2	2	2	1
69356.13174491942	2	2	2	2
69371.26839523476	3	3	3	2
69386.40504555011	3	3	2	2
69401.54169586545	3	3	2	2
69416.67834618081	3	2	2	2
69431.81499649613	3	3	3	3
69446.95164681149	4	4	4	3
69462.08829712683	3	3	3	3
69477.22494744218	3	3	3	2
69492.36159775752	3	3	3	2
69507.49824807288	3	3	3	3
69522.63489838822	3	2	2	2
69537.77154870357	3	3	3	2
69552.90819901892	3	3	3	3
69568.04484933427	3	3	3	2
69583.18149964961	4	3	3	3
69598.31814996497	2	2	2	2
69613.4548002803	3	3	2	2
69628.59145059566	3	3	3	2
69643.728100911	3	3	3	3
69658.86475122636	3	3	3	2
69674.0014015417	3	3	3	3
69689.13805185704	3	3	3	2
69704.27470217239	3	3	2	2
69719.41135248773	4	4	4	3
69734.54800280309	4	4	4	4
69749.68465311843	4	3	3	3
69764.82130343378	3	3	2	2
69779.95795374912	3	3	2	2
69795.09460406448	3	3	2	2
69810.23125437982	3	2	2	2
69825.36790469517	2	2	2	2
69840.50455501051	2	2	2	2
69855.64120532587	2	2	1	1
69870.7778556412	3	3	2	2
69885.91450595655	3	3	3	3
69901.05115627189	3	3	3	2
69916.18780658724	2	2	2	2
69931.32445690258	2	2	2	2
69946.46110721794	2	2	2	2
69961.59775753328	3	3	3	2
69976.73440784863	2	2	1	1
69991.87105816398	2	2	2	2
70007.00770847933	2	2	2	2
70022.14435879467	2	1	1	1
70037.28100911003	2	2	2	2
70052.41765942537	3	3	3	2
70067.55430974072	3	3	3	3
70082.69096005606	4	4	4	3
70097.8276103714	4	4	4	3
70112.96426068676	4	3	3	3
70128.1009110021	3	3	3	3
70143.23756131745	3	2	2	2
70158.37421163279	3	3	2	2
70173.51086194815	3	2	2	2
70188.64751226349	2	2	2	1
70203.78416257884	2	2	2	1
70218.92081289418	2	2	2	2
70234.05746320954	3	2	2	2
70249.19411352488	3	3	2	2
70264.33076384023	2	2	1	1
70279.46741415557	3	3	3	3
70294.60406447093	3	2	2	2
70309.74071478627	4	4	4	3
70324.87736510161	3	2	2	2
70340.01401541695	3	3	2	2
70355.1506657323	4	3	3	3
70370.28731604764	3	3	3	2
70385.423966363	2	2	2	2
70400.56061667834	3	2	2	2
70415.6972669937	2	2	2	1
70430.83391730904	3	3	3	2
70445.97056762439	3	2	2	2
70461.10721793973	3	3	2	2
70476.24386825509	3	3	2	2
70491.38051857043	3	2	2	2
70506.51716888578	3	3	2	2
70521.65381920112	3	3	3	3
70536.79046951646	4	3	3	3
70551.92711983182	3	3	2	2
70567.06377014716	3	2	2	2
70582.20042046251	2	2	1	1
70597.33707077785	2	2	2	1
70612.4737210932	3	3	2	2
70627.61037140855	2	1	1	1
70642.7470217239	3	2	2	2
70657.88367203924	2	2	2	2
70673.0203223546	3	3	3	3
70688.15697266994	4	4	3	3
70703.2936229853	3	2	2	2
70718.43027330063	4	3	3	3
70733.56692361599	3	3	2	2
70748.70357393133	2	2	2	2
70763.84022424667	2	2	2	1
70778.97687456201	3	2	2	2
70794.11352487736	3	2	2	2
70809.2501751927	3	2	2	2
70824.38682550806	3	2	2	2
70839.5234758234	3	2	2	2
70854.66012613876	2	2	2	2
70869.7967764541	2	2	2	2
70884.93342676945	3	3	2	2
70900.07007708479	3	3	3	3
70915.20672740015	3	3	2	2
70930.34337771549	2	2	2	1
70945.48002803083	3	2	2	2
70960.61667834618	3	3	3	3
70975.75332866152	3	3	3	2
70990.88997897688	3	3	3	3
71006.02662929222	3	3	2	2
71021.16327960757	3	3	2	2
71036.29992992291	3	3	3	2
71051.43658023827	3	3	2	2
71066.57323055361	3	3	2	2
71081.70988086896	2	2	2	2
71096.8465311843	3	2	2	2
71111.98318149966	2	2	1	1
71127.119831815	2	2	2	1
71142.25648213035	3	2	2	2
71157.3931324457	3	3	2	2
71172.52978276105	2	2	1	1
71187.66643307639	2	1	1	1
71202.80308339173	1	1	1	1
71217.93973370707	3	2	2	2
71233.07638402242	3	3	3	2
71248.21303433776	3	3	3	2
71263.34968465312	3	3	3	3
71278.48633496846	3	3	3	2
71293.62298528382	2	2	2	2
71308.75963559916	3	3	3	2
71323.89628591451	4	3	3	3
71339.03293622985	3	3	2	2
71354.1695865452	2	2	2	2
71369.30623686055	3	3	2	2
71384.44288717589	3	2	2	2
71399.57953749124	3	3	3	3
71414.71618780658	3	3	3	2
71429.85283812194	3	3	2	2
71444.98948843728	2	2	2	1
71460.12613875263	3	2	2	2
71475.26278906797	3	2	2	2
71490.39943938333	3	2	2	2
71505.53608969867	4	4	4	3
71520.67274001402	4	4	3	3
71535.80939032936	4	3	3	3
71550.94604064472	3	3	2	2
71566.08269096006	2	2	2	1
71581.21934127541	3	3	2	2
71596.35599159075	4	4	3	3
71611.4926419061	3	3	3	2
71626.62929222145	2	2	2	1
71641.76594253679	4	4	3	3
71656.90259285213	3	3	3	2
71672.03924316748	3	2	2	2
71687.17589348282	3	3	3	2
71702.31254379818	4	3	3	3
71717.44919411352	3	3	3	2
71732.58584442888	3	2	2	2
71747.72249474422	2	2	2	2
71762.85914505957	3	3	2	2
71777.99579537491	2	2	2	1
71793.13244569025	3	3	3	2
71808.2690960056	3	3	2	2
71823.40574632095	3	2	2	2
71838.5423966363	3	2	2	2
71853.67904695164	3	2	2	2
71868.815697267	2	2	2	2
71883.95234758234	3	3	2	2
71899.08899789769	2	2	2	2
71914.22564821303	3	3	2	2
71929.36229852839	2	2	2	2
71944.49894884373	3	3	3	3
71959.63559915908	2	2	1	1
71974.77224947442	4	4	4	3
71989.90889978978	4	4	3	3
72005.04555010512	4	3	3	3
72020.18220042047	3	3	2	2
72035.31885073581	3	2	2	2
72050.45550105115	3	3	3	2
72065.59215136651	3	3	2	2
72080.72880168185	4	3	3	3
72095.86545199719	3	3	3	3
72111.00210231254	3	3	2	2
72126.13875262788	2	2	2	2
72141.27540294324	3	2	2	2
72156.41205325858	3	3	2	2
72171.54870357394	2	2	2	2
72186.68535388928	2	2	2	2
72201.82200420462	2	1	1	1
72216.95865451997	2	2	1	1
72232.09530483531	2	2	2	1
72247.23195515067	3	3	2	2
72262.368605466	2	2	2	1
72277.50525578136	3	3	3	2
72292.6419060967	2	2	2	2
72307.77855641206	3	3	3	3
72322.9152067274	3	3	3	2
72338.05185704275	4	3	3	3
72353.18850735809	3	2	2	2
72368.32515767345	3	3	2	2
72383.46180798879	3	2	2	2
72398.59845830414	3	3	2	2
72413.73510861948	3	2	2	2
72428.87175893484	3	3	2	2
72444.00840925018	2	2	2	1
72459.14505956552	2	2	2	2
72474.28170988087	2	2	1	1
72489.41836019621	2	2	1	1
72504.55501051157	3	2	2	2
72519.69166082691	4	4	3	3
72534.82831114225	4	4	3	3
72549.9649614576	4	3	3	3
72565.10161177295	3	3	3	3
72580.2382620883	3	3	3	2
72595.37491240364	3	2	2	2
72610.511562719	2	2	1	1
72625.64821303434	3	3	3	3
72640.78486334968	4	3	3	3
72655.92151366503	3	3	3	3
72671.05816398037	2	1	1	1
72686.19481429573	3	3	3	3
72701.33146461107	3	3	2	2
72716.46811492642	2	2	2	2
72731.60476524176	2	2	2	1
72746.74141555712	2	2	2	1
72761.87806587246	2	2	2	2
72777.01471618781	3	3	3	2
72792.15136650315	3	2	2	2
72807.28801681851	2	2	2	2
72822.42466713385	4	4	3	3
72837.5613174492	3	3	3	2
72852.69796776454	3	3	2	2
72867.83461807988	3	3	2	2
72882.97126839524	3	3	2	2
72898.10791871058	3	2	2	2
72913.24456902593	3	3	2	2
72928.38121934127	3	2	2	2
72943.51786965663	3	2	2	2
72958.65451997197	3	3	2	2
72973.79117028731	3	3	3	3
72988.92782060266	4	4	3	3
73004.064470918	2	2	2	2
73019.20112123336	2	2	2	2
73034.3377715487	3	3	3	2
73049.47442186404	3	3	3	2
73064.6110721794	3	3	2	2
73079.74772249474	3	2	2	2
73094.88437281009	3	2	2	2
73110.02102312543	2	2	1	1
73125.15767344079	2	2	2	2
73140.29432375613	3	3	3	2
73155.43097407148	4	4	4	3
73170.56762438682	3	3	2	2
73185.70427470218	3	3	3	2
73200.84092501752	3	2	2	2
73215.97757533287	3	2	2	2
73231.11422564821	3	3	2	2
73246.25087596357	3	3	2	2
73261.38752627891	3	3	2	2
73276.52417659426	2	2	2	2
73291.6608269096	2	1	1	1
73306.79747722494	3	3	2	2
73321.9341275403	3	3	3	3
73337.07077785564	4	3	3	3
73352.207428171	3	3	3	3
73367.34407848633	3	2	2	2
73382.48072880169	2	2	1	1
73397.61737911703	2	2	2	2
73412.75402943237	3	3	3	3
73427.89067974772	3	2	2	2
73443.02733006307	2	2	2	1
73458.16398037842	3	3	3	2
73473.30063069376	3	3	3	2
73488.4372810091	2	1	1	1
73503.57393132446	4	3	3	3
73518.7105816398	3	3	3	3
73533.84723195515	3	3	3	2
73548.98388227049	3	2	2	2
73564.12053258585	2	2	2	2
73579.25718290119	2	2	1	1
73594.39383321654	3	2	2	2
73609.53048353188	3	3	2	2
73624.66713384724	3	2	2	2
73639.80378416258	3	3	3	3
73654.94043447793	3	3	3	3
73670.07708479327	3	3	2	2
73685.21373510863	2	2	2	2
73700.35038542397	2	1	1	1
73715.48703573931	3	3	3	3
73730.62368605466	3	3	2	2
73745.76033637	2	2	2	1
73760.89698668536	3	2	2	2
73776.0336370007	3	2	2	2
73791.17028731605	3	2	2	2
73806.3069376314	3	2	2	2
73821.44358794675	2	2	2	2
73836.58023826209	2	2	2	1
73851.71688857743	3	3	3	3
73866.85353889278	3	3	3	3
73881.99018920813	3	2	2	2
73897.12683952347	3	2	2	2
73912.26348983882	3	3	2	2
73927.40014015416	2	2	2	1
73942.53679046952	2	1	1	1
73957.67344078486	3	3	3	2
73972.81009110021	3	3	3	2
73987.94674141555	2	2	2	2
74003.0833917309	2	2	2	2
74018.22004204625	2	1	1	1
74033.3566923616	2	2	2	2
74048.49334267694	2	2	2	2
74063.6299929923	3	3	3	2
74078.76664330764	3	3	3	3
74093.90329362299	2	2	2	2
74109.03994393833	2	2	2	1
74124.17659425369	3	2	2	2
74139.31324456903	2	2	2	2
74154.44989488437	3	3	3	2
74169.58654519972	3	3	3	3
74184.72319551506	3	3	2	2
74199.85984583042	3	2	2	2
74214.99649614576	2	2	2	2
74230.13314646111	2	2	2	2
74245.26979677645	3	3	3	2
74260.40644709181	2	2	2	2
74275.54309740715	3	2	2	2
74290.67974772249	2	2	2	2
74305.81639803783	3	3	3	2
74320.95304835319	3	2	2	2
74336.08969866853	3	3	3	3
74351.22634898388	3	3	3	2
74366.36299929922	3	3	2	2
74381.49964961458	2	2	2	1
74396.63629992992	3	3	2	2
74411.77295024527	4	4	4	4
74426.90960056061	3	3	3	3
74442.04625087597	2	2	2	2
74457.1829011913	3	2	2	2
74472.31955150666	2	2	2	1
74487.456201822	4	3	3	3
74502.59285213736	3	3	3	2
74517.7295024527	3	2	2	2
74532.86615276805	1	1	1	1
74548.0028030834	3	3	2	2
74563.13945339873	3	3	2	2
74578.27610371409	3	2	2	2
74593.41275402943	3	3	3	3
74608.54940434478	3	3	2	2
74623.68605466012	3	3	3	2
74638.82270497548	3	3	3	2
74653.95935529082	3	3	3	2
74669.09600560617	2	2	2	1
74684.23265592151	3	3	2	2
74699.36930623687	3	2	2	2
74714.50595655221	3	3	2	2
74729.64260686755	2	2	1	1
74744.77925718289	2	2	1	1
74759.91590749825	3	3	3	2
74775.05255781359	3	3	3	3
74790.18920812894	2	2	2	1
74805.32585844428	2	2	2	2
74820.46250875964	3	2	2	2
74835.59915907498	2	2	2	1
74850.73580939033	3	3	2	2
74865.87245970567	3	3	3	2
74881.00911002103	2	2	2	2
74896.14576033637	4	3	3	3
74911.28241065172	3	3	3	2
74926.41906096706	3	3	3	2
74941.55571128242	3	3	2	2
74956.69236159776	3	3	2	2
74971.8290119131	3	2	2	2
74986.96566222845	3	3	2	2
75002.1023125438	4	3	3	3
75017.23896285915	3	3	3	3
75032.37561317449	3	3	3	3
75047.51226348984	3	3	3	2
75062.64891380518	3	3	2	2
75077.78556412054	2	2	2	2
75092.92221443588	3	2	2	2
75108.05886475123	2	2	2	1
75123.19551506657	3	3	2	2
75138.33216538193	4	3	3	3
75153.46881569727	3	3	3	2
75168.60546601261	3	3	3	3
75183.74211632795	3	3	3	2
75198.8787666433	3	3	2	2
75214.01541695865	3	3	3	3
75229.152067274	3	3	3	3
75244.28871758934	3	2	2	2
75259.4253679047	2	2	2	2
75274.56201822004	2	2	2	1
75289.69866853539	2	2	1	1
75304.83531885073	2	2	2	1
75319.97196916609	3	2	2	2
75335.10861948143	3	2	2	2
75350.24526979678	2	2	2	2
75365.38192011212	4	3	3	3
75380.51857042748	3	3	3	2
75395.65522074282	4	4	3	3
75410.79187105816	3	3	3	2
75425.92852137351	2	2	2	1
75441.06517168885	3	2	2	2
75456.20182200421	3	3	3	2
75471.33847231955	3	2	2	2
75486.4751226349	3	3	3	3
75501.61177295024	2	2	2	1
75516.7484232656	3	3	3	2
75531.88507358094	3	2	2	2
75547.0217238963	2	2	2	2
75562.15837421163	2	2	2	1
75577.29502452699	3	2	2	2
75592.43167484233	3	3	3	2
75607.56832515767	3	3	3	3
75622.70497547301	3	3	3	2
75637.84162578837	4	3	3	3
75652.9782761037	3	3	3	2
75668.11492641906	3	3	3	2
75683.2515767344	3	3	3	3
75698.38822704976	2	2	2	2
75713.5248773651	3	3	3	2
75728.66152768045	2	2	2	1
75743.79817799579	2	2	1	1
75758.93482831115	4	3	3	3
75774.07147862649	3	3	3	2
75789.20812894184	3	3	2	2
75804.34477925718	3	3	2	2
75819.48142957252	3	2	2	2
75834.61807988788	2	2	2	2
75849.75473020322	3	3	2	2
75864.89138051857	2	2	2	2
75880.02803083391	2	2	2	1
75895.16468114927	4	3	3	3
75910.30133146461	3	3	3	3
75925.43798177996	3	3	3	2
75940.5746320953	2	2	2	2
75955.71128241066	2	1	1	1
75970.847932726	4	3	3	3
75985.98458304135	4	4	3	3
76001.1212333567	3	3	2	2
76016.25788367205	3	2	2	2
76031.39453398739	2	2	2	1
76046.53118430273	3	3	2	2
76061.66783461807	3	3	3	3
76076.80448493343	4	3	3	3
76091.94113524877	3	3	3	3
76107.07778556412	3	3	3	2
76122.21443587946	3	3	3	2
76137.35108619482	2	2	2	1
76152.48773651016	3	3	3	3
76167.62438682551	3	3	2	2
76182.76103714085	2	2	2	2
76197.8976874562	2	2	2	2
76213.03433777155	3	3	3	2
76228.1709880869	4	4	3	3
76243.30763840224	4	4	3	3
76258.44428871758	2	2	2	2
76273.58093903294	3	3	3	3
76288.71758934828	3	3	3	3
76303.85423966363	3	3	3	2
76318.99088997897	3	3	2	2
76334.12754029433	4	3	3	3
76349.26419060967	4	4	3	3
76364.40084092502	3	3	3	2
76379.53749124036	3	2	2	2
76394.67414155572	3	3	3	3
76409.81079187106	4	4	4	3
76424.94744218641	3	3	2	2
76440.08409250175	2	2	2	2
76455.22074281711	4	3	3	3
76470.35739313245	3	3	2	2
76485.49404344779	3	3	3	2
76500.63069376313	3	3	3	3
76515.76734407849	3	3	3	2
76530.90399439383	3	3	3	2
76546.04064470918	3	3	2	2
76561.17729502452	2	2	2	2
76576.31394533988	3	3	2	2
76591.45059565522	3	3	3	3
76606.58724597057	3	3	2	2
76621.72389628591	3	3	3	2
76636.86054660127	4	3	3	3
76651.9971969166	3	3	3	2
76667.13384723195	3	2	2	2
76682.2704975473	3	2	2	2
76697.40714786264	3	3	3	2
76712.543798178	2	2	1	1
76727.68044849334	3	3	3	3
76742.8170988087	3	2	2	2
76757.95374912403	4	3	3	3
76773.09039943939	3	2	2	2
76788.22704975473	3	3	3	2
76803.36370007008	3	3	3	3
76818.50035038542	3	3	2	2
76833.63700070078	3	3	2	2
76848.77365101612	3	3	3	2
76863.91030133147	2	2	2	2
76879.04695164681	3	2	2	2
76894.18360196217	4	3	3	3
76909.32025227751	2	2	1	1
76924.45690259285	2	2	1	1
76939.59355290819	3	2	2	2
76954.73020322355	3	3	3	2
76969.86685353889	2	1	1	1
76985.00350385424	2	2	2	1
77000.14015416958	2	2	2	1
77015.27680448494	2	2	1	1
77030.41345480028	3	2	2	2
77045.55010511563	3	3	3	2
77060.68675543097	3	3	3	2
77075.82340574631	2	2	2	1
77090.96005606167	2	2	2	2
77106.09670637701	2	2	2	2
77121.23335669236	3	3	2	2
77136.3700070077	3	3	3	2
77151.50665732306	3	2	2	2
77166.6433076384	3	2	2	2
77181.77995795375	2	2	1	1
77196.9166082691	2	2	1	1
77212.05325858445	3	3	3	2
77227.18990889979	3	2	2	2
77242.32655921514	4	3	3	3
77257.46320953048	2	2	2	2
77272.59985984584	4	3	3	3
77287.73651016118	3	3	3	2
77302.87316047653	3	3	2	2
77318.00981079187	2	2	2	2
77333.14646110722	3	2	2	2
77348.28311142257	4	3	3	3
77363.41976173791	2	2	1	1
77378.55641205325	2	2	1	1
77393.6930623686	3	3	2	2
77408.82971268395	2	2	2	2
77423.9663629993	2	2	2	1
77439.10301331464	2	2	1	1
77454.23966363	2	2	1	1
77469.37631394534	2	1	1	1
77484.51296426069	3	3	3	2
77499.64961457603	3	2	2	2
77514.78626489137	3	3	2	2
77529.92291520673	2	2	1	1
77545.05956552207	3	2	2	2
77560.19621583742	2	2	2	2
77575.33286615276	2	2	2	1
77590.46951646812	3	2	2	2
77605.60616678346	3	3	2	2
77620.74281709881	2	2	2	1
77635.87946741415	2	2	2	2
77651.01611772951	2	2	1	1
77666.15276804485	2	2	2	2
77681.2894183602	4	3	3	3
77696.42606867554	2	2	2	2
77711.5627189909	3	3	3	2
77726.69936930624	3	3	3	3
77741.83601962158	3	3	3	2
77756.97266993693	3	3	3	3
77772.10932025228	3	3	3	2
77787.24597056763	4	3	3	3
77802.38262088297	4	3	3	3
77817.51927119831	2	2	2	1
77832.65592151367	2	2	2	1
77847.792571829	2	2	2	2
77862.92922214436	3	3	2	2
77878.0658724597	3	3	3	2
77893.20252277506	3	2	2	2
77908.3391730904	3	2	2	2
77923.47582340574	2	2	2	1
77938.61247372109	3	3	3	3
77953.74912403643	3	3	3	2
77968.88577435179	2	2	1	1
77984.02242466713	3	2	2	2
