Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube-m04
36077.13109218409	3	2	2	2
36087.31112635323	3	2	2	2
36087.54112712527	3	2	2	2
36097.721161294394	3	3	3	2
36107.90119546353	2	2	2	1
36118.1612299012	4	4	4	3
36128.37126417104	3	3	3	3
36138.5712984073	3	3	3	3
36138.8112992129	3	3	3	2
36149.0013334156	3	3	2	2
36159.21136768544	3	2	2	2
36169.45140205597	3	3	3	2
36179.611436157975	3	2	2	2
36189.75147019284	2	2	1	1
36189.98147096488	2	2	1	1
36200.13150503331	3	3	2	2
36210.301539168875	3	2	2	2
36220.55157357298	3	2	2	2
36230.71160767497	2	2	2	1
36240.93164197838	3	2	2	2
36241.171642783986	2	2	2	2
36251.38167705382	3	2	2	2
36261.59171132365	2	2	2	2
36271.721745324954	2	1	1	1
36281.931779594786	3	3	3	3
36292.11181376392	3	3	3	3
36292.35181456953	3	2	2	2
36302.55184880579	4	3	3	3
36312.73188297492	3	2	2	2
36322.951917278326	3	3	2	2
36333.16195154816	4	4	4	4
36343.361985784424	3	3	3	2
36343.60198659003	3	3	2	2
36353.782020759165	3	3	2	2
36363.9620549283	3	2	2	2
36374.13208906387	3	3	3	3
36384.33212330013	3	2	2	2
36394.5321575364	2	2	2	1
36394.772158342006	2	2	1	1
36404.962192544706	3	3	3	3
36415.16222678097	4	3	3	3
36425.34226095011	4	4	3	3
36435.52229511923	4	4	4	3
36445.70232928837	3	3	3	2
36445.94233009398	3	3	2	2
36456.16236439738	4	3	3	3
36466.342398566514	3	3	2	2
36476.582432937044	3	2	2	2
36486.76246710618	3	2	2	2
36496.97250137601	3	2	2	2
36497.212502181625	2	2	2	1
36507.40253638432	3	3	3	2
36517.502570284916	2	2	2	2
36527.692604487616	3	3	3	2
36537.82263848891	3	3	2	2
36547.99267262448	3	3	2	2
36548.22267339652	3	3	2	2
36558.402707565656	3	2	2	2
36568.642741936186	3	3	2	2
36578.862776239584	3	3	2	2
36589.052810442285	4	3	3	3
36599.20284451072	3	3	3	3
36599.44284531633	3	3	2	2
36609.612879451895	3	3	3	2
36619.762913520324	3	3	3	2
36629.89294752162	3	2	2	2
36640.04298159006	3	2	2	2
36650.193015658486	3	3	2	2
36650.43301646409	2	2	2	2
36660.64305073393	3	3	2	2
36670.80308483593	3	2	2	2
36681.023119139325	3	3	3	2
36691.2531534763	3	3	2	2
36701.443187679	2	2	2	2
36701.6831884846	2	2	2	1
36711.83322255303	3	3	2	2
36722.02325675573	3	3	3	3
36732.223290992	3	3	2	2
36742.383325094	3	2	2	2
36752.59335936383	2	2	2	1
36752.82336013587	2	2	2	1
36762.963394170736	3	3	3	2
36773.103428205606	2	2	1	1
36783.29346240831	2	2	2	2
36793.50349667814	2	2	2	2
36803.71353094797	3	3	3	2
36803.95353175358	2	2	2	2
36814.13356592271	3	2	2	2
36824.313600091846	3	3	2	2
36834.49363426097	3	3	2	2
36844.63366829584	3	3	3	3
36854.78370236427	3	3	3	2
36855.01370313631	3	3	3	2
36865.13373710404	3	2	2	2
36875.34377137388	4	4	3	3
36885.50380547588	4	3	3	3
36895.69383967858	3	3	3	2
36905.933874049115	3	3	3	3
36906.173874854714	3	3	2	2
36916.29390882245	3	2	2	2
36926.45394292445	2	2	2	2
36936.61397702645	3	2	2	2
36946.75401106131	3	3	3	3
36956.97404536471	3	3	3	2
36957.20404613676	3	3	3	2
36967.41408040659	2	2	2	1
36977.60411460929	3	3	2	2
36987.764148711285	3	2	2	2
36997.96418294755	2	2	1	1
37008.16421718382	3	3	3	3
37008.404217989424	3	2	2	2
37018.594252192124	3	3	2	2
37028.824286529096	2	2	2	1
37039.02432076536	3	2	2	2
37049.24435506876	3	3	3	3
37059.424389237895	3	3	3	2
37059.6643900435	3	2	2	2
37069.8544242462	2	2	2	2
37080.034458415335	2	2	2	2
37090.2344926516	3	3	3	2
37100.454526955	2	2	1	1
37110.68456129197	2	2	2	2
37110.91456206401	2	2	2	2
37121.11459630028	3	3	3	3
37131.26463036871	4	3	3	3
37141.48466467211	3	3	2	2
37151.68469890838	3	3	3	2
37161.85473304394	2	2	1	1
37162.094733849546	2	1	1	1
37172.27476801868	3	3	2	2
37182.384801952845	3	3	3	3
37192.60483625625	4	4	4	3
37202.81487052608	2	2	2	2
37212.934904493806	3	3	3	2
37213.17490529942	3	3	2	2
37223.39493960282	4	4	3	3
37233.57497377195	3	3	3	3
37243.785008041785	3	3	2	2
37253.96504221092	3	2	2	2
37264.14507638005	3	3	3	2
37264.38507718566	3	2	2	2
37274.515111186956	3	3	2	2
37284.64514518825	3	2	2	2
37294.84517942452	4	3	3	3
37305.02521359365	4	3	3	3
37315.22524782992	3	3	3	3
37315.465248635526	3	2	2	2
37325.61528270396	3	3	2	2
37335.84531704093	3	3	3	2
37346.05535131076	3	2	2	2
37356.205385379195	3	3	3	3
37366.38541954833	4	3	3	3
37366.625420353936	3	3	2	2
37376.745454321666	2	2	2	1
37386.97548865863	3	2	2	2
37397.105522659935	2	2	2	2
37407.31555692977	3	3	3	3
37417.50559113247	4	4	3	3
37417.745591938066	3	3	3	3
37427.93562614077	2	2	2	1
37438.09566024277	3	3	3	3
37448.25569434477	3	3	2	2
37458.4957287153	4	3	3	3
37468.685762918	3	3	3	3
37468.925763723615	3	2	2	2
37479.15579806058	3	3	3	2
37489.36583233041	3	3	3	3
37499.595866667376	3	3	2	2
37509.805900937215	4	3	3	3
37519.99593513991	3	3	3	3
37520.23593594552	3	2	2	2
37530.45597024892	3	3	2	2
37540.636004418055	3	3	2	2
37550.876038788585	3	3	3	3
37561.05607295772	2	2	2	1
37571.29610732826	3	3	3	3
37571.53610813386	3	2	2	2
37581.70614226943	3	3	3	3
37591.92617657283	3	3	2	2
37602.17621097693	3	3	3	3
37612.35624514606	2	2	2	1
37622.536279315194	2	2	2	1
37622.77628012081	2	2	1	1
37632.9363142228	3	3	3	2
37643.11634839194	3	3	3	3
37653.2563824268	3	3	3	3
37663.39641646167	3	2	2	2
37673.5764506308	3	3	2	2
37673.8164514364	3	2	2	2
37683.99648560554	3	3	3	3
37694.24652000964	4	3	3	3
37704.39655407807	3	3	3	3
37714.616588381476	3	3	2	2
37724.82662265131	4	3	3	3
37725.066623456914	3	3	2	2
37735.26665769318	4	4	3	3
37745.45669189588	3	3	3	3
37755.58672589718	3	3	3	2
37765.77676009988	2	2	2	2
37775.976794336144	3	3	3	2
37776.21679514175	2	2	2	2
37786.40682934445	3	3	3	3
37796.60686358072	3	3	2	2
37806.80689781698	2	2	1	1
37817.036932153955	3	3	2	2
37827.27696652449	3	3	2	2
37827.51696733009	2	2	2	2
37837.627001264256	2	2	2	2
37847.78703536626	2	2	1	1
37858.007069669664	3	3	2	2
37868.11710360382	3	3	3	2
37878.367138007925	4	3	3	3
37878.60713881353	3	3	3	3
37888.78717298266	4	3	3	3
37898.9672071518	3	3	2	2
37909.1572413545	2	2	2	2
37919.41727579216	4	4	4	3
37929.55730982703	3	3	2	2
37929.78731059907	3	3	2	2
37939.997344868905	2	2	2	2
37950.1273788702	3	2	2	2
37960.36741324074	2	2	2	2
37970.58744754414	4	4	4	3
37980.77748174684	3	3	3	3
37981.017482552445	3	2	2	2
37991.207516755145	3	3	3	3
38001.42755105854	3	2	2	2
38011.57758512697	3	3	3	3
38021.74761926254	3	3	2	2
38031.98765363308	3	3	3	3
38032.21765440512	3	3	3	3
38042.42768867495	3	2	2	2
38052.607722844084	2	2	2	2
38062.82775714748	4	4	3	3
38072.95779114878	4	3	3	3
38083.177825452185	2	1	1	1
38083.407826224226	2	1	1	1
38093.51786015839	2	1	1	1
38103.75789452892	3	3	3	2
38114.007928933024	3	3	3	2
38124.20796316929	2	2	2	2
38134.40799740556	3	3	2	2
38134.64799821116	3	2	2	2
38144.81803234673	3	3	2	2
38154.998066515866	4	3	3	3
38165.15810061786	3	3	3	3
38175.3681348877	2	2	1	1
38185.51816895613	2	2	1	1
38185.758169761735	2	1	1	1
38195.97820406513	2	2	2	2
38206.19823836853	4	4	3	3
38216.378272537666	3	3	2	2
38226.5283066061	3	3	2	2
38236.738340875934	3	3	2	2
38236.97834168154	2	2	2	2
38247.158375850675	2	2	1	1
38257.38841018765	3	3	2	2
38267.55844432321	2	2	1	1
38277.77847862661	3	2	2	2
38287.99851293001	2	2	2	1
38288.23851373562	2	1	1	1
38298.46854807259	3	2	2	2
38308.67858234242	3	3	3	2
38318.80861634372	3	2	2	2
38329.04865071425	3	2	2	2
38339.198684782685	2	2	2	2
38339.43868558829	2	2	1	1
38349.60871972386	2	2	1	1
38359.84875409439	3	2	2	2
38370.048788330656	2	2	2	2
38380.24882256692	2	2	1	1
38390.43885676962	2	2	2	1
38390.66885754166	2	2	2	1
38400.8488917108	3	2	2	2
38411.018925846365	2	2	2	1
38421.21896008263	3	2	2	2
38431.38899421819	3	3	3	2
38441.48902811879	3	3	2	2
38441.7290289244	2	2	2	1
38451.899063059966	3	3	2	2
38462.03909709483	3	3	3	2
38472.22913129753	3	3	2	2
38482.429165533795	4	4	3	3
38492.62919977007	3	3	2	2
38492.86920057567	3	2	2	2
38503.0192346441	2	2	2	1
38513.229268913936	4	4	3	3
38523.369302948806	4	4	4	3
38533.56933718507	3	3	3	3
38543.779371454904	3	2	2	2
38544.01937226051	2	2	2	2
38554.19940642964	2	2	2	1
38564.42944076661	3	3	3	3
38574.649475070015	3	2	2	2
38584.819509205576	3	3	3	2
38595.04954354255	2	2	2	2
38595.289544348154	2	2	2	1
38605.52957871869	3	2	2	2
38615.74961302209	3	3	2	2
38625.929647191224	3	3	3	2
38636.169681561754	3	3	3	3
38646.34971573089	4	4	3	3
38646.589716536495	3	3	3	3
38656.709750504226	3	3	3	2
38666.88978467336	3	3	3	3
38677.10981897676	3	3	2	2
38687.239852978055	3	2	2	2
38697.40988711362	3	3	3	2
38697.64988791923	3	3	2	2
38707.8199220548	3	2	2	2
38718.04995639176	4	3	3	3
38728.259990661594	2	2	2	1
38738.43002479716	3	2	2	2
38748.640059066995	2	2	2	1
38748.88005987261	2	2	1	1
38759.060094041735	3	3	3	2
38769.250128244435	4	4	4	3
38779.460162514275	2	2	2	1
38789.72019695194	4	3	3	3
38799.93023122177	4	3	3	3
38800.170232027376	3	3	3	3
38810.33026612938	2	2	2	2
38820.51030029851	3	2	2	2
38830.75033466905	3	3	3	3
38840.94036887175	3	3	3	2
38851.170403208715	4	4	3	3
38851.41040401432	3	3	3	2
38861.63043831772	2	2	2	2
38871.79047241972	3	3	3	2
38882.020506756686	4	3	3	3
38892.20054092582	4	3	3	3
38902.39057512852	3	2	2	2
38902.62057590056	3	2	2	2
38912.84061020396	4	3	3	3
38923.00064430596	3	3	3	3
38933.20067854223	4	3	3	3
38943.37071267779	3	3	2	2
38953.570746914054	3	3	3	3
38953.81074771967	3	2	2	2
38963.980781855236	3	2	2	2
38974.22081622577	4	4	4	3
38984.440850529165	2	2	2	2
38994.580884564035	3	3	2	2
39004.820918934565	3	3	2	2
39005.06091974018	2	2	2	1
39015.30095411071	3	3	3	3
39025.47098824628	3	2	2	2
39035.64102238184	2	2	2	2
39045.881056752376	3	3	2	2
39056.101091055774	2	2	2	1
39056.331091827815	2	2	2	1
39066.55112613122	3	2	2	2
39076.72116026678	2	2	1	1
39086.91119446948	3	3	2	2
39097.10122867218	3	2	2	2
39107.37126314342	4	3	3	3
39107.60126391546	3	3	2	2
39117.82129821886	3	3	3	2
39128.04133252226	3	3	2	2
39138.271366859226	3	2	2	2
39148.5014011962	3	3	3	2
39158.701435432464	2	2	2	2
39158.94143623807	2	2	1	1
39169.16147054147	3	2	2	2
39179.311504609905	3	2	2	2
39189.561539014	3	3	3	3
39199.71157308244	4	3	3	3
39209.90160728514	3	3	3	2
39210.141608090744	2	2	2	2
39220.351642360576	2	2	2	1
39230.561676630416	3	3	3	3
39240.711710698844	4	4	3	3
39250.94174503581	3	3	3	3
39261.161779339214	3	2	2	2
39261.40178014482	2	2	2	2
39271.55181421325	3	3	3	2
39281.751848449516	3	3	3	3
39291.93188261865	4	4	4	3
39302.14191688848	3	2	2	2
39312.33195109118	3	3	3	2
39312.57195189679	2	2	2	2
39322.75198606592	3	2	2	2
39332.95202030219	3	3	2	2
39343.14205450489	3	3	3	3
39353.31208864046	3	3	2	2
39363.552123010995	2	2	2	2
39363.78212378303	2	2	2	2
39373.94215788502	2	2	2	1
39384.16219218843	2	2	2	1
39394.432226659665	4	4	4	4
39404.6122608288	3	3	2	2
39414.78229496437	2	2	1	1
39415.022295769966	2	1	1	1
39425.2023299391	3	3	3	2
39435.40236417537	3	3	3	2
39445.5823983445	2	2	2	2
39455.7424324465	3	3	3	2
39465.92246661564	3	3	3	2
39466.16246742124	3	3	2	2
39476.38250172464	3	3	3	3
39486.61253606161	3	3	3	2
39496.84257039858	2	2	2	2
39507.05260466841	3	3	3	2
39517.202638736846	3	2	2	2
39517.44263954245	2	2	2	1
39527.63267374515	3	3	2	2
39537.81270791428	3	3	2	2
39548.032742217685	4	3	3	3
39558.24277648752	2	2	2	1
39568.412810623086	3	2	2	2
39568.642811395126	3	2	2	2
39578.87284573209	3	3	3	3
39589.02287980053	3	3	3	2
39599.26291417106	3	3	3	3
39609.482948474455	3	2	2	2
39619.74298291213	3	3	3	2
39619.972983684165	3	3	3	2
39630.13301778617	4	4	3	3
39640.3130519553	4	3	3	3
39650.48308609087	2	2	2	2
39660.683120327136	3	3	3	2
39670.9131546641	4	3	3	3
39671.15315546971	3	3	3	2
39681.3131895717	2	2	2	2
39691.55322394224	3	3	3	2
39701.773258245645	3	2	2	2
39711.95329241478	3	2	2	2
39722.18332675174	3	2	2	2
39722.42332755735	2	2	2	2
39732.64336186075	3	2	2	2
39742.83339606345	2	2	2	1
39752.99343016545	1	1	1	1
39763.25346460312	4	3	3	3
39773.44349880582	3	3	3	2
39773.68349961143	3	2	2	2
39783.85353374699	3	2	2	2
39794.053567983254	3	3	3	3
39804.18360198456	3	3	3	2
39814.37363618726	4	3	3	3
39824.56367038996	3	3	3	2
39824.80367119556	2	2	2	2
39835.03370553253	3	3	3	2
39845.2637398695	3	3	3	2
39855.493774206465	2	2	2	1
39865.683808409165	2	2	2	1
39875.8638425783	3	3	2	2
39876.103843383906	2	2	2	1
39886.353877788	3	3	2	2
39896.513911890004	2	2	2	1
39906.71394612627	2	2	2	2
39916.94398046324	2	1	1	1
39927.10401456524	2	2	1	1
39927.33401533728	2	2	1	1
39937.53404957354	3	3	3	2
39947.71408374268	3	3	3	2
39957.954118113215	3	3	2	2
39968.16415238305	2	2	2	1
39978.37418665288	2	2	2	1
39978.61418745849	2	1	1	1
39988.834221761885	3	2	2	2
39999.08425616599	3	3	2	2
40009.25429030156	2	2	1	1
40019.46432457139	3	2	2	2
40029.62435867339	2	2	2	2
40029.86435947899	2	2	1	1
40040.10439384953	4	3	3	3
40050.25442791796	3	3	3	3
40060.43446208709	2	2	2	1
40070.684496491194	3	3	3	2
40080.914530828166	3	3	3	3
40081.15453163377	3	3	2	2
40091.38456597074	3	2	2	2
40101.624600341274	3	3	3	2
40111.814634543975	3	3	3	2
40122.004668746675	4	4	3	3
40132.21470301651	3	3	3	2
40132.45470382211	3	3	2	2
40142.664738091946	3	3	3	2
40152.874772361785	3	3	3	2
40163.07480659805	2	2	2	2
40173.334841035714	4	4	3	3
40183.524875238414	3	2	2	2
40183.76487604403	2	2	2	1
40193.964910280294	3	2	2	2
40204.154944482994	3	3	3	2
40214.37497878639	3	3	3	3
40224.50501278769	3	3	2	2
40234.72504709109	4	3	3	3
40234.965047896694	3	3	2	2
40245.16508213296	4	4	3	3
40255.36511636923	3	3	2	2
40265.56515060549	3	3	3	2
40275.75518480819	4	3	3	3
40285.8852188095	3	3	3	3
40286.1252196151	3	2	2	2
40296.265253649966	3	3	3	2
40306.40528768484	3	3	3	2
40316.6053219211	3	3	2	2
40326.7953561238	4	3	3	3
40336.97539029293	4	3	3	3
40337.215391098536	3	3	3	2
40347.43542540194	3	3	3	3
40357.625459604635	3	3	3	3
40367.7954937402	2	2	2	2
40377.9855279429	3	3	2	2
40388.22556231344	3	3	2	2
40388.46556311905	2	2	2	2
40398.685597422445	3	3	2	2
40408.785631323044	2	2	2	2
40419.015665660016	3	2	2	2
40429.205699862716	3	3	2	2
40439.355733931145	3	3	2	2
40439.59573473675	2	2	2	2
40449.775768905885	2	2	2	2
40459.97580314215	3	2	2	2
40470.155837311286	3	3	2	2
40480.345871513986	3	3	3	2
40490.535905716686	4	3	3	3
40490.77590652229	3	3	2	2
40500.93594062429	4	3	3	3
40511.06597462559	3	3	3	2
40521.30600899612	3	3	2	2
40531.52604329952	2	2	2	2
40541.62607720012	2	2	1	1
40541.866078005725	2	1	1	1
40552.10611237626	3	3	3	2
40562.2861465454	3	3	3	3
40572.51618088236	3	3	2	2
40582.656214917224	3	3	2	2
40592.886249254196	2	2	2	2
40593.1262500598	2	1	1	1
40603.32628429607	3	3	3	3
40613.51631849877	3	3	3	3
40623.73635280217	3	3	3	3
40633.906386937735	3	3	2	2
40644.0764210733	2	2	2	1
40644.31642187891	2	1	1	1
40654.41645577951	2	2	2	2
40664.616490015775	3	3	2	2
40674.856524386305	3	3	3	2
40685.05655862257	3	3	3	3
40695.27659292598	4	3	3	3
40695.516593731576	3	3	2	2
40705.74662806855	3	3	2	2
40715.88666210341	3	2	2	2
40726.09669637325	2	2	2	2
40736.346730777346	4	4	3	3
40746.516764912914	3	3	3	2
40746.746765684955	3	3	3	2
40756.95679995479	3	2	2	2
40767.19683432532	3	3	2	2
40777.38686852802	3	3	3	2
40787.56690269715	3	3	3	3
40797.696936698456	3	2	2	2
40797.93693750406	2	2	2	1
40808.13697174033	3	3	3	3
40818.32700594303	3	3	3	2
40828.55704027999	3	3	3	2
40838.70707434842	3	2	2	2
40848.867108450424	2	2	1	1
40849.10710925603	2	1	1	1
40859.337143593	3	3	3	3
40869.48717766143	3	3	2	2
40879.69721193127	3	3	3	2
40889.8772461004	3	3	2	2
40900.05728026953	3	3	3	2
40900.28728104157	3	3	3	2
40910.47731524427	2	2	2	1
40920.5673491113	2	2	2	1
40930.767383347564	2	2	2	2
40940.86741724816	2	2	2	1
40951.077451518	2	2	2	2
40951.31745232361	2	2	2	1
40961.517486559875	3	3	2	2
40971.637520527605	3	3	2	2
40981.81755469674	3	3	3	3
40992.04758903371	3	3	3	3
41002.24762326998	3	2	2	2
41002.47762404201	3	2	2	2
41012.66765824471	4	4	4	3
41022.827692346706	3	3	3	3
41033.017726549406	3	3	2	2
41043.177760651415	3	2	2	2
41053.35779482054	3	2	2	2
41053.59779562615	2	2	2	2
41063.797829862415	4	4	3	3
41074.02786419939	3	2	2	2
41084.137898133544	3	3	2	2
41094.35793243695	2	2	2	1
41104.49796647182	2	1	1	1
41104.72796724385	2	1	1	1
41114.94800154726	3	3	2	2
41125.128035716385	3	3	3	3
41135.32806995265	3	3	3	3
41145.49810408822	4	4	4	3
41155.698138324486	3	2	2	2
41155.928139096526	3	2	2	2
41166.118173299226	3	3	2	2
41176.338207602625	4	3	3	3
41186.55824190602	3	2	2	2
41196.7582761423	3	3	3	3
41206.978310445695	3	3	2	2
41207.208311217735	3	3	2	2
41217.3783453533	3	3	2	2
41227.48837928746	3	3	3	3
41237.708413590866	3	3	3	2
41247.89844779357	3	2	2	2
41258.0784819627	2	2	2	2
41258.30848273474	2	2	2	2
41268.54851710527	3	3	3	2
41278.71855124084	3	2	2	2
41288.81858514144	3	3	2	2
41299.0486194784	4	4	4	3
41309.21865361397	3	3	3	3
41309.45865441958	3	3	3	2
41319.588688420874	3	3	3	3
41329.80872272428	3	3	2	2
41339.95875679271	3	3	2	2
41350.12879092827	2	2	2	2
41360.31882513097	3	3	3	2
41360.55882593658	2	2	2	2
41370.72886007215	3	2	2	2
41380.918894274844	2	2	1	1
41391.11892851112	3	3	3	2
41401.35896288165	3	2	2	2
41411.54899708435	3	3	2	2
41411.77899785639	3	3	2	2
41421.99903215979	4	4	3	3
41432.21906646319	3	3	3	3
41442.39910063233	3	3	3	2
41452.58913483502	2	2	2	2
41462.809169138425	2	2	1	1
41463.04916994403	1	1	1	1
41473.189203978895	2	2	2	1
41483.379238181595	3	3	2	2
41493.569272384295	3	3	2	2
41503.81930678839	4	3	3	3
41514.02934105823	3	3	3	3
41514.26934186384	3	2	2	2
41524.41937593227	2	2	2	1
41534.659410302804	3	3	3	3
41544.849444505504	3	2	2	2
41555.07947884247	4	3	3	3
41565.24951297804	3	3	2	2
41565.48951378364	3	2	2	2
41575.66954795278	3	3	2	2
41585.909582323315	4	3	3	3
41596.12961662671	3	3	3	2
41606.35965096368	2	2	2	2
41616.55968519994	2	1	1	1
41616.78968597199	2	1	1	1
41626.93972004042	2	2	1	1
41637.17975441096	3	2	2	2
41647.36978861366	2	2	1	1
41657.55982281636	3	3	3	2
41667.76985708619	3	3	3	2
41668.0098578918	2	2	2	2
41678.23989222876	3	3	2	2
41688.4499264986	3	2	2	2
41698.65996076843	3	3	3	3
41708.869995038265	2	2	2	2
41719.07002927453	3	3	2	2
41719.30003004657	3	3	2	2
41729.530064383536	2	2	2	2
41739.73009861981	4	4	3	3
41749.95013292321	3	2	2	2
41760.13016709234	3	2	2	2
41770.32020129504	2	2	2	2
41770.56020210065	2	2	1	1
41780.79023643761	2	2	2	2
41790.94027050604	3	3	3	3
41801.16030480945	3	3	3	3
41811.35033901215	3	3	2	2
41821.50037308058	3	3	3	3
41821.74037388618	3	2	2	2
41831.91040802175	3	3	2	2
41842.11044225802	4	3	3	3
41852.210476158616	3	3	2	2
41862.34051015991	2	2	2	1
41872.51054429548	3	2	2	2
41872.740545067514	3	2	2	2
41882.900579169516	2	1	1	1
41893.08061333865	2	1	1	1
41903.28064757492	2	2	2	2
41913.53068197902	4	4	3	3
41923.75071628242	3	2	2	2
41923.990717088025	2	2	2	1
41934.14075115646	3	2	2	2
41944.35078542629	3	3	3	2
41954.520819561854	2	2	2	2
41964.710853764554	2	2	2	2
41974.940888101526	3	3	3	3
41975.18088890713	3	2	2	2
41985.390923176965	2	2	2	2
41995.6009574468	2	2	1	1
42005.8209917502	2	2	1	1
42016.02102598647	3	2	2	2
42026.2310602563	2	2	2	1
42026.46106102834	2	2	2	1
42036.671095298174	3	2	2	2
42046.91112966871	4	4	4	3
42057.08116380427	3	3	2	2
42067.221197839135	3	3	3	2
42077.431232108975	3	3	2	2
42077.67123291458	2	2	2	2
42087.79126688231	2	2	1	1
42097.98130108501	3	3	2	2
42108.15133522057	3	3	3	2
42118.34136942327	3	3	2	2
42128.571403760245	3	3	3	3
42128.81140456585	3	2	2	2
42139.041438902816	3	3	3	3
42149.20147300482	3	3	2	2
42159.41150727465	3	3	2	2
42169.561541343086	3	2	2	2
42179.751575545786	4	3	3	3
42179.99157635139	3	3	2	2
42190.11161031912	2	2	2	1
42200.351644689654	3	3	3	3
42210.53167885879	3	3	3	3
42220.771713229326	3	3	2	2
42230.961747432026	3	3	3	3
42231.20174823763	3	3	3	2
42241.29178210466	3	2	2	2
42251.52181644163	3	3	2	2
42261.721850677895	3	3	3	2
42271.86188471276	4	3	3	3
42281.99191871406	3	3	3	2
42282.23191951966	2	2	2	2
42292.39195362166	3	3	2	2
42302.5419876901	3	2	2	2
42312.722021859234	3	2	2	2
42322.912056061934	3	3	3	2
42333.13209036533	2	2	2	1
42333.36209113737	2	2	2	1
42343.53212527293	2	2	2	1
42353.742159542766	3	3	2	2
42363.96219384617	3	3	2	2
42374.102227881034	3	3	3	2
42384.292262083734	3	3	2	2
42384.53226288934	2	2	2	2
42394.74229715918	3	3	3	3
42404.96233146258	3	3	2	2
42415.14236563171	2	2	2	2
42425.34239986798	2	2	1	1
42435.542434104245	1	1	1	1
42435.772434876286	1	1	1	1
42445.97246911255	3	3	2	2
42456.15250328168	3	3	2	2
42466.38253761865	2	2	2	1
42476.53257168708	3	2	2	2
42486.71260585621	3	2	2	2
42486.95260666183	2	2	2	1
42497.16264093166	3	3	3	2
42507.38267523506	3	2	2	2
42517.54270933706	3	3	2	2
42527.742743573326	2	2	2	1
42537.99277797742	3	3	2	2
42538.232778783036	3	2	2	2
42548.452813086435	3	3	3	2
42558.67284738983	3	3	3	2
42568.82288145827	3	3	3	2
42578.99291559383	2	2	2	2
42589.192949830096	3	2	2	2
42589.4329506357	2	2	2	2
42599.61298480484	3	3	3	2
42609.75301883971	3	2	2	2
42619.95305307597	3	3	3	2
42630.14308727867	3	3	2	2
42640.33312148137	2	2	2	2
42640.56312225341	2	2	2	2
42650.72315635541	3	2	2	2
42660.95319069237	2	2	2	2
42671.16322496221	3	3	3	2
42681.34325913134	3	3	2	2
42691.52329330047	3	2	2	2
42691.75329407252	3	2	2	2
42701.943328275214	3	3	3	2
42712.12336244435	3	3	3	2
42722.35339678132	3	2	2	2
42732.56343105115	2	2	2	2
42742.74346522029	2	2	2	2
42742.97346599232	2	2	2	2
42753.14350012789	3	3	3	2
42763.383534498425	3	3	3	3
42773.61356883539	2	2	2	1
42783.723602769554	3	2	2	2
42793.96363714009	4	3	3	3
42794.2036379457	3	3	3	2
42804.34367198056	4	3	3	3
42814.5537062504	3	2	2	2
42824.7737405538	2	2	2	2
42834.863774420824	2	2	2	2
42844.98380838856	3	3	3	2
42845.22380919416	3	2	2	2
42855.45384353113	2	2	2	1
42865.69387790167	3	3	2	2
42875.88391210437	2	2	2	2
42886.113946441335	3	3	3	2
42896.303980644036	3	3	3	2
42896.54398144964	2	2	2	2
42906.73401565234	3	3	2	2
42916.92404985504	4	4	4	4
42927.064083889905	4	3	3	3
42937.27411815974	3	3	3	2
42947.514152530275	3	3	3	2
42947.75415333588	2	2	2	2
42957.97418763928	3	3	3	2
42968.124221707716	3	3	2	2
42978.36425607825	3	2	2	2
42988.52429018025	4	4	3	3
42998.69432431582	3	3	2	2
42998.92432508786	3	3	2	2
43009.08435918985	2	1	1	1
43019.294393459684	3	2	2	2
43029.47442762882	3	2	2	2
43039.60446163012	2	2	2	1
43049.76449573212	3	3	3	2
43050.004496537724	3	2	2	2
43060.24453090826	3	3	3	3
43070.42456507739	3	3	3	2
43080.60459924652	3	3	3	2
43090.80463348279	3	3	3	3
43100.94466751766	3	2	2	2
43101.1746682897	3	2	2	2
43111.3947025931	3	2	2	2
43121.6147368965	2	2	2	1
43131.714770797094	2	2	1	1
43141.95480516763	3	2	2	2
43152.144839370325	2	2	2	2
43152.38484017593	2	2	2	1
43162.56487434507	2	2	2	1
43172.76490858134	3	2	2	2
43182.94494275047	3	3	2	2
43193.17497708744	2	2	2	1
43203.42501149154	4	3	3	3
43203.66501229714	3	3	2	2
43213.83504643271	3	2	2	2
43224.02508063541	3	3	3	3
43234.15511463671	3	2	2	2
43244.375148940104	3	3	3	2
43254.605183277075	2	2	2	2
43254.84518408269	2	2	2	1
43265.075218419646	2	2	1	1
43275.235252521656	2	1	1	1
43285.45528682505	2	2	1	1
43295.65532106132	3	2	2	2
43305.84535526401	2	2	2	1
43306.08535606963	2	1	1	1
43316.265390238754	3	2	2	2
43326.51542464286	3	3	2	2
43336.74545897983	2	2	1	1
43346.95549324966	3	3	3	2
43357.14552745236	3	3	3	2
43357.38552825796	3	3	2	2
43367.5055622257	2	2	2	2
43377.71559649553	3	3	3	3
43387.86563056397	4	3	3	3
43398.1056649345	2	2	2	2
43408.25569900293	2	2	2	1
43408.49569980853	1	1	1	1
43418.68573401124	3	3	2	2
43428.905768314646	2	2	2	1
43439.09580251734	3	3	3	2
