Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695845335fab039b83473150 - minikube	Unknown Heuristic - Run None (Profile ?) 695845335fab039b83473150 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695845335fab039b83473150 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695845335fab039b83473150 - minikube-m04
36363.27205261291	3	3	3	2
36373.502086949884	3	3	3	2
36383.68212111901	3	3	3	2
36393.78215501961	3	2	2	2
36394.01215579165	3	2	2	2
36404.25219016219	3	3	3	2
36414.48222449915	2	2	2	1
36424.712258836116	2	2	2	1
36434.91229307238	3	3	3	2
36445.04232707369	3	3	2	2
36445.28232787929	2	2	2	1
36455.47236208199	3	3	3	2
36465.69239638539	3	3	3	2
36475.942430789495	3	3	3	3
36486.08246482436	2	2	2	2
36496.31249916133	3	2	2	2
36496.552499966936	2	2	2	1
36506.7525342032	2	2	2	1
36516.962568473034	3	3	2	2
36527.152602675735	3	2	2	2
36537.342636878435	3	3	2	2
36547.5426711147	3	3	2	2
36547.78267192031	2	2	2	1
36557.97270612301	2	2	2	2
36568.18274039284	4	3	3	3
36578.37277459554	3	3	3	3
36588.552808764674	3	3	3	3
36598.73284293381	2	2	2	2
36598.972843739415	2	2	1	1
36609.162877942115	3	3	3	2
36619.352912144815	3	2	2	2
36629.542946347516	4	3	3	3
36639.72298051664	4	3	3	3
36649.93301478648	3	3	3	2
36650.17301559209	3	2	2	2
36660.323049660525	3	3	3	2
36670.51308386322	3	3	2	2
36680.69311803235	3	2	2	2
36690.88315223505	3	3	3	2
36701.05318637062	3	3	2	2
36701.29318717623	2	2	2	1
36711.49322141249	2	1	1	1
36721.703255682325	3	3	3	2
36731.88328985146	3	3	3	2
36742.12332422199	3	3	3	3
36752.31335842469	3	3	3	3
36752.54335919674	3	3	3	3
36762.763393500136	3	3	3	2
36772.933427635704	2	2	2	2
36783.16346197267	3	3	3	2
36793.363496208935	3	3	2	2
36803.553530411635	3	3	2	2
36803.79353121724	3	2	2	2
36813.98356541994	3	3	3	2
36824.163599589076	3	2	2	2
36834.313633657504	3	2	2	2
36844.543667994476	3	3	3	2
36854.7237021636	3	3	3	2
36854.96370296922	3	3	2	2
36865.16373720548	3	2	2	2
36875.40377157601	3	2	2	2
36885.54380561088	3	3	3	2
36895.753839880716	3	3	2	2
36905.973874184114	3	3	3	3
36906.21387498972	3	2	2	2
36916.38390912529	3	3	3	3
36926.60394342869	3	3	3	3
36936.79397763139	3	3	2	2
36947.04401203549	3	3	3	3
36957.28404640602	2	2	2	2
36957.52404721163	2	2	1	1
36967.65408121293	2	2	2	2
36977.87411551633	2	2	2	2
36988.03414961833	2	2	1	1
36998.21418378746	2	2	1	1
37008.414218023725	2	2	2	2
37008.65421882933	2	2	2	1
37018.84425303203	2	2	2	2
37029.02428720117	2	2	2	2
37039.22432143744	3	3	3	2
37049.44435574084	2	2	2	1
37059.68439011137	3	3	2	2
37059.924390916975	2	2	2	2
37070.154425253946	2	2	2	2
37080.36445952378	2	2	2	2
37090.584493827184	3	3	2	2
37100.824528197714	3	3	2	2
37110.99456233328	2	2	2	2
37111.224563105316	2	2	2	2
37121.44459740872	3	3	3	2
37131.624631577855	2	2	1	1
37141.794665713416	3	3	3	2
37152.034700083954	3	3	3	3
37162.16473408525	3	3	3	2
37162.404734890864	3	3	2	2
37172.56476899286	2	2	2	1
37182.73480312842	3	3	3	3
37192.94483739826	2	2	2	2
37203.1848717688	3	3	2	2
37213.334905837226	3	3	3	3
37213.57490664283	3	3	2	2
37223.8049409798	3	3	2	2
37233.98497514893	3	3	2	2
37244.215009485895	3	3	2	2
37254.32504342007	3	3	3	2
37264.505077589194	3	3	2	2
37264.735078361235	3	3	2	2
37274.94511263107	4	4	3	3
37285.0951466995	4	4	3	3
37295.26518083507	3	3	2	2
37305.45521503777	3	3	3	2
37315.65524927404	3	3	3	3
37315.895250079644	3	3	3	2
37326.07528424877	3	3	3	3
37336.28531851861	2	2	2	1
37346.47535272131	4	3	3	3
37356.64538685687	3	3	3	2
37366.78542089174	3	3	3	3
37367.02542169735	3	3	2	2
37377.155455698645	2	2	2	2
37387.30548976708	2	2	2	2
37397.48552393621	2	2	1	1
37407.69555820605	3	3	2	2
37417.86559234161	4	3	3	3
37418.105593147215	3	3	3	2
37428.27562728278	2	2	2	2
37438.42566135121	3	3	2	2
37448.61569555391	3	2	2	2
37458.795729723046	3	2	2	2
37469.02576406002	3	3	3	2
37469.26576486562	3	2	2	2
37479.46579910189	2	2	2	2
37489.61583317032	3	3	2	2
37499.79586733945	3	3	2	2
37509.97590150859	3	3	3	3
37520.195935811986	2	2	2	2
37520.425936584026	2	2	2	2
37530.62597082029	2	2	2	2
37540.86600519083	3	3	3	3
37551.07603946066	3	3	3	2
37561.31607383119	3	2	2	2
37571.5361081346	2	2	2	1
37571.776108940205	2	1	1	1
37582.00614327717	3	3	3	2
37592.19617747987	3	3	3	2
37602.29621138047	3	3	2	2
37612.496245616734	3	3	2	2
37622.6662797523	2	2	1	1
37622.90628055791	2	1	1	1
37633.14631492845	3	3	2	2
37643.34634916471	2	2	2	2
37653.49638323314	3	3	2	2
37663.69641746941	2	2	2	2
37673.936451839945	2	2	2	2
37674.17645264555	2	2	2	1
37684.36648684825	3	3	3	2
37694.55652105095	3	2	2	2
37704.72655518652	3	2	2	2
37714.886589288515	4	4	3	3
37725.05662342408	2	2	2	2
37725.29662422969	2	2	1	1
37735.46665836526	2	2	1	1
37745.67669263509	2	2	2	2
37755.906726972054	2	2	2	2
37766.11676124189	2	2	2	2
37776.286795377455	2	2	2	2
37776.516796149495	2	2	2	2
37786.68683028506	3	2	2	2
37796.896864554896	2	2	2	1
37807.07689872403	2	2	1	1
37817.276932960296	3	3	3	3
37827.466967162996	4	4	3	3
37827.7069679686	3	3	3	2
37837.927002272	2	1	1	1
37848.06703630687	2	2	1	1
37858.26707054314	3	2	2	2
37868.44710471227	3	3	3	2
37878.63713891497	2	2	2	2
37878.87713972057	2	2	1	1
37889.06717392327	3	2	2	2
37899.30720829381	3	3	3	2
37909.45724236224	3	3	3	2
37919.59727639711	2	2	2	1
37929.817310700506	2	2	1	1
37930.04731147255	2	2	1	1
37940.25734574238	2	2	2	2
37950.45737997865	3	3	2	2
37960.56741391281	3	3	3	3
37970.77744818264	3	2	2	2
37980.987482452474	1	1	1	1
37981.21748322452	1	1	1	1
37991.36751729295	2	2	2	1
38001.51755136138	2	2	1	1
38011.717585597646	3	3	3	3
38021.93761990105	3	3	2	2
38032.10765403661	2	2	1	1
38032.347654842226	2	1	1	1
38042.59768924632	3	3	3	3
38052.81772354973	4	4	4	4
38062.98775768529	3	3	2	2
38073.17779188799	2	2	1	1
38083.41782625853	3	2	2	2
38083.64782703057	3	2	2	2
38093.83786123327	2	1	1	1
38104.03789546953	2	2	2	2
38114.16792947083	2	1	1	1
38124.35796367353	3	2	2	2
38134.537997842664	3	3	2	2
38134.77799864827	2	2	2	2
38144.958032817405	3	2	2	2
38155.13806698654	2	2	2	2
38165.34810125637	4	3	3	3
38175.54813549264	3	3	3	2
38185.73816969534	3	3	2	2
38185.978170500945	2	2	2	2
38196.11820453581	2	2	2	2
38206.36823893991	3	3	2	2
38216.59827327688	3	2	2	2
38226.70830721104	3	3	3	2
38236.86834131304	4	4	4	3
38237.10834211865	3	3	3	3
38247.32837642205	3	3	3	2
38257.52841065831	4	3	3	3
38267.688444760315	3	3	3	3
38277.92847913085	3	3	3	2
38288.15851346782	3	3	2	2
38288.38851423986	3	3	2	2
38298.47854810688	2	2	2	2
38308.57858200748	3	2	2	2
38318.76861621018	3	3	3	2
38328.99865054715	4	3	3	3
38339.168684682714	3	2	2	2
38339.40868548832	2	2	2	2
38349.64871985886	3	3	3	2
38359.798753927294	3	3	2	2
38369.988788129995	2	2	2	1
38380.158822265556	2	1	1	1
38390.32885640112	2	2	1	1
38390.55885717316	2	2	1	1
38400.77889147656	3	2	2	2
38410.97892571283	2	2	2	1
38421.1489598484	3	2	2	2
38431.3389940511	3	3	3	2
38441.54902832093	4	4	3	3
38441.789029126536	3	3	3	3
38451.9290631614	3	3	3	2
38462.029097062004	3	2	2	2
38472.25913139897	3	3	2	2
38482.41916550097	4	4	3	3
38492.609199703664	3	3	3	3
38492.84920050927	3	3	3	2
38502.99923457771	3	2	2	2
38513.2492689818	3	3	2	2
38523.39930305024	3	3	3	2
38533.549337118675	3	3	3	2
38543.789371489205	3	3	3	2
38544.02937229481	3	3	2	2
38554.21940649751	3	3	3	3
38564.449440834476	3	3	3	3
38574.62947500361	3	3	3	3
38584.829509239884	2	2	2	1
38595.039543509716	3	3	3	2
38595.27954431532	3	2	2	2
38605.45957848445	3	3	3	2
38615.68961282142	3	3	3	2
38625.779646688454	3	3	3	2
38635.91968072332	4	3	3	3
38646.159715093854	3	3	3	3
38646.39971589946	3	3	2	2
38656.57975006859	2	2	2	1
38666.80978440556	2	2	2	2
38677.02981870896	2	2	2	1
38687.25985304592	3	3	3	2
38697.48988738289	3	3	3	2
38697.719888154934	3	3	3	2
38707.86992222336	3	3	2	2
38718.009956258225	3	3	3	2
38728.17999039379	2	2	2	2
38738.32002442866	3	3	3	2
38748.440058396394	3	3	3	2
38748.670059168435	3	3	3	2
38758.88009343827	2	2	2	2
38769.030127506696	3	2	2	2
38779.26016184367	3	3	3	2
38789.5001962142	3	3	3	2
38799.720230517596	2	2	2	2
38799.950231289644	2	2	2	2
38810.08026529094	3	3	3	2
38820.30029959434	2	2	2	2
38830.51033386417	3	3	3	2
38840.73036816758	3	2	2	2
38850.96040250454	3	3	2	2
38851.20040331015	3	2	2	2
38861.39043751285	4	3	3	3
38871.60047178269	4	3	3	3
38881.77050591825	3	3	2	2
38891.96054012095	2	2	2	2
38902.15057432365	3	3	3	2
38902.390575129255	3	3	2	2
38912.62060946622	3	3	2	2
38922.85064380319	3	3	3	2
38933.06067807302	3	2	2	2
38943.290712409995	3	3	2	2
38953.50074667983	4	4	3	3
38953.74074748543	3	3	3	2
38963.970781822405	3	3	3	3
38974.100815823695	3	3	2	2
38984.240849858565	3	3	3	3
38994.44088409483	3	3	2	2
39004.620918263965	3	2	2	2
39004.86091906957	2	2	1	1
39015.05095327227	3	2	2	2
39025.260987542104	3	3	3	3
39035.43102167767	2	2	2	2
39045.6710560482	3	3	3	2
39055.871090284476	4	3	3	3
39056.111091090075	3	3	2	2
39066.34112542705	3	3	2	2
39076.51115956261	4	4	4	3
39086.65119359748	4	3	3	3
39096.88122793444	3	3	2	2
39107.091262204274	2	2	2	1
39107.33126300989	1	1	1	1
39117.45129697762	2	1	1	1
39127.651331213885	2	2	2	2
39137.801365282314	2	2	2	2
39148.00139951858	2	2	2	2
39158.23143385555	3	3	2	2
39158.47143466116	2	2	2	1
39168.71146903169	3	3	3	2
39178.90150323439	4	4	3	3
39189.04153726926	3	2	2	2
39199.23157147196	3	3	3	2
39209.44160574179	3	3	3	2
39209.6816065474	3	2	2	2
39219.77164041443	2	2	2	2
39229.92167448286	2	2	2	2
39240.13170875269	3	2	2	2
39250.271742787554	3	3	3	3
39260.461776990254	3	3	2	2
39260.6917777623	3	3	2	2
39270.92181209927	3	3	2	2
39281.1018462684	3	2	2	2
39291.25188033683	2	2	2	2
39301.49191470737	3	3	3	2
39311.72194904433	3	2	2	2
39311.961949849945	2	2	2	2
39322.201984220475	3	3	2	2
39332.422018523874	4	3	3	3
39342.512052390906	4	3	3	3
39352.68208652647	4	3	3	3
39362.87212072917	3	3	3	3
39363.11212153478	3	3	3	2
39373.35215590531	4	3	3	3
39383.51219000731	3	3	3	3
39393.68222414288	3	2	2	2
39403.92225851341	3	3	3	2
39414.06229254828	3	3	3	2
39414.292293320315	3	3	3	2
39424.46232745588	2	2	2	2
39434.66236169215	3	3	2	2
39444.80239572702	1	1	1	1
39455.002429963286	3	3	2	2
39465.23246430025	3	3	3	2
39465.47246510586	3	2	2	2
39475.72249950996	3	3	2	2
39485.94253381336	2	2	2	1
39496.13256801606	2	2	2	1
39506.282602084495	2	2	1	1
39516.54263652216	3	3	2	2
39516.782637327764	3	2	2	2
39526.95267146333	3	3	2	2
39537.20270586743	4	3	3	3
39547.442740237966	3	3	3	2
39557.532774105	3	3	3	2
39567.74280837483	2	2	1	1
39567.97280914687	2	2	1	1
39578.20284348384	3	3	2	2
39588.45287788794	4	3	3	3
39598.63291205707	2	2	2	2
39608.842946326906	2	2	2	2
39619.032980529606	3	2	2	2
39619.26298130165	3	2	2	2
39629.45301550435	4	4	3	3
39639.67304980775	3	3	3	2
39649.813083842615	2	2	2	1
39659.983117978176	1	1	1	1
39670.20315228158	3	3	3	3
39670.44315308719	3	3	2	2
39680.63318728989	3	3	3	2
39690.833221526154	3	3	3	3
39701.073255896685	3	3	3	3
39711.25329006582	3	3	3	2
39721.39332410069	2	2	2	2
39721.62332487272	2	2	2	2
39731.81335907542	3	3	2	2
39742.01339331169	3	3	3	3
39752.18342744726	3	2	2	2
39762.403461750655	3	3	2	2
39772.613496020494	3	3	2	2
39772.8534968261	3	2	2	2
39782.993530860964	3	3	3	3
39793.2035651308	2	2	2	1
39803.4535995349	3	3	3	3
39813.6436337376	3	3	3	3
39823.8336679403	3	2	2	2
39824.06366871234	3	2	2	2
39834.27370298217	3	3	3	2
39844.49373728558	3	2	2	2
39854.73377165611	3	3	3	3
39864.94380592594	2	2	2	2
39875.193840330045	4	3	3	3
39875.43384113565	3	3	3	3
39885.613875304785	3	3	3	2
39895.78390944035	2	2	2	2
39906.00394374375	3	2	2	2
39916.13397774505	2	2	2	2
39926.334011981315	3	3	3	3
39926.57401278692	3	3	3	2
39936.704046788225	3	3	3	3
39946.894080990925	2	2	2	2
39957.07411516005	2	2	2	2
39967.25414932919	3	3	3	2
39977.47418363259	3	2	2	2
39977.704184404625	3	2	2	2
39987.86421850663	3	3	3	2
39998.05425270933	3	3	2	2
40008.23428687846	3	3	2	2
40018.40432101403	3	3	3	3
40028.58435518316	3	3	3	2
40028.82435598876	3	2	2	2
40039.0643903593	3	3	3	2
40049.2844246627	3	3	3	2
40059.504458966105	2	2	2	2
40069.71449323594	3	3	2	2
40079.89452740507	3	3	2	2
40080.13452821068	2	2	2	1
40090.32456241338	3	3	3	3
40100.544596716776	2	2	2	2
40110.63463058381	2	2	2	2
40120.85466488721	3	3	3	3
40130.96469882137	4	3	3	3
40131.20469962698	3	3	2	2
40141.36473372898	3	3	3	2
40151.57476799881	4	4	4	4
40161.70480200011	4	3	3	3
40171.88483616924	2	1	1	1
40182.04487027124	2	2	2	2
40182.28487107685	2	2	2	1
40192.424905111715	2	2	2	1
40202.65493944868	3	3	3	2
40212.84497365138	3	2	2	2
40223.045007887646	3	3	2	2
40233.22504205678	2	2	2	1
40233.45504282882	2	2	2	1
40243.65507706509	3	3	3	3
40253.83511123422	3	3	3	2
40264.015145403355	2	2	2	2
40274.26517980745	3	3	3	3
40284.49521414442	3	2	2	2
40284.73521495003	2	2	2	2
40294.965249286994	4	3	3	3
40305.14528345613	2	2	2	2
40315.41531792736	4	3	3	3
40325.555351962226	2	2	2	1
40335.74538616493	2	2	2	2
40335.975386936974	2	2	2	2
40346.145421072535	2	2	2	2
40356.32545524167	2	2	2	1
40366.51548944437	3	2	2	2
40376.76552384847	3	3	3	3
40386.94555801761	4	3	3	3
40387.18555882321	3	3	3	2
40397.40559312661	3	3	3	3
40407.59562732931	3	3	2	2
40417.78566153201	2	2	2	2
40428.01569586898	3	3	3	2
40438.225730138816	3	3	3	3
40438.465730944416	3	3	3	2
40448.66576518069	3	2	2	2
40458.85579938338	2	2	2	1
40469.105833787486	4	4	3	3
40479.33586812445	2	2	2	1
40489.535902360716	3	3	3	3
40489.765903132764	3	3	3	3
40499.955937335464	4	4	3	3
40510.18597167243	3	2	2	2
40520.41600600939	3	3	3	3
40530.60604021209	3	3	3	2
40540.78607438123	3	3	2	2
40541.02607518684	3	2	2	2
40551.24610949024	3	3	2	2
40561.406143592234	2	2	2	2
40571.61617786207	3	3	2	2
40581.7662119305	3	2	2	2
40591.976246200335	4	3	3	3
40592.206246972375	4	3	3	3
40602.42628127577	3	2	2	2
40612.61631547847	4	3	3	3
40622.79634964761	3	3	2	2
40632.98638385031	4	3	3	3
40643.206418153706	3	3	3	2
40643.44641895932	3	2	2	2
40653.626453128454	2	2	2	2
40663.82648736472	3	3	3	2
40674.01652156742	2	2	2	2
40684.20655577011	2	2	2	2
40694.42659007352	2	2	2	1
40694.666590879126	1	1	1	1
40704.84662504825	2	2	2	2
40714.98665908312	2	2	2	2
40725.20669338652	2	2	2	2
40735.44672775706	3	3	3	2
40745.61676189262	2	2	2	2
40745.84676266467	2	2	2	2
40756.09679706876	3	3	3	3
40766.31683137216	3	3	3	2
40776.54686570913	3	3	3	2
40786.76690001253	2	2	2	2
40796.95693421523	3	2	2	2
40797.19693502084	2	2	2	1
40807.44696942494	4	4	3	3
40817.627003594076	4	4	3	3
40827.83703786391	2	2	2	1
40838.08707226801	4	3	3	3
40848.267106437146	4	3	3	3
40848.50710724275	3	3	3	3
40858.66714134475	3	2	2	2
40868.907175715285	4	3	3	3
40879.04720975015	4	4	3	3
40889.267244053546	3	2	2	2
40899.49727839052	3	3	3	3
40899.737279196124	3	3	2	2
40909.87731323099	3	3	2	2
40920.10734756795	2	2	2	2
40930.33738190492	3	3	2	2
40940.48741597336	3	3	2	2
40950.65745010893	2	2	2	2
40950.89745091453	2	2	1	1
40961.08748511723	3	2	2	2
40971.24751921923	2	2	2	1
40981.43755342193	3	2	2	2
40991.587587490365	3	2	2	2
41001.80762179376	3	2	2	2
41002.04762259937	2	2	2	1
41012.21765673493	2	2	2	2
41022.4476910719	3	3	2	2
41032.64772530817	4	4	3	3
41042.83775951087	3	3	3	3
41053.05779381427	4	4	3	3
41053.29779461987	3	3	3	2
41063.49782885614	3	2	2	2
41073.74786326024	3	2	2	2
41083.987897630774	3	2	2	2
41094.16793179991	3	3	3	2
41104.337965935476	2	2	2	1
41104.57796674108	2	2	1	1
41114.77800097735	3	2	2	2
41124.908034978645	2	2	2	2
41135.098069181346	3	3	3	2
41145.32810351832	3	3	3	3
41155.548137821715	3	3	3	2
41155.78813862732	3	2	2	2
41165.97817283002	3	2	2	2
41176.108206831326	3	3	2	2
41186.29824103403	3	2	2	2
41196.47827520315	3	2	2	2
41206.71830957369	3	3	3	2
41206.9583103793	3	2	2	2
41217.108344447726	3	3	3	2
41227.25837851616	3	3	2	2
41237.48841285313	3	3	2	2
41247.658446988695	4	4	4	3
41257.85848122496	3	3	3	2
41258.09848203057	2	2	2	2
41268.268516166136	3	3	3	2
41278.488550469534	3	3	3	3
41288.66858463867	3	3	3	3
41298.88861894207	3	3	3	2
41309.098653211906	2	2	2	1
41309.32865398394	2	2	2	1
41319.478688052375	3	3	2	2
41329.68872232221	2	2	2	1
41339.858756457776	3	2	2	2
41350.03879062691	3	3	3	2
41360.198824728905	3	3	3	2
41360.43882553451	2	2	2	2
41370.60885967008	2	2	2	2
41380.76889377208	3	3	3	2
41390.98892807548	3	2	2	2
41401.19896234531	3	2	2	2
41411.38899654801	3	3	3	2
41411.62899735362	2	2	2	2
41421.83903162345	4	4	4	3
41432.04906589329	3	3	3	2
41442.21910002885	4	3	3	3
41452.36913409728	4	3	3	3
41462.499168098584	3	3	3	2
41462.73916890419	2	2	2	2
41472.81920273766	2	2	2	2
41483.06923714175	4	4	3	3
41493.229271243756	3	3	3	2
41503.43930551359	4	3	3	3
41513.57933954845	4	4	3	3
41513.81934035406	3	3	3	2
41523.95937438893	3	3	3	2
41534.179408692326	3	3	2	2
41544.38944296216	4	3	3	3
41554.609477265556	3	3	3	3
41564.81951153539	4	3	3	3
41565.059512341	3	3	3	3
41575.239546510136	2	2	2	2
41585.379580545	2	2	2	1
41595.579614781265	3	3	3	2
41605.77964901753	2	2	2	2
41615.959683186666	3	2	2	2
41616.19968399227	2	2	1	1
41626.379718161406	2	2	2	2
41636.60975249837	3	3	3	3
41646.74978653324	2	2	2	1
41656.94982076951	3	2	2	2
41667.129854938634	3	2	2	2
41667.36985574424	2	2	2	1
41677.51988981268	3	2	2	2
41687.739924116075	2	2	2	1
41697.93995835234	2	2	1	1
41708.119992521475	2	2	2	1
41718.27002658991	2	2	2	1
41718.51002739551	2	2	1	1
41728.68006153108	2	2	1	1
41738.89009580091	3	2	2	2
41749.06012993648	3	3	2	2
41759.22016403848	4	3	3	3
41769.400198207615	3	2	2	2
41769.64019901322	2	2	1	1
41779.86023331662	3	3	3	3
41790.040267485754	3	3	3	3
41800.19030155418	3	3	3	3
41810.420335891155	3	2	2	2
41820.590370026715	3	3	2	2
41820.83037083233	2	2	2	2
41831.030405068595	3	3	3	3
41841.17043910346	4	3	3	3
41851.370473339724	4	3	3	3
41861.59050764312	3	2	2	2
41871.77054181226	3	3	2	2
41872.01054261786	2	2	2	2
41882.190576787	3	3	2	2
41892.390611023264	3	3	3	3
41902.56064515883	4	3	3	3
41912.69067916013	3	3	3	2
41922.90071342996	3	2	2	2
41923.14071423557	2	2	2	2
41933.3507485054	3	3	2	2
41943.59078287594	3	3	2	2
41953.78081707864	4	3	3	3
41964.01085141561	2	2	2	2
41974.15088545047	3	2	2	2
41974.39088625608	2	2	2	1
41984.53092029094	2	2	2	1
41994.77095466148	4	3	3	3
42005.00098899844	2	2	2	2
42015.15102306688	2	2	2	2
42025.33105723601	2	2	2	1
42025.57105804161	2	2	1	1
42035.78109231145	3	2	2	2
42045.96112648058	3	2	2	2
42056.12116058258	3	3	3	2
42066.211194449614	3	3	3	2
42076.331228417344	3	3	3	2
42076.57122922295	3	3	2	2
42086.80126355992	4	4	3	3
42096.97129769548	3	3	2	2
42107.201332032455	3	2	2	2
42117.36136613445	2	2	2	2
42127.57140040428	2	2	2	1
42127.81140120989	2	1	1	1
42137.98143534546	2	1	1	1
42148.201469648855	3	3	2	2
42158.44150401939	2	2	2	2
42168.6615383228	3	3	2	2
42178.83157245836	2	2	1	1
42179.0615732304	2	2	1	1
42189.27160750023	2	2	2	2
42199.451641669366	3	3	3	2
42209.691676039896	2	2	2	2
42219.87171020903	2	2	2	1
42230.06174441173	1	1	1	1
42230.29174518378	1	1	1	1
42240.541779587875	3	3	3	3
42250.74181382414	3	2	2	2
42260.98184819468	3	3	3	3
42271.20188249808	3	3	2	2
42281.42191680148	3	3	3	2
42281.651917573516	3	3	3	2
42291.78195157481	2	2	2	1
42302.011985911784	3	3	3	3
42312.24202024875	3	3	3	2
42322.41205438432	2	2	1	1
42332.66208878842	4	3	3	3
42332.90208959403	3	3	3	3
42343.03212359532	3	2	2	2
42353.13215749592	3	3	2	2
42363.33219173219	2	2	2	1
42373.502225867756	3	2	2	2
42383.68226003689	3	3	3	3
42383.9222608425	3	3	2	2
42394.13229511233	2	2	2	2
42404.36232944929	4	4	3	3
42414.572363719126	2	2	2	2
42424.82239812323	4	4	3	3
42435.022432359496	4	4	4	3
42435.2624331651	4	3	3	3
42445.3924671664	3	3	3	2
42455.542501234835	3	3	2	2
42465.76253553823	3	2	2	2
42475.94256970737	3	3	3	2
42486.1526039772	3	3	3	3
42486.38260474924	3	3	3	3
42496.55263888481	2	2	1	1
42506.70267295324	2	2	1	1
42516.93270729021	3	2	2	2
42527.14274156004	2	2	2	2
42537.36277586344	3	3	3	2
42537.602776669046	3	2	2	2
42547.772810804614	2	2	2	2
42557.99284510801	2	2	2	2
42568.132879142875	3	2	2	2
42578.31291331201	3	2	2	2
42588.54294764898	3	3	3	2
42588.77294842102	3	3	3	2
42598.87298232161	3	3	3	3
42609.06301652431	3	3	3	3
42619.25305072701	3	2	2	2
42629.43308489615	3	2	2	2
42639.64311916598	4	4	4	3
42639.88311997159	4	3	3	3
42650.06315414073	3	3	3	2
42660.30318851126	3	3	3	3
42670.49322271396	3	3	2	2
42680.65325681596	4	3	3	3
42690.87329111936	3	3	2	2
42691.113291924965	2	2	2	1
42701.25332595983	2	2	2	1
42711.44336016253	3	3	3	3
42721.613394298096	2	2	2	2
42731.833428601494	2	2	2	1
42742.093463039164	3	3	3	3
42742.33346384477	3	2	2	2
42752.49349794677	2	1	1	1
42762.69353218304	2	2	2	1
42772.84356625147	2	2	2	1
42783.04360048774	3	3	2	2
42793.233634690434	3	2	2	2
42793.47363549604	2	2	2	2
42803.62366956448	2	2	2	1
42813.75370356577	2	2	1	1
42824.00373796988	4	4	4	3
42834.223772273275	2	2	2	1
42844.413806475975	3	3	3	2
42844.65380728158	2	2	2	2
42854.88384161855	3	2	2	2
42865.08387585482	2	2	2	1
42875.263910023954	2	1	1	1
42885.453944226654	2	2	2	1
42895.623978362215	2	2	2	1
42895.853979134255	2	2	2	1
42905.974013101986	2	2	1	1
42916.11404713685	3	2	2	2
42926.29408130598	3	3	3	2
42936.47411547512	4	4	3	3
42946.62414954355	3	3	3	3
42946.86415034915	3	3	2	2
42957.08418465256	3	2	2	2
42967.284218888824	3	3	2	2
42977.52425325936	3	3	3	3
42987.65428726066	3	3	3	2
42997.87432156406	3	3	3	2
42998.11432236966	2	2	2	2
43008.28435650523	3	2	2	2
43018.514390842196	3	3	3	2
43028.634424809934	3	3	3	2
43038.844459079766	3	2	2	2
43048.994493148195	3	3	2	2
43049.224493920236	3	3	2	2
43059.40452808937	3	2	2	2
43069.6445624599	3	3	2	2
43079.81459659547	2	2	2	2
43090.06463099957	3	3	3	3
43100.274665269404	4	4	3	3
43100.51466607501	3	3	3	2
43110.68470021058	3	3	2	2
43120.86473437971	3	3	2	2
43131.05476858241	3	2	2	2
43141.29480295294	3	3	2	2
43151.504837222776	3	3	2	2
43151.74483802839	2	2	2	1
43161.904872130384	3	2	2	2
43172.094906333085	3	3	2	2
43182.24494040151	3	3	2	2
43192.474974738485	2	2	2	2
43202.68500900832	3	3	3	2
43202.91500978036	3	3	3	2
43213.09504394949	3	3	3	2
43223.29507818576	4	3	3	3
43233.50511245559	3	3	3	3
43243.655146524026	3	3	3	3
43253.82518065959	2	2	2	2
43254.0651814652	2	2	2	1
43264.305215835724	3	3	3	2
43274.51525010556	4	3	3	3
43284.65528414043	3	3	2	2
43294.895318510964	3	3	2	2
43305.125352847936	2	2	1	1
43305.35535361997	2	2	1	1
43315.52538775554	2	2	1	1
43325.695421891105	2	2	2	2
43335.92545622807	3	3	3	2
43346.1354904979	3	3	3	3
43356.32552470061	3	3	2	2
43356.55552547264	3	3	2	2
43366.73555964178	3	3	3	2
43376.925593844484	3	3	2	2
43387.10562801361	3	2	2	2
43397.32566231702	2	2	2	1
43407.545696620415	2	2	1	1
43407.775697392455	2	2	1	1
43417.98573166228	3	2	2	2
43428.21576599925	4	3	3	3
43438.40580020195	3	3	2	2
43448.565834303954	3	2	2	2
43458.805868674484	3	3	3	2
43459.035869446525	3	3	3	2
43469.22590364923	4	4	3	3
43479.46593801976	3	3	3	2
43489.59597202105	3	2	2	2
43499.76600615663	3	3	2	2
43509.95604035932	3	3	2	2
43510.19604116493	2	2	2	1
43520.3660753005	2	2	1	1
43530.60610967103	3	3	3	2
43540.79614387373	2	2	2	1
43551.0261782107	3	3	3	2
43561.196212346265	3	2	2	2
43561.4262131183	3	2	2	2
43571.56624715317	3	3	3	2
43581.6562810202	3	3	3	2
43591.85631525646	2	2	2	1
43602.096349627	3	3	3	2
43612.196383527604	3	2	2	2
43612.4363843332	2	2	2	2
43622.666418670175	3	2	2	2
43632.89645300714	3	2	2	2
43643.01648697488	3	2	2	2
43653.196521144004	3	2	2	2
43663.34655521244	3	3	2	2
43663.57655598447	3	3	2	2
43673.78659025431	3	2	2	2
43683.96662442344	3	3	3	2
43694.19665876041	3	2	2	2
43704.31669272814	3	2	2	2
43714.52672699798	2	2	2	2
43714.76672780358	2	2	1	1
43724.946761972715	2	2	2	2
