Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695b33b59d973141a19f39f2 - minikube	Unknown Heuristic - Run None (Profile ?) 695b33b59d973141a19f39f2 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695b33b59d973141a19f39f2 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695b33b59d973141a19f39f2 - minikube-m04
36191.231475160734	3	2	2	2
36201.351509128464	2	2	2	1
36211.55154336474	2	2	2	2
36221.771577668136	4	4	4	3
36231.90161166943	4	4	3	3
36242.09164587213	4	3	3	3
36242.33164667774	3	3	3	2
36252.49168077974	2	2	2	2
36262.64171484817	3	3	2	2
36272.81174898373	2	2	2	2
36283.061783387835	3	3	3	3
36293.2318175234	3	3	2	2
36293.47181832901	3	2	2	2
36303.651852498144	2	2	2	2
36313.861886767976	2	2	2	2
36323.95192063501	2	2	2	2
36334.10195470344	2	2	2	2
36344.28198887257	3	3	2	2
36344.52198967818	2	2	2	2
36354.71202388088	3	2	2	2
36364.94205821785	3	3	2	2
36375.102092319845	3	3	3	2
36385.28212648898	3	3	3	3
36395.51216082594	3	2	2	2
36395.75216163155	2	2	2	2
36405.92219576712	2	2	2	1
36416.11222996982	2	2	2	2
36426.32226423965	2	2	2	2
36436.502298408785	2	2	2	1
36446.692332611485	3	2	2	2
36446.93233341709	2	2	1	1
36457.14236768693	2	2	2	2
36467.332401889624	3	3	2	2
36477.54243615946	3	2	2	2
36487.72247032859	3	3	2	2
36497.942504631996	3	3	3	3
36498.1825054376	3	2	2	2
36508.432539841706	4	4	4	4
36518.64257411154	2	2	2	2
36528.752608045696	3	3	2	2
36538.90264211413	3	3	2	2
36549.03267611543	3	2	2	2
36549.272676921035	2	2	2	2
36559.52271132514	4	3	3	3
36569.742745628544	2	2	2	1
36579.952779898376	2	1	1	1
36590.102813966805	2	1	1	1
36600.21284790097	2	2	2	1
36600.44284867301	2	2	2	1
36610.602882775005	2	2	2	2
36620.78291694414	2	2	2	2
36631.00295124754	4	3	3	3
36641.23298558451	3	3	2	2
36651.42301978721	4	3	3	3
36651.663020592816	3	3	3	2
36661.803054627686	3	3	2	2
36671.97308876325	4	3	3	3
36682.17312299951	3	3	3	3
36692.37315723578	2	2	2	2
36702.573191472045	3	2	2	2
36702.803192244086	3	2	2	2
36712.98322641322	3	3	2	2
36723.20326071662	3	3	2	2
36733.38329488575	2	1	1	1
36743.50332885348	2	1	1	1
36753.72336315689	3	2	2	2
36753.963363962495	2	2	2	1
36764.18339826589	3	2	2	2
36774.28343216649	2	2	2	2
36784.46346633563	3	3	2	2
36794.63350047119	2	2	2	2
36804.84353474103	2	2	2	2
36805.083535546626	2	2	2	1
36815.273569749326	3	3	3	2
36825.5036040863	3	3	3	3
36835.64363812116	3	3	3	3
36845.823672290295	2	2	2	2
36856.02370652656	2	2	2	1
36856.263707332175	2	2	1	1
36866.45374153487	3	2	2	2
36876.65377577114	3	3	3	3
36886.843809973834	4	4	4	3
36897.073844310806	3	2	2	2
36907.2338784128	4	4	3	3
36907.47387921841	3	3	3	3
36917.643913353975	4	4	4	4
36927.86394765737	3	3	3	2
36938.03398179294	2	2	2	2
36948.284016197045	3	3	2	2
36958.46405036617	3	3	3	2
36958.704051171786	3	2	2	2
36968.88408534092	2	2	2	2
36979.07411954362	3	3	2	2
36989.22415361205	3	3	3	2
36999.41418781475	3	3	3	2
37009.64422215172	2	2	1	1
37009.874222923754	2	2	1	1
37020.02425699219	3	3	3	3
37030.21429119489	3	2	2	2
37040.46432559899	4	4	4	4
37050.66435983525	4	3	3	3
37060.76439373585	3	3	2	2
37060.99439450789	3	3	2	2
37071.13442854276	3	3	3	2
37081.314462711896	2	2	2	1
37091.444496713186	2	2	2	2
37101.64453094945	2	2	1	1
37111.88456531999	3	2	2	2
37112.124566125596	2	2	2	2
37122.3146003283	2	2	2	2
37132.52463459813	3	2	2	2
37142.64466856587	3	2	2	2
37152.8547028357	3	2	2	2
37163.02473697127	2	2	2	1
37163.264737776866	2	2	1	1
37173.434771912434	3	3	2	2
37183.61480608157	3	2	2	2
37193.72484001573	3	3	2	2
37203.94487431913	3	3	3	3
37214.1449085554	3	3	3	2
37214.384909361004	3	3	2	2
37224.55494349657	3	3	2	2
37234.68497749787	3	2	2	2
37244.865011667	3	3	3	2
37255.08504597041	3	3	3	3
37265.265080139536	3	3	3	2
37265.50508094514	3	3	2	2
37275.67511508071	3	2	2	2
37285.88514935054	4	3	3	3
37296.095183620375	2	2	2	2
37306.29521785664	3	3	3	3
37316.475252025775	4	3	3	3
37316.71525283139	3	3	2	2
37326.83528679911	3	2	2	2
37336.97532083398	3	3	3	2
37347.16535503668	2	2	2	2
37357.36538927295	2	2	2	1
37367.60542364348	3	3	2	2
37367.84542444909	2	2	2	2
37377.985458483956	3	2	2	2
37388.11549248525	2	2	2	2
37398.31552672152	2	2	1	1
37408.49556089065	2	2	2	1
37418.69559512692	3	3	3	2
37418.935595932526	2	2	2	2
37429.155630235924	3	3	3	2
37439.32566437149	3	2	2	2
37449.465698406355	2	2	2	2
37459.655732609055	2	2	2	2
37469.88576694602	3	2	2	2
37470.12576775163	2	2	2	2
37480.31580195433	3	2	2	2
37490.5158361906	3	2	2	2
37500.75587056113	3	3	3	3
37510.975904864536	2	2	2	2
37521.15593903366	2	2	2	1
37521.38593980571	2	2	2	1
37531.55597394127	2	2	2	2
37541.74600814397	3	3	2	2
37551.96604244738	3	3	3	3
37562.13607658294	3	2	2	2
37572.34611085278	3	3	3	3
37572.58611165838	3	2	2	2
37582.80614596178	3	3	2	2
37593.03618029875	3	3	3	3
37603.26621463572	2	2	2	2
37613.516249039814	3	3	2	2
37623.66628310825	3	3	3	3
37623.90628391386	3	3	2	2
37634.08631808299	3	3	3	3
37644.316352419955	3	3	2	2
37654.54638675692	4	3	3	3
37664.696420825356	4	3	3	3
37674.87645499449	4	3	3	3
37675.1164558001	3	3	2	2
37685.32649006993	2	2	2	1
37695.566524440466	3	3	3	2
37705.7765587103	3	3	3	3
37715.9965930137	3	3	3	2
37726.19662724996	3	3	3	2
37726.43662805558	2	2	2	2
37736.64666232541	3	3	3	3
37746.81669646097	3	3	2	2
37757.02673073081	3	3	3	3
37767.186764832804	4	3	3	3
37777.39679910264	2	2	2	2
37777.62679987468	2	2	2	2
37787.83683414451	4	4	3	3
37798.056868447915	2	2	2	2
37808.23690261704	2	2	1	1
37818.45693692045	3	3	3	2
37828.61697102244	3	2	2	2
37828.856971828056	2	2	2	2
37839.01700593005	3	2	2	2
37849.17704003205	3	3	3	3
37859.317074066916	3	2	2	2
37869.52710833675	3	2	2	2
37879.747142640146	2	2	2	2
37879.98714344576	2	2	2	1
37890.217177782724	3	3	2	2
37900.36721185116	3	3	3	3
37910.56724608743	2	2	2	1
37920.82728052509	4	4	3	3
37931.047314828495	2	2	2	1
37931.277315600535	2	2	2	1
37941.48734987037	3	3	2	2
37951.62738390523	2	2	1	1
37961.8574182422	3	2	2	2
37972.0474524449	4	4	3	3
37982.277486781866	3	3	3	2
37982.51748758747	3	3	2	2
37992.747521924444	3	3	3	2
38002.987556294975	3	2	2	2
38013.20759059838	2	2	2	2
38023.44762496891	2	2	2	2
38033.61765910448	3	3	2	2
38033.857659910085	2	2	2	2
38044.06769417992	2	2	2	2
38054.25772838262	4	3	3	3
38064.43776255175	2	2	2	1
38074.667796888716	2	2	2	2
38084.857831091416	3	2	2	2
38085.09783189703	2	2	2	2
38095.297866133296	3	3	3	2
38105.447900201725	3	3	3	2
38115.61793433729	3	2	2	2
38125.81796857356	3	3	2	2
38136.02800284339	4	3	3	3
38136.268003649	3	3	2	2
38146.428037751	4	3	3	3
38156.608071920135	3	3	3	2
38166.778106055695	3	2	2	2
38176.88813998986	3	3	3	2
38187.05817412543	3	2	2	2
38187.298174931035	2	2	2	1
38197.47820910017	2	2	1	1
38207.66824330286	3	3	2	2
38217.89827763983	2	2	2	1
38228.108311909666	3	3	2	2
38238.278346045234	2	1	1	1
38238.508346817274	2	1	1	1
38248.66838091928	2	2	2	2
38258.888415222675	2	2	2	2
38269.09844949251	2	2	2	2
38279.30848376234	2	2	1	1
38289.51851803217	2	2	2	1
38289.74851880421	2	2	2	1
38299.98855317475	3	3	2	2
38310.138587243186	3	2	2	2
38320.36862158015	4	3	3	3
38330.49865558145	3	3	3	2
38340.67868975058	2	2	2	2
38340.91869055619	2	2	2	1
38351.048724557484	2	2	2	2
38361.25875882732	3	2	2	2
38371.428792962884	2	2	1	1
38381.59882709845	3	3	2	2
38391.77886126758	2	2	2	2
38392.018862073186	2	1	1	1
38402.18889620876	2	2	2	1
38412.398930478594	2	2	1	1
38422.61896478199	2	1	1	1
38432.828999051824	2	2	2	1
38442.989033153826	3	3	2	2
38443.22903395943	2	2	2	2
38453.369067994296	3	3	2	2
38463.589102297694	2	2	2	2
38473.75913643326	4	3	3	3
38483.94917063596	2	2	2	2
38494.18920500649	3	3	2	2
38494.41920577853	3	3	2	2
38504.649240115505	3	3	3	3
38514.84927435177	3	3	3	3
38525.079308688735	2	2	2	2
38535.2493428243	3	3	2	2
38545.44937706057	4	4	3	3
38545.689377866176	4	3	3	3
38555.80941183391	3	3	2	2
38565.9394458352	2	2	2	2
38576.18948023931	3	3	2	2
38586.36951440844	3	3	3	2
38596.57954867827	3	3	3	3
38596.81954948388	3	3	3	2
38607.00958368658	3	3	2	2
38617.15961775502	3	3	3	2
38627.379652058415	3	2	2	2
38637.59968636181	4	3	3	3
38647.809720631645	4	3	3	3
38648.04972143726	3	3	2	2
38658.27975577422	3	2	2	2
38668.439789876225	2	2	2	1
38678.68982428032	3	3	3	3
38688.87985848302	3	2	2	2
38698.97989238362	2	2	2	2
38699.21989318923	2	2	2	1
38709.439927492625	3	3	2	2
38719.60996162819	3	3	3	3
38729.799995830894	3	3	2	2
38739.98003000003	3	3	3	2
38750.200064303426	2	2	1	1
38750.44006510904	2	1	1	1
38760.54009900963	2	2	2	2
38770.75013327946	3	3	3	2
38780.910167381466	4	4	3	3
38791.0902015506	3	3	2	2
38801.320235887564	2	2	2	1
38801.550236659605	2	2	2	1
38811.75027089587	3	3	3	3
38821.860304830036	4	3	3	3
38832.01033889847	4	3	3	3
38842.150372933334	2	2	2	2
38852.320407068895	2	1	1	1
38852.55040784094	2	1	1	1
38862.720441976504	2	2	2	2
38872.89047611207	3	3	2	2
38883.13051048261	3	3	2	2
38893.30054461817	2	2	2	2
38903.50057885444	3	2	2	2
38903.74057966004	2	2	2	2
38913.99061406415	3	3	3	2
38924.18064826685	4	4	3	3
38934.280682167446	3	3	3	2
38944.450716303014	2	2	2	1
38954.67075060641	3	3	3	2
38954.91075141202	3	2	2	2
38965.13078571542	3	3	3	2
38975.31081988455	3	3	3	2
38985.54085422152	4	3	3	3
38995.73088842422	3	3	3	3
39005.93092266049	2	2	2	2
39006.170923466096	2	2	2	1
39016.320957534524	3	3	3	3
39026.50099170366	3	3	3	3
39036.631025704955	3	3	3	2
39046.86106004193	2	2	2	2
39057.011094110356	3	3	2	2
39057.25109491596	2	2	2	2
39067.45112915223	2	2	2	2
39077.651163388495	3	3	3	2
39087.87119769189	4	4	4	3
39098.0912319953	3	3	3	3
39108.25126609729	3	3	2	2
39108.49126690291	3	2	2	2
39118.70130117274	4	3	3	3
39128.901335409006	4	4	3	3
39139.10136964527	3	2	2	2
39149.32140394867	2	2	2	2
39159.48143805067	2	2	2	1
39159.72143885628	2	2	1	1
39169.94147315968	3	2	2	2
39180.17150749665	4	4	3	3
39190.40154183361	2	2	2	2
39200.57157596918	3	2	2	2
39210.74161010475	3	3	2	2
39210.97161087678	3	3	2	2
39221.14164501235	3	3	3	3
39231.30167911435	3	3	3	2
39241.47171324992	3	2	2	2
39251.65174741905	3	2	2	2
39261.79178145391	2	2	2	1
39262.02178222596	2	2	2	1
39272.18181632795	2	1	1	1
39282.301850295684	2	1	1	1
39292.461884397686	3	2	2	2
39302.611918466115	3	2	2	2
39312.841952803086	3	3	3	3
39313.081953608686	3	2	2	2
39323.26198777782	3	3	3	2
39333.43202191339	2	2	2	1
39343.582055981824	2	2	2	1
39353.772090184524	3	3	3	2
39363.942124320085	3	2	2	2
39364.18212512569	2	2	2	2
39374.37215932839	3	3	2	2
39384.61219369893	3	3	3	3
39394.80222790163	3	3	3	3
39405.032262238594	4	4	4	3
39415.222296441294	4	3	3	3
39415.4622972469	3	3	3	2
39425.6823315503	4	3	3	3
39435.89236582014	3	3	3	3
39446.04239988857	3	3	3	3
39456.2524341584	2	2	1	1
39466.39246819327	2	2	2	1
39466.632468998876	2	2	1	1
39476.76250300017	3	2	2	2
39486.972537270005	3	2	2	2
39497.1925715734	2	2	1	1
39507.45260601108	4	4	4	4
39517.62264014664	3	3	2	2
39517.85264091868	3	3	2	2
39528.02267505425	3	2	2	2
39538.222709290516	4	3	3	3
39548.372743358945	4	4	3	3
39558.59277766235	3	3	3	3
39568.822811999315	3	3	3	2
39569.06281280492	3	2	2	2
39579.29284714189	4	4	3	3
39589.52288147886	3	2	2	2
39599.692915614425	2	2	2	1
39609.882949817125	2	2	2	2
39620.122984187656	3	3	3	3
39620.3529849597	3	3	3	3
39630.593019330234	3	3	3	2
39640.7630534658	2	2	2	1
39650.8930874671	2	2	1	1
39661.04312153553	2	2	2	2
39671.243155771794	3	2	2	2
39671.48315657741	2	2	1	1
39681.703190880806	2	2	2	2
39691.8632249828	3	3	3	2
39701.95325884983	3	3	3	2
39712.17329315323	2	2	2	1
39722.423327557335	4	3	3	3
39722.66332836294	3	3	3	3
39732.873362632774	3	3	3	3
39743.013396667644	2	2	2	2
39753.13343063537	2	2	2	2
39763.32346483807	4	3	3	3
39773.493498973636	2	2	2	2
39773.73349977925	2	2	2	1
39783.963534116214	4	3	3	3
39794.19356845318	3	2	2	2
39804.433602823716	3	3	2	2
39814.64363709355	2	2	2	2
39824.89367149765	3	3	2	2
39825.13367230326	3	2	2	2
39835.333706539524	4	3	3	3
39845.523740742225	3	2	2	2
39855.68377484422	4	3	3	3
39865.86380901335	3	2	2	2
39876.10384338389	3	3	2	2
39876.3438441895	2	2	2	1
39886.57387852646	2	2	2	2
39896.7839127963	2	2	2	2
39906.973946999	3	3	3	3
39917.11398103386	3	2	2	2
39927.304015236565	3	3	2	2
39927.54401604217	2	2	2	1
39937.6640500099	2	1	1	1
39947.854084212595	2	2	2	2
39958.00411828103	3	3	3	2
39968.22415258444	3	3	3	2
39978.31418645146	3	3	3	2
39978.55418725707	3	2	2	2
39988.74422145977	3	3	3	2
39998.96425576317	3	2	2	2
40009.10428979804	2	1	1	1
40019.33432413501	4	3	3	3
40029.56435847197	3	3	2	2
40029.80435927758	2	2	2	2
40040.004393513846	2	2	2	2
40050.16442761585	2	2	2	2
40060.364461852114	2	2	2	1
40070.58449615551	2	2	2	2
40080.794530425344	2	2	2	2
40081.03453123095	2	2	2	1
40091.23456546722	3	2	2	2
40101.44459973706	3	3	3	2
40111.594633805486	3	3	3	2
40121.79466804175	3	3	3	2
40131.974702210886	3	3	2	2
40132.21470301649	3	2	2	2
40142.29473684995	3	2	2	2
40152.52477118692	3	3	2	2
40162.70480535605	3	3	2	2
40172.884839525184	2	2	2	2
40183.09487379502	2	2	2	1
40183.324874567064	2	2	2	1
40193.46490860193	2	2	2	1
40203.64494277106	2	2	2	2
40213.82497694019	2	2	2	1
40224.03501121003	3	3	3	3
40234.17504524489	2	2	2	2
40234.4150460505	2	2	2	1
40244.6350803539	3	2	2	2
40254.80511448946	2	2	2	1
40265.00514872573	3	3	3	2
40275.205182961996	3	3	3	2
40285.365217064	3	3	2	2
40285.605217869605	3	2	2	2
40295.825252173	3	3	2	2
40306.00528634214	3	2	2	2
40316.21532061197	2	2	2	2
40326.40535481467	3	3	3	2
40336.605389050936	3	3	2	2
40336.83538982298	3	3	2	2
40347.005423958544	3	3	2	2
40357.20545819481	2	2	2	2
40367.385492363945	3	2	2	2
40377.575526566645	2	2	2	2
40387.81556093718	3	3	3	2
40388.05556174278	3	2	2	2
40398.19559577765	3	3	2	2
40408.43563014818	3	3	3	2
40418.565664149486	3	2	2	2
40428.74569831862	3	2	2	2
40438.95573258845	4	3	3	3
40439.19573339406	3	3	2	2
40449.36576752962	2	2	2	2
40459.53580166519	3	3	3	2
40469.74583593502	3	2	2	2
40479.93587013772	3	3	2	2
40490.13590437399	4	3	3	3
40490.3759051796	3	3	2	2
40500.45593901306	3	3	2	2
40510.685973350024	3	3	3	2
40520.85600748559	3	3	3	3
40531.04604168829	2	2	2	2
40541.27607602526	3	3	3	3
40541.51607683087	3	3	3	2
40551.696111000005	4	4	4	3
40561.826145001294	4	3	3	3
40572.016179203994	3	3	3	3
40582.2362135074	3	3	3	3
40592.3662475087	3	3	2	2
40592.6062483143	2	2	2	2
40602.796282517	3	2	2	2
40613.006316786836	3	3	3	3
40623.176350922404	4	3	3	3
40633.35638509154	3	3	2	2
40643.54641929424	3	2	2	2
40643.786420099845	2	2	2	1
40653.976454302545	3	2	2	2
40664.18648857238	3	3	2	2
40674.32652260724	3	3	3	2
40684.45655660854	3	3	2	2
40694.58659060984	3	2	2	2
40694.816591381874	3	2	2	2
40705.046625718845	3	3	3	3
40715.26666002225	2	2	2	2
40725.496694359215	3	3	2	2
40735.67672852835	2	2	2	1
40745.876762764616	3	3	2	2
40746.11676357022	2	2	2	1
40756.24679757152	2	2	2	2
40766.45683184135	4	4	3	3
40776.66686611118	4	4	3	3
40786.84690028032	3	3	2	2
40797.086934650855	2	2	2	2
40797.316935422896	2	2	2	2
40807.4769695249	3	3	2	2
40817.727003928994	3	3	2	2
40827.9770383331	3	3	3	3
40838.14707246866	3	2	2	2
40848.3571067385	2	2	2	1
40848.58710751054	2	2	2	1
40858.7271415454	2	2	2	1
40868.96717591594	3	3	3	2
40879.14721008507	2	2	2	1
40889.4172445563	3	3	3	3
40899.63727885971	3	3	3	2
40899.877279665314	2	2	2	2
40910.10731400228	3	3	3	3
40920.33734833925	3	3	3	3
40930.567382676214	2	2	2	1
40940.74741684535	3	2	2	2
40950.93745104805	3	3	2	2
40951.177451853655	3	2	2	2
40961.367486056355	2	2	2	2
40971.61752046046	4	3	3	3
40981.77755456245	3	3	3	2
40991.92758863089	3	3	2	2
41002.16762300142	3	3	3	3
41002.40762380703	3	2	2	2
41012.59765800973	3	3	3	3
41022.82769234669	2	2	2	2
41033.03772661653	3	3	2	2
41043.22776081923	3	2	2	2
41053.38779492123	3	3	2	2
41053.617795693266	3	3	2	2
41063.77782979527	4	3	3	3
41073.91786383014	3	3	3	2
41084.12789809997	3	3	3	3
41094.32793233624	3	3	3	3
41104.547966639635	3	3	3	2
41104.78796744524	2	2	2	2
41115.02800181577	3	3	3	3
41125.21803601847	3	2	2	2
41135.43807032188	3	3	3	2
41145.60810445744	4	3	3	3
41155.81813872727	3	2	2	2
41156.04813949932	3	2	2	2
41166.23817370202	3	3	3	2
41176.37820773688	2	2	2	1
41186.56824193958	3	3	3	2
41196.75827614228	4	4	4	3
41206.92831027785	3	3	3	3
41207.16831108346	3	3	3	2
41217.388345386855	4	4	3	3
41227.54837948886	3	3	3	2
41237.75841375869	4	4	3	3
41247.958447994955	3	3	3	2
41258.09848202982	2	2	2	2
41258.338482835425	2	2	2	1
41268.57851720596	3	3	3	2
41278.74855134152	3	2	2	2
41288.94858557779	3	3	2	2
41299.168619881195	2	2	2	1
41309.40865425173	3	3	2	2
41309.638655023766	3	3	2	2
41319.758688991504	3	2	2	2
41329.98872332847	2	2	2	1
41340.1987575983	3	3	3	2
41350.40879186813	2	2	1	1
41360.64882623867	3	3	3	2
41360.88882704428	2	2	2	2
41371.11886138124	3	3	3	3
41381.31889561751	2	2	2	2
41391.46892968594	2	2	2	2
41401.66896392221	3	2	2	2
41411.868998158476	3	3	2	2
41412.10899896408	2	2	2	2
41422.339033301054	3	3	3	2
41432.55906760445	3	2	2	2
41442.77910190785	4	3	3	3
41452.98913617768	3	3	3	2
41463.17917038038	3	2	2	2
41463.419171186	2	2	2	2
41473.6092053887	3	3	3	2
41483.78923955783	2	2	2	1
41493.95927369339	3	2	2	2
41504.12930782896	2	1	1	1
41514.34934213236	3	3	3	3
41514.589342937965	3	2	2	2
41524.7693771071	4	3	3	3
41534.9294112091	3	3	3	3
41545.09944534466	4	3	3	3
41555.28947954736	3	3	3	3
41565.43951361579	3	3	3	3
41565.679514421405	3	2	2	2
41575.90954875837	4	3	3	3
41586.12958306177	3	3	3	3
41596.31961726447	4	3	3	3
41606.45965129934	3	3	3	2
41616.63968546847	3	3	3	2
41616.869686240505	3	3	3	2
41627.04972040964	2	2	2	1
41637.27975474661	3	3	3	3
41647.45978891574	3	3	3	2
41657.66982318558	4	3	3	3
41667.849857354704	3	2	2	2
41668.08985816032	2	2	2	2
41678.31989249728	4	3	3	3
41688.499926666416	4	3	3	3
41698.65996076842	3	3	3	2
41708.82999490398	3	2	2	2
41718.980028972415	3	3	3	2
41719.210029744456	3	3	3	2
41729.430064047854	2	2	2	2
41739.620098250554	2	2	2	1
41749.76013228542	2	2	2	2
41760.01016668952	4	3	3	3
41770.20020089222	4	4	4	3
41770.44020169783	3	3	3	3
41780.56023566556	3	3	3	2
41790.74026983469	3	3	3	2
41800.92030400383	3	2	2	2
41811.13033827366	4	4	4	3
41821.31037244279	3	2	2	2
41821.54037321483	3	2	2	2
41831.76040751823	3	3	2	2
41841.970441788064	2	2	1	1
41852.090475755795	3	2	2	2
41862.350510193464	4	4	3	3
41872.540544396164	4	3	3	3
41872.78054520177	3	3	3	2
41883.01057953874	3	3	2	2
41893.17061364074	3	3	3	2
41903.32064770917	3	3	2	2
41913.54068201257	3	3	3	2
41923.700716114574	3	3	2	2
41923.94071692017	3	2	2	2
41934.13075112287	3	3	2	2
41944.37078549341	3	2	2	2
41954.59081979682	3	3	3	2
41964.80085406665	3	3	3	2
41975.04088843718	3	3	3	3
41975.280889242786	3	2	2	2
41985.43092331122	2	2	2	2
41995.58095737965	3	3	3	2
42005.75099151522	2	2	2	1
42015.92102565079	3	2	2	2
42026.02105955138	3	3	2	2
42026.261060356985	2	2	2	2
42036.50109472752	3	3	3	2
42046.67112886309	2	2	2	1
42056.89116316649	2	2	2	2
42067.14119757059	4	4	4	4
42077.32123173972	2	2	2	2
42077.561232545326	2	2	2	1
42087.71126661376	3	3	3	2
42097.941300950726	3	2	2	2
42108.15133522056	3	3	2	2
42118.34136942326	3	2	2	2
42128.47140342456	2	2	1	1
42128.71140423017	2	1	1	1
42138.841438231466	2	2	2	1
42149.09147263556	3	3	3	3
42159.291506871836	3	3	3	3
42169.4615410074	3	3	2	2
42179.66157524367	3	3	2	2
42179.90157604928	2	2	2	2
42190.09161025198	3	3	3	3
42200.23164428684	4	4	3	3
42210.41167845597	3	3	3	3
42220.59171262511	2	2	2	2
42230.811746928506	3	3	3	2
42231.05174773411	3	3	2	2
42241.28178207108	3	3	2	2
42251.451816206645	3	3	3	2
42261.591850241515	4	3	3	3
42271.81188454491	2	2	1	1
42282.01191878118	3	2	2	2
42282.251919586786	2	2	1	1
42292.39195362165	2	2	1	1
42302.61198792505	2	2	2	2
42312.79202209418	2	2	2	2
42323.02205643115	2	2	2	2
42333.25209076812	3	3	2	2
42333.492091573724	2	2	2	2
42343.632125608594	3	3	2	2
42353.81215977773	3	3	2	2
42364.04219411469	4	4	4	4
42374.24222835096	4	4	3	3
42384.46226265436	3	3	3	3
42384.70226345997	3	2	2	2
42394.92229776337	3	3	2	2
42405.1023319325	2	2	2	1
42415.25236600093	2	2	2	1
42425.40240006936	3	3	2	2
42435.61243433919	4	4	3	3
42435.85243514481	3	3	3	2
42446.072469448205	2	2	2	1
42456.30250378517	2	2	2	2
42466.502538021436	3	2	2	2
42476.72257232484	2	2	2	2
42486.93260659467	4	3	3	3
42487.17260740028	3	3	3	2
42497.36264160298	3	3	3	2
42507.50267563785	3	3	3	2
42517.60270953844	3	2	2	2
42527.762743640444	2	2	2	1
42537.952777843144	3	3	3	2
42538.19277864875	3	2	2	2
42548.372812817885	3	3	3	2
42558.50284681918	3	2	2	2
42568.67288095475	2	1	1	1
42578.902915291714	3	3	3	2
42589.062949393716	4	3	3	3
42589.30295019932	3	3	2	2
42599.47298433488	2	1	1	1
42609.61301836975	2	2	2	1
42619.79305253889	3	3	2	2
42629.943086607316	3	2	2	2
42640.10312070931	2	2	1	1
42640.33312148136	2	2	1	1
42650.52315568406	2	2	2	2
42660.723189920325	3	2	2	2
42670.86322395519	2	2	2	1
42681.083258258586	4	3	3	3
42691.28329249485	4	3	3	3
42691.52329330046	3	3	2	2
42701.74332760386	3	3	3	2
42711.913361739425	2	2	2	2
42722.173396177095	4	3	3	3
42732.35343034623	3	3	3	2
42742.553464582496	4	3	3	3
42742.7934653881	3	3	2	2
42752.953499490104	3	3	3	3
42763.1735337935	4	4	3	3
42773.383568063335	2	2	2	2
42783.53360213177	2	2	2	2
42793.66363613307	2	2	1	1
42793.89363690511	2	2	1	1
42804.093671141374	3	3	2	2
42814.353705579044	4	4	4	4
42824.57373988244	2	2	2	1
42834.803774219414	3	2	2	2
42845.03380855638	4	4	3	3
42845.273809361985	3	3	3	2
42855.393843329715	3	3	3	3
42865.54387739815	3	3	3	2
42875.703911500146	2	2	2	2
42885.92394580355	3	2	2	2
42896.12398003982	3	3	2	2
42896.363980845425	3	2	2	2
42906.58401514882	3	2	2	2
42916.77404935152	2	2	2	2
42926.95408352066	2	2	2	2
42937.12411765622	3	3	2	2
42947.30415182535	3	3	3	2
42947.544152630966	3	2	2	2
42957.71418676653	3	2	2	2
42967.954221137064	4	4	3	3
42978.11425523906	3	3	3	2
42988.314289475325	3	3	3	3
42998.49432364446	2	2	2	2
42998.7243244165	2	2	2	2
43008.8243583171	3	2	2	2
43019.0443926205	3	3	2	2
43029.174426621794	2	2	2	2
43039.34446075736	2	1	1	1
43049.54449499363	3	2	2	2
43049.784495799235	2	2	1	1
43059.974530001935	2	2	2	1
43070.164564204635	2	2	2	2
43080.41459860874	3	3	3	2
43090.59463277787	4	3	3	3
43100.72466677917	3	3	3	2
43100.964667584776	2	2	2	2
43111.14470175391	3	2	2	2
43121.36473605731	3	3	2	2
43131.54477022644	3	3	3	3
43141.69480429487	4	4	3	3
43151.86483843044	3	3	3	2
43152.104839236046	3	3	2	2
43162.22487320378	3	2	2	2
43172.42490744004	3	3	3	3
43182.59494157561	3	3	3	3
43192.80497584544	3	2	2	2
43203.06501028311	4	4	4	4
43203.30501108872	4	3	3	3
43213.48504525785	3	3	3	2
43223.66507942699	3	3	3	2
43233.88511373038	3	3	2	2
43244.06514789952	3	3	3	2
43254.225182001515	4	4	4	3
43254.46518280712	3	3	3	3
43264.665217043395	2	2	1	1
43274.91525144749	3	3	2	2
43285.15528581803	3	3	3	3
43295.375320121435	3	3	2	2
43305.56535432413	4	3	3	3
43305.805355129734	3	3	3	2
43315.995389332435	3	3	3	2
43326.1954235687	2	2	2	2
43336.45545800638	3	3	3	3
43346.67549230977	3	3	3	2
43356.95552681458	2	2	2	2
43357.19552762018	2	2	2	1
43367.435561990715	2	2	2	2
43377.56559599201	2	2	2	1
43387.79563032898	2	2	2	2
43397.965664464544	3	3	3	3
43408.155698667244	4	3	3	3
43408.39569947286	3	3	2	2
43418.55573357485	3	3	3	2
43428.73576774398	3	3	3	3
43438.835801644585	3	3	2	2
43449.075836015116	3	3	3	3
43459.30587035209	3	3	3	2
43459.545871157694	3	3	2	2
43469.72590532682	4	3	3	3
43479.86593936168	3	2	2	2
43490.10597373222	3	3	3	2
43500.33600806919	3	3	3	3
43510.51604223832	3	3	3	2
43510.74604301037	3	3	3	2
43520.96607731377	3	3	3	2
43531.156111516466	3	3	3	3
43541.396145887	3	3	2	2
43551.566180022564	2	2	1	1
43561.776214292404	3	3	3	2
