Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m04
73804.49326010983	3	2	2	2
73818.87169246131	3	3	2	2
73833.25012481278	3	2	2	2
73847.62855716425	2	2	2	2
73862.00698951572	3	2	2	2
73876.38542186719	3	3	2	2
73890.76385421868	3	2	2	2
73905.14228657015	3	3	3	2
73919.52071892162	3	3	2	2
73933.89915127309	3	2	2	2
73948.27758362457	3	3	3	2
73962.65601597604	3	2	2	2
73977.03444832751	3	3	3	2
73991.41288067898	3	2	2	2
74005.79131303045	3	2	2	2
74020.16974538194	2	2	2	2
74034.5481777334	3	2	2	2
74048.92661008488	3	2	2	2
74063.30504243635	3	2	2	2
74077.68347478782	3	2	2	2
74092.06190713929	2	2	2	2
74106.44033949076	2	2	2	1
74120.81877184223	3	2	2	2
74135.19720419371	2	2	2	2
74149.57563654518	3	2	2	2
74163.95406889665	3	2	2	2
74178.33250124812	3	3	2	2
74192.7109335996	3	2	2	2
74207.08936595108	2	2	2	2
74221.46779830255	3	2	2	2
74235.84623065402	2	2	2	2
74250.2246630055	2	2	2	2
74264.60309535697	3	3	3	2
74278.98152770844	3	3	2	2
74293.35996005991	3	3	2	2
74307.73839241138	3	3	3	2
74322.11682476285	2	2	2	2
74336.49525711432	2	2	2	2
74350.87368946579	3	3	2	2
74365.25212181728	3	2	2	2
74379.63055416875	2	2	2	2
74394.00898652022	3	3	2	2
74408.38741887169	3	2	2	2
74422.76585122317	3	3	2	2
74437.14428357464	3	3	2	2
74451.52271592611	3	2	2	2
74465.90114827758	2	2	2	2
74480.27958062905	2	2	2	2
74494.65801298054	3	2	2	2
74509.036445332	3	2	2	2
74523.41487768348	3	3	2	2
74537.79331003495	3	2	2	2
74552.17174238642	3	3	2	2
74566.55017473789	2	2	2	2
74580.92860708936	3	3	2	2
74595.30703944083	3	3	2	2
74609.68547179231	3	2	2	2
74624.06390414378	2	2	2	2
74638.44233649525	3	3	3	2
74652.82076884672	2	2	2	2
74667.19920119821	3	3	2	2
74681.57763354968	2	2	2	2
74695.95606590115	3	3	2	2
74710.33449825262	3	2	2	2
74724.7129306041	3	3	3	2
74739.09136295557	3	2	2	2
74753.46979530704	3	3	3	2
74767.84822765851	3	3	2	2
74782.22666000998	2	2	2	1
74796.60509236145	2	2	1	1
74810.98352471294	2	2	2	1
74825.36195706441	3	2	2	2
74839.74038941588	3	2	2	2
74854.11882176735	3	2	2	2
74868.49725411882	3	3	2	2
74882.87568647029	3	2	2	2
74897.25411882176	2	2	2	2
74911.63255117324	3	2	2	2
74926.01098352471	3	3	3	2
74940.38941587618	3	2	2	2
74954.76784822765	2	2	2	2
74969.14628057914	2	2	2	1
74983.52471293061	3	2	2	2
74997.90314528208	3	3	2	2
75012.28157763355	2	2	2	1
75026.66000998503	3	2	2	2
75041.0384423365	3	2	2	2
75055.41687468797	2	2	2	2
75069.79530703944	3	2	2	2
75084.17373939091	3	2	2	2
75098.55217174238	3	3	2	2
75112.93060409385	3	2	2	2
75127.30903644532	3	2	2	2
75141.6874687968	2	2	2	2
75156.06590114828	3	2	2	2
75170.44433349975	3	3	3	2
75184.82276585122	3	2	2	2
75199.20119820269	3	2	2	2
75213.57963055417	3	2	2	2
75227.95806290564	2	2	2	2
75242.33649525711	2	2	2	1
75256.71492760858	3	2	2	2
75271.09335996007	3	3	3	2
75285.47179231154	3	3	2	2
75299.85022466301	2	2	2	2
75314.22865701448	2	2	2	1
75328.60708936595	2	2	2	1
75342.98552171742	3	2	2	2
75357.36395406889	3	3	2	2
75371.74238642036	3	3	3	2
75386.12081877184	3	2	2	2
75400.49925112331	3	2	2	2
75414.87768347478	3	2	2	2
75429.25611582625	2	2	2	2
75443.63454817774	2	2	2	2
75458.01298052921	3	2	2	2
75472.39141288068	2	2	2	2
75486.76984523215	2	2	2	1
75501.14827758362	2	2	2	2
75515.5267099351	3	2	2	2
75529.90514228657	3	2	2	2
75544.28357463804	2	2	2	2
75558.66200698951	3	2	2	2
75573.04043934098	2	2	2	2
75587.41887169247	3	3	2	2
75601.79730404394	3	2	2	2
75616.17573639541	2	2	2	2
75630.55416874688	2	2	2	2
75644.93260109835	2	2	2	2
75659.31103344982	2	2	2	2
75673.68946580129	2	2	2	2
75688.06789815277	3	3	3	2
75702.44633050424	3	3	2	2
75716.82476285571	3	2	2	2
75731.20319520718	3	2	2	2
75745.58162755867	3	2	2	2
75759.96005991014	3	3	2	2
75774.33849226161	2	2	2	2
75788.71692461308	3	2	2	2
75803.09535696456	3	2	2	2
75817.47378931603	3	2	2	2
75831.8522216675	2	2	2	2
75846.23065401897	3	2	2	2
75860.60908637044	2	2	2	1
75874.98751872191	3	2	2	2
75889.36595107339	3	2	2	2
75903.74438342486	3	2	2	2
75918.12281577633	2	2	2	2
75932.50124812781	3	3	2	2
75946.87968047928	3	2	2	2
75961.25811283075	2	2	2	2
75975.63654518222	3	2	2	2
75990.0149775337	3	3	2	2
76004.39340988518	3	2	2	2
76018.77184223665	3	3	2	2
76033.15027458812	3	3	2	2
76047.5287069396	3	3	2	2
76061.90713929107	3	3	2	2
76076.28557164254	3	3	3	2
76090.66400399401	3	3	2	2
76105.04243634548	2	2	2	2
76119.42086869695	3	3	2	2
76133.79930104842	2	2	2	1
76148.17773339989	3	2	2	2
76162.55616575138	3	2	2	2
76176.93459810285	2	2	2	2
76191.31303045432	2	2	2	2
76205.69146280579	3	2	2	2
76220.06989515726	3	3	2	2
76234.44832750874	2	2	2	2
76248.82675986021	3	3	3	2
76263.20519221168	3	3	2	2
76277.58362456315	3	3	2	2
76291.96205691464	3	2	2	2
76306.3404892661	2	2	2	2
76320.71892161758	3	2	2	2
76335.09735396905	3	3	3	2
76349.47578632052	3	3	2	2
76363.854218672	2	2	2	2
76378.23265102347	3	2	2	2
76392.61108337494	2	2	2	2
76406.98951572641	3	3	3	2
76421.36794807788	3	2	2	2
76435.74638042935	2	2	2	2
76450.12481278082	3	3	2	2
76464.5032451323	2	2	2	2
76478.88167748378	2	2	2	1
76493.26010983525	3	3	2	2
76507.63854218672	3	3	3	2
76522.01697453819	3	3	2	2
76536.39540688967	3	3	2	2
76550.77383924114	3	3	2	2
76565.15227159261	3	3	2	2
76579.53070394408	3	3	3	2
76593.90913629557	3	2	2	2
76608.28756864704	2	2	2	2
76622.6660009985	3	2	2	2
76637.04443334998	3	2	2	2
76651.42286570145	3	2	2	2
76665.80129805292	3	2	2	2
76680.17973040439	3	3	2	2
76694.55816275586	3	2	2	2
76708.93659510734	3	2	2	2
76723.31502745881	3	2	2	2
76737.69345981028	3	3	3	2
76752.07189216175	2	2	2	2
76766.45032451324	4	3	3	3
76780.8287568647	3	3	3	3
76795.20718921618	3	2	2	2
76809.58562156765	2	2	2	2
76823.96405391913	3	2	2	2
76838.3424862706	2	2	2	2
76852.72091862207	3	2	2	2
76867.09935097354	2	2	2	2
76881.47778332501	3	3	2	2
76895.85621567648	3	3	2	2
76910.23464802795	3	3	2	2
76924.61308037942	3	3	2	2
76938.99151273089	2	2	2	2
76953.36994508238	2	2	2	2
76967.74837743385	3	2	2	2
76982.12680978532	2	2	2	2
76996.50524213679	3	3	2	2
77010.88367448827	3	3	2	2
77025.26210683974	2	2	2	1
77039.64053919121	2	2	1	1
77054.01897154268	3	3	3	2
77068.39740389417	3	2	2	2
77082.77583624564	3	3	2	2
77097.1542685971	3	3	2	2
77111.53270094858	3	3	3	2
77125.91113330005	3	3	2	2
77140.28956565153	3	3	2	2
77154.667998003	2	2	2	1
77169.04643035447	3	2	2	2
77183.42486270594	3	2	2	2
77197.80329505741	3	2	2	2
77212.18172740888	2	2	2	2
77226.56015976035	3	3	3	2
77240.93859211182	3	2	2	2
77255.31702446331	3	2	2	2
77269.69545681478	2	2	2	2
77284.07388916625	3	3	2	2
77298.45232151772	3	2	2	2
77312.8307538692	3	3	2	2
77327.20918622067	3	3	3	2
77341.58761857214	3	3	2	2
77355.96605092361	3	3	2	2
77370.3444832751	3	3	3	2
77384.72291562657	3	3	2	2
77399.10134797804	3	3	3	2
77413.47978032951	3	2	2	2
77427.85821268098	3	2	2	2
77442.23664503245	2	2	2	2
77456.61507738392	2	2	2	2
77470.99350973539	2	2	2	1
77485.37194208687	3	2	2	2
77499.75037443834	2	2	2	2
77514.12880678981	3	3	2	2
77528.50723914128	3	2	2	2
77542.88567149275	3	2	2	2
77557.26410384424	2	2	2	2
77571.64253619571	3	2	2	2
77586.02096854718	3	3	2	2
77600.39940089865	3	2	2	2
77614.77783325013	3	2	2	2
77629.1562656016	3	2	2	2
77643.53469795307	2	2	2	2
77657.91313030454	3	3	2	2
77672.29156265601	3	3	3	2
77686.66999500748	2	2	2	2
77701.04842735895	2	2	2	1
77715.42685971042	3	2	2	2
77729.80529206191	2	2	2	1
77744.18372441338	3	2	2	2
77758.56215676485	3	2	2	2
77772.94058911632	3	2	2	2
77787.3190214678	3	3	2	2
77801.69745381927	3	2	2	2
77816.07588617074	2	2	2	2
77830.45431852221	3	3	3	2
77844.8327508737	3	3	3	2
77859.21118322517	3	3	2	2
77873.58961557664	3	3	2	2
77887.96804792811	3	3	2	2
77902.34648027958	3	2	2	2
77916.72491263105	3	2	2	2
77931.10334498253	3	3	2	2
77945.481777334	3	2	2	2
77959.86020968547	2	2	2	2
77974.23864203694	2	2	2	1
77988.61707438841	2	2	1	1
78002.99550673988	3	2	2	2
78017.37393909135	2	2	2	1
78031.75237144284	3	2	2	2
78046.13080379431	3	3	3	2
78060.50923614578	3	2	2	2
78074.88766849725	3	2	2	2
78089.26610084873	3	3	2	2
78103.6445332002	3	2	2	2
78118.02296555167	3	3	2	2
78132.40139790314	3	3	3	2
78146.77983025463	3	2	2	2
78161.1582626061	2	2	2	2
78175.53669495757	2	2	2	2
78189.91512730904	3	3	2	2
78204.29355966051	3	3	2	2
78218.67199201198	2	2	2	2
78233.05042436345	3	2	2	2
78247.42885671492	2	2	2	2
78261.80728906639	3	3	2	2
78276.18572141787	3	3	3	2
78290.56415376934	3	3	2	2
78304.94258612081	3	2	2	2
78319.32101847228	3	3	3	2
78333.69945082377	3	2	2	2
78348.07788317524	3	2	2	2
78362.45631552671	3	3	3	2
78376.83474787818	3	3	2	2
78391.21318022966	2	2	2	1
78405.59161258113	3	3	2	2
78419.9700449326	3	2	2	2
78434.34847728407	2	2	2	1
78448.72690963554	3	2	2	2
78463.10534198701	3	3	3	2
78477.48377433849	2	2	2	2
78491.86220668996	3	3	2	2
78506.24063904144	3	2	2	2
78520.61907139291	2	2	2	2
78534.99750374438	3	2	2	2
78549.37593609585	3	2	2	2
78563.75436844732	2	2	2	2
78578.1328007988	3	3	2	2
78592.51123315028	2	2	2	2
78606.88966550175	3	3	2	2
78621.26809785322	3	3	2	2
78635.6465302047	4	4	3	3
78650.02496255617	3	3	3	2
78664.40339490764	3	3	2	2
78678.78182725911	3	2	2	2
78693.16025961058	3	3	2	2
78707.53869196207	2	2	2	2
78721.91712431354	3	2	2	2
78736.295556665	3	2	2	2
78750.67398901648	3	3	3	3
78765.05242136795	3	3	2	2
78779.43085371942	3	3	2	2
78793.80928607089	3	3	3	3
78808.18771842237	3	2	2	2
78822.56615077384	3	3	2	2
78836.94458312531	3	3	2	2
78851.32301547678	3	2	2	2
78865.70144782827	2	2	2	2
78880.07988017974	3	2	2	2
78894.4583125312	3	3	2	2
78908.83674488268	3	3	2	2
78923.21517723415	3	2	2	2
78937.59360958563	2	2	2	1
78951.9720419371	2	2	2	2
78966.35047428857	2	2	2	2
78980.72890664004	2	2	2	2
78995.10733899151	3	2	2	2
79009.48577134298	3	3	2	2
79023.86420369445	2	2	2	2
79038.24263604592	3	2	2	2
79052.6210683974	2	2	2	1
79066.99950074888	3	3	2	2
79081.37793310035	3	3	3	3
79095.75636545182	3	2	2	2
79110.1347978033	3	2	2	2
79124.51323015477	3	2	2	2
79138.89166250624	2	2	2	1
79153.27009485771	3	3	2	2
79167.6485272092	3	3	2	2
79182.02695956067	2	2	2	1
79196.40539191214	2	2	1	1
79210.7838242636	3	2	2	2
79225.16225661508	3	2	2	2
79239.54068896655	3	2	2	2
79253.91912131802	3	3	3	2
79268.29755366949	3	3	2	2
79282.67598602097	3	2	2	2
79297.05441837244	3	3	2	2
79311.43285072391	3	2	2	2
79325.81128307538	4	3	3	3
79340.18971542685	2	2	2	1
79354.56814777834	3	2	2	2
79368.9465801298	2	2	2	2
79383.32501248128	3	2	2	2
79397.70344483275	3	3	2	2
79412.08187718423	3	2	2	2
79426.4603095357	3	2	2	2
79440.83874188717	3	3	2	2
79455.21717423864	3	2	2	2
79469.59560659011	2	2	2	2
79483.9740389416	3	3	2	2
79498.35247129307	2	2	2	2
79512.73090364454	3	3	2	2
79527.109335996	3	2	2	2
79541.48776834748	2	2	2	2
79555.86620069895	2	2	2	2
79570.24463305042	3	3	3	2
79584.62306540189	3	3	2	2
79599.00149775337	2	2	2	2
79613.37993010484	3	3	2	2
79627.75836245631	3	2	2	2
79642.13679480778	3	3	2	2
79656.51522715927	3	3	2	2
79670.89365951074	3	3	3	2
79685.2720918622	3	3	2	2
79699.65052421368	3	2	2	2
79714.02895656516	2	2	2	2
79728.40738891663	2	2	2	2
79742.7858212681	3	3	2	2
79757.16425361957	3	2	2	2
79771.54268597104	3	3	3	3
79785.92111832251	3	3	2	2
79800.29955067398	3	3	2	2
79814.67798302545	3	2	2	2
79829.05641537694	2	2	2	2
79843.43484772841	3	2	2	2
79857.81328007988	2	2	2	1
79872.19171243135	3	2	2	2
79886.57014478283	2	2	2	2
79900.9485771343	3	2	2	2
79915.32700948577	3	3	2	2
79929.70544183724	3	3	3	2
79944.08387418871	2	2	2	1
79958.4623065402	3	2	2	2
79972.84073889167	2	2	2	2
79987.21917124314	3	2	2	2
80001.59760359461	3	3	2	2
80015.97603594608	2	2	2	2
80030.35446829755	3	3	2	2
80044.73290064902	3	2	2	2
80059.11133300049	2	2	2	2
80073.48976535197	3	3	2	2
80087.86819770344	3	3	2	2
80102.24663005491	3	2	2	2
80116.62506240638	3	3	2	2
80131.00349475787	3	2	2	2
80145.38192710934	2	2	2	2
80159.76035946081	2	2	2	1
80174.13879181228	3	3	3	2
80188.51722416376	3	2	2	2
80202.89565651523	3	3	2	2
80217.2740888667	3	2	2	2
80231.65252121817	3	2	2	2
80246.03095356964	3	3	2	2
80260.40938592113	3	2	2	2
80274.7878182726	4	3	3	3
80289.16625062407	3	2	2	2
80303.54468297554	3	3	2	2
80317.92311532701	2	2	2	2
80332.30154767848	3	2	2	2
80346.67998002995	3	3	2	2
80361.05841238142	3	2	2	2
80375.4368447329	3	3	3	2
80389.81527708437	3	2	2	2
80404.19370943584	2	2	2	2
80418.57214178731	3	2	2	2
80432.9505741388	3	3	2	2
80447.32900649027	3	2	2	2
80461.70743884174	3	3	3	3
80476.08587119321	3	3	2	2
80490.4643035447	2	2	2	2
80504.84273589616	3	2	2	2
80519.22116824763	3	3	2	2
80533.5996005991	3	2	2	2
80547.97803295057	3	2	2	2
80562.35646530204	3	2	2	2
80576.73489765351	2	2	2	2
80591.11333000498	3	2	2	2
80605.49176235645	2	2	1	1
80619.87019470794	3	2	2	2
80634.24862705941	3	2	2	2
80648.62705941088	3	3	2	2
80663.00549176235	2	2	2	2
80677.38392411383	3	3	2	2
80691.7623564653	2	2	2	2
80706.14078881677	3	3	2	2
80720.51922116824	3	2	2	2
80734.89765351973	3	3	3	2
80749.2760858712	3	3	2	2
80763.65451822267	3	2	2	2
80778.03295057414	2	2	2	1
80792.41138292561	3	3	2	2
80806.78981527708	2	2	2	2
80821.16824762855	2	2	2	2
80835.54667998002	2	2	2	1
80849.9251123315	3	3	2	2
80864.30354468297	3	3	2	2
80878.68197703444	3	2	2	2
80893.06040938591	3	2	2	2
80907.4388417374	2	2	2	2
80921.81727408887	2	2	2	2
80936.19570644034	2	2	2	2
80950.57413879181	2	2	2	2
80964.95257114328	3	3	3	2
80979.33100349476	4	3	3	3
80993.70943584623	3	3	2	2
81008.0878681977	3	2	2	2
81022.46630054917	2	2	2	2
81036.84473290064	3	2	2	2
81051.22316525213	3	3	2	2
81065.6015976036	3	3	2	2
81079.98002995507	2	2	2	2
81094.35846230654	2	2	2	1
81108.73689465801	3	2	2	2
81123.11532700948	2	2	2	2
81137.49375936095	2	2	2	2
81151.87219171243	2	2	2	2
81166.2506240639	3	3	2	2
81180.62905641538	3	2	2	2
81195.00748876685	3	3	2	2
81209.38592111833	3	3	2	2
81223.7643534698	2	2	2	1
81238.14278582127	3	2	2	2
81252.52121817274	3	2	2	2
81266.89965052422	2	2	2	2
81281.2780828757	3	3	2	2
81295.65651522717	3	2	2	2
81310.03494757864	3	2	2	2
81324.4133799301	3	2	2	2
81338.79181228158	3	3	3	2
81353.17024463305	3	3	2	2
81367.54867698452	3	2	2	2
81381.92710933599	2	2	2	2
81396.30554168747	3	2	2	2
81410.68397403894	3	2	2	2
81425.06240639041	3	2	2	2
81439.44083874188	2	2	2	2
81453.81927109337	3	3	3	2
81468.19770344484	3	2	2	2
81482.5761357963	2	2	2	2
81496.95456814778	3	2	2	2
81511.33300049926	3	2	2	2
81525.71143285073	2	2	2	2
81540.0898652022	2	2	2	2
81554.46829755367	3	3	2	2
81568.84672990514	3	3	2	2
81583.22516225661	3	2	2	2
81597.60359460808	2	2	2	2
81611.98202695955	2	2	2	1
81626.36045931104	3	2	2	2
81640.7388916625	3	3	2	2
81655.11732401398	3	2	2	2
81669.49575636545	2	2	2	1
81683.87418871692	3	3	2	2
81698.2526210684	3	2	2	2
81712.63105341987	3	2	2	2
81727.00948577134	3	3	2	2
81741.38791812281	3	2	2	2
81755.7663504743	3	3	2	2
81770.14478282577	3	3	2	2
81784.52321517724	3	2	2	2
81798.9016475287	3	2	2	2
81813.28007988018	3	2	2	2
81827.65851223166	3	3	2	2
81842.03694458313	2	2	2	2
81856.4153769346	3	3	2	2
81870.79380928607	3	2	2	2
81885.17224163754	2	2	2	2
81899.55067398901	3	2	2	2
81913.92910634048	2	2	2	2
81928.30753869197	3	3	3	2
81942.68597104344	3	3	3	2
81957.0644033949	3	3	2	2
81971.44283574638	3	2	2	2
81985.82126809785	3	2	2	2
82000.19970044933	2	2	2	1
82014.5781328008	2	2	2	2
82028.95656515227	3	2	2	2
82043.33499750374	2	2	2	2
82057.71342985523	3	3	3	3
82072.0918622067	3	3	2	2
82086.47029455817	2	2	2	1
82100.84872690964	3	3	2	2
82115.2271592611	3	3	3	2
82129.60559161258	3	3	2	2
82143.98402396405	3	2	2	2
82158.36245631552	3	2	2	2
82172.740888667	3	2	2	2
82187.11932101847	3	3	2	2
82201.49775336994	3	2	2	2
82215.87618572141	2	2	2	2
82230.2546180729	2	2	2	2
82244.63305042437	3	3	2	2
82259.01148277584	3	3	3	2
82273.3899151273	3	3	2	2
82287.76834747879	3	3	3	2
82302.14677983026	3	3	2	2
82316.52521218173	3	3	2	2
82330.9036445332	3	3	2	2
82345.28207688467	2	2	2	2
82359.66050923614	2	2	2	2
82374.03894158761	3	3	3	2
82388.41737393908	3	3	2	2
82402.79580629057	3	3	2	2
82417.17423864204	3	2	2	2
82431.55267099351	3	3	2	2
82445.93110334498	3	2	2	2
82460.30953569645	2	2	1	1
82474.68796804793	2	2	1	1
82489.0664003994	3	3	3	2
82503.44483275087	2	2	1	1
82517.82326510234	3	3	2	2
82532.20169745383	3	3	2	2
82546.5801298053	3	2	2	2
82560.95856215677	2	2	2	2
82575.33699450824	3	2	2	2
82589.71542685971	3	2	2	2
82604.09385921119	3	2	2	2
82618.47229156266	3	3	2	2
82632.85072391413	3	3	2	2
82647.2291562656	3	2	2	2
82661.60758861707	3	3	2	2
82675.98602096854	3	2	2	2
82690.36445332001	3	2	2	2
82704.74288567148	3	2	2	2
82719.12131802297	3	2	2	2
82733.49975037444	2	2	2	2
82747.87818272591	2	2	2	2
82762.25661507738	3	3	2	2
82776.63504742886	2	2	2	1
82791.01347978033	3	3	3	3
82805.3919121318	3	2	2	2
82819.77034448327	2	2	2	2
82834.14877683476	2	2	2	2
82848.52720918623	3	2	2	2
82862.9056415377	2	2	2	2
82877.28407388917	3	2	2	2
82891.66250624064	2	2	2	2
82906.04093859211	2	2	2	1
82920.41937094358	2	2	2	1
82934.79780329505	3	3	3	2
82949.17623564653	3	3	2	2
82963.554667998	2	2	2	2
82977.93310034947	3	3	2	2
82992.31153270094	3	2	2	2
83006.68996505241	3	2	2	2
83021.0683974039	3	2	2	2
83035.44682975537	3	3	2	2
83049.82526210684	3	3	2	2
83064.20369445831	2	2	2	2
83078.5821268098	2	2	2	1
83092.96055916126	3	3	2	2
83107.33899151273	3	3	2	2
83121.7174238642	3	2	2	2
83136.09585621567	3	2	2	2
83150.47428856714	3	2	2	2
83164.85272091861	2	2	2	2
83179.23115327008	2	2	2	2
83193.60958562157	2	2	2	2
83207.98801797304	2	2	2	2
83222.36645032451	3	2	2	2
83236.74488267598	3	2	2	2
83251.12331502746	2	2	2	2
83265.50174737893	3	2	2	2
83279.8801797304	3	3	2	2
83294.25861208187	2	2	2	2
83308.63704443336	2	2	2	2
83323.01547678483	2	2	2	2
83337.3939091363	2	2	2	1
83351.77234148777	2	2	2	1
83366.15077383924	2	2	2	2
83380.52920619072	2	2	2	2
83394.9076385422	3	3	3	3
83409.28607089366	2	2	2	2
83423.66450324513	2	2	2	1
83438.0429355966	3	3	2	2
83452.42136794807	3	3	2	2
83466.79980029954	2	2	2	2
83481.17823265101	3	3	2	2
83495.5566650025	3	2	2	2
83509.93509735397	2	2	2	2
83524.31352970544	3	2	2	2
83538.69196205691	3	2	2	2
83553.0703944084	2	2	2	2
83567.44882675986	3	2	2	2
83581.82725911133	3	3	3	2
83596.2056914628	3	3	2	2
83610.58412381429	3	3	2	2
83624.96255616576	2	2	2	2
83639.34098851723	2	2	2	2
83653.7194208687	3	3	2	2
83668.09785322017	3	3	2	2
83682.47628557164	3	2	2	2
83696.85471792311	3	3	2	2
83711.23315027458	3	3	3	2
83725.61158262605	3	2	2	2
83739.99001497753	2	2	2	2
83754.368447329	3	2	2	2
83768.74687968048	2	2	2	2
83783.12531203195	3	3	2	2
83797.50374438343	3	2	2	2
83811.8821767349	3	2	2	2
83826.26060908637	3	2	2	2
83840.63904143784	3	3	2	2
83855.01747378932	3	2	2	2
83869.3959061408	3	2	2	2
83883.77433849227	3	3	2	2
83898.15277084374	3	3	3	2
83912.5312031952	3	2	2	2
83926.90963554668	2	2	2	2
83941.28806789815	2	2	2	1
83955.66650024962	3	3	3	2
83970.0449326011	3	2	2	2
83984.42336495257	3	3	2	2
83998.80179730404	2	2	2	2
84013.18022965551	2	2	2	2
84027.55866200698	2	2	2	1
84041.93709435847	2	2	2	2
84056.31552670994	3	3	2	2
84070.6939590614	3	2	2	2
84085.07239141288	3	2	2	2
84099.45082376436	2	2	2	2
84113.82925611583	2	2	2	2
84128.2076884673	3	2	2	2
84142.58612081877	3	3	3	2
84156.96455317024	3	2	2	2
84171.34298552173	3	2	2	2
84185.7214178732	3	2	2	2
84200.09985022467	3	2	2	2
84214.47828257614	3	3	2	2
84228.8567149276	3	2	2	2
84243.23514727908	2	2	2	2
84257.61357963055	3	3	2	2
84271.99201198203	2	2	2	2
84286.3704443335	2	2	1	1
84300.74887668497	3	3	2	2
84315.12730903644	2	2	2	2
84329.50574138793	2	2	2	2
84343.8841737394	3	3	2	2
84358.26260609087	3	3	3	2
84372.64103844234	3	3	2	2
84387.0194707938	2	2	2	2
84401.39790314529	3	3	3	3
84415.77633549676	3	3	2	2
84430.15476784823	3	2	2	2
84444.5332001997	3	2	2	2
84458.91163255117	2	2	2	2
84473.29006490264	3	3	2	2
84487.66849725411	3	3	2	2
84502.04692960558	3	2	2	2
84516.42536195707	3	2	2	2
84530.80379430854	3	3	2	2
84545.18222666	2	2	2	2
84559.56065901148	3	2	2	2
84573.93909136296	3	3	2	2
84588.31752371443	3	2	2	2
84602.6959560659	3	3	2	2
84617.07438841737	2	2	2	2
84631.45282076886	2	2	2	2
84645.83125312033	2	2	2	2
84660.2096854718	3	3	2	2
84674.58811782327	3	3	3	2
84688.96655017474	3	3	2	2
84703.3449825262	3	3	3	2
84717.72341487768	3	2	2	2
84732.10184722915	3	2	2	2
84746.48027958063	3	3	2	2
84760.8587119321	2	2	2	2
84775.23714428357	3	2	2	2
84789.61557663504	3	2	2	2
84803.99400898651	2	2	2	2
84818.372441338	2	2	2	2
84832.75087368947	3	3	2	2
84847.12930604094	3	3	2	2
84861.5077383924	3	3	2	2
84875.88617074389	3	2	2	2
84890.26460309536	2	2	2	1
84904.64303544683	3	2	2	2
84919.0214677983	3	2	2	2
84933.39990014977	3	2	2	2
84947.77833250126	3	2	2	2
84962.15676485273	3	3	3	2
84976.5351972042	3	3	2	2
84990.91362955567	3	2	2	2
85005.29206190714	3	3	2	2
85019.67049425861	3	2	2	2
85034.04892661008	3	2	2	2
85048.42735896155	3	3	2	2
85062.80579131303	3	2	2	2
85077.1842236645	3	3	3	3
85091.56265601597	3	2	2	2
85105.94108836744	3	2	2	2
85120.31952071893	2	2	2	2
85134.6979530704	3	3	2	2
85149.07638542187	3	2	2	2
85163.45481777334	2	2	2	2
85177.83325012482	3	2	2	2
85192.21168247629	2	2	2	2
85206.59011482776	3	3	2	2
85220.96854717923	2	2	2	2
85235.3469795307	2	2	2	1
85249.72541188217	2	2	2	2
85264.10384423364	3	2	2	2
85278.48227658511	3	2	2	2
85292.8607089366	2	2	2	1
85307.23914128807	3	3	2	2
85321.61757363954	2	2	2	2
85335.99600599101	3	2	2	2
85350.3744383425	2	2	2	1
85364.75287069396	3	3	2	2
85379.13130304543	3	3	2	2
85393.5097353969	3	3	2	2
85407.88816774837	2	2	2	2
85422.26660009986	2	2	2	2
85436.64503245133	3	2	2	2
85451.0234648028	3	3	2	2
85465.40189715427	3	3	2	2
85479.78032950574	2	2	2	2
85494.15876185721	2	2	2	2
85508.53719420868	3	2	2	2
85522.91562656016	2	2	2	2
85537.29405891163	2	2	2	2
85551.6724912631	3	2	2	2
85566.05092361457	2	2	2	2
85580.42935596604	2	2	2	2
85594.80778831753	3	2	2	2
85609.186220669	3	3	2	2
85623.56465302047	2	2	2	2
85637.94308537194	3	2	2	2
85652.32151772342	3	3	3	3
85666.6999500749	3	3	2	2
85681.07838242636	3	3	2	2
85695.45681477783	2	2	2	2
85709.8352471293	3	3	3	2
85724.21367948079	3	3	2	2
85738.59211183226	3	2	2	2
85752.97054418373	2	2	2	2
85767.3489765352	3	3	3	2
85781.72740888667	2	2	2	2
85796.10584123814	3	3	3	2
85810.48427358961	3	2	2	2
85824.86270594108	3	2	2	2
85839.24113829256	2	2	2	2
85853.61957064403	3	3	3	2
85867.9980029955	3	2	2	2
85882.37643534697	3	3	2	2
85896.75486769846	3	2	2	2
85911.13330004993	3	2	2	2
85925.5117324014	2	2	2	1
85939.89016475287	3	3	2	2
85954.26859710435	3	3	2	2
85968.64702945582	3	2	2	2
85983.0254618073	3	3	2	2
85997.40389415876	3	3	2	2
86011.78232651023	3	2	2	2
86026.1607588617	3	3	2	2
86040.53919121317	3	3	3	2
86054.91762356464	3	3	2	2
86069.29605591611	2	2	2	2
86083.6744882676	3	2	2	2
86098.05292061907	2	2	2	1
86112.43135297054	3	3	2	2
86126.80978532201	3	3	3	2
86141.1882176735	3	2	2	2
86155.56665002496	3	3	2	2
86169.94508237643	2	2	2	2
86184.3235147279	2	2	2	2
86198.70194707939	3	2	2	2
