Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695927bece5f2ed21d522d82 - minikube	Unknown Heuristic - Run None (Profile ?) 695927bece5f2ed21d522d82 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695927bece5f2ed21d522d82 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695927bece5f2ed21d522d82 - minikube-m04
55797.27190057593	2	2	2	2
55810.36677781146	3	3	2	2
55823.46165504699	3	2	2	2
55836.556532282506	2	2	2	2
55849.65140951804	2	2	2	2
55862.746286753565	2	1	1	1
55875.841163989084	2	2	2	2
55888.93604122462	2	2	2	2
55902.03091846014	3	2	2	2
55915.12579569566	2	2	2	1
55928.22067293119	3	2	2	2
55941.31555016672	2	2	1	1
55954.41042740224	3	2	2	2
55967.505304637765	3	2	2	2
55980.6001818733	2	2	2	1
55993.69505910882	2	2	2	2
56006.78993634434	2	2	2	1
56019.884813579876	2	1	1	1
56032.979690815395	2	2	2	2
56046.07456805092	2	2	2	2
56059.169445286454	2	2	2	1
56072.26432252198	2	2	2	1
56085.3591997575	2	2	2	1
56098.45407699303	1	1	1	1
56111.54895422856	2	1	1	1
56124.643831464076	2	2	2	1
56137.73870869961	2	2	2	2
56150.833585935135	2	2	2	1
56163.928463170654	2	2	2	1
56177.02334040619	1	1	1	1
56190.11821764171	2	2	2	1
56203.21309487723	2	2	2	1
56216.30797211276	4	3	3	3
56229.40284934829	3	2	2	2
56242.49772658381	2	2	2	2
56255.592603819336	2	1	1	1
56268.68748105487	2	2	2	2
56281.78235829039	2	2	2	2
56294.87723552591	3	2	2	2
56307.97211276145	2	2	2	1
56321.066989996965	2	2	2	2
56334.16186723249	2	1	1	1
56347.256744468024	2	2	2	1
56360.35162170355	2	2	2	1
56373.44649893907	2	2	1	1
56386.5413761746	2	2	1	1
56399.63625341013	3	3	3	3
56412.73113064565	3	2	2	2
56425.82600788118	3	3	2	2
56438.920885116706	2	2	2	2
56452.015762352225	2	2	2	1
56465.11063958775	2	2	2	1
56478.205516823284	3	2	2	2
56491.3003940588	2	2	1	1
56504.39527129433	2	2	1	1
56517.49014852986	2	2	2	2
56530.58502576538	2	2	2	1
56543.679903000906	2	2	2	2
56556.77478023644	3	2	2	2
56569.86965747196	2	2	1	1
56582.964534707484	2	2	2	1
56596.05941194302	2	2	2	2
56609.154289178536	2	2	2	1
56622.24916641406	2	2	2	1
56635.344043649595	2	2	2	1
56648.43892088512	1	1	1	1
56661.53379812064	2	2	2	1
56674.62867535617	2	1	1	1
56687.7235525917	2	2	2	1
56700.81842982722	2	2	2	1
56713.91330706275	2	2	2	1
56727.008184298276	1	1	1	1
56740.103061533795	2	2	2	1
56753.19793876932	2	2	2	1
56766.292816004854	2	2	1	1
56779.38769324037	2	2	2	2
56792.4825704759	2	2	2	1
56805.57744771143	1	1	1	1
56818.67232494695	2	2	2	1
56831.76720218248	2	2	2	1
56844.86207941801	2	2	2	2
56857.95695665353	2	2	2	1
56871.051833889054	2	2	1	1
56884.14671112459	1	1	1	1
56897.241588360106	2	2	2	1
56910.33646559563	2	2	1	1
56923.431342831165	2	2	2	1
56936.52622006669	2	2	2	1
56949.62109730221	2	2	2	1
56962.71597453774	1	1	1	1
56975.81085177327	2	2	2	1
56988.90572900879	2	2	2	1
57002.00060624432	3	3	3	2
57015.09548347985	3	3	3	3
57028.190360715365	3	2	2	2
57041.28523795089	2	2	1	1
57054.380115186425	2	2	2	1
57067.47499242194	2	2	2	2
57080.56986965747	2	2	2	1
57093.664746893	2	2	2	1
57106.75962412852	2	2	2	2
57119.85450136405	2	2	1	1
57132.94937859958	2	2	2	2
57146.0442558351	2	2	2	1
57159.139133070625	2	2	2	1
57172.23401030616	2	2	2	1
57185.32888754168	2	2	2	1
57198.4237647772	1	1	1	1
57211.518642012736	2	2	2	2
57224.61351924826	2	2	2	1
57237.70839648378	2	2	2	2
57250.80327371931	2	2	2	1
57263.89815095484	2	2	2	1
57276.99302819036	1	1	1	1
57290.087905425884	2	2	2	1
57303.18278266142	2	2	2	1
57316.277659896936	2	2	2	2
57329.37253713246	2	2	2	1
57342.467414367995	2	2	2	1
57355.56229160351	1	1	1	1
57368.65716883904	2	2	2	2
57381.75204607457	2	2	2	2
57394.84692331009	2	2	2	1
57407.94180054562	2	2	2	1
57421.03667778115	2	2	2	1
57434.13155501667	1	1	1	1
57447.226432252195	2	2	2	1
57460.32130948773	2	2	2	2
57473.41618672325	2	2	2	2
57486.51106395877	2	2	2	1
57499.605941194306	2	2	2	1
57512.700818429825	1	1	1	1
57525.79569566535	2	2	1	1
57538.890572900884	2	2	2	1
57551.98545013641	2	2	2	1
57565.08032737193	2	2	2	2
57578.175204607454	2	2	2	2
57591.27008184299	2	1	1	1
57604.364959078506	2	2	2	1
57617.45983631403	2	2	2	1
57630.554713549565	2	2	2	1
57643.649590785084	2	2	2	1
57656.74446802061	2	2	2	1
57669.83934525614	1	1	1	1
57682.93422249166	2	2	2	2
57696.02909972719	2	2	2	1
57709.12397696272	2	2	2	1
57722.21885419824	2	2	2	1
57735.313731433765	2	2	2	1
57748.4086086693	1	1	1	1
57761.50348590482	2	2	2	1
57774.59836314034	2	2	2	1
57787.69324037588	2	2	1	1
57800.788117611395	2	2	2	2
57813.88299484692	2	2	2	2
57826.977872082454	2	1	1	1
57840.07274931798	2	2	2	1
57853.1676265535	2	2	2	1
57866.262503789025	2	2	2	1
57879.35738102456	2	2	2	1
57892.45225826008	2	2	2	1
57905.5471354956	1	1	1	1
57918.642012731136	2	2	2	1
57931.736889966654	2	2	2	1
57944.83176720218	2	2	1	1
57957.92664443771	2	2	1	1
57971.02152167323	2	2	2	2
57984.11639890876	2	1	1	1
57997.21127614429	3	2	2	2
58010.30615337981	2	2	2	1
58023.401030615336	2	2	2	1
58036.49590785087	2	2	2	1
58049.59078508639	2	2	2	1
58062.685662321914	1	1	1	1
58075.78053955745	2	2	2	1
58088.875416792966	2	2	1	1
58101.97029402849	2	2	2	1
58115.06517126402	2	2	2	2
58128.16004849955	2	2	2	1
58141.25492573507	2	1	1	1
58154.349802970595	2	2	2	1
58167.44468020613	2	2	2	1
58180.53955744165	2	2	2	1
58193.63443467717	2	2	2	1
58206.729311912706	2	2	2	1
58219.824189148225	1	1	1	1
58232.91906638375	2	2	2	2
58246.013943619284	2	2	2	1
58259.1088208548	2	2	2	1
58272.20369809033	2	2	2	1
58285.29857532586	2	2	2	2
58298.39345256138	2	1	1	1
58311.488329796906	2	2	1	1
58324.58320703244	2	2	2	1
58337.67808426796	2	2	2	1
58350.772961503484	2	2	2	1
58363.86783873902	2	2	2	1
58376.962715974536	1	1	1	1
58390.05759321006	2	2	2	1
58403.15247044559	3	2	2	2
58416.24734768112	2	2	2	2
58429.34222491664	2	2	1	1
58442.437102152166	2	2	1	1
58455.5319793877	1	1	1	1
58468.62685662322	2	2	2	2
58481.72173385874	2	2	2	1
58494.81661109428	2	2	2	1
58507.911488329795	2	2	2	1
58521.00636556532	2	2	2	2
58534.101242800854	2	1	1	1
58547.19612003637	2	2	2	2
58560.2909972719	2	2	2	1
58573.38587450743	2	2	2	1
58586.48075174295	2	2	2	1
58599.57562897848	3	2	2	2
58612.67050621401	2	2	1	1
58625.76538344953	2	2	2	1
58638.860260685055	2	2	2	1
58651.95513792058	2	2	2	1
58665.05001515611	2	2	2	1
58678.14489239163	2	2	2	1
58691.23976962716	1	1	1	1
58704.33464686269	3	2	2	2
58717.42952409821	2	2	2	2
58730.524401333736	2	2	2	1
58743.61927856927	2	2	2	1
58756.71415580479	2	2	2	2
58769.809033040314	2	1	1	1
58782.90391027585	2	2	2	1
58795.998787511366	2	2	2	1
58809.09366474689	2	2	2	1
58822.188541982425	2	2	2	1
58835.28341921794	2	2	2	1
58848.37829645347	1	1	1	1
58861.473173689	2	2	2	2
58874.56805092452	2	2	2	1
58887.66292816005	2	2	2	2
58900.75780539558	2	2	2	1
58913.8526826311	2	2	2	2
58926.947559866625	2	1	1	1
58940.04243710215	2	2	2	1
58953.13731433768	2	2	2	1
58966.2321915732	2	2	2	2
58979.32706880873	2	2	2	2
58992.42194604426	2	2	2	2
59005.51682327978	2	1	1	1
59018.61170051531	2	2	2	1
59031.70657775084	2	2	2	2
59044.80145498636	2	2	2	1
59057.896332221884	2	2	2	1
59070.99120945742	2	2	2	1
59084.086086692936	1	1	1	1
59097.18096392846	2	2	1	1
59110.275841163995	2	2	2	1
59123.370718399514	2	2	2	1
59136.46559563504	2	2	2	1
59149.56047287057	2	2	1	1
59162.65535010609	2	2	1	1
59175.75022734162	2	2	2	1
59188.84510457715	2	2	2	1
59201.93998181267	3	3	3	3
59215.034859048195	3	3	2	2
59228.12973628372	3	3	2	2
59241.22461351925	2	2	2	1
59254.31949075477	3	3	2	2
59267.4143679903	3	3	2	2
59280.509245225825	3	2	2	2
59293.60412246135	3	3	3	3
59306.69899969688	3	3	2	2
59319.79387693241	2	2	2	2
59332.88875416793	3	3	2	2
59345.983631403455	3	3	2	2
59359.07850863899	3	3	2	2
59372.17338587451	3	3	2	2
59385.26826311003	3	3	3	3
59398.363140345566	3	2	2	2
59411.458017581084	3	3	2	2
59424.55289481661	3	3	2	2
59437.64777205214	3	3	3	3
59450.74264928766	3	3	3	3
59463.83752652319	3	3	3	2
59476.93240375871	2	2	2	2
59490.02728099424	3	3	3	2
59503.122158229766	3	3	2	2
59516.21703546529	3	3	2	2
59529.31191270082	3	3	3	3
59542.40678993634	3	3	2	2
59555.50166717187	2	2	2	2
59568.596544407395	3	3	2	2
59581.69142164292	3	3	2	2
59594.78629887845	3	3	2	2
59607.88117611398	3	3	3	2
59620.9760533495	3	3	3	2
59634.070930585025	3	3	2	2
59647.16580782056	3	3	2	2
59660.26068505608	2	2	2	2
59673.3555622916	2	2	2	2
59686.450439527136	2	2	2	1
59699.545316762655	3	3	3	2
59712.64019399818	3	2	2	2
59725.735071233714	3	3	3	2
59738.82994846923	2	2	2	2
59751.92482570476	3	2	2	2
59765.01970294028	3	2	2	2
59778.11458017581	2	2	2	2
59791.209457411336	2	1	1	1
59804.30433464686	2	2	2	1
59817.39921188239	2	2	2	2
59830.494089117914	2	2	2	1
59843.58896635344	2	2	2	1
59856.683843588966	2	2	1	1
59869.77872082449	1	1	1	1
59882.87359806002	2	2	2	2
59895.96847529555	2	2	1	1
59909.06335253107	2	2	1	1
59922.158229766595	2	2	1	1
59935.25310700213	2	2	2	1
59948.34798423765	1	1	1	1
59961.44286147317	2	2	2	2
59974.53773870871	2	2	2	2
59987.632615944225	2	2	2	1
60000.72749317975	2	2	2	2
60013.822370415284	2	2	2	1
60026.9172476508	1	1	1	1
60040.01212488633	2	2	2	2
60053.10700212185	2	1	1	1
60066.20187935738	2	2	2	1
60079.29675659291	2	2	2	1
60092.39163382843	2	2	2	2
60105.48651106396	2	1	1	1
60118.581388299484	1	1	1	1
60131.67626553501	2	2	2	2
60144.771142770536	2	2	2	2
60157.86602000606	2	2	2	1
60170.96089724159	2	2	2	1
60184.05577447712	1	1	1	1
60197.15065171264	2	2	2	1
60210.245528948166	2	2	1	1
60223.3404061837	2	2	2	2
60236.43528341922	2	2	2	1
60249.530160654744	2	2	2	1
60262.62503789028	1	1	1	1
60275.719915125796	2	2	2	1
60288.81479236132	2	2	2	2
60301.90966959684	2	2	2	1
60315.00454683237	2	2	2	2
60328.0994240679	2	2	2	1
60341.19430130342	1	1	1	1
60354.28917853895	2	2	2	2
60367.38405577448	2	2	2	1
60380.47893301	2	2	2	1
60393.57381024553	2	2	2	1
60406.668687481055	2	2	1	1
60419.76356471658	1	1	1	1
60432.85844195211	2	2	2	2
60445.95331918763	2	2	1	1
60459.04819642316	2	2	2	1
60472.14307365869	2	2	2	1
60485.23795089421	2	1	1	1
60498.332828129736	1	1	1	1
60511.42770536527	2	2	2	2
60524.52258260079	2	2	2	1
60537.617459836314	2	2	2	2
60550.71233707185	3	3	2	2
60563.807214307366	3	2	2	2
60576.90209154289	2	2	2	1
60589.99696877841	3	2	2	2
60603.091846013944	3	3	2	2
60616.18672324947	3	2	2	2
60629.28160048499	3	3	3	3
60642.37647772052	2	2	2	2
60655.47135495605	2	1	1	1
60668.566232191566	2	2	2	2
60681.6611094271	3	3	3	3
60694.755986662625	3	3	2	2
60707.85086389815	3	3	2	2
60720.94574113368	3	3	2	2
60734.0406183692	2	2	2	1
60747.13549560473	3	2	2	2
60760.23037284026	2	2	1	1
60773.32525007578	3	2	2	2
60786.42012731131	3	2	2	2
60799.51500454684	3	2	2	2
60812.60988178236	2	2	1	1
60825.704759017884	3	2	2	2
60838.7996362534	2	2	2	2
60851.894513488936	2	2	2	2
60864.98939072446	2	2	2	2
60878.08426795998	3	2	2	2
60891.179145195514	2	2	1	1
60904.27402243104	3	2	2	2
60917.36889966656	2	2	2	2
60930.46377690209	2	2	2	1
60943.55865413762	2	2	2	2
60956.65353137314	2	2	2	1
60969.74840860867	2	1	1	1
60982.843285844196	2	2	2	2
60995.93816307972	2	2	2	2
61009.03304031525	2	2	2	2
61022.12791755077	2	2	2	2
61035.2227947863	2	2	2	1
61048.317672021825	2	1	1	1
61061.41254925735	3	2	2	2
61074.50742649288	3	2	2	2
61087.60230372841	2	2	2	1
61100.69718096393	2	2	2	1
61113.792058199455	2	2	1	1
61126.88693543497	1	1	1	1
61139.98181267051	2	2	2	2
61153.07668990603	2	2	2	1
61166.17156714155	2	2	1	1
61179.266444377085	2	2	1	1
61192.36132161261	2	2	2	1
61205.45619884813	1	1	1	1
61218.55107608366	2	2	2	1
61231.64595331919	2	2	2	1
61244.74083055471	2	2	2	2
61257.83570779024	2	2	2	1
61270.930585025766	2	2	2	1
61284.02546226129	2	1	1	1
61297.12033949682	2	2	2	1
61310.215216732344	2	2	2	1
61323.31009396787	2	2	2	1
61336.404971203396	2	2	2	2
61349.49984843892	2	2	2	1
61362.59472567445	1	1	1	1
61375.68960290998	2	2	2	1
61388.7844801455	2	2	1	1
61401.879357381025	2	2	2	1
61414.974234616544	2	2	2	1
61428.06911185208	2	2	2	1
61441.1639890876	1	1	1	1
61454.25886632312	2	2	2	1
61467.353743558655	2	2	2	1
61480.44862079418	2	2	2	2
61493.5434980297	2	2	2	2
61506.63837526523	2	2	2	1
61519.73325250076	1	1	1	1
61532.82812973628	2	2	2	1
61545.92300697181	2	2	2	1
61559.01788420734	2	2	2	1
61572.11276144286	3	2	2	2
61585.20763867839	2	2	2	1
61598.302515913914	1	1	1	1
61611.39739314944	2	2	2	1
61624.492270384966	2	2	2	1
61637.58714762049	2	2	2	1
61650.68202485602	2	2	2	2
61663.77690209154	2	2	2	2
61676.87177932707	2	1	1	1
61689.966656562596	2	2	1	1
61703.061533798114	2	2	2	1
61716.15641103365	2	2	1	1
61729.25128826917	2	2	2	1
61742.34616550469	2	2	2	2
61755.441042740225	2	1	1	1
61768.53591997575	3	2	2	2
61781.63079721127	2	2	2	1
61794.7256744468	2	2	2	1
61807.82055168233	2	2	2	1
61820.91542891785	2	2	2	1
61834.01030615338	1	1	1	1
61847.10518338891	3	2	2	2
61860.20006062443	3	3	3	2
61873.29493785996	3	2	2	2
61886.389815095485	3	3	2	2
61899.48469233101	3	3	2	2
61912.57956956654	2	2	2	1
61925.67444680206	3	3	2	2
61938.76932403759	3	3	2	2
61951.86420127311	3	3	2	2
61964.95907850864	3	3	2	2
61978.053955744166	3	3	2	2
61991.148832979685	2	2	2	1
62004.24371021522	3	3	2	2
62017.338587450744	3	3	3	2
62030.43346468626	3	3	3	2
62043.528341921796	2	2	2	1
62056.62321915732	2	2	2	2
62069.71809639284	2	1	1	1
62082.81297362837	2	2	2	1
62095.9078508639	2	2	2	1
62109.00272809942	2	2	2	1
62122.09760533495	2	2	2	2
62135.19248257048	2	2	2	1
62148.287359805996	1	1	1	1
62161.38223704153	2	2	2	1
62174.477114277055	2	2	2	1
62187.57199151258	2	2	2	1
62200.66686874811	2	2	2	1
62213.76174598363	2	2	2	1
62226.85662321916	1	1	1	1
62239.95150045468	2	2	2	1
62253.04637769021	2	2	2	1
62266.14125492574	2	2	2	1
62279.236132161255	2	2	2	1
62292.33100939679	2	2	2	2
62305.425886632314	2	1	1	1
62318.52076386783	2	2	2	1
62331.615641103366	2	2	2	1
62344.71051833889	2	2	2	1
62357.80539557441	2	2	1	1
62370.900272809944	2	2	2	1
62383.99515004547	1	1	1	1
62397.09002728099	2	2	1	1
62410.18490451652	2	2	2	2
62423.27978175205	2	2	2	2
62436.37465898757	2	2	2	1
62449.4695362231	2	2	2	2
62462.564413458625	2	1	1	1
62475.65929069415	3	2	2	2
62488.75416792967	3	2	2	2
62501.8490451652	3	3	2	2
62514.94392240073	2	2	2	2
62528.03879963625	2	2	2	2
62541.13367687178	2	1	1	1
62554.22855410731	2	2	2	2
62567.323431342826	3	3	2	2
62580.41830857836	3	2	2	2
62593.513185813885	2	2	2	1
62606.6080630494	3	2	2	2
62619.70294028494	2	2	1	1
62632.79781752046	2	2	1	1
62645.89269475598	3	3	2	2
62658.987571991514	3	2	2	2
62672.08244922704	2	2	2	2
62685.17732646256	3	2	2	2
62698.27220369809	2	2	1	1
62711.36708093362	2	2	2	2
62724.46195816914	2	2	2	1
62737.55683540467	2	2	2	1
62750.651712640196	2	2	2	1
62763.74658987572	2	2	2	2
62776.84146711124	2	1	1	1
62789.936344346774	2	2	1	1
62803.0312215823	2	2	2	1
62816.12609881782	2	2	2	2
62829.22097605335	2	2	2	1
62842.31585328888	2	2	2	1
62855.410730524396	1	1	1	1
62868.50560775993	2	2	2	2
62881.600484995455	2	2	2	1
62894.695362230974	2	2	2	1
62907.79023946651	2	2	2	2
62920.88511670203	2	2	2	1
62933.97999393755	1	1	1	1
62947.074871173085	2	2	1	1
62960.16974840861	2	2	2	1
62973.26462564413	2	2	2	1
62986.35950287966	2	2	2	1
62999.45438011519	2	2	2	2
63012.54925735071	2	1	1	1
63025.64413458623	2	2	2	1
63038.739011821766	2	2	2	2
63051.83388905729	2	2	2	1
63064.92876629281	2	2	2	2
63078.023643528344	2	2	2	2
63091.11852076387	2	1	1	1
63104.21339799939	2	2	2	1
63117.30827523492	2	2	2	2
63130.40315247045	2	2	2	1
63143.49802970597	2	2	2	1
63156.5929069415	2	2	1	1
63169.687784177026	1	1	1	1
63182.782661412544	2	2	2	1
63195.87753864808	2	2	2	1
63208.9724158836	2	2	2	1
63222.06729311912	2	2	2	1
63235.162170354655	2	2	2	1
63248.25704759018	2	1	1	1
63261.3519248257	2	2	2	1
63274.44680206123	2	2	1	1
63287.54167929676	2	2	2	2
63300.63655653228	2	2	1	1
63313.7314337678	2	2	2	2
63326.82631100334	2	1	1	1
63339.92118823886	2	2	2	2
63353.01606547438	2	2	2	1
63366.110942709915	3	2	2	2
63379.20581994544	3	2	2	2
63392.30069718096	2	2	2	2
63405.39557441649	2	1	1	1
63418.49045165202	2	2	2	1
63431.58532888754	2	2	2	1
63444.68020612307	2	2	2	1
63457.775083358596	2	2	2	1
63470.869960594115	2	2	2	1
63483.96483782965	1	1	1	1
63497.059715065174	2	2	1	1
63510.15459230069	2	2	2	2
63523.249469536226	2	2	2	2
63536.34434677175	2	2	2	2
63549.43922400727	2	2	2	2
63562.5341012428	2	1	1	1
63575.62897847833	2	2	2	1
63588.72385571385	2	2	2	1
63601.818732949374	2	2	2	1
63614.91361018491	2	2	1	1
63628.00848742043	2	2	2	2
63641.10336465595	2	1	1	1
63654.198241891485	2	2	2	2
63667.29311912701	2	2	2	2
63680.38799636253	3	2	2	2
63693.48287359806	2	2	2	2
63706.57775083359	2	2	2	2
63719.67262806911	2	1	1	1
63732.76750530464	2	2	2	2
63745.86238254017	2	2	2	1
63758.957259775685	2	2	2	2
63772.05213701122	2	2	1	1
63785.147014246744	2	2	2	2
63798.24189148226	2	1	1	1
63811.336768717796	2	2	2	1
63824.43164595332	2	2	2	2
63837.52652318884	2	2	2	1
63850.62140042437	2	2	2	1
63863.7162776599	2	2	2	1
63876.81115489542	1	1	1	1
63889.906032130944	2	2	2	2
63903.00090936648	3	2	2	2
63916.095786602	2	2	2	1
63929.19066383752	2	2	2	1
63942.285541073055	2	2	2	1
63955.38041830858	1	1	1	1
63968.4752955441	2	2	2	2
63981.57017277963	2	2	2	2
63994.66505001516	2	2	2	2
64007.75992725068	2	2	2	2
64020.85480448621	2	2	2	2
64033.94968172174	2	1	1	1
64047.044558957256	2	2	2	2
64060.13943619279	3	3	2	2
64073.234313428315	3	3	3	2
64086.32919066383	2	2	2	2
64099.42406789937	2	2	2	1
64112.51894513489	2	1	1	1
64125.61382237041	2	2	2	1
64138.70869960594	2	2	2	1
64151.80357684147	2	2	2	1
64164.89845407699	2	2	2	1
64177.993331312515	2	2	2	1
64191.08820854805	1	1	1	1
64204.18308578357	2	2	2	1
64217.27796301909	2	2	2	2
64230.372840254626	3	2	2	2
64243.46771749015	2	2	2	1
64256.56259472567	2	2	2	1
64269.6574719612	1	1	1	1
64282.75234919673	2	2	2	1
64295.84722643225	2	2	2	1
64308.94210366778	2	2	2	1
64322.03698090331	2	2	2	2
64335.131858138826	2	2	1	1
64348.22673537436	1	1	1	1
64361.321612609885	2	2	2	1
64374.416489845404	2	2	1	1
64387.51136708094	2	2	2	1
64400.60624431646	2	2	2	1
64413.70112155198	2	2	2	1
64426.79599878751	1	1	1	1
64439.89087602304	2	2	2	1
64452.98575325856	3	2	2	2
64466.080630494085	3	2	2	2
64479.17550772962	2	2	2	2
64492.27038496514	2	2	2	1
64505.36526220066	1	1	1	1
64518.460139436196	2	1	1	1
64531.55501667172	2	2	2	2
64544.64989390724	2	2	1	1
64557.744771142774	2	2	2	1
64570.8396483783	2	2	2	1
64583.93452561382	1	1	1	1
64597.02940284935	2	2	2	1
64610.12428008488	2	2	2	1
64623.219157320396	2	2	1	1
64636.31403455593	2	2	2	1
64649.408911791455	2	2	2	1
64662.503789026974	1	1	1	1
64675.5986662625	2	2	2	1
64688.69354349803	2	2	2	1
64701.78842073355	2	2	2	1
64714.88329796908	2	2	2	2
64727.97817520461	2	2	2	1
64741.07305244013	2	1	1	1
64754.167929675656	2	2	2	1
64767.26280691119	2	2	2	1
64780.35768414671	2	2	2	1
64793.45256138223	2	2	2	1
64806.54743861777	2	2	2	1
64819.64231585329	1	1	1	1
64832.73719308881	2	2	2	1
64845.832070324344	2	2	2	1
64858.92694755987	3	3	3	2
64872.02182479539	2	2	2	1
64885.11670203092	2	2	1	1
64898.21157926645	1	1	1	1
64911.30645650197	2	2	2	1
64924.4013337375	2	2	2	1
64937.496210973026	2	2	1	1
64950.591088208545	2	2	2	1
64963.68596544407	2	2	1	1
64976.780842679604	1	1	1	1
64989.87571991512	2	2	2	1
65002.97059715065	2	2	2	1
65016.06547438618	2	2	2	2
65029.1603516217	2	2	2	1
65042.255228857226	2	2	2	2
65055.35010609276	2	1	1	1
65068.44498332828	2	2	2	1
65081.539860563804	2	2	2	1
65094.63473779934	2	2	2	1
65107.72961503486	2	2	2	2
65120.82449227038	2	2	2	2
65133.919369505915	2	1	1	1
65147.01424674144	2	2	2	2
65160.10912397696	2	2	2	1
65173.20400121249	2	2	2	1
65186.29887844802	2	2	2	1
65199.39375568354	2	2	1	1
65212.48863291906	1	1	1	1
65225.583510154596	2	2	2	1
65238.678387390115	2	2	2	1
65251.77326462564	2	2	2	2
65264.868141861174	2	2	2	2
65277.96301909669	2	2	2	1
65291.05789633222	1	1	1	1
65304.15277356775	2	2	2	1
65317.24765080327	2	2	2	1
65330.3425280388	2	2	2	1
65343.43740527433	2	2	2	1
65356.53228250985	2	2	2	2
65369.627159745374	2	1	1	1
65382.72203698091	2	2	2	1
65395.81691421643	2	2	2	2
65408.91179145195	2	2	2	1
65422.006668687485	2	2	2	2
65435.10154592301	2	2	2	1
65448.19642315853	1	1	1	1
65461.29130039406	2	2	1	1
65474.38617762959	2	2	1	1
65487.48105486511	2	2	2	1
65500.57593210063	2	2	2	1
65513.67080933617	2	2	2	1
65526.765686571685	1	1	1	1
65539.8605638072	2	2	2	1
65552.95544104274	3	2	2	2
65566.05031827827	2	2	2	1
65579.14519551379	2	2	2	1
65592.24007274932	2	2	2	1
65605.33494998484	1	1	1	1
65618.42982722036	2	2	2	1
65631.5247044559	2	2	2	2
65644.61958169143	2	2	2	2
65657.71445892694	2	2	2	1
65670.80933616248	2	2	2	1
65683.904213398	1	1	1	1
65696.99909063353	2	2	2	1
65710.09396786905	2	2	2	1
65723.18884510458	2	2	2	1
65736.2837223401	2	2	2	1
65749.37859957563	2	2	2	1
65762.47347681115	1	1	1	1
65775.56835404669	2	2	2	2
65788.6632312822	2	2	2	2
65801.75810851774	2	2	2	1
65814.85298575326	2	2	2	1
65827.94786298877	3	2	2	2
65841.04274022431	2	2	2	2
65854.13761745984	3	3	2	2
65867.23249469536	2	2	2	2
65880.32737193089	2	2	2	1
65893.42224916641	2	2	2	2
65906.51712640193	3	3	3	2
65919.61200363746	3	3	3	2
65932.706880873	4	4	3	3
65945.80175810852	3	3	2	2
65958.89663534405	3	3	3	2
65971.99151257957	3	3	2	2
65985.0863898151	2	2	2	1
65998.18126705062	1	1	1	1
66011.27614428615	2	2	2	1
66024.37102152167	2	2	2	2
66037.46589875719	2	2	2	1
66050.56077599272	2	2	2	1
66063.65565322826	2	2	2	1
66076.75053046377	1	1	1	1
66089.84540769931	2	2	2	2
66102.94028493483	2	2	2	1
66116.03516217034	3	2	2	2
66129.13003940588	2	2	2	1
66142.22491664141	2	2	2	1
66155.31979387693	1	1	1	1
66168.41467111246	2	2	2	1
66181.50954834798	2	2	2	1
66194.6044255835	2	2	2	1
66207.69930281903	2	2	2	1
66220.79418005457	2	2	2	2
66233.88905729009	2	1	1	1
66246.98393452562	2	2	2	1
66260.07881176114	2	2	2	1
66273.17368899667	2	2	2	1
66286.26856623219	2	2	2	1
66299.36344346772	3	3	3	3
66312.45832070324	3	2	2	2
66325.55319793876	3	3	3	3
66338.6480751743	2	2	2	2
66351.74295240983	2	2	2	2
66364.83782964534	2	2	2	2
66377.93270688088	3	3	3	2
66391.0275841164	3	3	2	2
66404.12246135192	2	2	2	2
66417.21733858745	2	2	2	2
66430.31221582298	2	2	2	2
66443.4070930585	2	2	2	2
66456.50197029403	2	2	2	2
66469.59684752955	2	1	1	1
66482.69172476507	3	3	2	2
66495.7866020006	2	2	2	2
66508.88147923614	2	2	2	2
66521.97635647166	2	2	2	1
66535.07123370719	2	2	2	1
66548.16611094271	1	1	1	1
66561.26098817824	3	3	2	2
66574.35586541376	3	3	2	2
66587.4507426493	3	3	2	2
66600.54561988481	3	3	3	2
66613.64049712033	3	3	2	2
66626.73537435586	2	2	2	1
66639.8302515914	3	3	2	2
66652.92512882692	3	3	2	2
66666.02000606245	3	3	2	2
66679.11488329797	2	2	2	1
66692.20976053349	2	2	2	1
66705.30463776902	1	1	1	1
66718.39951500455	2	2	2	2
66731.49439224007	2	2	2	1
66744.5892694756	2	2	2	1
66757.68414671112	3	2	2	2
66770.77902394664	2	2	2	2
66783.87390118217	2	2	2	1
66796.96877841771	2	2	2	2
66810.06365565323	2	2	2	1
66823.15853288876	2	2	2	2
66836.25341012428	2	2	2	2
66849.34828735981	2	2	2	1
66862.44316459533	1	1	1	1
66875.53804183086	2	2	2	2
66888.63291906638	2	2	2	2
66901.7277963019	2	2	2	1
66914.82267353743	2	2	2	1
66927.91755077297	2	2	2	2
66941.01242800849	2	1	1	1
66954.10730524402	2	2	2	1
66967.20218247954	3	2	2	2
66980.29705971506	2	2	2	1
66993.39193695059	2	2	2	2
67006.48681418612	2	2	1	1
67019.58169142164	1	1	1	1
67032.67656865717	2	2	2	2
67045.7714458927	2	2	1	1
67058.86632312821	2	2	2	2
67071.96120036374	2	2	2	1
67085.05607759928	2	2	2	2
