Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6957b7fdadd54b1b65a5e8f9 - minikube	Unknown Heuristic - Run None (Profile ?) 6957b7fdadd54b1b65a5e8f9 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6957b7fdadd54b1b65a5e8f9 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6957b7fdadd54b1b65a5e8f9 - minikube-m04
49389.89361702128	3	3	3	3
49404.255319148935	3	3	3	3
49418.617021276594	3	3	3	2
49432.97872340425	3	3	2	2
49447.34042553191	3	2	2	2
49461.70212765957	2	2	2	1
49476.06382978723	4	3	3	3
49490.42553191489	4	3	3	3
49504.78723404255	3	3	3	2
49519.14893617021	3	3	2	2
49533.51063829787	3	3	3	2
49547.87234042553	2	2	2	2
49562.23404255319	3	3	2	2
49576.595744680846	3	3	3	3
49590.957446808505	3	3	3	2
49605.31914893616	2	2	2	2
49619.68085106384	3	3	3	2
49634.042553191495	2	2	2	2
49648.404255319154	3	3	3	2
49662.76595744681	4	3	3	3
49677.12765957447	3	3	2	2
49691.48936170213	3	3	2	2
49705.85106382979	3	3	3	3
49720.21276595745	3	2	2	2
49734.57446808511	3	3	2	2
49748.93617021277	3	3	3	2
49763.29787234043	3	2	2	2
49777.65957446809	3	3	3	2
49792.02127659575	3	3	3	2
49806.382978723406	2	2	2	2
49820.744680851065	3	3	2	2
49835.10638297872	3	3	2	2
49849.46808510638	3	3	3	2
49863.82978723404	3	3	3	3
49878.19148936171	3	3	2	2
49892.553191489365	2	2	2	1
49906.914893617024	3	3	2	2
49921.27659574468	3	3	3	3
49935.63829787234	3	3	3	3
49950.0	3	3	3	2
49964.36170212766	3	3	3	3
49978.72340425532	3	2	2	2
49993.085106382976	3	3	2	2
50007.446808510635	3	3	3	2
50021.80851063829	3	3	3	2
50036.17021276596	3	3	3	3
50050.53191489362	3	3	3	3
50064.89361702128	3	2	2	2
50079.255319148935	3	3	3	3
50093.617021276594	3	3	3	2
50107.97872340425	3	3	2	2
50122.34042553191	3	3	3	2
50136.70212765957	3	2	2	2
50151.06382978723	3	2	2	2
50165.42553191489	3	3	3	3
50179.78723404255	3	3	3	2
50194.14893617021	3	3	3	2
50208.51063829787	3	2	2	2
50222.87234042553	3	2	2	2
50237.23404255319	2	2	1	1
50251.595744680846	3	3	3	2
50265.957446808505	4	3	3	3
50280.31914893616	3	3	3	2
50294.68085106384	4	4	3	3
50309.042553191495	3	3	3	3
50323.404255319154	3	3	2	2
50337.76595744681	3	3	2	2
50352.12765957447	3	3	3	2
50366.48936170213	3	3	3	2
50380.85106382979	4	3	3	3
50395.21276595745	3	3	2	2
50409.57446808511	2	2	2	1
50423.93617021277	3	2	2	2
50438.29787234043	3	3	3	3
50452.65957446809	3	3	3	2
50467.02127659575	3	3	2	2
50481.382978723406	3	3	3	2
50495.744680851065	2	2	2	2
50510.10638297872	3	3	2	2
50524.46808510638	3	3	3	3
50538.82978723404	3	3	3	3
50553.19148936171	3	3	3	2
50567.553191489365	3	3	2	2
50581.914893617024	2	2	2	1
50596.27659574468	3	3	3	2
50610.63829787234	2	2	2	2
50625.0	3	3	2	2
50639.36170212766	3	3	3	3
50653.72340425532	3	3	3	2
50668.085106382976	2	2	2	2
50682.446808510635	3	3	3	2
50696.80851063829	3	3	3	2
50711.17021276596	4	3	3	3
50725.53191489362	3	3	3	2
50739.89361702128	3	3	2	2
50754.255319148935	2	2	2	1
50768.617021276594	3	3	3	3
50782.97872340425	3	3	3	3
50797.34042553191	3	3	3	3
50811.70212765957	3	3	3	2
50826.06382978723	3	3	3	2
50840.42553191489	2	2	2	2
50854.78723404255	4	3	3	3
50869.14893617021	3	3	3	3
50883.51063829787	3	3	2	2
50897.87234042553	3	3	2	2
50912.23404255319	3	3	3	2
50926.595744680846	2	2	2	2
50940.957446808505	3	3	3	3
50955.31914893616	3	3	3	2
50969.68085106384	3	3	2	2
50984.042553191495	3	3	3	2
50998.404255319154	3	3	3	3
51012.76595744681	3	2	2	2
51027.12765957447	3	3	2	2
51041.48936170213	3	3	3	2
51055.85106382979	3	3	2	2
51070.21276595745	3	3	3	2
51084.57446808511	3	3	2	2
51098.93617021277	2	2	2	1
51113.29787234043	2	2	1	1
51127.65957446809	3	3	3	3
51142.02127659575	3	2	2	2
51156.382978723406	3	3	3	3
51170.744680851065	3	3	3	3
51185.10638297872	3	2	2	2
51199.46808510638	3	3	3	2
51213.82978723404	3	3	3	2
51228.19148936171	3	3	3	3
51242.553191489365	2	2	2	2
51256.914893617024	3	2	2	2
51271.27659574468	2	2	2	2
51285.63829787234	3	3	3	2
51300.0	3	3	3	2
51314.36170212766	4	3	3	3
51328.72340425532	4	3	3	3
51343.085106382976	4	4	3	3
51357.446808510635	3	3	3	2
51371.80851063829	3	3	3	3
51386.17021276596	3	3	3	2
51400.53191489362	3	3	3	2
51414.89361702128	3	3	3	3
51429.255319148935	2	2	2	2
51443.617021276594	2	2	1	1
51457.97872340425	3	3	3	3
51472.34042553191	3	3	2	2
51486.70212765957	4	3	3	3
51501.06382978723	3	3	3	3
51515.42553191489	3	3	3	3
51529.78723404255	3	2	2	2
51544.14893617021	3	3	3	3
51558.51063829787	3	3	3	2
51572.87234042553	3	3	3	3
51587.23404255319	3	3	3	2
51601.595744680846	3	3	3	2
51615.957446808505	2	2	2	2
51630.31914893616	3	3	3	3
51644.68085106384	3	3	2	2
51659.042553191495	2	2	2	2
51673.404255319154	4	3	3	3
51687.76595744681	3	3	3	3
51702.12765957447	3	2	2	2
51716.48936170213	4	3	3	3
51730.85106382979	3	3	2	2
51745.21276595745	3	3	3	3
51759.57446808511	3	3	3	3
51773.93617021277	3	3	3	2
51788.29787234043	2	2	2	2
51802.65957446809	3	3	3	2
51817.02127659575	3	3	3	2
51831.382978723406	3	3	2	2
51845.744680851065	3	3	3	2
51860.10638297872	3	2	2	2
51874.46808510638	2	2	1	1
51888.82978723404	3	3	3	2
51903.19148936171	3	3	3	2
51917.553191489365	3	3	2	2
51931.914893617024	3	3	2	2
51946.27659574468	3	3	3	3
51960.63829787234	3	2	2	2
51975.0	3	3	2	2
51989.36170212766	3	3	2	2
52003.72340425532	3	3	3	2
52018.085106382976	3	3	3	2
52032.446808510635	3	3	3	3
52046.80851063829	3	2	2	2
52061.17021276596	3	3	3	2
52075.53191489362	3	3	2	2
52089.89361702128	3	3	3	2
52104.255319148935	4	3	3	3
52118.617021276594	3	2	2	2
52132.97872340425	2	2	2	1
52147.34042553191	3	3	3	3
52161.70212765957	3	3	2	2
52176.06382978723	3	2	2	2
52190.42553191489	3	2	2	2
52204.78723404255	3	3	3	2
52219.14893617021	2	2	2	2
52233.51063829787	3	3	2	2
52247.87234042553	3	3	3	2
52262.23404255319	3	3	3	2
52276.595744680846	3	3	3	2
52290.957446808505	3	3	3	3
52305.31914893616	3	2	2	2
52319.68085106384	2	2	2	1
52334.042553191495	3	3	3	2
52348.404255319154	3	3	3	2
52362.76595744681	3	3	2	2
52377.12765957447	3	3	2	2
52391.48936170213	2	2	2	1
52405.85106382979	3	3	2	2
52420.21276595745	3	3	2	2
52434.57446808511	3	3	3	3
52448.93617021277	3	3	3	3
52463.29787234043	3	3	3	2
52477.65957446809	2	2	2	2
52492.02127659575	3	3	3	2
52506.382978723406	3	3	3	2
52520.744680851065	2	2	2	2
52535.10638297872	3	3	3	2
52549.46808510638	3	3	3	2
52563.82978723404	2	2	2	2
52578.19148936171	3	3	3	2
52592.553191489365	3	3	3	2
52606.914893617024	3	2	2	2
52621.27659574468	3	3	2	2
52635.63829787234	3	3	2	2
52650.0	2	2	2	2
52664.36170212766	3	3	2	2
52678.72340425532	3	3	2	2
52693.085106382976	3	3	3	3
52707.446808510635	3	3	3	2
52721.80851063829	3	3	3	3
52736.17021276596	3	2	2	2
52750.53191489362	3	3	2	2
52764.89361702128	3	3	2	2
52779.255319148935	3	3	3	2
52793.617021276594	3	3	3	3
52807.97872340425	3	3	3	2
52822.34042553191	2	2	2	2
52836.70212765957	3	3	3	2
52851.06382978723	3	3	3	2
52865.42553191489	3	3	2	2
52879.78723404255	3	2	2	2
52894.14893617021	3	3	3	2
52908.51063829787	2	2	2	2
52922.87234042553	3	3	2	2
52937.23404255319	3	3	3	3
52951.595744680846	3	3	3	2
52965.957446808505	3	3	3	2
52980.31914893616	3	3	3	2
52994.68085106384	2	2	2	2
53009.042553191495	3	3	2	2
53023.404255319154	3	3	3	2
53037.76595744681	3	3	3	2
53052.12765957447	3	3	2	2
53066.48936170213	3	3	2	2
53080.85106382979	2	2	2	1
53095.21276595745	3	3	2	2
53109.57446808511	3	2	2	2
53123.93617021277	3	3	3	2
53138.29787234043	3	3	2	2
53152.65957446809	3	3	2	2
53167.02127659575	2	2	2	2
53181.382978723406	3	3	3	3
53195.744680851065	3	3	3	3
53210.10638297872	4	3	3	3
53224.46808510638	3	3	3	3
53238.82978723404	3	3	3	3
53253.19148936171	3	2	2	2
53267.553191489365	3	3	3	3
53281.914893617024	3	3	3	2
53296.27659574468	3	3	3	2
53310.63829787234	3	3	2	2
53325.0	4	3	3	3
53339.36170212766	3	3	2	2
53353.72340425532	3	3	3	3
53368.085106382976	3	3	3	2
53382.446808510635	3	3	2	2
53396.80851063829	3	3	3	2
53411.17021276596	3	3	3	2
53425.53191489362	2	2	2	2
53439.89361702128	3	2	2	2
53454.255319148935	3	3	2	2
53468.617021276594	3	3	3	3
53482.97872340425	3	2	2	2
53497.34042553191	3	2	2	2
53511.70212765957	2	2	2	1
53526.06382978723	3	3	3	2
53540.42553191489	3	3	3	3
53554.78723404255	3	3	3	2
53569.14893617021	3	3	3	2
53583.51063829787	3	3	3	2
53597.87234042553	2	2	2	2
53612.23404255319	3	3	2	2
53626.595744680846	3	3	3	3
53640.957446808505	3	3	3	3
53655.31914893616	3	3	3	2
53669.68085106384	3	3	3	2
53684.042553191495	2	2	2	2
53698.404255319154	3	3	2	2
53712.76595744681	3	3	3	3
53727.12765957447	3	3	2	2
53741.48936170213	3	3	3	2
53755.85106382979	3	3	3	2
53770.21276595745	2	2	2	2
53784.57446808511	3	3	3	3
53798.93617021277	3	3	2	2
53813.29787234043	3	2	2	2
53827.65957446809	3	2	2	2
53842.02127659575	3	3	3	2
53856.382978723406	2	2	2	2
53870.744680851065	4	3	3	3
53885.10638297872	3	2	2	2
53899.46808510638	3	3	3	2
53913.82978723404	3	3	3	3
53928.19148936171	3	3	3	2
53942.553191489365	2	2	2	2
53956.914893617024	3	3	3	3
53971.27659574468	3	3	3	3
53985.63829787234	3	3	3	3
54000.0	3	2	2	2
54014.36170212766	3	3	3	2
54028.72340425532	2	2	2	2
54043.085106382976	4	3	3	3
54057.446808510635	3	3	3	3
54071.80851063829	4	3	3	3
54086.17021276596	3	3	3	2
54100.53191489362	4	3	3	3
54114.89361702128	3	3	2	2
54129.255319148935	3	3	2	2
54143.617021276594	3	2	2	2
54157.97872340425	3	3	3	2
54172.34042553191	2	2	2	2
54186.70212765957	3	3	3	2
54201.06382978723	2	2	2	2
54215.42553191489	3	3	3	3
54229.78723404255	3	3	3	2
54244.14893617021	3	3	3	3
54258.51063829787	3	3	2	2
54272.87234042553	3	3	3	2
54287.23404255319	2	2	2	2
54301.595744680846	3	3	3	3
54315.957446808505	3	3	3	3
54330.31914893616	3	3	3	2
54344.68085106384	3	3	3	2
54359.042553191495	4	3	3	3
54373.404255319154	3	3	2	2
54387.76595744681	3	3	3	3
54402.12765957447	3	3	3	2
54416.48936170213	3	3	3	3
54430.85106382979	3	2	2	2
54445.21276595745	3	3	2	2
54459.57446808511	2	2	2	1
54473.93617021277	3	3	3	2
54488.29787234043	3	3	2	2
54502.65957446809	3	3	3	3
54517.02127659575	3	3	2	2
54531.382978723406	3	3	3	2
54545.744680851065	2	2	2	2
54560.10638297872	3	3	2	2
54574.46808510638	3	3	3	2
54588.82978723404	3	3	2	2
54603.19148936171	3	3	3	2
54617.553191489365	3	3	3	2
54631.914893617024	2	2	2	2
54646.27659574468	3	3	3	2
54660.63829787234	3	3	3	2
54675.0	3	3	2	2
54689.36170212766	3	3	3	3
54703.72340425532	3	2	2	2
54718.085106382976	2	2	1	1
54732.446808510635	3	3	3	3
54746.80851063829	3	3	3	3
54761.17021276596	3	3	3	2
54775.53191489362	3	3	3	3
54789.89361702128	3	3	2	2
54804.255319148935	2	2	2	1
54818.617021276594	3	3	3	3
54832.97872340425	3	3	2	2
54847.34042553191	3	3	3	3
54861.70212765957	3	3	3	3
54876.06382978723	3	3	3	3
54890.42553191489	3	2	2	2
54904.78723404255	4	3	3	3
54919.14893617021	4	4	4	3
54933.51063829787	3	3	2	2
54947.87234042553	3	2	2	2
54962.23404255319	3	3	2	2
54976.595744680846	2	2	2	2
54990.957446808505	3	3	3	3
55005.31914893616	3	3	3	3
55019.68085106384	3	3	3	2
55034.042553191495	3	3	3	3
55048.404255319154	4	3	3	3
55062.76595744681	3	3	2	2
55077.12765957447	3	3	3	2
55091.48936170213	3	3	3	2
55105.85106382979	3	3	3	2
55120.21276595745	3	3	3	3
55134.57446808511	3	3	3	2
55148.93617021277	2	2	2	2
55163.29787234043	3	2	2	2
55177.65957446809	3	3	3	3
55192.02127659575	3	3	3	2
55206.382978723406	3	3	2	2
55220.744680851065	3	3	3	2
55235.10638297872	2	2	2	2
55249.46808510638	3	2	2	2
55263.82978723404	3	3	3	3
55278.19148936171	3	3	3	3
55292.553191489365	3	3	3	2
55306.914893617024	3	3	2	2
55321.27659574468	2	2	2	1
55335.63829787234	3	3	3	3
55350.0	3	3	3	2
55364.36170212766	3	3	2	2
55378.72340425532	3	3	2	2
55393.085106382976	3	3	3	2
55407.446808510635	2	2	2	2
55421.80851063829	3	3	3	3
55436.17021276596	3	3	3	3
55450.53191489362	3	3	3	3
55464.89361702128	3	3	3	2
55479.255319148935	2	2	2	1
55493.617021276594	2	2	2	1
55507.97872340425	3	3	3	3
55522.34042553191	3	3	3	2
55536.70212765957	3	3	3	2
55551.06382978723	2	2	2	2
55565.42553191489	3	3	3	2
55579.78723404255	2	2	2	2
55594.14893617021	3	3	3	2
55608.51063829787	3	3	3	3
55622.87234042553	4	3	3	3
55637.23404255319	3	3	3	3
55651.595744680846	3	3	3	2
55665.957446808505	2	2	2	2
55680.31914893616	3	3	3	3
55694.68085106384	3	3	3	2
55709.042553191495	3	3	2	2
55723.404255319154	4	3	3	3
55737.76595744681	4	4	3	3
55752.12765957447	3	3	3	2
55766.48936170213	3	3	2	2
55780.85106382979	3	3	2	2
55795.21276595745	3	3	2	2
55809.57446808511	3	3	2	2
55823.93617021277	3	3	3	2
55838.29787234043	2	2	2	2
55852.65957446809	3	3	2	2
55867.02127659575	3	3	3	3
55881.382978723406	3	3	3	3
55895.744680851065	3	3	3	3
55910.10638297872	3	3	2	2
55924.46808510638	2	2	2	1
55938.82978723404	3	3	3	2
55953.19148936171	3	3	3	2
55967.553191489365	3	3	3	2
55981.914893617024	3	3	3	2
55996.27659574468	3	3	3	2
56010.63829787234	2	2	2	2
56025.0	3	2	2	2
56039.36170212766	3	3	3	3
56053.72340425532	3	3	3	2
56068.085106382976	3	3	2	2
56082.446808510635	3	3	3	2
56096.80851063829	2	2	2	2
56111.17021276596	3	3	3	2
56125.53191489362	3	3	3	3
56139.89361702128	3	3	3	2
56154.255319148935	3	3	2	2
56168.617021276594	3	3	3	2
56182.97872340425	2	2	2	2
56197.34042553191	4	3	3	3
56211.70212765957	3	3	3	2
56226.06382978723	3	3	3	3
56240.42553191489	3	3	3	3
56254.78723404255	3	3	3	2
56269.14893617021	2	2	2	2
56283.51063829787	3	3	2	2
56297.87234042553	3	3	3	3
56312.23404255319	3	3	3	2
56326.595744680846	3	3	3	2
56340.957446808505	3	3	3	2
56355.31914893616	2	2	2	2
56369.68085106384	3	3	2	2
56384.042553191495	3	3	3	3
56398.404255319154	4	3	3	3
56412.76595744681	3	3	2	2
56427.12765957447	3	3	3	2
56441.48936170213	2	2	2	2
56455.85106382979	3	3	3	2
56470.21276595745	3	3	3	2
56484.57446808511	3	3	2	2
56498.93617021277	3	3	3	2
56513.29787234043	3	3	3	2
56527.65957446809	3	2	2	2
56542.02127659575	3	3	3	2
56556.382978723406	3	3	2	2
56570.744680851065	3	3	3	2
56585.10638297872	3	3	3	2
56599.46808510638	3	3	2	2
56613.82978723404	2	2	2	1
56628.19148936171	3	3	3	2
56642.553191489365	3	3	2	2
56656.914893617024	3	3	2	2
56671.27659574468	3	3	3	2
56685.63829787234	3	3	3	2
56700.0	2	2	2	2
56714.36170212766	3	2	2	2
56728.72340425532	3	3	2	2
56743.085106382976	3	3	3	2
56757.446808510635	3	3	3	2
56771.80851063829	4	3	3	3
56786.17021276596	3	3	3	3
56800.53191489362	3	3	3	3
56814.89361702128	3	3	3	2
56829.255319148935	3	3	3	3
56843.617021276594	3	3	3	2
56857.97872340425	3	3	3	2
56872.34042553191	2	2	2	2
56886.70212765957	3	3	2	2
56901.06382978723	3	2	2	2
56915.42553191489	3	3	2	2
56929.78723404255	3	3	3	3
56944.14893617021	3	3	3	2
56958.51063829787	2	2	2	2
56972.87234042553	3	3	3	2
56987.23404255319	3	3	3	2
57001.595744680846	3	3	3	2
57015.957446808505	3	3	3	2
57030.31914893616	3	3	3	2
57044.68085106384	2	2	2	2
57059.042553191495	4	3	3	3
57073.404255319154	3	3	3	2
57087.76595744681	3	3	3	3
57102.12765957447	3	3	3	2
57116.48936170213	3	3	3	2
57130.85106382979	2	2	2	2
57145.21276595745	3	3	2	2
57159.57446808511	4	3	3	3
57173.93617021277	3	3	3	3
57188.29787234043	3	3	3	2
57202.65957446809	3	3	2	2
57217.02127659575	2	2	2	1
57231.382978723406	3	3	3	3
57245.744680851065	3	3	3	2
57260.10638297872	3	3	3	3
57274.46808510638	3	3	3	3
57288.82978723404	3	3	3	2
57303.19148936171	2	2	2	2
57317.553191489365	3	3	3	2
57331.914893617024	3	3	3	3
57346.27659574468	3	3	3	2
57360.63829787234	3	3	3	2
57375.0	3	3	3	2
57389.36170212766	2	2	2	2
57403.72340425532	4	3	3	3
57418.085106382976	3	3	3	2
57432.446808510635	3	3	3	2
57446.80851063829	3	3	3	2
57461.17021276596	3	3	3	2
57475.53191489362	2	2	2	2
57489.89361702128	3	3	2	2
57504.255319148935	3	2	2	2
57518.617021276594	3	3	3	2
57532.97872340425	3	3	3	2
57547.34042553191	3	3	3	3
57561.70212765957	3	2	2	2
57576.06382978723	2	2	2	2
57590.42553191489	4	3	3	3
57604.78723404255	3	3	3	3
57619.14893617021	3	3	3	3
57633.51063829787	3	2	2	2
57647.87234042553	2	2	2	1
57662.23404255319	3	3	3	3
57676.595744680846	3	3	3	2
57690.957446808505	3	3	3	3
57705.31914893616	3	3	3	2
57719.68085106384	2	2	2	2
57734.042553191495	2	2	1	1
57748.404255319154	3	3	2	2
57762.76595744681	3	3	2	2
57777.12765957447	3	3	2	2
57791.48936170213	3	3	3	3
57805.85106382979	2	1	1	1
57820.21276595745	1	1	1	1
57834.57446808511	3	3	2	2
57848.93617021277	3	3	3	2
57863.29787234043	4	3	3	3
57877.65957446809	3	3	3	3
57892.02127659575	4	4	3	3
57906.382978723406	3	3	3	2
57920.744680851065	3	3	3	2
57935.10638297872	3	3	3	3
57949.46808510638	3	3	3	3
57963.82978723404	3	3	3	2
57978.19148936171	3	3	3	2
57992.553191489365	2	2	2	2
58006.914893617024	4	3	3	3
58021.27659574468	3	2	2	2
58035.63829787234	4	4	3	3
58050.0	3	3	3	2
58064.36170212766	4	3	3	3
58078.72340425532	3	3	2	2
58093.085106382976	3	3	3	2
58107.446808510635	3	3	3	2
58121.80851063829	3	3	3	3
58136.17021276596	3	3	3	3
58150.53191489362	3	3	3	2
58164.89361702128	2	2	2	2
58179.255319148935	3	3	3	3
58193.617021276594	3	3	3	3
58207.97872340425	4	4	3	3
58222.34042553191	3	3	2	2
58236.70212765957	3	3	2	2
58251.06382978723	2	2	2	1
58265.42553191489	3	2	2	2
58279.78723404255	3	3	3	2
58294.14893617021	3	2	2	2
58308.51063829787	3	3	2	2
58322.87234042553	3	3	3	3
58337.23404255319	3	2	2	2
58351.595744680846	3	3	3	3
58365.957446808505	3	3	3	3
58380.31914893616	3	3	3	2
58394.68085106384	3	3	3	3
58409.042553191495	4	3	3	3
58423.404255319154	3	3	2	2
58437.76595744681	4	4	3	3
58452.12765957447	3	3	3	3
58466.48936170213	3	3	3	3
58480.85106382979	3	3	2	2
58495.21276595745	3	3	3	2
58509.57446808511	2	2	2	2
58523.93617021277	3	3	2	2
58538.29787234043	3	3	3	2
58552.65957446809	3	3	3	3
58567.02127659575	3	3	3	2
58581.382978723406	3	3	3	2
58595.744680851065	2	2	2	2
58610.10638297872	3	3	3	2
58624.46808510638	3	3	3	3
58638.82978723404	3	3	2	2
58653.19148936171	3	3	3	2
58667.553191489365	3	3	2	2
58681.914893617024	2	2	2	1
58696.27659574468	3	3	3	3
58710.63829787234	3	3	3	2
58725.0	3	3	3	2
58739.36170212766	3	3	3	2
58753.72340425532	2	2	2	2
58768.085106382976	2	2	2	2
58782.446808510635	3	3	2	2
58796.80851063829	3	2	2	2
58811.17021276596	3	3	3	2
58825.53191489362	3	2	2	2
58839.89361702128	3	3	2	2
58854.255319148935	2	2	2	1
58868.617021276594	3	3	3	2
58882.97872340425	3	3	3	3
58897.34042553191	3	3	2	2
58911.70212765957	3	3	2	2
58926.06382978723	3	3	3	2
58940.42553191489	2	2	2	2
58954.78723404255	4	3	3	3
58969.14893617021	3	3	3	2
58983.51063829787	3	3	3	2
58997.87234042553	3	3	3	2
59012.23404255319	3	3	2	2
59026.595744680846	2	2	2	1
59040.957446808505	3	3	3	2
59055.31914893616	4	3	3	3
59069.68085106384	3	3	3	2
59084.042553191495	3	3	3	2
59098.404255319154	3	3	2	2
59112.76595744681	2	2	2	2
59127.12765957447	3	3	3	2
59141.48936170213	3	3	3	2
59155.85106382979	2	2	2	1
59170.21276595745	3	3	2	2
59184.57446808511	3	3	3	2
59198.93617021277	2	2	2	2
59213.29787234043	3	3	3	3
59227.65957446809	3	3	2	2
59242.02127659575	3	3	3	2
59256.382978723406	3	3	3	2
59270.744680851065	3	3	3	2
59285.10638297872	2	2	2	2
59299.46808510638	3	3	3	3
59313.82978723404	3	3	3	3
59328.19148936171	3	3	3	3
59342.553191489365	3	3	3	2
59356.914893617024	3	3	3	2
59371.27659574468	2	2	2	2
59385.63829787234	3	3	3	3
59400.0	3	3	3	2
59414.36170212766	3	3	2	2
59428.72340425532	4	3	3	3
59443.085106382976	4	3	3	3
59457.446808510635	3	3	2	2
59471.80851063829	3	3	3	2
59486.17021276596	3	3	3	2
59500.53191489362	3	3	3	2
59514.89361702128	3	3	2	2
59529.255319148935	3	3	3	3
59543.617021276594	3	2	2	2
59557.97872340425	4	3	3	3
59572.34042553191	3	3	3	2
59586.70212765957	4	3	3	3
59601.06382978723	3	3	3	2
59615.42553191489	3	3	3	2
59629.78723404255	2	2	2	2
59644.14893617021	3	3	3	2
59658.51063829787	3	2	2	2
59672.87234042553	3	2	2	2
59687.23404255319	3	2	2	2
59701.595744680846	3	3	3	2
59715.957446808505	2	2	2	2
59730.31914893616	4	3	3	3
59744.68085106384	3	3	3	3
59759.042553191495	3	3	3	2
59773.404255319154	2	2	2	2
59787.76595744681	3	2	2	2
59802.12765957447	2	2	2	1
59816.48936170213	3	3	2	2
59830.85106382979	3	3	3	2
59845.21276595745	3	3	2	2
59859.57446808511	3	3	3	2
59873.93617021277	3	3	3	2
59888.29787234043	3	2	2	2
59902.65957446809	3	3	3	2
59917.02127659575	3	3	2	2
59931.382978723406	3	3	3	2
59945.744680851065	3	3	2	2
59960.10638297872	3	3	3	2
59974.46808510638	3	2	2	2
59988.82978723404	3	3	2	2
60003.19148936171	3	3	3	2
60017.553191489365	3	2	2	2
60031.914893617024	3	3	2	2
60046.27659574468	3	3	3	2
60060.63829787234	2	2	2	2
60075.0	3	3	3	3
60089.36170212766	3	3	3	2
60103.72340425532	3	3	3	2
60118.085106382976	3	3	3	3
60132.446808510635	3	3	3	3
60146.80851063829	3	2	2	2
60161.17021276596	3	3	3	3
60175.53191489362	3	3	3	2
60189.89361702128	3	3	3	2
60204.255319148935	3	3	3	3
60218.617021276594	3	3	3	2
60232.97872340425	2	2	2	2
60247.34042553191	3	3	3	2
60261.70212765957	3	3	3	2
60276.06382978723	3	3	3	2
60290.42553191489	4	3	3	3
60304.78723404255	3	3	3	2
60319.14893617021	2	2	2	2
60333.51063829787	3	3	3	3
60347.87234042553	4	3	3	3
60362.23404255319	4	4	3	3
60376.595744680846	3	3	3	2
60390.957446808505	3	3	3	2
60405.31914893616	2	2	2	2
60419.68085106384	3	3	3	3
60434.042553191495	3	3	3	3
60448.404255319154	3	3	3	2
60462.76595744681	3	3	2	2
60477.12765957447	4	3	3	3
60491.48936170213	3	3	2	2
60505.85106382979	3	3	2	2
60520.21276595745	3	3	2	2
60534.57446808511	3	3	3	2
60548.93617021277	3	3	2	2
60563.29787234043	3	3	3	2
60577.65957446809	2	2	2	2
60592.02127659575	3	3	2	2
60606.382978723406	3	3	2	2
60620.744680851065	3	3	3	3
60635.10638297872	3	3	2	2
60649.46808510638	3	2	2	2
60663.82978723404	2	2	2	1
60678.19148936171	3	3	3	2
60692.553191489365	3	3	3	3
60706.914893617024	3	3	3	2
60721.27659574468	4	3	3	3
60735.63829787234	3	3	3	2
60750.0	2	2	2	2
60764.36170212766	3	3	2	2
60778.72340425532	3	3	3	2
60793.085106382976	4	3	3	3
60807.446808510635	3	3	2	2
60821.80851063829	3	2	2	2
60836.17021276596	2	2	1	1
60850.53191489362	3	3	3	3
60864.89361702128	3	3	3	3
60879.255319148935	3	3	3	2
60893.617021276594	3	3	3	2
60907.97872340425	3	3	3	2
60922.34042553191	2	2	2	2
60936.70212765957	3	3	3	2
60951.06382978723	3	3	3	3
60965.42553191489	3	2	2	2
60979.78723404255	3	3	3	3
60994.14893617021	3	3	3	3
61008.51063829787	3	2	2	2
61022.87234042553	3	3	3	3
61037.23404255319	3	3	2	2
61051.595744680846	3	3	3	2
61065.957446808505	3	3	3	3
61080.31914893616	3	3	3	2
61094.68085106384	3	2	2	2
61109.042553191495	3	3	3	2
61123.404255319154	3	3	3	3
61137.76595744681	3	3	3	2
61152.12765957447	3	2	2	2
61166.48936170213	2	2	1	1
61180.85106382979	2	2	1	1
61195.21276595745	3	3	3	2
61209.57446808511	3	3	3	2
61223.93617021277	3	3	3	2
61238.29787234043	3	3	3	2
61252.65957446809	3	3	3	3
61267.02127659575	3	2	2	2
61281.382978723406	3	3	3	3
61295.744680851065	3	3	2	2
61310.10638297872	3	3	3	2
61324.46808510638	3	3	3	3
61338.82978723404	3	3	3	2
61353.19148936171	2	2	2	2
61367.553191489365	3	3	3	2
61381.914893617024	3	3	3	2
61396.27659574468	3	3	3	2
61410.63829787234	3	3	3	2
61425.0	3	3	3	2
61439.36170212766	3	2	2	2
61453.72340425532	3	3	3	2
61468.085106382976	3	3	3	2
61482.446808510635	3	2	2	2
61496.80851063829	3	3	3	3
61511.17021276596	3	3	3	3
61525.53191489362	3	2	2	2
61539.89361702128	3	3	3	2
61554.255319148935	3	3	3	3
61568.617021276594	3	3	3	2
61582.97872340425	3	3	3	2
61597.34042553191	3	3	3	3
61611.70212765957	3	2	2	2
61626.06382978723	3	3	3	2
61640.42553191489	3	3	2	2
61654.78723404255	3	3	3	3
61669.14893617021	3	3	3	2
61683.51063829787	3	3	3	3
61697.87234042553	3	2	2	2
61712.23404255319	4	3	3	3
61726.595744680846	3	3	3	2
61740.957446808505	3	3	3	2
61755.31914893616	3	3	3	3
61769.68085106384	3	3	3	2
61784.042553191495	2	2	2	2
61798.404255319154	3	3	3	2
