Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube-m04
63283.042137718396	3	2	2	2
63297.8417266187	2	2	2	1
63312.64131551902	2	2	1	1
63327.44090441932	3	3	2	2
63342.24049331963	2	2	2	2
63357.04008221994	2	2	2	2
63371.839671120244	2	2	2	1
63386.63926002056	3	2	2	2
63401.438848920865	2	2	1	1
63416.23843782117	3	3	2	2
63431.03802672148	3	2	2	2
63445.83761562179	3	3	3	3
63460.63720452209	3	2	2	2
63475.43679342241	3	3	3	2
63490.23638232272	2	2	2	2
63505.03597122302	3	3	2	2
63519.835560123334	3	3	3	2
63534.635149023634	2	2	2	2
63549.43473792395	3	3	3	3
63564.23432682425	3	3	2	2
63579.03391572456	3	2	2	2
63593.833504624876	2	2	2	1
63608.633093525175	3	3	2	2
63623.43268242549	3	3	3	3
63638.232271325796	3	2	2	2
63653.0318602261	2	2	1	1
63667.83144912642	2	1	1	1
63682.63103802672	3	2	2	2
63697.43062692703	2	2	2	1
63712.23021582734	3	3	2	2
63727.029804727645	2	2	1	1
63741.82939362795	3	3	2	2
63756.628982528266	2	2	2	1
63771.42857142857	3	2	2	2
63786.22816032888	3	3	3	3
63801.02774922919	4	3	3	3
63815.82733812949	3	2	2	2
63830.62692702981	2	2	2	2
63845.42651593012	2	2	1	1
63860.22610483042	4	3	3	3
63875.025693730735	3	2	2	2
63889.825282631034	4	4	3	3
63904.62487153135	3	3	3	3
63919.42446043165	4	3	3	3
63934.22404933196	3	3	3	2
63949.02363823228	3	2	2	2
63963.823227132576	4	3	3	3
63978.62281603289	2	2	2	2
63993.42240493319	3	3	2	2
64008.221993833504	4	3	3	3
64023.02158273381	3	3	3	2
64037.82117163412	3	3	3	3
64052.62076053443	3	3	3	3
64067.42034943474	3	3	2	2
64082.219938335045	3	3	2	2
64097.01952723535	3	3	3	2
64111.819116135666	3	2	2	2
64126.61870503597	3	2	2	2
64141.41829393628	2	2	1	1
64156.217882836594	3	3	2	2
64171.017471736894	3	3	2	2
64185.81706063721	2	2	2	1
64200.61664953751	2	1	1	1
64215.41623843782	2	2	2	2
64230.215827338136	2	2	2	1
64245.015416238435	2	2	2	1
64259.81500513875	2	2	2	1
64274.61459403905	1	1	1	1
64289.41418293936	1	1	1	1
64304.21377183968	3	3	3	2
64319.01336073998	3	3	3	3
64333.81294964029	3	3	3	2
64348.61253854059	3	3	3	2
64363.412127440904	3	2	2	2
64378.21171634121	2	2	2	2
64393.01130524152	3	3	3	2
64407.81089414183	3	3	3	2
64422.61048304214	2	2	2	2
64437.410071942446	3	3	3	2
64452.20966084275	4	3	3	3
64467.00924974307	3	3	2	2
64481.808838643374	4	4	3	3
64496.60842754368	3	3	2	2
64511.40801644399	3	3	2	2
64526.207605344294	2	2	2	2
64541.00719424461	3	3	2	2
64555.80678314491	2	2	2	2
64570.60637204522	2	2	1	1
64585.405960945536	3	2	2	2
64600.205549845836	2	2	2	2
64615.00513874615	3	3	3	2
64629.80472764645	2	2	2	2
64644.60431654676	2	2	2	2
64659.40390544706	3	3	3	3
64674.20349434738	4	3	3	3
64689.00308324769	3	3	2	2
64703.80267214799	4	3	3	3
64718.602261048305	3	3	2	2
64733.40184994861	3	3	2	2
64748.20143884892	3	3	3	2
64763.00102774923	2	2	2	2
64777.80061664954	2	2	1	1
64792.60020554985	3	3	3	2
64807.39979445015	2	2	2	2
64822.19938335046	2	2	2	2
64836.99897225077	4	4	3	3
64851.79856115108	3	3	3	2
64866.59815005139	2	2	1	1
64881.397738951695	2	2	2	2
64896.19732785201	2	2	2	1
64910.99691675231	2	2	2	1
64925.79650565262	2	2	2	2
64940.59609455294	3	3	3	2
64955.39568345324	3	3	3	3
64970.19527235355	3	3	2	2
64984.99486125385	3	3	3	2
64999.794450154164	3	2	2	2
65014.594039054464	2	2	1	1
65029.39362795478	4	3	3	3
65044.19321685509	3	3	3	2
65058.99280575539	3	3	3	2
65073.792394655706	2	2	2	2
65088.59198355601	2	2	2	1
65103.39157245632	2	2	2	2
65118.191161356626	3	3	3	2
65132.99075025693	3	3	3	3
65147.79033915725	3	3	2	2
65162.589928057554	3	3	3	2
65177.38951695786	3	3	2	2
65192.18910585817	2	2	2	2
65206.98869475848	2	2	2	1
65221.78828365879	3	3	2	2
65236.587872559096	2	2	2	2
65251.38746145941	3	3	3	3
65266.18705035971	3	3	3	2
65280.98663926002	2	2	2	1
65295.78622816032	3	3	3	2
65310.58581706064	2	2	2	2
65325.38540596095	3	3	2	2
65340.18499486125	2	2	2	2
65354.984583761565	2	2	2	2
65369.784172661864	3	2	2	2
65384.58376156218	4	4	3	3
65399.38335046249	3	3	2	2
65414.18293936279	1	1	1	1
65428.982528263106	3	3	3	2
65443.782117163406	2	2	2	2
65458.58170606372	2	1	1	1
65473.38129496403	2	2	1	1
65488.180883864334	3	3	3	2
65502.98047276465	3	2	2	2
65517.780061664955	3	3	3	3
65532.57965056526	3	3	2	2
65547.37923946556	3	3	3	2
65562.17882836588	3	3	3	3
65576.97841726619	3	3	2	2
65591.7780061665	3	3	2	2
65606.5775950668	2	2	2	1
65621.37718396711	2	1	1	1
65636.17677286742	3	3	3	2
65650.97636176772	3	3	2	2
65665.77595066803	3	3	2	2
65680.57553956835	3	3	2	2
65695.37512846866	3	3	3	2
65710.17471736897	3	3	2	2
65724.97430626927	4	3	3	3
65739.77389516958	3	3	3	2
65754.57348406989	4	3	3	3
65769.3730729702	3	3	3	3
65784.17266187051	2	1	1	1
65798.9722507708	2	1	1	1
65813.77183967113	3	3	3	2
65828.57142857142	3	2	2	2
65843.37101747174	3	3	2	2
65858.17060637205	4	3	3	3
65872.97019527236	2	2	2	2
65887.76978417266	2	1	1	1
65902.56937307297	2	2	2	2
65917.36896197328	4	3	3	3
65932.16855087358	3	3	3	2
65946.96813977389	2	2	2	2
65961.76772867421	3	3	3	3
65976.5673175745	3	3	2	2
65991.36690647482	3	3	3	3
66006.16649537513	3	2	2	2
66020.96608427544	3	3	3	3
66035.76567317575	4	4	4	4
66050.56526207605	3	3	2	2
66065.36485097636	3	2	2	2
66080.16443987667	3	3	3	3
66094.96402877699	3	2	2	2
66109.76361767728	4	3	3	3
66124.5632065776	3	3	3	3
66139.36279547791	2	2	2	1
66154.16238437821	2	2	1	1
66168.96197327852	2	2	2	2
66183.76156217883	2	1	1	1
66198.56115107914	2	2	1	1
66213.36073997944	2	2	2	2
66228.16032887975	3	3	3	2
66242.95991778007	3	2	2	2
66257.75950668036	3	3	3	3
66272.55909558068	3	3	3	2
66287.35868448098	3	2	2	2
66302.1582733813	3	3	2	2
66316.9578622816	4	3	3	3
66331.75745118191	4	3	3	3
66346.55704008222	3	3	2	2
66361.35662898252	2	2	1	1
66376.15621788283	3	3	2	2
66390.95580678314	2	2	2	2
66405.75539568346	3	2	2	2
66420.55498458377	2	2	2	1
66435.35457348407	3	3	3	2
66450.15416238438	3	3	3	2
66464.95375128469	3	3	2	2
66479.753340185	2	2	2	2
66494.5529290853	4	4	3	3
66509.35251798561	3	3	3	3
66524.15210688593	3	3	3	2
66538.95169578622	2	2	2	2
66553.75128468654	2	1	1	1
66568.55087358684	3	3	2	2
66583.35046248716	2	2	2	1
66598.15005138746	2	2	2	1
66612.94964028777	3	3	3	2
66627.74922918808	4	3	3	3
66642.54881808838	3	3	3	2
66657.34840698869	3	3	2	2
66672.147995889	3	3	3	3
66686.9475847893	3	2	2	2
66701.74717368963	3	3	2	2
66716.54676258993	3	3	3	2
66731.34635149024	3	3	2	2
66746.14594039055	3	3	2	2
66760.94552929085	3	2	2	2
66775.74511819116	3	2	2	2
66790.54470709147	3	3	2	2
66805.34429599177	3	3	3	3
66820.14388489208	3	3	2	2
66834.9434737924	4	3	3	3
66849.7430626927	3	3	2	2
66864.54265159302	3	2	2	2
66879.34224049332	2	2	2	2
66894.14182939363	2	2	2	1
66908.94141829394	3	3	3	2
66923.74100719424	3	3	3	2
66938.54059609455	3	2	2	2
66953.34018499487	2	2	2	2
66968.13977389516	2	2	1	1
66982.93936279549	3	3	3	2
66997.73895169578	4	3	3	3
67012.5385405961	4	3	3	3
67027.3381294964	2	2	2	2
67042.13771839671	2	2	1	1
67056.93730729702	3	3	2	2
67071.73689619733	2	2	2	1
67086.53648509763	4	3	3	3
67101.33607399794	3	3	3	3
67116.13566289825	3	3	3	3
67130.93525179857	3	2	2	2
67145.73484069887	3	3	2	2
67160.53442959918	4	3	3	3
67175.33401849949	4	4	3	3
67190.1336073998	3	3	3	2
67204.9331963001	3	2	2	2
67219.73278520041	3	2	2	2
67234.53237410073	2	2	2	2
67249.33196300102	2	2	2	2
67264.13155190134	3	2	2	2
67278.93114080164	3	3	2	2
67293.73072970196	3	3	2	2
67308.53031860225	2	2	2	1
67323.32990750257	2	2	1	1
67338.12949640288	3	3	3	3
67352.92908530319	3	3	3	2
67367.72867420349	2	2	1	1
67382.5282631038	3	3	2	2
67397.3278520041	2	2	2	2
67412.12744090443	3	3	2	2
67426.92702980472	3	3	2	2
67441.72661870504	2	2	2	2
67456.52620760535	3	3	3	2
67471.32579650565	3	3	2	2
67486.12538540596	2	2	2	2
67500.92497430627	3	2	2	2
67515.72456320658	3	2	2	2
67530.52415210688	3	3	2	2
67545.3237410072	3	2	2	2
67560.1233299075	3	3	3	2
67574.92291880782	3	3	3	2
67589.72250770812	3	2	2	2
67604.52209660843	3	3	3	2
67619.32168550874	2	2	2	1
67634.12127440904	3	2	2	2
67648.92086330935	3	3	2	2
67663.72045220966	3	2	2	2
67678.52004110996	3	3	2	2
67693.31963001029	2	2	2	1
67708.11921891058	3	3	3	3
67722.9188078109	3	3	3	3
67737.71839671119	2	2	2	2
67752.51798561151	2	2	2	2
67767.31757451182	4	3	3	3
67782.11716341213	3	3	2	2
67796.91675231243	3	3	2	2
67811.71634121274	3	3	3	2
67826.51593011305	4	3	3	3
67841.31551901335	3	3	2	2
67856.11510791368	2	2	2	2
67870.91469681398	3	2	2	2
67885.71428571429	3	3	3	2
67900.5138746146	4	4	3	3
67915.3134635149	3	3	3	3
67930.11305241521	3	2	2	2
67944.91264131552	3	3	3	3
67959.71223021582	3	2	2	2
67974.51181911615	3	3	3	3
67989.31140801644	4	4	3	3
68004.11099691676	3	2	2	2
68018.91058581705	2	2	1	1
68033.71017471737	2	2	2	1
68048.50976361768	3	3	2	2
68063.30935251799	2	1	1	1
68078.1089414183	2	2	2	1
68092.9085303186	2	2	2	2
68107.7081192189	2	2	2	2
68122.50770811921	3	3	3	2
68137.30729701952	4	4	3	3
68152.10688591984	3	3	3	3
68166.90647482015	4	4	4	3
68181.70606372046	3	3	3	3
68196.50565262076	3	2	2	2
68211.30524152107	3	3	2	2
68226.10483042138	4	3	3	3
68240.90441932168	3	3	2	2
68255.70400822199	3	3	2	2
68270.5035971223	4	3	3	3
68285.30318602262	3	3	3	2
68300.10277492291	3	3	3	3
68314.90236382323	3	2	2	2
68329.70195272354	2	2	2	2
68344.50154162385	3	3	3	2
68359.30113052415	3	3	3	2
68374.10071942446	3	3	2	2
68388.90030832477	4	4	4	3
68403.69989722507	4	4	3	3
68418.49948612538	3	3	2	2
68433.2990750257	2	2	1	1
68448.098663926	2	2	2	1
68462.89825282632	2	2	2	1
68477.69784172662	3	3	2	2
68492.49743062693	3	2	2	2
68507.29701952724	2	2	2	1
68522.09660842754	3	2	2	2
68536.89619732785	3	3	2	2
68551.69578622816	3	3	2	2
68566.49537512846	3	3	3	2
68581.29496402877	3	3	2	2
68596.09455292909	3	2	2	2
68610.8941418294	3	2	2	2
68625.6937307297	2	2	2	2
68640.49331963001	2	2	2	1
68655.29290853032	2	2	1	1
68670.09249743063	2	2	1	1
68684.89208633095	3	3	2	2
68699.69167523124	3	3	2	2
68714.49126413156	2	2	2	1
68729.29085303185	2	2	2	1
68744.09044193217	1	1	1	1
68758.89003083247	2	2	2	2
68773.68961973279	3	3	3	2
68788.4892086331	3	3	3	3
68803.2887975334	3	3	2	2
68818.08838643371	3	3	2	2
68832.88797533402	3	3	3	3
68847.68756423432	3	3	2	2
68862.48715313463	3	3	2	2
68877.28674203494	3	3	3	2
68892.08633093526	3	3	3	2
68906.88591983556	3	3	2	2
68921.68550873587	4	3	3	3
68936.48509763618	3	3	2	2
68951.28468653648	2	2	2	1
68966.08427543679	3	2	2	2
68980.8838643371	4	3	3	3
68995.68345323742	3	3	3	2
69010.48304213771	4	3	3	3
69025.28263103803	4	3	3	3
69040.08221993833	3	2	2	2
69054.88180883865	3	3	3	3
69069.68139773895	4	4	3	3
69084.48098663926	3	3	3	3
69099.28057553957	3	3	3	2
69114.08016443987	3	3	3	2
69128.87975334018	3	2	2	2
69143.6793422405	3	2	2	2
69158.4789311408	3	3	3	2
69173.27852004112	3	3	2	2
69188.07810894141	3	3	2	2
69202.87769784173	3	3	2	2
69217.67728674204	3	3	2	2
69232.47687564234	4	4	3	3
69247.27646454265	3	2	2	2
69262.07605344296	2	2	2	2
69276.87564234326	3	3	3	2
69291.67523124357	3	2	2	2
69306.47482014389	3	2	2	2
69321.2744090442	3	3	3	2
69336.0739979445	3	3	3	2
69350.87358684481	3	2	2	2
69365.67317574512	2	2	2	2
69380.47276464543	4	4	4	4
69395.27235354573	3	3	3	2
69410.07194244604	4	3	3	3
69424.87153134636	2	2	2	1
69439.67112024665	2	2	1	1
69454.47070914698	2	2	1	1
69469.27029804727	3	2	2	2
69484.06988694759	3	3	3	2
69498.86947584788	4	4	4	3
69513.6690647482	4	4	4	4
69528.46865364851	4	3	3	3
69543.26824254882	4	4	4	3
69558.06783144912	2	2	2	2
69572.86742034943	3	2	2	2
69587.66700924974	3	3	2	2
69602.46659815006	3	3	2	2
69617.26618705037	2	2	2	1
69632.06577595067	2	1	1	1
69646.86536485098	2	2	2	2
69661.66495375129	2	1	1	1
69676.46454265159	2	2	2	2
69691.2641315519	3	2	2	2
69706.0637204522	2	2	2	2
69720.86330935251	2	2	2	1
69735.66289825283	3	2	2	2
69750.46248715313	4	3	3	3
69765.26207605345	3	3	3	2
69780.06166495376	3	3	3	2
69794.86125385406	2	2	2	2
69809.66084275437	3	2	2	2
69824.46043165468	3	3	2	2
69839.26002055498	3	2	2	2
69854.05960945529	4	3	3	3
69868.8591983556	2	2	2	2
69883.65878725592	2	2	1	1
69898.45837615621	3	2	2	2
69913.25796505653	2	2	2	2
69928.05755395684	3	3	3	2
69942.85714285714	4	4	4	3
69957.65673175745	2	2	1	1
69972.45632065776	2	2	1	1
69987.25590955807	2	2	2	2
70002.05549845837	3	3	3	2
70016.85508735868	2	1	1	1
70031.65467625899	3	3	3	2
70046.45426515931	2	2	2	1
70061.25385405961	2	2	2	1
70076.05344295992	3	3	3	2
70090.85303186023	3	3	3	3
70105.65262076053	3	3	2	2
70120.45220966084	3	2	2	2
70135.25179856115	2	2	1	1
70150.05138746146	2	2	1	1
70164.85097636178	3	3	2	2
70179.65056526207	3	3	3	3
70194.45015416239	3	3	3	3
70209.24974306268	3	2	2	2
70224.049331963	3	3	3	3
70238.84892086331	3	3	3	2
70253.64850976362	2	2	2	2
70268.44809866392	3	3	3	3
70283.24768756423	3	3	2	2
70298.04727646454	3	3	2	2
70312.84686536485	2	2	2	2
70327.64645426515	2	2	2	1
70342.44604316547	3	3	3	2
70357.24563206578	3	2	2	2
70372.04522096609	3	3	3	3
70386.8448098664	3	3	3	2
70401.6443987667	3	3	2	2
70416.44398766701	2	2	2	1
70431.24357656731	4	3	3	3
70446.04316546764	3	3	3	2
70460.84275436793	3	2	2	2
70475.64234326825	3	3	3	3
70490.44193216854	3	3	3	2
70505.24152106886	3	3	3	2
70520.04110996917	4	3	3	3
70534.84069886948	2	2	2	1
70549.64028776978	4	3	3	3
70564.43987667009	4	4	4	3
70579.2394655704	3	3	2	2
70594.0390544707	3	2	2	2
70608.83864337101	3	2	2	2
70623.63823227133	3	3	3	2
70638.43782117162	3	3	3	2
70653.23741007195	3	3	2	2
70668.03699897225	3	2	2	2
70682.83658787256	2	2	2	1
70697.63617677287	3	3	3	3
70712.43576567317	4	3	3	3
70727.23535457348	3	3	2	2
70742.03494347379	3	3	2	2
70756.83453237411	3	3	2	2
70771.6341212744	3	3	2	2
70786.43371017472	4	3	3	3
70801.23329907503	3	3	3	3
70816.03288797534	3	2	2	2
70830.83247687564	3	3	3	2
70845.63206577595	3	3	3	3
70860.43165467626	3	2	2	2
70875.23124357658	2	2	2	1
70890.03083247687	3	3	3	3
70904.83042137719	2	2	2	2
70919.63001027748	3	3	2	2
70934.4295991778	3	3	3	3
70949.22918807811	3	3	3	2
70964.02877697842	4	4	3	3
70978.82836587873	4	3	3	3
70993.62795477903	2	2	2	2
71008.42754367934	3	2	2	2
71023.22713257965	3	3	3	2
71038.02672147995	3	2	2	2
71052.82631038026	3	3	2	2
71067.62589928058	4	4	4	3
71082.42548818089	3	3	3	2
71097.2250770812	2	2	1	1
71112.0246659815	2	2	2	2
71126.82425488181	2	2	2	1
71141.62384378212	3	3	3	2
71156.42343268242	3	3	3	2
71171.22302158273	4	4	4	3
71186.02261048305	2	2	2	2
71200.82219938334	4	4	3	3
71215.62178828366	3	3	3	2
71230.42137718396	2	2	1	1
71245.22096608428	3	2	2	2
71260.02055498459	2	1	1	1
71274.82014388489	3	3	2	2
71289.6197327852	3	3	3	2
71304.4193216855	3	2	2	2
71319.21891058581	3	3	2	2
71334.01849948613	3	3	3	2
71348.81808838643	3	3	3	3
71363.61767728675	4	3	3	3
71378.41726618705	3	2	2	2
71393.21685508736	2	2	2	2
71408.01644398767	3	3	2	2
71422.81603288797	3	3	2	2
71437.61562178828	3	3	3	2
71452.41521068859	2	2	1	1
71467.21479958891	3	2	2	2
71482.0143884892	2	2	2	1
71496.81397738952	3	3	3	2
71511.61356628982	4	3	3	3
71526.41315519014	4	4	3	3
71541.21274409044	4	4	3	3
71556.01233299075	3	3	3	2
71570.81192189106	2	2	2	2
71585.61151079136	4	3	3	3
71600.41109969167	2	2	2	1
71615.210688592	2	2	2	2
71630.01027749229	3	3	3	2
71644.8098663926	2	2	2	2
71659.6094552929	2	2	2	1
71674.40904419322	3	2	2	2
71689.20863309353	2	2	2	2
71704.00822199383	3	3	3	2
71718.80781089414	3	3	3	2
71733.60739979445	4	3	3	3
71748.40698869475	3	3	3	2
71763.20657759506	4	4	4	3
71778.00616649538	4	4	4	4
71792.80575539569	3	3	3	2
71807.605344296	3	3	2	2
71822.4049331963	2	2	2	2
71837.20452209661	2	2	2	2
71852.00411099692	3	3	2	2
71866.80369989722	3	3	3	3
71881.60328879753	3	3	3	3
71896.40287769785	4	4	3	3
71911.20246659814	3	3	3	2
71926.00205549847	3	2	2	2
71940.80164439876	3	3	2	2
71955.60123329908	4	3	3	3
71970.40082219939	3	3	3	2
71985.2004110997	2	2	2	2
72000.0	4	4	3	3
72014.7995889003	3	3	3	2
72029.59917780061	2	2	1	1
72044.39876670092	2	2	2	2
72059.19835560123	2	2	2	2
72073.99794450155	3	2	2	2
72088.79753340186	3	3	3	2
72103.59712230216	3	3	2	2
72118.39671120247	3	2	2	2
72133.19630010278	4	3	3	3
72147.99588900308	3	3	2	2
72162.79547790339	4	4	4	4
72177.5950668037	3	3	3	2
72192.394655704	3	3	3	2
72207.19424460432	3	3	3	3
72221.99383350462	3	3	2	2
72236.79342240494	2	2	2	1
72251.59301130525	3	2	2	2
72266.39260020555	2	2	1	1
72281.19218910586	2	2	1	1
72295.99177800617	2	2	2	2
72310.79136690647	2	2	2	1
72325.59095580678	2	2	2	1
72340.39054470709	2	2	1	1
72355.19013360741	2	2	2	1
72369.9897225077	2	2	2	1
72384.78931140802	3	3	3	3
72399.58890030833	2	2	2	1
72414.38848920864	3	3	3	3
72429.18807810894	2	2	2	2
72443.98766700925	3	3	2	2
72458.78725590956	2	2	2	1
72473.58684480986	3	3	3	2
72488.38643371017	3	3	3	3
72503.18602261048	2	2	2	1
72517.9856115108	2	2	2	2
72532.7852004111	3	2	2	2
72547.58478931141	2	2	2	1
72562.38437821172	3	2	2	2
72577.18396711203	2	2	2	1
72591.98355601233	2	2	2	2
72606.78314491264	3	3	3	3
72621.58273381295	3	3	3	2
72636.38232271327	3	2	2	2
72651.18191161356	4	3	3	3
72665.98150051388	3	3	2	2
72680.78108941417	3	3	3	2
72695.5806783145	2	2	2	2
72710.3802672148	3	2	2	2
72725.17985611511	2	2	2	2
72739.97944501541	3	3	2	2
72754.77903391572	3	3	2	2
72769.57862281603	2	2	2	2
72784.37821171634	2	2	2	2
72799.17780061664	3	2	2	2
72813.97738951696	3	2	2	2
72828.77697841727	4	3	3	3
72843.57656731758	2	2	2	1
72858.37615621788	2	2	1	1
72873.17574511819	3	3	3	2
72887.9753340185	3	3	3	3
72902.7749229188	3	3	2	2
72917.57451181913	2	2	2	1
72932.37410071942	4	3	3	3
72947.17368961974	3	2	2	2
72961.97327852003	4	3	3	3
72976.77286742035	3	2	2	2
72991.57245632066	2	2	2	2
73006.37204522097	2	2	2	2
73021.17163412127	3	3	3	2
73035.97122302158	2	2	2	2
73050.77081192189	3	3	2	2
73065.57040082221	3	3	3	2
73080.3699897225	3	3	2	2
73095.16957862282	3	3	2	2
73109.96916752312	3	3	3	2
73124.76875642344	4	3	3	3
73139.56834532374	3	3	3	3
73154.36793422405	3	2	2	2
73169.16752312436	2	2	2	2
73183.96711202466	3	3	3	2
73198.76670092497	3	2	2	2
73213.56628982528	2	2	2	1
73228.3658787256	3	3	2	2
73243.16546762589	3	2	2	2
73257.96505652621	2	2	2	2
73272.76464542652	2	2	2	1
73287.56423432683	3	3	2	2
73302.36382322713	3	2	2	2
73317.16341212744	3	3	2	2
73331.96300102775	3	2	2	2
73346.76258992807	2	2	2	2
73361.56217882836	3	3	3	2
73376.36176772868	3	3	2	2
73391.16135662897	3	3	3	2
73405.9609455293	3	3	3	2
73420.76053442959	2	2	2	2
73435.56012332991	2	2	2	1
73450.35971223022	2	2	1	1
73465.15930113052	3	3	3	2
73479.95889003083	3	3	3	3
73494.75847893114	4	3	3	3
73509.55806783144	3	3	3	3
73524.35765673177	3	2	2	2
73539.15724563207	3	3	2	2
73553.95683453238	3	3	3	3
73568.75642343269	4	4	3	3
73583.55601233299	3	2	2	2
73598.3556012333	3	3	2	2
73613.1551901336	3	3	2	2
73627.95477903391	3	3	2	2
73642.75436793422	3	3	3	2
73657.55395683454	2	2	2	2
73672.35354573483	2	2	2	2
73687.15313463515	2	2	2	2
73701.95272353545	2	2	2	2
73716.75231243577	3	3	3	3
73731.55190133608	3	3	3	3
73746.35149023638	3	3	3	2
73761.15107913669	4	3	3	3
73775.950668037	4	3	3	3
73790.7502569373	3	3	3	3
73805.54984583762	3	3	3	3
73820.34943473792	3	3	3	2
73835.14902363824	3	3	3	2
73849.94861253854	3	3	2	2
73864.74820143885	3	3	3	3
73879.54779033916	3	2	2	2
73894.34737923947	3	3	3	3
73909.14696813977	3	2	2	2
73923.94655704008	2	2	2	1
73938.74614594039	3	3	3	2
73953.54573484069	3	3	3	3
73968.34532374101	3	2	2	2
73983.14491264132	3	3	3	3
73997.94450154163	3	3	3	3
74012.74409044193	3	2	2	2
74027.54367934224	2	2	2	2
74042.34326824255	2	2	2	1
74057.14285714286	2	2	1	1
74071.94244604316	2	2	2	1
74086.74203494348	3	2	2	2
74101.54162384378	2	2	2	1
74116.3412127441	3	3	2	2
74131.14080164439	2	2	2	2
74145.94039054471	2	2	2	1
74160.73997944502	3	3	3	3
74175.53956834532	2	1	1	1
74190.33915724563	3	3	3	2
74205.13874614594	3	3	3	2
74219.93833504624	4	4	3	3
74234.73792394655	3	3	3	2
74249.53751284686	3	3	2	2
74264.33710174718	3	2	2	2
74279.13669064749	2	2	2	2
74293.9362795478	2	2	2	1
74308.7358684481	3	2	2	2
74323.53545734841	2	2	1	1
74338.33504624871	3	2	2	2
74353.13463514902	4	3	3	3
74367.93422404934	4	4	3	3
74382.73381294963	3	2	2	2
74397.53340184996	3	3	3	3
74412.33299075025	3	3	2	2
74427.13257965057	4	3	3	3
74441.93216855088	4	3	3	3
74456.73175745118	3	3	2	2
74471.53134635149	3	2	2	2
74486.3309352518	3	3	2	2
74501.1305241521	3	3	2	2
74515.93011305241	3	3	2	2
74530.72970195272	2	2	2	2
74545.52929085304	3	3	3	3
74560.32887975333	2	2	2	1
74575.12846865365	2	2	2	2
74589.92805755396	2	2	1	1
74604.72764645427	2	2	2	1
74619.52723535457	3	2	2	2
74634.32682425488	3	3	2	2
74649.12641315519	3	3	2	2
74663.9260020555	3	3	3	3
74678.72559095582	3	3	3	2
74693.52517985611	3	3	2	2
74708.32476875643	3	2	2	2
74723.12435765674	3	3	3	2
74737.92394655704	2	2	2	2
74752.72353545735	3	3	2	2
74767.52312435766	2	2	2	1
74782.32271325796	3	3	3	2
74797.12230215827	2	2	2	2
74811.92189105858	3	3	2	2
74826.7214799589	3	2	2	2
74841.52106885919	2	2	2	2
74856.32065775951	2	2	2	1
74871.1202466598	2	2	2	2
74885.91983556013	3	3	3	3
74900.71942446043	3	3	2	2
74915.51901336074	3	3	3	2
74930.31860226105	2	2	1	1
74945.11819116135	2	2	1	1
74959.91778006166	3	3	3	2
74974.71736896197	3	3	2	2
74989.51695786229	3	3	3	2
75004.3165467626	3	3	2	2
75019.1161356629	3	3	3	2
75033.91572456321	3	3	2	2
75048.71531346352	3	2	2	2
75063.51490236382	3	3	2	2
75078.31449126413	3	2	2	2
75093.11408016444	3	3	3	2
75107.91366906476	3	3	2	2
75122.71325796505	3	3	2	2
75137.51284686537	3	3	2	2
75152.31243576566	3	2	2	2
75167.11202466598	3	3	3	2
75181.91161356629	2	2	1	1
75196.7112024666	2	2	2	1
75211.5107913669	2	2	2	1
75226.31038026721	3	3	2	2
75241.10996916752	2	1	1	1
75255.90955806783	2	2	1	1
75270.70914696813	3	3	3	3
75285.50873586845	3	3	3	2
75300.30832476876	3	2	2	2
75315.10791366907	3	3	2	2
75329.90750256937	3	3	3	3
75344.70709146968	2	2	2	1
75359.50668036999	3	3	3	3
75374.3062692703	3	3	3	3
75389.1058581706	3	3	3	3
75403.90544707091	3	3	3	2
75418.70503597123	3	2	2	2
75433.50462487152	3	3	2	2
75448.30421377184	3	2	2	2
75463.10380267215	2	2	2	2
75477.90339157246	2	2	2	1
75492.70298047276	3	3	3	2
75507.50256937307	2	2	1	1
75522.30215827338	2	2	1	1
75537.1017471737	3	2	2	2
75551.90133607399	4	3	3	3
75566.70092497431	3	3	3	3
75581.5005138746	3	3	2	2
75596.30010277493	2	2	1	1
75611.09969167523	4	3	3	3
75625.89928057554	3	3	3	2
75640.69886947585	2	1	1	1
75655.49845837615	2	1	1	1
75670.29804727646	3	3	3	3
75685.09763617677	3	2	2	2
75699.89722507707	2	2	1	1
75714.6968139774	3	2	2	2
75729.4964028777	4	3	3	3
75744.29599177801	3	3	2	2
75759.09558067832	2	1	1	1
75773.89516957862	2	2	2	2
75788.69475847893	3	3	3	2
75803.49434737924	2	2	2	2
75818.29393627956	2	2	1	1
75833.09352517985	1	1	1	1
75847.89311408017	2	2	2	1
75862.69270298046	2	2	2	1
75877.49229188079	3	3	2	2
75892.29188078108	1	1	1	1
75907.0914696814	3	2	2	2
75921.8910585817	2	2	2	1
75936.69064748201	3	3	3	2
75951.49023638232	2	2	2	2
75966.28982528263	3	3	3	2
75981.08941418293	3	3	3	2
75995.88900308326	2	2	1	1
76010.68859198355	1	1	1	1
76025.48818088387	2	2	2	2
76040.28776978418	2	2	2	2
76055.08735868448	3	3	3	3
