Relative Time (Process)	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube-m02	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube-m03	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube-m04
26653.4587450887	4	4	4	4
26663.74568401	4	3	3	3
26674.032622931303	4	4	4	4
26684.3195618526	4	4	4	4
26694.606500773905	4	4	4	4
26704.893439695203	4	4	4	4
26715.1803786165	4	4	4	4
26725.467317537805	4	3	3	3
26735.754256459102	4	4	4	4
26746.041195380403	4	4	4	4
26756.328134301704	4	4	4	4
26766.615073223	4	4	4	4
26776.902012144303	4	4	4	4
26787.188951065604	4	3	3	3
26797.475889986905	4	4	4	4
26807.762828908202	4	4	4	4
26818.049767829507	4	4	4	4
26828.336706750804	4	4	4	4
26838.6236456721	4	4	4	4
26848.910584593406	4	3	3	3
26859.197523514704	4	4	4	4
26869.484462436005	4	4	4	4
26879.771401357306	4	4	4	4
26890.058340278607	4	4	4	4
26900.345279199904	4	4	4	4
26910.632218121205	4	3	3	3
26920.919157042506	4	4	4	4
26931.206095963804	4	4	4	4
26941.49303488511	4	4	4	4
26951.779973806406	4	4	4	4
26962.066912727703	4	4	4	4
26972.353851649008	4	3	3	3
26982.640790570305	4	4	4	4
26992.927729491606	4	4	4	4
27003.214668412907	4	4	4	4
27013.50160733421	4	4	4	4
27023.788546255506	4	4	4	4
27034.07548517681	4	3	3	3
27044.362424098108	4	4	4	4
27054.649363019405	4	4	4	4
27064.93630194071	4	4	4	4
27075.223240862008	4	4	4	4
27085.510179783305	4	4	4	4
27095.79711870461	4	3	3	3
27106.084057625907	4	4	4	4
27116.370996547208	4	4	4	4
27126.65793546851	4	4	4	4
27136.94487438981	4	4	4	4
27147.231813311108	4	4	4	4
27157.518752232412	4	3	3	3
27167.80569115371	4	4	4	4
27178.092630075007	4	4	4	4
27188.37956899631	4	4	4	4
27198.66650791761	4	4	4	4
27208.953446838907	4	4	4	4
27219.24038576021	4	3	3	3
27229.52732468151	4	4	4	4
27239.81426360281	4	4	4	4
27250.10120252411	4	4	4	4
27260.38814144541	4	4	4	4
27270.67508036671	4	4	4	4
27280.962019288014	4	3	3	3
27291.24895820931	4	4	4	4
27301.53589713061	4	4	4	4
27311.822836051913	4	4	4	4
27322.10977497321	4	4	4	4
27332.39671389451	4	4	4	4
27342.683652815813	4	3	3	3
27352.97059173711	4	4	4	4
27363.25753065841	4	4	4	4
27373.544469579712	4	4	4	4
27383.831408501013	4	4	4	4
27394.11834742231	4	4	4	4
27404.405286343615	4	3	3	3
27414.692225264913	4	4	4	4
27424.97916418621	4	4	4	4
27435.266103107515	4	4	4	4
27445.553042028812	4	4	4	4
27455.839980950113	4	4	4	4
27466.126919871414	4	3	3	3
27476.413858792715	4	4	4	4
27486.700797714013	4	4	4	4
27496.987736635314	4	4	4	4
27507.274675556615	4	4	4	4
27517.561614477912	4	4	4	4
27527.848553399217	4	3	3	3
27538.135492320514	4	4	4	4
27548.422431241812	4	4	4	4
27558.709370163117	4	4	4	4
27568.996309084414	4	4	4	4
27579.283248005715	4	4	4	4
27589.570186927016	4	3	3	3
27599.857125848317	4	4	4	4
27610.144064769614	4	4	4	4
27620.43100369092	4	4	4	4
27630.717942612217	4	4	4	4
27641.004881533514	4	4	4	4
27651.29182045482	4	3	3	3
27661.578759376116	4	4	4	4
27671.865698297413	4	4	4	4
27682.152637218718	4	4	4	4
27692.439576140016	4	4	4	4
27702.726515061317	4	4	4	4
27713.013453982618	4	3	3	3
27723.30039290392	4	4	4	4
27733.587331825216	4	4	4	4
27743.87427074652	4	4	4	4
27754.16120966782	4	4	4	4
27764.448148589116	4	4	4	4
27774.73508751042	4	3	3	3
27785.022026431718	4	4	4	4
27795.308965353015	4	4	4	4
27805.59590427432	4	4	4	4
27815.882843195617	4	4	4	4
27826.16978211692	4	4	4	4
27836.45672103822	4	3	3	3
27846.74365995952	4	4	4	4
27857.030598880818	4	4	4	4
27867.317537802122	4	4	4	4
27877.60447672342	4	4	4	4
27887.891415644717	4	4	4	4
27898.178354566022	4	3	3	3
27908.46529348732	4	4	4	4
27918.752232408617	4	4	4	4
27929.03917132992	4	4	4	4
27939.32611025122	4	4	4	4
27949.61304917252	4	4	4	4
27959.89998809382	4	3	3	3
27970.186927015122	4	4	4	4
27980.47386593642	4	4	4	4
27990.760804857724	4	4	4	4
28001.04774377902	4	4	4	4
28011.33468270032	4	4	4	4
28021.621621621623	4	3	3	3
28031.90856054292	4	4	4	4
28042.195499464222	4	4	4	4
28052.482438385523	4	4	4	4
28062.76937730682	4	4	4	4
28073.05631622812	4	4	4	4
28083.343255149422	4	3	3	3
28093.630194070724	4	4	4	4
28103.91713299202	4	4	4	4
28114.204071913326	4	4	4	4
28124.491010834623	4	4	4	4
28134.77794975592	4	4	4	4
28145.064888677225	4	3	3	3
28155.351827598523	4	4	4	4
28165.638766519824	4	4	4	4
28175.925705441125	4	4	4	4
28186.212644362426	4	4	4	4
28196.499583283723	4	4	4	4
28206.786522205024	4	3	3	3
28217.073461126325	4	4	4	4
28227.360400047623	4	4	4	4
28237.647338968927	4	4	4	4
28247.934277890225	4	4	4	4
28258.221216811522	4	4	4	4
28268.508155732827	4	3	3	3
28278.795094654124	4	4	4	4
28289.082033575425	4	4	4	4
28299.368972496726	4	4	4	4
28309.655911418027	4	4	4	4
28319.942850339325	4	4	4	4
28330.22978926063	4	3	3	3
28340.516728181927	4	4	4	4
28350.803667103224	4	4	4	4
28361.09060602453	4	4	4	4
28371.377544945826	4	4	4	4
28381.664483867124	4	4	4	4
28391.95142278843	4	3	3	3
28402.238361709726	4	4	4	4
28412.525300631027	4	4	4	4
28422.812239552328	4	4	4	4
28433.09917847363	4	4	4	4
28443.386117394926	4	4	4	4
28453.67305631623	4	3	3	3
28463.95999523753	4	4	4	4
28474.246934158826	4	4	4	4
28484.53387308013	4	4	4	4
28494.820812001428	4	4	4	4
28505.107750922725	4	4	4	4
28515.39468984403	4	3	3	3
28525.681628765327	4	4	4	4
28535.96856768663	4	4	4	4
28546.25550660793	4	4	4	4
28556.54244552923	4	4	4	4
28566.829384450528	4	4	4	4
28577.116323371833	4	3	3	3
28587.40326229313	4	4	4	4
28597.690201214427	4	4	4	4
28607.977140135732	4	4	4	4
28618.26407905703	4	4	4	4
28628.55101797833	4	4	4	4
28638.83795689963	4	3	3	3
28649.12489582093	4	4	4	4
28659.41183474223	4	4	4	4
28669.69877366353	4	4	4	4
28679.985712584832	4	4	4	4
28690.27265150613	4	4	4	4
28700.559590427434	4	3	3	3
28710.84652934873	4	4	4	4
28721.13346827003	4	4	4	4
28731.420407191334	4	4	4	4
28741.70734611263	4	4	4	4
28751.994285033932	4	4	4	4
28762.281223955233	4	3	3	3
28772.568162876534	4	4	4	4
28782.85510179783	4	4	4	4
28793.142040719133	4	4	4	4
28803.428979640434	4	4	4	4
28813.71591856173	4	4	4	4
28824.002857483036	4	3	3	3
28834.289796404333	4	4	4	4
28844.57673532563	4	4	4	4
28854.863674246935	4	4	4	4
28865.150613168233	4	4	4	4
28875.437552089534	4	4	4	4
28885.724491010835	4	3	3	3
28896.011429932136	4	4	4	4
28906.298368853433	4	4	4	4
28916.585307774738	4	4	4	4
28926.872246696035	4	4	4	4
28937.159185617333	4	4	4	4
28947.446124538637	4	3	3	3
28957.733063459935	4	4	4	4
28968.020002381232	4	4	4	4
28978.306941302537	4	4	4	4
28988.593880223834	4	4	4	4
28998.880819145135	4	4	4	4
29009.167758066436	4	3	3	3
29019.454696987737	4	4	4	4
29029.741635909035	4	4	4	4
29040.02857483034	4	4	4	4
29050.315513751637	4	4	4	4
29060.602452672934	4	4	4	4
29070.88939159424	4	3	3	3
29081.176330515536	4	4	4	4
29091.463269436834	4	4	4	4
29101.75020835814	4	4	4	4
29112.037147279436	4	4	4	4
29122.324086200737	4	4	4	4
29132.611025122038	4	3	3	3
29142.89796404334	4	4	4	4
29153.184902964636	4	4	4	4
29163.47184188594	4	4	4	4
29173.75878080724	4	4	4	4
29184.045719728536	4	4	4	4
29194.33265864984	4	3	3	3
29204.619597571138	4	4	4	4
29214.906536492435	4	4	4	4
29225.19347541374	4	4	4	4
29235.480414335037	4	4	4	4
29245.767353256342	4	4	4	4
29256.05429217764	4	3	3	3
29266.34123109894	4	4	4	4
29276.62817002024	4	4	4	4
29286.915108941543	4	4	4	4
29297.20204786284	4	4	4	4
29307.488986784145	4	4	4	4
29317.775925705442	4	3	3	3
29328.06286462674	4	4	4	4
29338.349803548044	4	4	4	4
29348.63674246934	4	4	4	4
29358.92368139064	4	4	4	4
29369.210620311944	4	4	4	4
29379.49755923324	4	3	3	3
29389.784498154542	4	4	4	4
29400.071437075843	4	4	4	4
29410.358375997144	4	4	4	4
29420.64531491844	4	4	4	4
29430.932253839746	4	4	4	4
29441.219192761044	4	3	3	3
29451.50613168234	4	4	4	4
29461.793070603646	4	4	4	4
29472.080009524943	4	4	4	4
29482.366948446244	4	4	4	4
29492.653887367545	4	4	4	4
29502.940826288843	4	3	3	3
29513.227765210144	4	4	4	4
29523.514704131445	4	4	4	4
29533.801643052746	4	4	4	4
29544.088581974043	4	4	4	4
29554.375520895348	4	4	4	4
29564.662459816645	4	3	3	3
29574.949398737943	4	4	4	4
29585.236337659248	4	4	4	4
29595.523276580545	4	4	4	4
29605.810215501846	4	4	4	4
29616.097154423147	4	4	4	4
29626.384093344448	4	3	3	3
29636.671032265745	4	4	4	4
29646.957971187046	4	4	4	4
29657.244910108348	4	4	4	4
29667.531849029645	4	4	4	4
29677.81878795095	4	4	4	4
29688.105726872247	4	3	3	3
29698.392665793544	4	4	4	4
29708.67960471485	4	4	4	4
29718.966543636147	4	4	4	4
29729.253482557448	4	4	4	4
29739.54042147875	4	4	4	4
29749.82736040005	4	3	3	3
29760.114299321347	4	4	4	4
29770.40123824265	4	4	4	4
29780.68817716395	4	4	4	4
29790.975116085247	4	4	4	4
29801.26205500655	4	4	4	4
29811.54899392785	4	3	3	3
29821.835932849146	4	4	4	4
29832.12287177045	4	4	4	4
29842.409810691748	4	4	4	4
29852.69674961305	4	4	4	4
29862.98368853435	4	4	4	4
29873.27062745565	4	3	3	3
29883.55756637695	4	4	4	4
29893.844505298253	4	4	4	4
29904.13144421955	4	4	4	4
29914.418383140848	4	4	4	4
29924.705322062153	4	4	4	4
29934.99226098345	4	3	3	3
29945.279199904748	4	4	4	4
29955.566138826052	4	4	4	4
29965.85307774735	4	4	4	4
29976.14001666865	4	4	4	4
29986.426955589952	4	4	4	4
29996.713894511253	4	3	3	3
30007.00083343255	4	4	4	4
30017.287772353855	4	4	4	4
30027.574711275152	4	4	4	4
30037.86165019645	4	4	4	4
30048.148589117754	4	4	4	4
30058.435528039052	4	3	3	3
30068.722466960353	4	4	4	4
30079.009405881654	4	4	4	4
30089.29634480295	4	4	4	4
30099.583283724252	4	4	4	4
30109.870222645553	4	4	4	4
30120.157161566854	4	3	3	3
30130.444100488152	4	4	4	4
30140.731039409457	4	4	4	4
30151.017978330754	4	4	4	4
30161.30491725205	4	4	4	4
30171.591856173356	4	4	4	4
30181.878795094653	4	3	3	3
30192.165734015955	4	4	4	4
30202.452672937256	4	4	4	4
30212.739611858553	4	4	4	4
30223.026550779854	4	4	4	4
30233.313489701155	4	4	4	4
30243.600428622456	4	3	3	3
30253.887367543753	4	4	4	4
30264.174306465058	4	4	4	4
30274.461245386356	4	4	4	4
30284.748184307653	4	4	4	4
30295.035123228958	4	4	4	4
30305.322062150255	4	3	3	3
30315.609001071556	4	4	4	4
30325.895939992857	4	4	4	4
30336.18287891416	4	4	4	4
30346.469817835456	4	4	4	4
30356.756756756757	4	4	4	4
30367.043695678058	4	3	3	3
30377.330634599355	4	4	4	4
30387.61757352066	4	4	4	4
30397.904512441957	4	4	4	4
30408.191451363255	4	4	4	4
30418.47839028456	4	4	4	4
30428.765329205857	4	3	3	3
30439.052268127158	4	4	4	4
30449.33920704846	4	4	4	4
30459.62614596976	4	4	4	4
30469.913084891057	4	4	4	4
30480.200023812362	4	4	4	4
30490.48696273366	4	3	3	3
30500.773901654957	4	4	4	4
30511.06084057626	4	4	4	4
30521.34777949756	4	4	4	4
30531.634718418856	4	4	4	4
30541.92165734016	4	4	4	4
30552.20859626146	4	3	3	3
30562.49553518276	4	4	4	4
30572.78247410406	4	4	4	4
30583.06941302536	4	4	4	4
30593.35635194666	4	4	4	4
30603.643290867964	4	4	4	4
30613.93022978926	4	3	3	3
30624.21716871056	4	4	4	4
30634.504107631863	4	4	4	4
30644.79104655316	4	4	4	4
30655.077985474458	4	4	4	4
30665.364924395763	4	4	4	4
30675.65186331706	4	3	3	3
30685.93880223836	4	4	4	4
30696.225741159662	4	4	4	4
30706.512680080963	4	4	4	4
30716.79961900226	4	4	4	4
30727.086557923565	4	4	4	4
30737.373496844863	4	3	3	3
30747.66043576616	4	4	4	4
30757.947374687465	4	4	4	4
30768.234313608762	4	4	4	4
30778.521252530063	4	4	4	4
30788.808191451364	4	4	4	4
30799.09513037266	4	3	3	3
30809.382069293963	4	4	4	4
30819.669008215264	4	4	4	4
30829.955947136565	4	4	4	4
30840.242886057862	4	4	4	4
30850.529824979167	4	4	4	4
30860.816763900464	4	3	3	3
30871.10370282176	4	4	4	4
30881.390641743066	4	4	4	4
30891.677580664364	4	4	4	4
30901.964519585665	4	4	4	4
30912.251458506966	4	4	4	4
30922.538397428267	4	3	3	3
30932.825336349564	4	4	4	4
30943.112275270865	4	4	4	4
30953.399214192166	4	4	4	4
30963.686153113464	4	4	4	4
30973.97309203477	4	4	4	4
30984.260030956066	4	3	3	3
30994.546969877363	4	4	4	4
31004.833908798668	4	4	4	4
31015.120847719965	4	4	4	4
31025.407786641266	4	4	4	4
31035.694725562567	4	4	4	4
31045.98166448387	4	3	3	3
31056.268603405166	4	4	4	4
31066.55554232647	4	4	4	4
31076.842481247768	4	4	4	4
31087.129420169065	4	4	4	4
31097.41635909037	4	4	4	4
31107.703298011667	4	3	3	3
31117.990236932965	4	4	4	4
31128.27717585427	4	4	4	4
31138.564114775567	4	4	4	4
31148.851053696868	4	4	4	4
31159.13799261817	4	4	4	4
31169.42493153947	4	3	3	3
31179.711870460767	4	4	4	4
31189.998809382072	4	4	4	4
31200.28574830337	4	4	4	4
31210.572687224667	4	4	4	4
31220.85962614597	4	4	4	4
31231.14656506727	4	3	3	3
31241.433503988566	4	4	4	4
31251.72044290987	4	4	4	4
31262.00738183117	4	4	4	4
31272.29432075247	4	4	4	4
31282.58125967377	4	4	4	4
31292.86819859507	4	3	3	3
31303.15513751637	4	4	4	4
31313.442076437674	4	4	4	4
31323.72901535897	4	4	4	4
31334.01595428027	4	4	4	4
31344.302893201573	4	4	4	4
31354.58983212287	4	3	3	3
31364.876771044168	4	4	4	4
31375.163709965473	4	4	4	4
31385.45064888677	4	4	4	4
31395.73758780807	4	4	4	4
31406.024526729372	4	4	4	4
31416.311465650673	4	3	3	3
31426.59840457197	4	4	4	4
31436.885343493275	4	4	4	4
31447.172282414573	4	4	4	4
31457.45922133587	4	4	4	4
31467.746160257175	4	4	4	4
31478.033099178472	4	3	3	3
31488.320038099773	4	4	4	4
31498.606977021074	4	4	4	4
31508.89391594237	4	4	4	4
31519.180854863673	4	4	4	4
31529.467793784974	4	4	4	4
31539.754732706275	4	3	3	3
31550.041671627572	4	4	4	4
31560.328610548877	4	4	4	4
31570.615549470174	4	4	4	4
31580.90248839147	4	4	4	4
31591.189427312776	4	4	4	4
31601.476366234074	4	3	3	3
31611.763305155375	4	4	4	4
31622.050244076676	4	4	4	4
31632.337182997977	4	4	4	4
31642.624121919274	4	4	4	4
31652.911060840575	4	4	4	4
31663.197999761876	4	3	3	3
31673.484938683174	4	4	4	4
31683.77187760448	4	4	4	4
31694.058816525776	4	4	4	4
31704.345755447073	4	4	4	4
31714.632694368378	4	4	4	4
31724.919633289675	4	3	3	3
31735.206572210976	4	4	4	4
31745.493511132277	4	4	4	4
31755.78045005358	4	4	4	4
31766.06738897488	4	4	4	4
31776.35432789618	4	4	4	4
31786.641266817478	4	3	3	3
31796.92820573878	4	4	4	4
31807.21514466008	4	4	4	4
31817.502083581378	4	4	4	4
31827.789022502682	4	4	4	4
31838.07596142398	4	4	4	4
31848.362900345277	4	3	3	3
31858.64983926658	4	4	4	4
31868.93677818788	4	4	4	4
31879.22371710918	4	4	4	4
31889.51065603048	4	4	4	4
31899.797594951782	4	4	4	4
31910.08453387308	4	3	3	3
31920.371472794384	4	4	4	4
31930.65841171568	4	4	4	4
31940.94535063698	4	4	4	4
31951.232289558284	4	4	4	4
31961.51922847958	4	4	4	4
31971.80616740088	4	3	3	3
31982.093106322183	4	4	4	4
31992.38004524348	4	4	4	4
32002.66698416478	4	4	4	4
32012.953923086083	4	4	4	4
32023.240862007384	4	4	4	4
32033.52780092868	4	3	3	3
32043.814739849986	4	4	4	4
32054.101678771283	4	4	4	4
32064.38861769258	4	4	4	4
32074.675556613885	4	4	4	4
32084.962495535183	4	4	4	4
32095.24943445648	4	3	3	3
32105.536373377785	4	4	4	4
32115.823312299082	4	4	4	4
32126.110251220383	4	4	4	4
32136.397190141684	4	4	4	4
32146.684129062985	4	4	4	4
32156.971067984283	4	3	3	3
32167.258006905588	4	4	4	4
32177.544945826885	4	4	4	4
32187.831884748182	4	4	4	4
32198.118823669487	4	4	4	4
32208.405762590784	4	4	4	4
32218.692701512085	4	3	3	3
32228.979640433387	4	4	4	4
32239.266579354684	4	4	4	4
32249.553518275985	4	4	4	4
32259.840457197286	4	4	4	4
32270.127396118587	4	4	4	4
32280.414335039884	4	3	3	3
32290.70127396119	4	4	4	4
32300.988212882487	4	4	4	4
32311.275151803784	4	4	4	4
32321.56209072509	4	4	4	4
32331.849029646386	4	4	4	4
32342.135968567687	4	3	3	3
32352.422907488988	4	4	4	4
32362.70984641029	4	4	4	4
32372.996785331587	4	4	4	4
32383.283724252888	4	4	4	4
32393.57066317419	4	4	4	4
32403.857602095486	4	3	3	3
32414.14454101679	4	4	4	4
32424.431479938088	4	4	4	4
32434.718418859386	4	4	4	4
32445.00535778069	4	4	4	4
32455.292296701988	4	4	4	4
32465.57923562329	4	3	3	3
32475.86617454459	4	4	4	4
32486.15311346589	4	4	4	4
32496.44005238719	4	4	4	4
32506.72699130849	4	4	4	4
32517.01393022979	4	4	4	4
32527.300869151088	4	3	3	3
32537.587808072392	4	4	4	4
32547.87474699369	4	4	4	4
32558.161685914987	4	4	4	4
32568.448624836292	4	4	4	4
32578.73556375759	4	4	4	4
32589.02250267889	4	3	3	3
32599.30944160019	4	4	4	4
32609.596380521492	4	4	4	4
32619.88331944279	4	4	4	4
32630.170258364094	4	4	4	4
32640.457197285392	4	4	4	4
32650.74413620669	4	3	3	3
32661.031075127994	4	4	4	4
32671.31801404929	4	4	4	4
32681.60495297059	4	4	4	4
32691.891891891893	4	4	4	4
32702.17883081319	4	4	4	4
32712.465769734492	4	3	3	3
32722.752708655793	4	4	4	4
32733.039647577094	4	4	4	4
32743.32658649839	4	4	4	4
32753.613525419696	4	4	4	4
32763.900464340993	4	4	4	4
32774.187403262295	4	3	3	3
32784.474342183596	4	4	4	4
32794.7612811049	4	4	4	4
32805.04822002619	4	4	4	4
32815.3351589475	4	4	4	4
32825.62209786879	4	4	4	4
32835.90903679009	4	3	3	3
32846.195975711395	4	4	4	4
32856.482914632696	4	4	4	4
32866.769853554	4	4	4	4
32877.0567924753	4	4	4	4
32887.34373139659	4	4	4	4
32897.63067031789	4	3	3	3
32907.91760923919	4	4	4	4
32918.204548160495	4	4	4	4
32928.491487081796	4	4	4	4
32938.7784260031	4	4	4	4
32949.0653649244	4	4	4	4
32959.35230384569	4	3	3	3
32969.639242767	4	4	4	4
32979.92618168829	4	4	4	4
32990.213120609595	4	4	4	4
33000.500059530896	4	4	4	4
33010.7869984522	4	4	4	4
33021.0739373735	4	3	3	3
33031.3608762948	4	4	4	4
33041.6478152161	4	4	4	4
33051.93475413739	4	4	4	4
33062.2216930587	4	4	4	4
33072.508631979996	4	4	4	4
33082.7955709013	4	3	3	3
33093.0825098226	4	4	4	4
33103.3694487439	4	4	4	4
33113.6563876652	4	4	4	4
33123.9433265865	4	4	4	4
33134.2302655078	4	4	4	4
33144.517204429096	4	3	3	3
33154.8041433504	4	4	4	4
33165.0910822717	4	4	4	4
33175.378021193	4	4	4	4
33185.6649601143	4	4	4	4
33195.9518990356	4	4	4	4
33206.238837956895	4	3	3	3
33216.5257768782	4	4	4	4
33226.8127157995	4	4	4	4
33237.0996547208	4	4	4	4
33247.3865936421	4	4	4	4
33257.6735325634	4	4	4	4
33267.9604714847	4	3	3	3
33278.247410406	4	4	4	4
33288.5343493273	4	4	4	4
33298.8212882486	4	4	4	4
33309.108227169905	4	4	4	4
33319.3951660912	4	4	4	4
33329.6821050125	4	3	3	3
33339.9690439338	4	4	4	4
33350.2559828551	4	4	4	4
33360.5429217764	4	4	4	4
33370.829860697704	4	4	4	4
33381.116799619005	4	4	4	4
33391.4037385403	4	3	3	3
33401.69067746161	4	4	4	4
33411.9776163829	4	4	4	4
33422.2645553042	4	4	4	4
33432.5514942255	4	4	4	4
33442.838433146804	4	4	4	4
33453.1253720681	4	3	3	3
33463.412310989406	4	4	4	4
33473.6992499107	4	4	4	4
33483.986188832	4	4	4	4
33494.2731277533	4	4	4	4
33504.5600666746	4	4	4	4
33514.847005595904	4	3	3	3
33525.133944517205	4	4	4	4
33535.420883438506	4	4	4	4
33545.7078223598	4	4	4	4
33555.99476128111	4	4	4	4
33566.2817002024	4	4	4	4
33576.5686391237	4	3	3	3
33586.855578045004	4	4	4	4
33597.142516966305	4	4	4	4
33607.429455887606	4	4	4	4
33617.71639480891	4	4	4	4
33628.00333373021	4	4	4	4
33638.2902726515	4	3	3	3
33648.57721157281	4	4	4	4
33658.864150494104	4	4	4	4
33669.151089415405	4	4	4	4
33679.438028336706	4	4	4	4
33689.72496725801	4	4	4	4
33700.01190617931	4	3	3	3
33710.29884510061	4	4	4	4
33720.58578402191	4	4	4	4
33730.872722943204	4	4	4	4
33741.159661864505	4	4	4	4
33751.44660078581	4	4	4	4
33761.73353970711	4	3	3	3
33772.02047862841	4	4	4	4
33782.30741754971	4	4	4	4
33792.594356471	4	4	4	4
33802.88129539231	4	4	4	4
33813.168234313605	4	4	4	4
33823.45517323491	4	3	3	3
33833.74211215621	4	4	4	4
33844.02905107751	4	4	4	4
33854.31598999881	4	4	4	4
33864.60292892011	4	4	4	4
33874.88986784141	4	4	4	4
33885.176806762705	4	3	3	3
33895.463745684014	4	4	4	4
33905.75068460531	4	4	4	4
33916.03762352661	4	4	4	4
33926.32456244791	4	4	4	4
33936.61150136921	4	4	4	4
33946.89844029051	4	3	3	3
33957.18537921181	4	4	4	4
33967.472318133114	4	4	4	4
33977.75925705441	4	4	4	4
33988.046195975716	4	4	4	4
33998.33313489701	4	4	4	4
34008.62007381831	4	3	3	3
34018.90701273961	4	4	4	4
34029.19395166091	4	4	4	4
34039.48089058221	4	4	4	4
34049.767829503515	4	4	4	4
34060.05476842481	4	4	4	4
34070.34170734611	4	3	3	3
34080.62864626741	4	4	4	4
34090.91558518871	4	4	4	4
34101.20252411001	4	4	4	4
34111.489463031314	4	4	4	4
34121.776401952615	4	4	4	4
34132.06334087391	4	3	3	3
34142.35027979522	4	4	4	4
34152.63721871651	4	4	4	4
34162.92415763781	4	4	4	4
34173.21109655911	4	4	4	4
34183.498035480414	4	4	4	4
34193.784974401715	4	3	3	3
34204.071913323016	4	4	4	4
34214.35885224432	4	4	4	4
34224.64579116561	4	4	4	4
34234.93273008692	4	4	4	4
34245.21966900821	4	4	4	4
34255.506607929514	4	3	3	3
34265.793546850815	4	4	4	4
34276.080485772116	4	4	4	4
34286.36742469342	4	4	4	4
34296.65436361472	4	4	4	4
34306.94130253601	4	4	4	4
34317.22824145732	4	3	3	3
34327.515180378614	4	4	4	4
34337.802119299915	4	4	4	4
34348.089058221216	4	4	4	4
34358.37599714252	4	4	4	4
34368.66293606382	4	4	4	4
34378.94987498512	4	3	3	3
34389.23681390642	4	4	4	4
34399.523752827714	4	4	4	4
34409.81069174902	4	4	4	4
34420.097630670316	4	4	4	4
34430.38456959162	4	4	4	4
34440.67150851292	4	3	3	3
34450.95844743422	4	4	4	4
34461.24538635552	4	4	4	4
34471.53232527682	4	4	4	4
34481.81926419812	4	4	4	4
34492.106203119416	4	4	4	4
34502.393142040724	4	3	3	3
34512.68008096202	4	4	4	4
34522.96701988332	4	4	4	4
34533.25395880462	4	4	4	4
34543.54089772592	4	4	4	4
34553.82783664722	4	4	4	4
34564.11477556852	4	3	3	3
34574.401714489824	4	4	4	4
34584.68865341112	4	4	4	4
34594.97559233242	4	4	4	4
34605.26253125372	4	4	4	4
