Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube-m04
22984.289999983674	3	3	3	3
22994.469999983645	3	3	3	3
23004.649999983616	3	3	3	3
23004.86999998358	3	3	2	2
23015.05999998355	3	3	3	3
23025.23999998352	3	3	3	3
23035.419999983493	3	3	3	3
23045.599999983464	3	3	3	3
23055.779999983435	3	3	3	3
23055.9899999834	3	3	2	2
23066.17999998337	3	3	3	3
23076.359999983342	3	3	3	3
23086.539999983313	3	3	3	3
23096.719999983285	3	3	3	3
23106.899999983256	3	3	3	3
23107.109999983222	3	3	2	2
23117.29999998319	3	3	3	3
23127.479999983163	3	3	3	3
23137.659999983134	3	3	3	3
23147.839999983105	3	3	3	3
23158.019999983077	3	3	3	3
23158.229999983043	3	3	2	2
23168.419999983013	3	3	3	3
23178.599999982984	3	3	3	3
23188.779999982955	3	3	3	3
23198.959999982926	3	3	3	3
23209.139999982897	3	3	3	3
23209.349999982864	3	3	2	2
23219.539999982833	3	3	3	3
23229.719999982804	3	3	3	3
23239.899999982776	3	3	3	3
23250.079999982747	3	3	3	3
23260.259999982718	3	3	3	3
23260.469999982684	3	3	2	2
23270.659999982654	3	3	3	3
23280.839999982625	3	3	3	3
23291.019999982596	3	3	3	3
23301.199999982568	3	3	3	3
23311.37999998254	3	3	3	3
23311.589999982505	3	3	2	2
23321.779999982475	3	3	3	3
23331.959999982446	3	3	3	3
23342.139999982417	3	3	3	3
23352.31999998239	3	3	3	3
23362.49999998236	3	3	3	3
23362.709999982326	3	3	2	2
23372.899999982295	3	3	3	3
23383.079999982267	3	3	3	3
23393.259999982238	3	3	3	3
23403.43999998221	3	3	3	3
23413.61999998218	3	3	3	3
23413.829999982147	3	3	2	2
23424.019999982116	3	3	3	3
23434.199999982087	3	3	3	3
23444.37999998206	3	3	3	3
23454.55999998203	3	3	3	3
23464.739999982	3	3	3	3
23464.949999981967	3	3	2	2
23475.139999981937	3	3	3	3
23485.319999981908	3	3	3	3
23495.49999998188	3	3	3	3
23505.67999998185	3	3	3	3
23515.85999998182	3	3	3	3
23516.079999981786	3	3	2	2
23526.269999981756	3	3	3	3
23536.449999981727	3	3	3	3
23546.6299999817	3	3	3	3
23556.80999998167	3	3	3	3
23566.98999998164	3	3	3	3
23567.199999981607	3	3	2	2
23577.389999981577	3	3	3	3
23587.569999981548	3	3	3	3
23597.74999998152	3	3	3	3
23607.92999998149	3	3	3	3
23618.10999998146	3	3	3	3
23618.319999981428	3	3	2	2
23628.509999981397	3	3	3	3
23638.68999998137	3	3	3	3
23648.86999998134	3	3	3	3
23659.04999998131	3	3	3	3
23669.229999981282	3	3	3	3
23669.43999998125	3	3	2	2
23679.629999981218	3	3	3	3
23689.80999998119	3	3	3	3
23699.98999998116	3	3	3	3
23710.16999998113	3	3	3	3
23720.349999981103	3	3	3	3
23720.55999998107	3	3	2	2
23730.74999998104	3	3	3	3
23740.92999998101	3	3	3	3
23751.10999998098	3	3	3	3
23761.289999980952	3	3	3	3
23771.469999980924	3	3	3	3
23771.67999998089	3	3	2	2
23781.86999998086	3	3	3	3
23792.04999998083	3	3	3	3
23802.229999980802	3	3	3	3
23812.409999980773	3	3	3	3
23822.589999980744	3	3	3	3
23822.79999998071	3	3	2	2
23832.98999998068	3	3	3	3
23843.16999998065	3	3	3	3
23853.349999980623	3	3	3	3
23863.529999980594	3	3	3	3
23873.709999980565	3	3	3	3
23873.91999998053	3	3	2	2
23884.1099999805	3	3	3	3
23894.289999980472	3	3	3	3
23904.469999980443	3	3	3	3
23914.649999980415	3	3	3	3
23924.829999980386	3	3	3	3
23925.039999980352	3	3	2	2
23935.22999998032	3	3	3	3
23945.409999980293	3	3	3	3
23955.589999980264	3	3	3	3
23965.769999980235	3	3	3	3
23975.949999980206	3	3	3	3
23976.159999980173	3	3	2	2
23986.349999980142	3	3	3	3
23996.529999980114	3	3	3	3
24006.709999980085	3	3	3	3
24016.889999980056	3	3	3	3
24027.069999980027	3	3	3	3
24027.289999979992	3	3	2	2
24037.47999997996	3	3	3	3
24047.659999979933	3	3	3	3
24057.839999979904	3	3	3	3
24068.019999979875	3	3	3	3
24078.199999979846	3	3	3	3
24078.409999979813	3	3	2	2
24088.599999979782	3	3	3	3
24098.779999979753	3	3	3	3
24108.959999979725	3	3	3	3
24119.139999979696	3	3	3	3
24129.319999979667	3	3	3	3
24129.529999979633	3	3	2	2
24139.719999979603	3	3	3	3
24149.899999979574	3	3	3	3
24160.079999979545	3	3	3	3
24170.259999979517	3	3	3	3
24180.439999979488	3	3	3	3
24180.649999979454	3	3	2	2
24190.839999979424	3	3	3	3
24201.019999979395	3	3	3	3
24211.199999979366	3	3	3	3
24221.379999979337	3	3	3	3
24231.55999997931	3	3	3	3
24231.769999979275	3	3	2	2
24241.959999979244	3	3	3	3
24252.139999979216	3	3	3	3
24262.319999979187	3	3	3	3
24272.499999979158	3	3	3	3
24282.67999997913	3	3	3	3
24282.889999979096	3	3	2	2
24293.079999979065	3	3	3	3
24303.259999979036	3	3	3	3
24313.439999979008	3	3	3	3
24323.61999997898	3	3	3	3
24333.79999997895	3	3	3	3
24334.009999978916	3	3	2	2
24344.199999978886	3	3	3	3
24354.379999978857	3	3	3	3
24364.55999997883	3	3	3	3
24374.7399999788	3	3	3	3
24384.91999997877	3	3	3	3
24385.129999978737	3	3	2	2
24395.319999978707	3	3	3	3
24405.499999978678	3	3	3	3
24415.67999997865	3	3	3	3
24425.85999997862	3	3	3	3
24436.03999997859	3	3	3	3
24436.249999978558	3	3	2	2
24446.439999978527	3	3	3	3
24456.6199999785	3	3	3	3
24466.79999997847	3	3	3	3
24476.97999997844	3	3	3	3
24487.159999978412	3	3	3	3
24487.36999997838	3	3	2	2
24497.559999978348	3	3	3	3
24507.73999997832	3	3	3	3
24517.91999997829	3	3	3	3
24528.09999997826	3	3	3	3
24538.279999978233	3	3	3	3
24538.499999978198	3	3	2	2
24548.689999978167	3	3	3	3
24558.86999997814	3	3	3	3
24569.04999997811	3	3	3	3
24579.22999997808	3	3	3	3
24589.409999978052	3	3	3	3
24589.61999997802	3	3	2	2
24599.809999977988	3	3	3	3
24609.98999997796	3	3	3	3
24620.16999997793	3	3	3	3
24630.3499999779	3	3	3	3
24640.529999977873	3	3	3	3
24640.73999997784	3	3	2	2
24650.92999997781	3	3	3	3
24661.10999997778	3	3	3	3
24671.28999997775	3	3	3	3
24681.469999977722	3	3	3	3
24691.649999977693	3	3	3	3
24691.85999997766	3	3	2	2
24702.04999997763	3	3	3	3
24712.2299999776	3	3	3	3
24722.40999997757	3	3	3	3
24732.589999977543	3	3	3	3
24742.769999977514	3	3	3	3
24742.97999997748	3	3	2	2
24753.16999997745	3	3	3	3
24763.34999997742	3	3	3	3
24773.529999977392	3	3	3	3
24783.709999977364	3	3	3	3
24793.889999977335	3	3	3	3
24794.0999999773	3	3	2	2
24804.28999997727	3	3	3	3
24814.469999977242	3	3	3	3
24824.649999977213	3	3	3	3
24834.829999977184	3	3	3	3
24845.009999977156	3	3	3	3
24845.219999977122	3	3	2	2
24855.40999997709	3	3	3	3
24865.589999977063	3	3	3	3
24875.769999977034	3	3	3	3
24885.949999977005	3	3	3	3
24896.129999976976	3	3	3	3
24896.339999976943	3	3	2	2
24906.529999976912	3	3	3	3
24916.709999976883	3	3	3	3
24926.889999976855	3	3	3	3
24937.069999976826	3	3	3	3
24947.249999976797	3	3	3	3
24947.459999976763	3	3	2	2
24957.649999976733	3	3	3	3
24967.829999976704	3	3	3	3
24978.009999976675	3	3	3	3
24988.189999976647	3	3	3	3
24998.369999976618	3	3	3	3
24998.579999976584	3	3	2	2
25008.769999976554	3	3	3	3
25018.949999976525	3	3	3	3
25029.129999976496	3	3	3	3
25039.309999976467	3	3	3	3
25049.48999997644	3	3	3	3
25049.709999976403	3	3	2	2
25059.899999976373	3	3	3	3
25070.079999976344	3	3	3	3
25080.259999976315	3	3	3	3
25090.439999976286	3	3	3	3
25100.619999976258	3	3	3	3
25100.829999976224	3	3	2	2
25111.019999976194	3	3	3	3
25121.199999976165	3	3	3	3
25131.379999976136	3	3	3	3
25141.559999976107	3	3	3	3
25151.73999997608	3	3	3	3
25151.949999976045	3	3	2	2
25162.139999976014	3	3	3	3
25172.319999975985	3	3	3	3
25182.499999975957	3	3	3	3
25192.679999975928	3	3	3	3
25202.8599999759	3	3	3	3
25203.069999975865	3	3	2	2
25213.259999975835	3	3	3	3
25223.439999975806	3	3	3	3
25233.619999975777	3	3	3	3
25243.79999997575	3	3	3	3
25253.97999997572	3	3	3	3
25254.189999975686	3	3	2	2
25264.379999975656	3	3	3	3
25274.559999975627	3	3	3	3
25284.739999975598	3	3	3	3
25294.91999997557	3	3	3	3
25305.09999997554	3	3	3	3
25305.309999975507	3	3	2	2
25315.499999975476	3	3	3	3
25325.679999975448	3	3	3	3
25335.85999997542	3	3	3	3
25346.03999997539	3	3	3	3
25356.21999997536	3	3	3	3
25356.429999975328	3	3	2	2
25366.619999975297	3	3	3	3
25376.79999997527	3	3	3	3
25386.97999997524	3	3	3	3
25397.15999997521	3	3	3	3
25407.339999975182	3	3	3	3
25407.54999997515	3	3	2	2
25417.739999975118	3	3	3	3
25427.91999997509	3	3	3	3
25438.09999997506	3	3	3	3
25448.27999997503	3	3	3	3
25458.459999975003	3	3	3	3
25458.66999997497	3	3	2	2
25468.85999997494	3	3	3	3
25479.03999997491	3	3	3	3
25489.21999997488	3	3	3	3
25499.399999974852	3	3	3	3
25509.579999974823	3	3	3	3
25509.78999997479	3	3	2	2
25519.97999997476	3	3	3	3
25530.15999997473	3	3	3	3
25540.3399999747	3	3	3	3
25550.519999974673	3	3	3	3
25560.699999974644	3	3	3	3
25560.91999997461	3	3	2	2
25571.10999997458	3	3	3	3
25581.28999997455	3	3	3	3
25591.46999997452	3	3	3	3
25601.649999974492	3	3	3	3
25611.829999974463	3	3	3	3
25612.03999997443	3	3	2	2
25622.2299999744	3	3	3	3
25632.40999997437	3	3	3	3
25642.58999997434	3	3	3	3
25652.769999974313	3	3	3	3
25662.949999974284	3	3	3	3
25663.15999997425	3	3	2	2
25673.34999997422	3	3	3	3
25683.52999997419	3	3	3	3
25693.709999974162	3	3	3	3
25703.889999974133	3	3	3	3
25714.069999974105	3	3	3	3
25714.27999997407	3	3	2	2
25724.46999997404	3	3	3	3
25734.64999997401	3	3	3	3
25744.829999973983	3	3	3	3
25755.009999973954	3	3	3	3
25765.189999973925	3	3	3	3
25765.39999997389	3	3	2	2
25775.58999997386	3	3	3	3
25785.769999973832	3	3	3	3
25795.949999973804	3	3	3	3
25806.129999973775	3	3	3	3
25816.309999973746	3	3	3	3
25816.519999973712	3	3	2	2
25826.709999973682	3	3	3	3
25836.889999973653	3	3	3	3
25847.069999973624	3	3	3	3
25857.249999973596	3	3	3	3
25867.429999973567	3	3	3	3
25867.639999973533	3	3	2	2
25877.829999973503	3	3	3	3
25888.009999973474	3	3	3	3
25898.189999973445	3	3	3	3
25908.369999973416	3	3	3	3
25918.549999973387	3	3	3	3
25918.759999973354	3	3	2	2
25928.949999973323	3	3	3	3
25939.129999973295	3	3	3	3
25949.309999973266	3	3	3	3
25959.489999973237	3	3	3	3
25969.669999973208	3	3	3	3
25969.879999973175	3	3	2	2
25980.069999973144	3	3	3	3
25990.249999973115	3	3	3	3
26000.429999973087	3	3	3	3
26010.609999973058	3	3	3	3
26020.78999997303	3	3	3	3
26020.999999972995	3	3	2	2
26031.189999972965	3	3	3	3
26041.369999972936	3	3	3	3
26051.549999972907	3	3	3	3
26061.72999997288	3	3	3	3
26071.90999997285	3	3	3	3
26072.129999972814	3	3	2	2
26082.319999972784	3	3	3	3
26092.499999972755	3	3	3	3
26102.679999972726	3	3	3	3
26112.859999972698	3	3	3	3
26123.03999997267	3	3	3	3
26123.249999972635	3	3	2	2
26133.439999972605	3	3	3	3
26143.619999972576	3	3	3	3
26153.799999972547	3	3	3	3
26163.97999997252	3	3	3	3
26174.15999997249	3	3	3	3
26174.369999972456	3	3	2	2
26184.559999972425	3	3	3	3
26194.739999972397	3	3	3	3
26204.919999972368	3	3	3	3
26215.09999997234	3	3	3	3
26225.27999997231	3	3	3	3
26225.489999972277	3	3	2	2
26235.679999972246	3	3	3	3
26245.859999972217	3	3	3	3
26256.03999997219	3	3	3	3
26266.21999997216	3	3	3	3
26276.39999997213	3	3	3	3
26276.609999972097	3	3	2	2
26286.799999972067	3	3	3	3
26296.979999972038	3	3	3	3
26307.15999997201	3	3	3	3
26317.33999997198	3	3	3	3
26327.51999997195	3	3	3	3
26327.729999971918	3	3	2	2
26337.919999971888	3	3	3	3
26348.09999997186	3	3	3	3
26358.27999997183	3	3	3	3
26368.4599999718	3	3	3	3
26378.639999971772	3	3	3	3
26378.84999997174	3	3	2	2
26389.03999997171	3	3	3	3
26399.21999997168	3	3	3	3
26409.39999997165	3	3	3	3
26419.579999971622	3	3	3	3
26429.759999971593	3	3	3	3
26429.96999997156	3	3	2	2
26440.15999997153	3	3	3	3
26450.3399999715	3	3	3	3
26460.51999997147	3	3	3	3
26470.699999971443	3	3	3	3
26480.879999971414	3	3	3	3
26481.08999997138	3	3	2	2
26491.27999997135	3	3	3	3
26501.45999997132	3	3	3	3
26511.639999971292	3	3	3	3
26521.819999971263	3	3	3	3
26531.999999971235	3	3	3	3
26532.2099999712	3	3	2	2
26542.39999997117	3	3	3	3
26552.57999997114	3	3	3	3
26562.759999971113	3	3	3	3
26572.939999971084	3	3	3	3
26583.119999971055	3	3	3	3
26583.33999997102	3	3	2	2
26593.52999997099	3	3	3	3
26603.70999997096	3	3	3	3
26613.889999970932	3	3	3	3
26624.069999970903	3	3	3	3
26634.249999970874	3	3	3	3
26634.45999997084	3	3	2	2
26644.64999997081	3	3	3	3
26654.82999997078	3	3	3	3
26665.009999970753	3	3	3	3
26675.189999970724	3	3	3	3
26685.369999970695	3	3	3	3
26685.57999997066	3	3	2	2
26695.76999997063	3	3	3	3
26705.949999970602	3	3	3	3
26716.129999970573	3	3	3	3
26726.309999970545	3	3	3	3
26736.489999970516	3	3	3	3
26736.699999970482	3	3	2	2
26746.88999997045	3	3	3	3
26757.069999970423	3	3	3	3
26767.249999970394	3	3	3	3
26777.429999970365	3	3	3	3
26787.609999970337	3	3	3	3
26787.819999970303	3	3	2	2
26798.009999970272	3	3	3	3
26808.189999970244	3	3	3	3
26818.369999970215	3	3	3	3
26828.549999970186	3	3	3	3
26838.729999970157	3	3	3	3
26838.939999970124	3	3	2	2
26849.129999970093	3	3	3	3
26859.309999970064	3	3	3	3
26869.489999970036	3	3	3	3
26879.669999970007	3	3	3	3
26889.849999969978	3	3	3	3
26890.059999969944	3	3	2	2
26900.249999969914	3	3	3	3
26910.429999969885	3	3	3	3
26920.609999969856	3	3	3	3
26930.789999969827	3	3	3	3
26940.9699999698	3	3	3	3
26941.179999969765	3	3	2	2
26951.369999969735	3	3	3	3
26961.549999969706	3	3	3	3
26971.729999969677	3	3	3	3
26981.90999996965	3	3	3	3
26992.08999996962	3	3	3	3
26992.299999969586	3	3	2	2
27002.489999969555	3	3	3	3
27012.669999969527	3	3	3	3
27022.849999969498	3	3	3	3
27033.02999996947	3	3	3	3
27043.20999996944	3	3	3	3
27043.419999969406	3	3	2	2
27053.609999969376	3	3	3	3
27063.789999969347	3	3	3	3
27073.96999996932	3	3	3	3
27084.14999996929	3	3	3	3
27094.32999996926	3	3	3	3
27094.549999969226	3	3	2	2
27104.739999969195	3	3	3	3
27114.919999969166	3	3	3	3
27125.099999969138	3	3	3	3
27135.27999996911	3	3	3	3
27145.45999996908	3	3	3	3
27145.669999969046	3	3	2	2
27155.859999969016	3	3	3	3
27166.039999968987	3	3	3	3
27176.21999996896	3	3	3	3
27186.39999996893	3	3	3	3
27196.5799999689	3	3	3	3
27196.789999968867	3	3	2	2
27206.979999968837	3	3	3	3
27217.159999968808	3	3	3	3
27227.33999996878	3	3	3	3
27237.51999996875	3	3	3	3
27247.69999996872	3	3	3	3
27247.909999968688	3	3	2	2
27258.099999968657	3	3	3	3
27268.27999996863	3	3	3	3
27278.4599999686	3	3	3	3
27288.63999996857	3	3	3	3
27298.819999968542	3	3	3	3
27299.02999996851	3	3	2	2
27309.219999968478	3	3	3	3
27319.39999996845	3	3	3	3
27329.57999996842	3	3	3	3
27339.75999996839	3	3	3	3
27349.939999968363	3	3	3	3
27350.14999996833	3	3	2	2
27360.3399999683	3	3	3	3
27370.51999996827	3	3	3	3
27380.69999996824	3	3	3	3
27390.879999968212	3	3	3	3
27401.059999968184	3	3	3	3
27401.26999996815	3	3	2	2
27411.45999996812	3	3	3	3
27421.63999996809	3	3	3	3
27431.819999968062	3	3	3	3
27441.999999968033	3	3	3	3
27452.179999968004	3	3	3	3
27452.38999996797	3	3	2	2
27462.57999996794	3	3	3	3
27472.75999996791	3	3	3	3
27482.939999967883	3	3	3	3
27493.119999967854	3	3	3	3
27503.299999967825	3	3	3	3
27503.50999996779	3	3	2	2
27513.69999996776	3	3	3	3
27523.879999967732	3	3	3	3
27534.059999967703	3	3	3	3
27544.239999967675	3	3	3	3
27554.419999967646	3	3	3	3
27554.629999967612	3	3	2	2
27564.81999996758	3	3	3	3
27574.999999967553	3	3	3	3
27585.179999967524	3	3	3	3
27595.359999967495	3	3	3	3
27605.539999967466	3	3	3	3
27605.75999996743	3	3	2	2
27615.9499999674	3	3	3	3
27626.129999967372	3	3	3	3
27636.309999967343	3	3	3	3
27646.489999967314	3	3	3	3
27656.669999967286	3	3	3	3
27656.879999967252	3	3	2	2
27667.06999996722	3	3	3	3
27677.249999967193	3	3	3	3
27687.429999967164	3	3	3	3
27697.609999967135	3	3	3	3
27707.789999967106	3	3	3	3
27707.999999967073	3	3	2	2
27718.189999967042	3	3	3	3
27728.369999967013	3	3	3	3
27738.549999966985	3	3	3	3
27748.729999966956	3	3	3	3
27758.909999966927	3	3	3	3
27759.119999966893	3	3	2	2
27769.309999966863	3	3	3	3
27779.489999966834	3	3	3	3
27789.669999966805	3	3	3	3
27799.849999966777	3	3	3	3
27810.029999966748	3	3	3	3
27810.239999966714	3	3	2	2
27820.429999966684	3	3	3	3
27830.609999966655	3	3	3	3
27840.789999966626	3	3	3	3
27850.969999966597	3	3	3	3
27861.14999996657	3	3	3	3
27861.359999966535	3	3	2	2
27871.549999966504	3	3	3	3
27881.729999966476	3	3	3	3
27891.909999966447	3	3	3	3
27902.089999966418	3	3	3	3
27912.26999996639	3	3	3	3
27912.479999966356	3	3	2	2
27922.669999966325	3	3	3	3
27932.849999966296	3	3	3	3
27943.029999966267	3	3	3	3
27953.20999996624	3	3	3	3
27963.38999996621	3	3	3	3
27963.599999966176	3	3	2	2
27973.789999966146	3	3	3	3
27983.969999966117	3	3	3	3
27994.14999996609	3	3	3	3
28004.32999996606	3	3	3	3
28014.50999996603	3	3	3	3
28014.719999965997	3	3	2	2
28024.909999965967	3	3	3	3
28035.089999965938	3	3	3	3
28045.26999996591	3	3	3	3
28055.44999996588	3	3	3	3
28065.62999996585	3	3	3	3
28065.839999965818	3	3	2	2
28076.029999965787	3	3	3	3
28086.20999996576	3	3	3	3
28096.38999996573	3	3	3	3
28106.5699999657	3	3	3	3
28116.749999965672	3	3	3	3
28116.969999965637	3	3	2	2
28127.159999965606	3	3	3	3
28137.339999965578	3	3	3	3
28147.51999996555	3	3	3	3
28157.69999996552	3	3	3	3
28167.87999996549	3	3	3	3
28168.089999965458	3	3	2	2
28178.279999965427	3	3	3	3
28188.4599999654	3	3	3	3
28198.63999996537	3	3	3	3
28208.81999996534	3	3	3	3
28218.999999965312	3	3	3	3
28219.20999996528	3	3	2	2
28229.399999965248	3	3	3	3
28239.57999996522	3	3	3	3
28249.75999996519	3	3	3	3
28259.93999996516	3	3	3	3
28270.119999965133	3	3	3	3
28270.3299999651	3	3	2	2
28280.51999996507	3	3	3	3
28290.69999996504	3	3	3	3
28300.87999996501	3	3	3	3
28311.059999964982	3	3	3	3
28321.239999964953	3	3	3	3
28321.44999996492	3	3	2	2
28331.63999996489	3	3	3	3
28341.81999996486	3	3	3	3
28351.99999996483	3	3	3	3
28362.179999964803	3	3	3	3
28372.359999964774	3	3	3	3
28372.56999996474	3	3	2	2
28382.75999996471	3	3	3	3
28392.93999996468	3	3	3	3
28403.119999964652	3	3	3	3
28413.299999964624	3	3	3	3
28423.479999964595	3	3	3	3
28423.68999996456	3	3	2	2
28433.87999996453	3	3	3	3
28444.059999964502	3	3	3	3
28454.239999964473	3	3	3	3
28464.419999964444	3	3	3	3
28474.599999964415	3	3	3	3
28474.809999964382	3	3	2	2
28484.99999996435	3	3	3	3
28495.179999964323	3	3	3	3
28505.359999964294	3	3	3	3
28515.539999964265	3	3	3	3
28525.719999964236	3	3	3	3
28525.929999964203	3	3	2	2
28536.119999964172	3	3	3	3
28546.299999964143	3	3	3	3
28556.479999964115	3	3	3	3
28566.659999964086	3	3	3	3
28576.839999964057	3	3	3	3
28577.049999964023	3	3	2	2
28587.239999963993	3	3	3	3
28597.419999963964	3	3	3	3
28607.599999963935	3	3	3	3
28617.779999963906	3	3	3	3
28627.959999963878	3	3	3	3
28628.179999963842	3	3	2	2
28638.369999963812	3	3	3	3
28648.549999963783	3	3	3	3
28658.729999963754	3	3	3	3
28668.909999963726	3	3	3	3
28679.089999963697	3	3	3	3
28679.299999963663	3	3	2	2
28689.489999963633	3	3	3	3
28699.669999963604	3	3	3	3
28709.849999963575	3	3	3	3
28720.029999963546	3	3	3	3
28730.209999963517	3	3	3	3
28730.419999963484	3	3	2	2
28740.609999963453	3	3	3	3
28750.789999963425	3	3	3	3
28760.969999963396	3	3	3	3
28771.149999963367	3	3	3	3
28781.32999996334	3	3	3	3
28781.539999963305	3	3	2	2
28791.729999963274	3	3	3	3
28801.909999963245	3	3	3	3
28812.089999963217	3	3	3	3
28822.269999963188	3	3	3	3
28832.44999996316	3	3	3	3
28832.659999963125	3	3	2	2
28842.849999963095	3	3	3	3
28853.029999963066	3	3	3	3
28863.209999963037	3	3	3	3
28873.38999996301	3	3	3	3
28883.56999996298	3	3	3	3
28883.779999962946	3	3	2	2
28893.969999962916	3	3	3	3
28904.149999962887	3	3	3	3
28914.329999962858	3	3	3	3
28924.50999996283	3	3	3	3
28934.6899999628	3	3	3	3
28934.899999962767	3	3	2	2
28945.089999962736	3	3	3	3
28955.269999962708	3	3	3	3
28965.44999996268	3	3	3	3
28975.62999996265	3	3	3	3
28985.80999996262	3	3	3	3
28986.019999962587	3	3	2	2
28996.209999962557	3	3	3	3
29006.38999996253	3	3	3	3
29016.5699999625	3	3	3	3
29026.74999996247	3	3	3	3
29036.92999996244	3	3	3	3
29037.13999996241	3	3	2	2
29047.329999962378	3	3	3	3
29057.50999996235	3	3	3	3
29067.68999996232	3	3	3	3
29077.86999996229	3	3	3	3
29088.049999962263	3	3	3	3
29088.25999996223	3	3	2	2
29098.4499999622	3	3	3	3
29108.62999996217	3	3	3	3
29118.80999996214	3	3	3	3
29128.989999962112	3	3	3	3
29139.169999962083	3	3	3	3
29139.389999962048	3	3	2	2
29149.579999962018	3	3	3	3
29159.75999996199	3	3	3	3
29169.93999996196	3	3	3	3
29180.11999996193	3	3	3	3
29190.299999961902	3	3	3	3
29190.50999996187	3	3	2	2
29200.69999996184	3	3	3	3
29210.87999996181	3	3	3	3
29221.05999996178	3	3	3	3
29231.239999961752	3	3	3	3
29241.419999961723	3	3	3	3
29241.62999996169	3	3	2	2
29251.81999996166	3	3	3	3
29261.99999996163	3	3	3	3
29272.1799999616	3	3	3	3
29282.359999961573	3	3	3	3
29292.539999961544	3	3	3	3
29292.74999996151	3	3	2	2
29302.93999996148	3	3	3	3
29313.11999996145	3	3	3	3
29323.299999961422	3	3	3	3
29333.479999961393	3	3	3	3
29343.659999961365	3	3	3	3
29343.86999996133	3	3	2	2
29354.0599999613	3	3	3	3
29364.23999996127	3	3	3	3
29374.419999961243	3	3	3	3
29384.609999961212	3	3	3	3
29394.789999961184	3	3	3	3
29394.99999996115	3	3	2	2
29405.18999996112	3	3	3	3
29415.36999996109	3	3	3	3
29425.549999961062	3	3	3	3
29435.729999961033	3	3	3	3
29445.909999961004	3	3	3	3
29446.11999996097	3	3	2	2
29456.30999996094	3	3	3	3
29466.48999996091	3	3	3	3
29476.669999960883	3	3	3	3
29486.849999960854	3	3	3	3
29497.029999960825	3	3	3	3
29497.23999996079	3	3	2	2
29507.42999996076	3	3	3	3
