Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube-m02	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube-m03	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube-m04
51606.54183455795	2	2	2	2
51616.781227779094	3	3	2	2
51627.02062100024	3	3	2	2
51637.26001422138	3	3	2	2
51647.49940744252	3	3	2	2
51657.73880066367	3	3	2	2
51667.97819388481	2	2	2	2
51678.217587105944	3	3	2	2
51688.45698032709	3	3	2	2
51698.696373548235	3	3	2	2
51708.93576676938	3	3	2	2
51719.175159990526	3	3	2	2
51729.41455321166	2	2	2	2
51739.6539464328	3	3	2	2
51749.89333965395	3	3	2	2
51760.13273287509	3	3	2	2
51770.37212609623	3	3	2	2
51780.611519317375	3	3	2	2
51790.85091253852	2	2	2	2
51801.09030575966	3	3	2	2
51811.32969898081	3	3	2	2
51821.56909220194	3	3	2	2
51831.808485423084	3	3	2	2
51842.04787864423	3	3	2	2
51852.287271865374	2	2	2	2
51862.52666508651	3	3	2	2
51872.76605830766	3	3	2	2
51883.0054515288	3	3	2	2
51893.244844749934	3	3	2	2
51903.48423797108	3	3	2	2
51913.723631192224	2	2	2	2
51923.963024413366	3	3	2	2
51934.202417634515	3	3	2	2
51944.44181085565	3	3	2	2
51954.68120407679	3	3	2	2
51964.92059729794	3	3	2	2
51975.15999051908	2	2	2	2
51985.399383740216	3	3	2	2
51995.638776961365	3	3	2	2
52005.87817018251	3	3	2	2
52016.11756340365	3	3	2	2
52026.3569566248	3	3	2	2
52036.59634984593	2	2	2	2
52046.83574306707	3	3	2	2
52057.07513628822	3	3	2	2
52067.31452950936	3	3	2	2
52077.55392273051	3	3	2	2
52087.79331595165	3	3	2	2
52098.03270917279	2	2	2	2
52108.27210239394	3	3	2	2
52118.51149561508	3	3	2	2
52128.75088883621	3	3	2	2
52138.99028205736	3	3	2	2
52149.229675278504	3	3	2	2
52159.469068499646	2	2	2	2
52169.70846172079	3	3	2	2
52179.94785494193	3	3	2	2
52190.18724816307	3	3	2	2
52200.42664138422	3	3	2	2
52210.666034605354	3	3	2	2
52220.905427826496	2	2	2	2
52231.144821047645	3	3	2	2
52241.384214268786	3	3	2	2
52251.62360748992	3	3	2	2
52261.86300071107	3	3	2	2
52272.10239393221	3	3	2	2
52282.34178715335	2	2	2	2
52292.5811803745	3	3	2	2
52302.820573595636	3	3	2	2
52313.05996681678	3	3	2	2
52323.29936003793	3	3	2	2
52333.53875325907	3	3	2	2
52343.7781464802	2	2	2	2
52354.01753970135	3	3	2	2
52364.25693292249	3	3	2	2
52374.496326143635	3	3	2	2
52384.735719364784	3	3	2	2
52394.97511258592	3	3	2	2
52405.21450580706	2	2	2	2
52415.45389902821	3	3	2	2
52425.69329224935	3	3	2	2
52435.932685470485	3	3	2	2
52446.172078691634	3	3	2	2
52456.411471912776	3	3	2	2
52466.65086513391	2	2	2	2
52476.89025835506	3	3	2	2
52487.1296515762	3	3	2	2
52497.36904479734	3	3	2	2
52507.60843801849	3	3	2	2
52517.847831239626	3	3	2	2
52528.087224460774	2	2	2	2
52538.326617681916	3	3	2	2
52548.56601090306	3	3	2	2
52558.80540412421	3	3	2	2
52569.04479734534	3	3	2	2
52579.28419056648	3	3	2	2
52589.52358378763	2	2	2	2
52599.76297700877	3	3	2	2
52610.00237022991	3	3	2	2
52620.24176345106	3	3	2	2
52630.4811566722	3	3	2	2
52640.72054989334	3	3	2	2
52650.95994311449	2	2	2	2
52661.19933633562	3	3	2	2
52671.438729556765	3	3	2	2
52681.678122777914	3	3	2	2
52691.917515999055	3	3	2	2
52702.15690922019	3	3	2	2
52712.39630244134	2	2	2	2
52722.63569566248	3	3	2	2
52732.87508888362	3	3	2	2
52743.11448210477	3	3	2	2
52753.353875325905	3	3	2	2
52763.59326854705	3	3	2	2
52773.832661768196	2	2	2	2
52784.07205498933	3	3	2	2
52794.31144821047	3	3	2	2
52804.55084143162	3	3	2	2
52814.79023465276	3	3	2	2
52825.0296278739	3	3	2	2
52835.269021095046	2	2	2	2
52845.50841431619	3	3	2	2
52855.74780753733	3	3	2	2
52865.98720075848	3	3	2	2
52876.22659397961	3	3	2	2
52886.465987200754	3	3	2	2
52896.7053804219	2	2	2	2
52906.944773643045	3	3	2	2
52917.18416686418	3	3	2	2
52927.42356008533	3	3	2	2
52937.66295330647	3	3	2	2
52947.90234652761	3	3	2	2
52958.14173974876	2	2	2	2
52968.381132969895	3	3	2	2
52978.62052619104	3	3	2	2
52988.859919412185	3	3	2	2
52999.09931263333	3	3	2	2
53009.338705854476	3	3	2	2
53019.57809907561	2	2	2	2
53029.81749229675	3	3	2	2
53040.0568855179	3	3	2	2
53050.296278739035	3	3	2	2
53060.53567196018	3	3	2	2
53070.775065181326	3	3	2	2
53081.01445840247	2	2	2	2
53091.2538516236	3	3	2	2
53101.49324484475	3	3	2	2
53111.73263806589	3	3	2	2
53121.972031287034	3	3	2	2
53132.21142450818	3	3	2	2
53142.45081772932	2	2	2	2
53152.69021095046	3	3	2	2
53162.92960417161	3	3	2	2
53173.16899739275	3	3	2	2
53183.408390613884	3	3	2	2
53193.64778383503	3	3	2	2
53203.887177056175	2	2	2	2
53214.126570277316	3	3	2	2
53224.365963498465	3	3	2	2
53234.6053567196	3	3	2	2
53244.84474994074	3	3	2	2
53255.08414316189	3	3	2	2
53265.32353638303	2	2	2	2
53275.562929604166	3	3	2	2
53285.802322825315	3	3	2	2
53296.04171604646	3	3	2	2
53306.2811092676	3	3	2	2
53316.52050248875	3	3	2	2
53326.75989570988	2	2	2	2
53336.99928893102	3	3	2	2
53347.23868215217	3	3	2	2
53357.47807537331	3	3	2	2
53367.71746859445	3	3	2	2
53377.9568618156	3	3	2	2
53388.19625503674	2	2	2	2
53398.43564825787	3	3	2	2
53408.67504147902	3	3	2	2
53418.914434700164	3	3	2	2
53429.153827921305	3	3	2	2
53439.393221142454	3	3	2	2
53449.63261436359	2	2	2	2
53459.87200758474	3	3	2	2
53470.11140080588	3	3	2	2
53480.35079402702	3	3	2	2
53490.59018724817	3	3	2	2
53500.829580469304	3	3	2	2
53511.068973690446	2	2	2	2
53521.308366911595	3	3	2	2
53531.54776013274	3	3	2	2
53541.78715335387	3	3	2	2
53552.02654657502	3	3	2	2
53562.26593979616	3	3	2	2
53572.5053330173	2	2	2	2
53582.74472623845	3	3	2	2
53592.98411945959	3	3	2	2
53603.22351268073	3	3	2	2
53613.46290590188	3	3	2	2
53623.70229912302	3	3	2	2
53633.94169234415	2	2	2	2
53644.1810855653	3	3	2	2
53654.420478786444	3	3	2	2
53664.65987200758	3	3	2	2
53674.89926522873	3	3	2	2
53685.13865844987	3	3	2	2
53695.37805167101	2	2	2	2
53705.61744489216	3	3	2	2
53715.85683811329	3	3	2	2
53726.096231334435	3	3	2	2
53736.335624555584	3	3	2	2
53746.575017776726	3	3	2	2
53756.81441099786	2	2	2	2
53767.05380421901	3	3	2	2
53777.29319744015	3	3	2	2
53787.53259066129	3	3	2	2
53797.77198388244	3	3	2	2
53808.011377103576	3	3	2	2
53818.25077032472	2	2	2	2
53828.49016354587	3	3	2	2
53838.72955676701	3	3	2	2
53848.96894998814	3	3	2	2
53859.20834320929	3	3	2	2
53869.44773643043	3	3	2	2
53879.687129651575	2	2	2	2
53889.92652287272	3	3	2	2
53900.16591609386	3	3	2	2
53910.40530931501	3	3	2	2
53920.64470253615	3	3	2	2
53930.88409575728	3	3	2	2
53941.12348897843	2	2	2	2
53951.36288219957	3	3	2	2
53961.602275420715	3	3	2	2
53971.841668641864	3	3	2	2
53982.081061863	3	3	2	2
53992.32045508414	3	3	2	2
54002.55984830529	2	2	2	2
54012.79924152643	3	3	2	2
54023.038634747565	3	3	2	2
54033.278027968714	3	3	2	2
54043.517421189856	3	3	2	2
54053.756814411	3	3	2	2
54063.996207632146	2	2	2	2
54074.23560085328	3	3	2	2
54084.47499407442	3	3	2	2
54094.71438729557	3	3	2	2
54104.95378051671	3	3	2	2
54115.19317373785	3	3	2	2
54125.432566958996	2	2	2	2
54135.67196018014	3	3	2	2
54145.91135340128	3	3	2	2
54156.15074662243	3	3	2	2
54166.39013984356	3	3	2	2
54176.629533064704	3	3	2	2
54186.86892628585	2	2	2	2
54197.108319506995	3	3	2	2
54207.34771272813	3	3	2	2
54217.58710594928	3	3	2	2
54227.82649917042	3	3	2	2
54238.065892391554	3	3	2	2
54248.3052856127	2	2	2	2
54258.544678833845	3	3	2	2
54268.78407205499	3	3	2	2
54279.023465276136	3	3	2	2
54289.26285849727	3	3	2	2
54299.50225171841	3	3	2	2
54309.74164493956	2	2	2	2
54319.9810381607	3	3	2	2
54330.22043138184	3	3	2	2
54340.459824602985	3	3	2	2
54350.69921782413	3	3	2	2
54360.938611045276	3	3	2	2
54371.17800426642	2	2	2	2
54381.41739748755	3	3	2	2
54391.6567907087	3	3	2	2
54401.89618392984	3	3	2	2
54412.135577150984	3	3	2	2
54422.37497037213	3	3	2	2
54432.61436359327	2	2	2	2
54442.85375681441	3	3	2	2
54453.09315003556	3	3	2	2
54463.3325432567	3	3	2	2
54473.571936477834	3	3	2	2
54483.81132969898	3	3	2	2
54494.050722920125	2	2	2	2
54504.29011614127	3	3	2	2
54514.52950936241	3	3	2	2
54524.76890258355	3	3	2	2
54535.00829580469	3	3	2	2
54545.24768902584	3	3	2	2
54555.487082246975	2	2	2	2
54565.72647546812	3	3	2	2
54575.965868689265	3	3	2	2
54586.20526191041	3	3	2	2
54596.44465513154	3	3	2	2
54606.68404835269	3	3	2	2
54616.92344157383	2	2	2	2
54627.16283479497	3	3	2	2
54637.40222801612	3	3	2	2
54647.64162123726	3	3	2	2
54657.8810144584	3	3	2	2
54668.12040767955	3	3	2	2
54678.35980090069	2	2	2	2
54688.59919412182	3	3	2	2
54698.83858734297	3	3	2	2
54709.077980564114	3	3	2	2
54719.317373785256	3	3	2	2
54729.556767006405	3	3	2	2
54739.79616022754	2	2	2	2
54750.03555344868	3	3	2	2
54760.27494666983	3	3	2	2
54770.51433989097	3	3	2	2
54780.753733112106	3	3	2	2
54790.993126333255	3	3	2	2
54801.232519554396	2	2	2	2
54811.471912775545	3	3	2	2
54821.71130599668	3	3	2	2
54831.95069921782	3	3	2	2
54842.19009243897	3	3	2	2
54852.42948566011	3	3	2	2
54862.668878881246	2	2	2	2
54872.908272102395	3	3	2	2
54883.14766532354	3	3	2	2
54893.38705854468	3	3	2	2
54903.62645176583	3	3	2	2
54913.86584498696	3	3	2	2
54924.1052382081	2	2	2	2
54934.34463142925	3	3	2	2
54944.584024650394	3	3	2	2
54954.82341787153	3	3	2	2
54965.06281109268	3	3	2	2
54975.30220431382	3	3	2	2
54985.54159753496	2	2	2	2
54995.78099075611	3	3	2	2
55006.020383977244	3	3	2	2
55016.259777198386	3	3	2	2
55026.499170419534	3	3	2	2
55036.738563640676	3	3	2	2
55046.97795686181	2	2	2	2
55057.21735008296	3	3	2	2
55067.4567433041	3	3	2	2
55077.69613652524	3	3	2	2
55087.93552974639	3	3	2	2
55098.174922967526	3	3	2	2
55108.41431618867	2	2	2	2
55118.65370940982	3	3	2	2
55128.89310263095	3	3	2	2
55139.13249585209	3	3	2	2
55149.37188907324	3	3	2	2
55159.61128229438	3	3	2	2
55169.85067551552	2	2	2	2
55180.09006873667	3	3	2	2
55190.32946195781	3	3	2	2
55200.56885517895	3	3	2	2
55210.8082484001	3	3	2	2
55221.04764162123	3	3	2	2
55231.287034842375	2	2	2	2
55241.526428063524	3	3	2	2
55251.765821284665	3	3	2	2
55262.005214505814	3	3	2	2
55272.24460772695	3	3	2	2
55282.48400094809	3	3	2	2
55292.72339416924	2	2	2	2
55302.96278739038	3	3	2	2
55313.202180611515	3	3	2	2
55323.441573832664	3	3	2	2
55333.680967053806	3	3	2	2
55343.92036027495	3	3	2	2
55354.1597534961	2	2	2	2
55364.39914671723	3	3	2	2
55374.63853993837	3	3	2	2
55384.87793315952	3	3	2	2
55395.117326380656	3	3	2	2
55405.3567196018	3	3	2	2
55415.59611282295	2	2	2	2
55425.83550604409	3	3	2	2
55436.07489926522	3	3	2	2
55446.31429248637	3	3	2	2
55456.55368570751	3	3	2	2
55466.793078928655	3	3	2	2
55477.032472149804	2	2	2	2
55487.27186537094	3	3	2	2
55497.51125859208	3	3	2	2
55507.75065181323	3	3	2	2
55517.99004503437	3	3	2	2
55528.229438255505	3	3	2	2
55538.46883147665	2	2	2	2
55548.708224697795	3	3	2	2
55558.94761791894	3	3	2	2
55569.187011140086	3	3	2	2
55579.42640436122	3	3	2	2
55589.66579758236	3	3	2	2
55599.90519080351	2	2	2	2
55610.14458402465	3	3	2	2
55620.38397724579	3	3	2	2
55630.623370466936	3	3	2	2
55640.86276368808	3	3	2	2
55651.10215690922	3	3	2	2
55661.34155013037	2	2	2	2
55671.5809433515	3	3	2	2
55681.820336572644	3	3	2	2
55692.05972979379	3	3	2	2
55702.29912301493	3	3	2	2
55712.538516236076	3	3	2	2
55722.77790945722	2	2	2	2
55733.01730267836	3	3	2	2
55743.25669589951	3	3	2	2
55753.49608912064	3	3	2	2
55763.735482341785	3	3	2	2
55773.97487556293	3	3	2	2
55784.214268784075	2	2	2	2
55794.45366200521	3	3	2	2
55804.69305522636	3	3	2	2
55814.9324484475	3	3	2	2
55825.17184166864	3	3	2	2
55835.41123488979	3	3	2	2
55845.650628110925	2	2	2	2
55855.89002133207	3	3	2	2
55866.129414553216	3	3	2	2
55876.36880777436	3	3	2	2
55886.60820099549	3	3	2	2
55896.84759421664	3	3	2	2
55907.08698743778	2	2	2	2
55917.326380658924	3	3	2	2
55927.56577388007	3	3	2	2
55937.80516710121	3	3	2	2
55948.04456032235	3	3	2	2
55958.2839535435	3	3	2	2
55968.52334676464	2	2	2	2
55978.762739985774	3	3	2	2
55989.00213320692	3	3	2	2
55999.241526428064	3	3	2	2
56009.4809196492	3	3	2	2
56019.72031287035	3	3	2	2
56029.95970609149	2	2	2	2
56040.19909931263	3	3	2	2
56050.43849253378	3	3	2	2
56060.677885754914	3	3	2	2
56070.917278976056	3	3	2	2
56081.156672197205	3	3	2	2
56091.39606541835	2	2	2	2
56101.63545863948	3	3	2	2
56111.87485186063	3	3	2	2
56122.11424508177	3	3	2	2
56132.35363830291	3	3	2	2
56142.59303152406	3	3	2	2
56152.8324247452	2	2	2	2
56163.071817966345	3	3	2	2
56173.31121118749	3	3	2	2
56183.55060440863	3	3	2	2
56193.78999762978	3	3	2	2
56204.02939085091	3	3	2	2
56214.268784072054	2	2	2	2
56224.5081772932	3	3	2	2
56234.747570514344	3	3	2	2
56244.98696373548	3	3	2	2
56255.22635695663	3	3	2	2
56265.46575017777	3	3	2	2
56275.70514339891	2	2	2	2
56285.94453662005	3	3	2	2
56296.183929841194	3	3	2	2
56306.423323062336	3	3	2	2
56316.662716283485	3	3	2	2
56326.90210950462	3	3	2	2
56337.14150272576	2	2	2	2
56347.38089594691	3	3	2	2
56357.62028916805	3	3	2	2
56367.859682389186	3	3	2	2
56378.099075610335	3	3	2	2
56388.338468831476	3	3	2	2
56398.57786205262	2	2	2	2
56408.81725527377	3	3	2	2
56419.0566484949	3	3	2	2
56429.29604171604	3	3	2	2
56439.53543493719	3	3	2	2
56449.77482815833	3	3	2	2
56460.01422137947	2	2	2	2
56470.25361460062	3	3	2	2
56480.49300782176	3	3	2	2
56490.7324010429	3	3	2	2
56500.97179426405	3	3	2	2
56511.21118748518	3	3	2	2
56521.450580706325	2	2	2	2
56531.689973927474	3	3	2	2
56541.929367148616	3	3	2	2
56552.16876036975	3	3	2	2
56562.4081535909	3	3	2	2
56572.64754681204	3	3	2	2
56582.886940033175	2	2	2	2
56593.126333254324	3	3	2	2
56603.365726475466	3	3	2	2
56613.60511969661	3	3	2	2
56623.844512917756	3	3	2	2
56634.08390613889	3	3	2	2
56644.32329936004	2	2	2	2
56654.56269258118	3	3	2	2
56664.80208580232	3	3	2	2
56675.04147902347	3	3	2	2
56685.280872244606	3	3	2	2
56695.52026546575	3	3	2	2
56705.7596586869	2	2	2	2
56715.99905190804	3	3	2	2
56726.23844512917	3	3	2	2
56736.47783835032	3	3	2	2
56746.71723157146	3	3	2	2
56756.956624792605	3	3	2	2
56767.196018013754	2	2	2	2
56777.43541123489	3	3	2	2
56787.67480445603	3	3	2	2
56797.91419767718	3	3	2	2
56808.15359089832	3	3	2	2
56818.392984119455	3	3	2	2
56828.632377340604	2	2	2	2
56838.871770561746	3	3	2	2
56849.11116378289	3	3	2	2
56859.350557004036	3	3	2	2
56869.58995022517	3	3	2	2
56879.82934344631	3	3	2	2
56890.06873666746	2	2	2	2
56900.308129888595	3	3	2	2
56910.54752310974	3	3	2	2
56920.786916330886	3	3	2	2
56931.02630955203	3	3	2	2
56941.26570277316	3	3	2	2
56951.50509599431	2	2	2	2
56961.74448921545	3	3	2	2
56971.983882436594	3	3	2	2
56982.22327565774	3	3	2	2
56992.46266887888	3	3	2	2
57002.70206210002	3	3	2	2
57012.94145532117	2	2	2	2
57023.18084854231	3	3	2	2
57033.420241763444	3	3	2	2
57043.65963498459	3	3	2	2
57053.899028205735	3	3	2	2
57064.13842142688	3	3	2	2
57074.377814648025	2	2	2	2
57084.61720786916	3	3	2	2
57094.85660109031	3	3	2	2
57105.09599431145	3	3	2	2
57115.33538753259	3	3	2	2
57125.57478075374	3	3	2	2
57135.814173974875	2	2	2	2
57146.05356719602	3	3	2	2
57156.292960417166	3	3	2	2
57166.5323536383	3	3	2	2
57176.77174685944	3	3	2	2
57187.01114008059	3	3	2	2
57197.25053330173	2	2	2	2
57207.48992652287	3	3	2	2
57217.729319744016	3	3	2	2
57227.96871296516	3	3	2	2
57238.2081061863	3	3	2	2
57248.44749940745	3	3	2	2
57258.68689262858	2	2	2	2
57268.926285849724	3	3	2	2
57279.16567907087	3	3	2	2
57289.405072292015	3	3	2	2
57299.64446551315	3	3	2	2
57309.8838587343	3	3	2	2
57320.12325195544	2	2	2	2
57330.36264517658	3	3	2	2
57340.60203839773	3	3	2	2
57350.841431618865	3	3	2	2
57361.080824840006	3	3	2	2
57371.320218061155	3	3	2	2
57381.5596112823	2	2	2	2
57391.79900450343	3	3	2	2
57402.03839772458	3	3	2	2
57412.27779094572	3	3	2	2
57422.51718416686	3	3	2	2
57432.75657738801	3	3	2	2
57442.99597060915	2	2	2	2
57453.23536383029	3	3	2	2
57463.47475705144	3	3	2	2
57473.71415027257	3	3	2	2
57483.95354349371	3	3	2	2
57494.19293671486	3	3	2	2
57504.432329936004	2	2	2	2
57514.67172315714	3	3	2	2
57524.91111637829	3	3	2	2
57535.15050959943	3	3	2	2
57545.38990282058	3	3	2	2
57555.62929604172	3	3	2	2
57565.868689262854	2	2	2	2
57576.108082484	3	3	2	2
57586.347475705144	3	3	2	2
57596.586868926286	3	3	2	2
57606.826262147435	3	3	2	2
57617.06565536857	3	3	2	2
57627.30504858971	2	2	2	2
57637.54444181086	3	3	2	2
57647.783835032	3	3	2	2
57658.023228253136	3	3	2	2
57668.262621474285	3	3	2	2
57678.50201469543	3	3	2	2
57688.74140791657	2	2	2	2
57698.98080113772	3	3	2	2
57709.22019435885	3	3	2	2
57719.45958757999	3	3	2	2
57729.69898080114	3	3	2	2
57739.938374022284	3	3	2	2
57750.17776724342	2	2	2	2
57760.41716046457	3	3	2	2
57770.65655368571	3	3	2	2
57780.89594690684	3	3	2	2
57791.13534012799	3	3	2	2
57801.374733349134	3	3	2	2
57811.614126570275	2	2	2	2
57821.853519791424	3	3	2	2
57832.09291301256	3	3	2	2
57842.3323062337	3	3	2	2
57852.57169945485	3	3	2	2
57862.81109267599	3	3	2	2
57873.050485897125	2	2	2	2
57883.289879118274	3	3	2	2
57893.529272339416	3	3	2	2
57903.76866556056	3	3	2	2
57914.00805878171	3	3	2	2
57924.24745200284	3	3	2	2
57934.48684522398	2	2	2	2
57944.72623844513	3	3	2	2
57954.96563166627	3	3	2	2
57965.20502488741	3	3	2	2
57975.44441810856	3	3	2	2
57985.6838113297	3	3	2	2
57995.92320455085	2	2	2	2
58006.16259777199	3	3	2	2
58016.40199099312	3	3	2	2
58026.64138421427	3	3	2	2
58036.88077743541	3	3	2	2
58047.12017065655	3	3	2	2
58057.3595638777	2	2	2	2
58067.59895709884	3	3	2	2
58077.83835031998	3	3	2	2
58088.07774354113	3	3	2	2
58098.31713676226	3	3	2	2
58108.556529983405	3	3	2	2
58118.795923204554	2	2	2	2
58129.035316425696	3	3	2	2
58139.27470964683	3	3	2	2
58149.51410286798	3	3	2	2
58159.75349608912	3	3	2	2
58169.99288931026	3	3	2	2
58180.23228253141	2	2	2	2
58190.471675752546	3	3	2	2
58200.71106897369	3	3	2	2
58210.950462194836	3	3	2	2
58221.18985541598	3	3	2	2
58231.42924863711	3	3	2	2
58241.66864185826	2	2	2	2
58251.9080350794	3	3	2	2
58262.147428300545	3	3	2	2
58272.38682152169	3	3	2	2
58282.62621474283	3	3	2	2
58292.86560796397	3	3	2	2
58303.10500118512	2	2	2	2
58313.34439440626	3	3	2	2
58323.583787627394	3	3	2	2
58333.82318084854	3	3	2	2
58344.062574069685	3	3	2	2
58354.30196729082	3	3	2	2
58364.54136051197	2	2	2	2
58374.78075373311	3	3	2	2
58385.02014695425	3	3	2	2
58395.2595401754	3	3	2	2
58405.498933396535	3	3	2	2
58415.73832661768	3	3	2	2
58425.977719838826	2	2	2	2
58436.21711305997	3	3	2	2
58446.456506281116	3	3	2	2
58456.69589950225	3	3	2	2
58466.93529272339	3	3	2	2
58477.17468594454	3	3	2	2
58487.41407916568	2	2	2	2
58497.65347238682	3	3	2	2
58507.892865607966	3	3	2	2
58518.13225882911	3	3	2	2
58528.37165205025	3	3	2	2
58538.6110452714	3	3	2	2
58548.85043849253	2	2	2	2
58559.089831713674	3	3	2	2
58569.32922493482	3	3	2	2
58579.568618155965	3	3	2	2
58589.8080113771	3	3	2	2
58600.04740459825	3	3	2	2
58610.28679781939	2	2	2	2
58620.52619104053	3	3	2	2
58630.76558426167	3	3	2	2
58641.004977482815	3	3	2	2
58651.24437070396	3	3	2	2
58661.483763925105	3	3	2	2
58671.72315714624	2	2	2	2
58681.96255036738	3	3	2	2
58692.20194358853	3	3	2	2
58702.44133680967	3	3	2	2
58712.68073003081	3	3	2	2
58722.920123251955	3	3	2	2
58733.1595164731	2	2	2	2
58743.39890969424	3	3	2	2
58753.63830291539	3	3	2	2
58763.87769613652	3	3	2	2
58774.117089357664	3	3	2	2
58784.35648257881	3	3	2	2
58794.595875799954	2	2	2	2
58804.83526902109	3	3	2	2
58815.07466224224	3	3	2	2
58825.31405546338	3	3	2	2
58835.55344868452	3	3	2	2
58845.79284190567	3	3	2	2
58856.032235126804	2	2	2	2
58866.271628347946	3	3	2	2
58876.511021569095	3	3	2	2
58886.75041479024	3	3	2	2
58896.989808011385	3	3	2	2
58907.22920123252	3	3	2	2
58917.46859445366	2	2	2	2
58927.70798767481	3	3	2	2
58937.947380895945	3	3	2	2
58948.186774117086	3	3	2	2
58958.426167338235	3	3	2	2
58968.66556055938	3	3	2	2
58978.90495378051	2	2	2	2
58989.14434700166	3	3	2	2
58999.3837402228	3	3	2	2
59009.62313344394	3	3	2	2
59019.86252666509	3	3	2	2
59030.10191988623	3	3	2	2
59040.34131310737	2	2	2	2
59050.58070632852	3	3	2	2
59060.82009954966	3	3	2	2
59071.05949277079	3	3	2	2
59081.29888599194	3	3	2	2
59091.538279213084	3	3	2	2
59101.777672434226	2	2	2	2
59112.017065655375	3	3	2	2
59122.25645887651	3	3	2	2
59132.49585209765	3	3	2	2
59142.7352453188	3	3	2	2
59152.97463853994	3	3	2	2
59163.214031761076	2	2	2	2
59173.453424982225	3	3	2	2
59183.692818203366	3	3	2	2
59193.93221142451	3	3	2	2
59204.17160464566	3	3	2	2
59214.41099786679	3	3	2	2
59224.65039108793	2	2	2	2
59234.88978430908	3	3	2	2
59245.129177530216	3	3	2	2
59255.36857075136	3	3	2	2
59265.60796397251	3	3	2	2
59275.84735719365	3	3	2	2
59286.08675041478	2	2	2	2
59296.32614363593	3	3	2	2
59306.56553685707	3	3	2	2
59316.804930078215	3	3	2	2
59327.044323299364	3	3	2	2
59337.2837165205	3	3	2	2
59347.52310974165	2	2	2	2
59357.76250296279	3	3	2	2
59368.00189618393	3	3	2	2
59378.24128940508	3	3	2	2
59388.480682626214	3	3	2	2
59398.720075847355	3	3	2	2
59408.959469068504	2	2	2	2
59419.198862289646	3	3	2	2
59429.43825551078	3	3	2	2
59439.67764873193	3	3	2	2
59449.91704195307	3	3	2	2
59460.15643517421	3	3	2	2
59470.39582839536	2	2	2	2
59480.635221616496	3	3	2	2
59490.87461483764	3	3	2	2
59501.11400805879	3	3	2	2
59511.35340127992	3	3	2	2
59521.59279450106	3	3	2	2
59531.83218772221	2	2	2	2
59542.07158094335	3	3	2	2
59552.31097416449	3	3	2	2
59562.55036738564	3	3	2	2
59572.78976060678	3	3	2	2
59583.02915382792	3	3	2	2
59593.26854704907	2	2	2	2
59603.5079402702	3	3	2	2
59613.747333491345	3	3	2	2
59623.986726712494	3	3	2	2
59634.226119933635	3	3	2	2
59644.46551315477	3	3	2	2
59654.70490637592	2	2	2	2
59664.94429959706	3	3	2	2
59675.1836928182	3	3	2	2
59685.42308603935	3	3	2	2
59695.662479260485	3	3	2	2
59705.90187248163	3	3	2	2
59716.141265702776	2	2	2	2
