Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6959243f2504a606259c88de - minikube	Unknown Heuristic - Run None (Profile ?) 6959243f2504a606259c88de - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6959243f2504a606259c88de - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6959243f2504a606259c88de - minikube-m04
8551.250755287008	3	3	2	2
8561.691842900302	3	3	2	2
8572.132930513595	3	3	2	2
8582.574018126888	2	2	2	2
8593.015105740182	3	3	2	2
8603.456193353475	3	3	2	2
8613.897280966768	3	3	2	2
8624.33836858006	3	3	2	2
8634.779456193353	3	3	2	2
8645.220543806647	2	2	2	2
8655.66163141994	3	3	2	2
8666.102719033232	3	3	2	2
8676.543806646527	3	3	2	2
8686.984894259818	3	3	2	2
8697.425981873112	3	3	2	2
8707.867069486405	2	2	2	2
8718.308157099698	3	3	2	2
8728.74924471299	3	3	2	2
8739.190332326285	3	3	2	2
8749.631419939577	3	3	2	2
8760.07250755287	3	3	2	2
8770.513595166163	2	2	2	2
8780.954682779457	3	3	2	2
8791.39577039275	3	3	2	2
8801.836858006041	3	3	2	2
8812.277945619335	3	3	2	2
8822.719033232628	3	3	2	2
8833.160120845921	2	2	2	2
8843.601208459215	3	3	2	2
8854.042296072508	3	3	2	2
8864.4833836858	3	3	2	2
8874.924471299095	3	3	2	2
8885.365558912386	3	3	2	2
8895.80664652568	2	2	2	2
8906.247734138973	3	3	2	2
8916.688821752266	3	3	2	2
8927.129909365558	3	3	2	2
8937.570996978853	3	3	2	2
8948.012084592145	3	3	2	2
8958.453172205438	2	2	2	2
8968.894259818731	3	3	2	2
8979.335347432025	3	3	2	2
8989.776435045316	3	3	2	2
9000.21752265861	3	3	2	2
9010.658610271903	3	3	2	2
9021.099697885196	2	2	2	2
9031.54078549849	3	3	2	2
9041.981873111783	3	3	2	2
9052.422960725076	3	3	2	2
9062.864048338368	3	3	2	2
9073.305135951663	3	3	2	2
9083.746223564955	2	2	2	2
9094.187311178248	3	3	2	2
9104.628398791541	3	3	2	2
9115.069486404835	3	3	2	2
9125.510574018126	3	3	2	2
9135.95166163142	3	3	2	2
9146.392749244713	2	2	2	2
9156.833836858006	3	3	2	2
9167.2749244713	3	3	2	2
9177.716012084593	3	3	2	2
9188.157099697884	3	3	2	2
9198.598187311178	3	3	2	2
9209.039274924471	2	2	2	2
9219.480362537764	3	3	2	2
9229.921450151058	3	3	2	2
9240.362537764351	3	3	2	2
9250.803625377644	3	3	2	2
9261.244712990936	3	3	2	2
9271.68580060423	2	2	2	2
9282.126888217523	3	3	2	2
9292.567975830816	3	3	2	2
9303.009063444108	3	3	2	2
9313.450151057403	3	3	2	2
9323.891238670694	3	3	2	2
9334.332326283988	2	2	2	2
9344.773413897281	3	3	2	2
9355.214501510574	3	3	2	2
9365.655589123866	3	3	2	2
9376.096676737161	3	3	2	2
9386.537764350453	3	3	2	2
9396.978851963746	2	2	2	2
9407.41993957704	3	3	2	2
9417.861027190333	3	3	2	2
9428.302114803626	3	3	2	2
9438.74320241692	3	3	2	2
9449.18429003021	3	3	2	2
9459.625377643504	2	2	2	2
9470.066465256798	3	3	2	2
9480.50755287009	3	3	2	2
9490.948640483384	3	3	2	2
9501.389728096676	3	3	2	2
9511.830815709971	3	3	2	2
9522.271903323262	2	2	2	2
9532.712990936556	3	3	2	2
9543.15407854985	3	3	2	2
9553.595166163142	3	3	2	2
9564.036253776434	3	3	2	2
9574.47734138973	3	3	2	2
9584.91842900302	2	2	2	2
9595.359516616314	3	3	2	2
9605.800604229607	3	3	2	2
9616.2416918429	3	3	2	2
9626.682779456192	3	3	2	2
9637.123867069486	3	3	2	2
9647.564954682779	2	2	2	2
9658.006042296072	3	3	2	2
9668.447129909366	3	3	2	2
9678.888217522659	3	3	2	2
9689.329305135952	3	3	2	2
9699.770392749244	3	3	2	2
9710.211480362539	2	2	2	2
9720.65256797583	3	3	2	2
9731.093655589124	3	3	2	2
9741.534743202417	3	3	2	2
9751.97583081571	3	3	2	2
9762.416918429002	3	3	2	2
9772.858006042297	2	2	2	2
9783.299093655589	3	3	2	2
9793.740181268882	3	3	2	2
9804.181268882176	3	3	2	2
9814.622356495469	3	3	2	2
9825.06344410876	3	3	2	2
9835.504531722054	2	2	2	2
9845.945619335347	3	3	2	2
9856.38670694864	3	3	2	2
9866.827794561934	3	3	2	2
9877.268882175227	3	3	2	2
9887.70996978852	3	3	2	2
9898.151057401812	2	2	2	2
9908.592145015105	3	3	2	2
9919.033232628399	3	3	2	2
9929.474320241692	3	3	2	2
9939.915407854985	3	3	2	2
9950.356495468279	3	3	2	2
9960.79758308157	2	2	2	2
9971.238670694864	3	3	2	2
9981.679758308157	3	3	2	2
9992.12084592145	3	3	2	2
10002.561933534742	3	3	2	2
10013.003021148037	3	3	2	2
10023.444108761329	2	2	2	2
10033.885196374622	3	3	2	2
10044.326283987915	3	3	2	2
10054.767371601209	3	3	2	2
10065.208459214502	3	3	2	2
10075.649546827795	3	3	2	2
10086.090634441087	2	2	2	2
10096.53172205438	3	3	2	2
10106.972809667674	3	3	2	2
10117.413897280967	3	3	2	2
10127.85498489426	3	3	2	2
10138.296072507552	3	3	2	2
10148.737160120847	2	2	2	2
10159.178247734138	3	3	2	2
10169.619335347432	3	3	2	2
10180.060422960725	3	3	2	2
10190.501510574019	3	3	2	2
10200.94259818731	3	3	2	2
10211.383685800605	2	2	2	2
10221.824773413897	3	3	2	2
10232.26586102719	3	3	2	2
10242.706948640483	3	3	2	2
10253.148036253777	3	3	2	2
10263.58912386707	3	3	2	2
10274.030211480364	2	2	2	2
10284.471299093655	3	3	2	2
10294.912386706948	3	3	2	2
10305.353474320242	3	3	2	2
10315.794561933535	3	3	2	2
10326.235649546828	3	3	2	2
10336.67673716012	2	2	2	2
10347.117824773415	3	3	2	2
10357.558912386707	3	3	2	2
10368.0	3	3	2	2
10378.441087613293	3	3	2	2
10388.882175226587	3	3	2	2
10399.323262839878	2	2	2	2
10409.764350453173	3	3	2	2
10420.205438066465	3	3	2	2
10430.646525679758	3	3	2	2
10441.087613293052	3	3	2	2
10451.528700906345	3	3	2	2
10461.969788519636	2	2	2	2
10472.41087613293	3	3	2	2
10482.851963746223	3	3	2	2
10493.293051359517	3	3	2	2
10503.73413897281	3	3	2	2
10514.175226586103	3	3	2	2
10524.616314199397	2	2	2	2
10535.057401812688	3	3	2	2
10545.498489425981	3	3	2	2
10555.939577039275	3	3	2	2
10566.380664652568	3	3	2	2
10576.821752265862	3	3	2	2
10587.262839879155	2	2	2	2
10597.703927492446	3	3	2	2
10608.145015105742	3	3	2	2
10618.586102719033	3	3	2	2
10629.027190332326	3	3	2	2
10639.468277945618	3	3	2	2
10649.909365558913	2	2	2	2
10660.350453172205	3	3	2	2
10670.791540785498	3	3	2	2
10681.232628398791	3	3	2	2
10691.673716012085	3	3	2	2
10702.114803625378	3	3	2	2
10712.555891238671	2	2	2	2
10722.996978851963	3	3	2	2
10733.438066465256	3	3	2	2
10743.87915407855	3	3	2	2
10754.320241691843	3	3	2	2
10764.761329305136	3	3	2	2
10775.20241691843	2	2	2	2
10785.643504531723	3	3	2	2
10796.084592145015	3	3	2	2
10806.52567975831	3	3	2	2
10816.966767371601	3	3	2	2
10827.407854984895	3	3	2	2
10837.848942598186	2	2	2	2
10848.29003021148	3	3	2	2
10858.731117824775	3	3	2	2
10869.172205438068	3	3	2	2
10879.61329305136	3	3	2	2
10890.054380664653	3	3	2	2
10900.495468277946	2	2	2	2
10910.936555891238	3	3	2	2
10921.377643504531	3	3	2	2
10931.818731117826	3	3	2	2
10942.259818731118	3	3	2	2
10952.700906344411	3	3	2	2
10963.141993957704	2	2	2	2
10973.583081570996	3	3	2	2
10984.02416918429	3	3	2	2
10994.465256797585	3	3	2	2
11004.906344410876	3	3	2	2
11015.34743202417	3	3	2	2
11025.788519637463	2	2	2	2
11036.229607250754	3	3	2	2
11046.670694864048	3	3	2	2
11057.111782477341	3	3	2	2
11067.552870090636	3	3	2	2
11077.993957703928	3	3	2	2
11088.435045317221	2	2	2	2
11098.876132930513	3	3	2	2
11109.317220543806	3	3	2	2
11119.7583081571	3	3	2	2
11130.199395770394	3	3	2	2
11140.640483383686	3	3	2	2
11151.08157099698	2	2	2	2
11161.522658610273	3	3	2	2
11171.963746223564	3	3	2	2
11182.404833836858	3	3	2	2
11192.845921450153	3	3	2	2
11203.287009063444	3	3	2	2
11213.728096676738	2	2	2	2
11224.16918429003	3	3	2	2
11234.610271903322	3	3	2	2
11245.051359516616	3	3	2	2
11255.49244712991	3	3	2	2
11265.933534743202	3	3	2	2
11276.374622356496	2	2	2	2
11286.81570996979	3	3	2	2
11297.25679758308	3	3	2	2
11307.697885196374	3	3	2	2
11318.138972809667	3	3	2	2
11328.580060422963	3	3	2	2
11339.021148036254	2	2	2	2
11349.462235649547	3	3	2	2
11359.903323262839	3	3	2	2
11370.344410876132	3	3	2	2
11380.785498489426	3	3	2	2
11391.226586102717	3	3	2	2
11401.667673716012	2	2	2	2
11412.108761329306	3	3	2	2
11422.549848942599	3	3	2	2
11432.99093655589	3	3	2	2
11443.432024169184	3	3	2	2
11453.873111782475	3	3	2	2
11464.31419939577	2	2	2	2
11474.755287009064	3	3	2	2
11485.196374622357	3	3	2	2
11495.637462235649	3	3	2	2
11506.078549848942	3	3	2	2
11516.519637462236	3	3	2	2
11526.96072507553	2	2	2	2
11537.401812688822	3	3	2	2
11547.842900302116	3	3	2	2
11558.283987915407	3	3	2	2
11568.7250755287	3	3	2	2
11579.166163141994	3	3	2	2
11589.607250755285	2	2	2	2
11600.04833836858	3	3	2	2
11610.489425981874	3	3	2	2
11620.930513595167	3	3	2	2
11631.371601208459	3	3	2	2
11641.812688821752	3	3	2	2
11652.253776435044	2	2	2	2
11662.694864048339	3	3	2	2
11673.135951661632	3	3	2	2
11683.577039274925	3	3	2	2
11694.018126888217	3	3	2	2
11704.45921450151	3	3	2	2
11714.900302114804	2	2	2	2
11725.341389728095	3	3	2	2
11735.78247734139	3	3	2	2
11746.223564954684	3	3	2	2
11756.664652567975	3	3	2	2
11767.105740181269	3	3	2	2
11777.546827794562	2	2	2	2
11787.987915407854	3	3	2	2
11798.429003021149	3	3	2	2
11808.870090634442	3	3	2	2
11819.311178247734	3	3	2	2
11829.752265861027	3	3	2	2
11840.19335347432	2	2	2	2
11850.634441087612	3	3	2	2
11861.075528700907	3	3	2	2
11871.5166163142	3	3	2	2
11881.957703927494	3	3	2	2
11892.398791540785	3	3	2	2
11902.839879154079	2	2	2	2
11913.28096676737	3	3	2	2
11923.722054380663	3	3	2	2
11934.163141993959	3	3	2	2
11944.604229607252	3	3	2	2
11955.045317220543	3	3	2	2
11965.486404833837	2	2	2	2
11975.92749244713	3	3	2	2
11986.368580060422	3	3	2	2
11996.809667673717	3	3	2	2
12007.25075528701	3	3	2	2
12017.691842900302	3	3	2	2
12028.132930513595	2	2	2	2
12038.574018126888	3	3	2	2
12049.01510574018	3	3	2	2
12059.456193353473	3	3	2	2
12069.897280966768	3	3	2	2
12080.338368580062	3	3	2	2
12090.779456193353	2	2	2	2
12101.220543806647	3	3	2	2
12111.661631419938	3	3	2	2
12122.102719033232	3	3	2	2
12132.543806646527	3	3	2	2
12142.98489425982	3	3	2	2
12153.425981873112	2	2	2	2
12163.867069486405	3	3	2	2
12174.308157099698	3	3	2	2
12184.74924471299	3	3	2	2
12195.190332326285	3	3	2	2
12205.631419939578	3	3	2	2
12216.07250755287	2	2	2	2
12226.513595166163	3	3	2	2
12236.954682779457	3	3	2	2
12247.395770392748	3	3	2	2
12257.836858006041	3	3	2	2
12268.277945619337	3	3	2	2
12278.719033232628	2	2	2	2
12289.160120845921	3	3	2	2
12299.601208459215	3	3	2	2
12310.042296072506	3	3	2	2
12320.4833836858	3	3	2	2
12330.924471299095	3	3	2	2
12341.365558912388	2	2	2	2
12351.80664652568	3	3	2	2
12362.247734138973	3	3	2	2
12372.688821752265	3	3	2	2
12383.129909365558	3	3	2	2
12393.570996978851	3	3	2	2
12404.012084592146	2	2	2	2
12414.453172205438	3	3	2	2
12424.894259818731	3	3	2	2
12435.335347432025	3	3	2	2
12445.776435045316	3	3	2	2
12456.21752265861	3	3	2	2
12466.658610271905	2	2	2	2
12477.099697885196	3	3	2	2
12487.54078549849	3	3	2	2
12497.981873111783	3	3	2	2
12508.422960725075	3	3	2	2
12518.864048338368	3	3	2	2
12529.305135951663	2	2	2	2
12539.746223564956	3	3	2	2
12550.187311178248	3	3	2	2
12560.628398791541	3	3	2	2
12571.069486404833	3	3	2	2
12581.510574018126	3	3	2	2
12591.95166163142	2	2	2	2
12602.392749244715	3	3	2	2
12612.833836858006	3	3	2	2
12623.2749244713	3	3	2	2
12633.716012084593	3	3	2	2
12644.157099697884	3	3	2	2
12654.598187311178	2	2	2	2
12665.039274924473	3	3	2	2
12675.480362537764	3	3	2	2
12685.921450151058	3	3	2	2
12696.362537764351	3	3	2	2
12706.803625377643	3	3	2	2
12717.244712990936	2	2	2	2
12727.68580060423	3	3	2	2
12738.126888217523	3	3	2	2
12748.567975830816	3	3	2	2
12759.00906344411	3	3	2	2
12769.450151057401	3	3	2	2
12779.891238670694	2	2	2	2
12790.332326283988	3	3	2	2
12800.773413897283	3	3	2	2
12811.214501510574	3	3	2	2
12821.655589123868	3	3	2	2
12832.09667673716	3	3	2	2
12842.537764350453	2	2	2	2
12852.978851963746	3	3	2	2
12863.419939577041	3	3	2	2
12873.861027190333	3	3	2	2
12884.302114803626	3	3	2	2
12894.74320241692	3	3	2	2
12905.18429003021	2	2	2	2
12915.625377643504	3	3	2	2
12926.066465256796	3	3	2	2
12936.50755287009	3	3	2	2
12946.948640483384	3	3	2	2
12957.389728096678	3	3	2	2
12967.83081570997	2	2	2	2
12978.271903323262	3	3	2	2
12988.712990936556	3	3	2	2
12999.154078549851	3	3	2	2
13009.595166163142	3	3	2	2
13020.036253776436	3	3	2	2
13030.477341389727	2	2	2	2
13040.91842900302	3	3	2	2
13051.359516616314	3	3	2	2
13061.800604229606	3	3	2	2
13072.2416918429	3	3	2	2
13082.682779456194	3	3	2	2
13093.123867069486	2	2	2	2
13103.564954682779	3	3	2	2
13114.006042296072	3	3	2	2
13124.447129909364	3	3	2	2
13134.888217522659	3	3	2	2
13145.329305135952	3	3	2	2
13155.770392749246	2	2	2	2
13166.211480362537	3	3	2	2
13176.65256797583	3	3	2	2
13187.093655589122	3	3	2	2
13197.534743202417	3	3	2	2
13207.97583081571	3	3	2	2
13218.416918429004	2	2	2	2
13228.858006042296	3	3	2	2
13239.299093655589	3	3	2	2
13249.740181268882	3	3	2	2
13260.181268882174	3	3	2	2
13270.622356495469	3	3	2	2
13281.063444108762	2	2	2	2
13291.504531722054	3	3	2	2
13301.945619335347	3	3	2	2
13312.38670694864	3	3	2	2
13322.827794561932	3	3	2	2
13333.268882175227	3	3	2	2
13343.70996978852	2	2	2	2
13354.151057401814	3	3	2	2
13364.592145015105	3	3	2	2
13375.033232628399	3	3	2	2
13385.47432024169	3	3	2	2
13395.915407854984	3	3	2	2
13406.356495468279	2	2	2	2
13416.797583081572	3	3	2	2
13427.238670694864	3	3	2	2
13437.679758308157	3	3	2	2
13448.12084592145	3	3	2	2
13458.561933534742	3	3	2	2
13469.003021148037	2	2	2	2
13479.44410876133	3	3	2	2
13489.885196374622	3	3	2	2
13500.326283987915	3	3	2	2
13510.767371601209	3	3	2	2
13521.2084592145	3	3	2	2
13531.649546827795	2	2	2	2
13542.090634441089	3	3	2	2
13552.53172205438	3	3	2	2
13562.972809667674	3	3	2	2
13573.413897280967	3	3	2	2
13583.854984894258	3	3	2	2
13594.296072507552	2	2	2	2
13604.737160120847	3	3	2	2
13615.17824773414	3	3	2	2
13625.619335347432	3	3	2	2
13636.060422960725	3	3	2	2
13646.501510574017	3	3	2	2
13656.94259818731	2	2	2	2
13667.383685800605	3	3	2	2
13677.824773413899	3	3	2	2
13688.26586102719	3	3	2	2
13698.706948640483	3	3	2	2
13709.148036253777	3	3	2	2
13719.589123867068	2	2	2	2
13730.030211480362	3	3	2	2
13740.471299093657	3	3	2	2
13750.912386706948	3	3	2	2
13761.353474320242	3	3	2	2
13771.794561933535	3	3	2	2
13782.235649546827	2	2	2	2
13792.67673716012	3	3	2	2
13803.117824773415	3	3	2	2
13813.558912386708	3	3	2	2
13824.0	3	3	2	2
13834.441087613293	3	3	2	2
13844.882175226585	2	2	2	2
13855.323262839878	3	3	2	2
13865.764350453173	3	3	2	2
13876.205438066467	3	3	2	2
13886.646525679758	3	3	2	2
13897.087613293052	3	3	2	2
13907.528700906345	2	2	2	2
13917.969788519636	3	3	2	2
13928.41087613293	3	3	2	2
13938.851963746225	3	3	2	2
13949.293051359517	3	3	2	2
13959.73413897281	3	3	2	2
13970.175226586103	2	2	2	2
13980.616314199395	3	3	2	2
13991.057401812688	3	3	2	2
14001.498489425983	3	3	2	2
14011.939577039275	3	3	2	2
14022.380664652568	3	3	2	2
14032.821752265862	2	2	2	2
14043.262839879153	3	3	2	2
14053.703927492446	3	3	2	2
14064.14501510574	3	3	2	2
14074.586102719035	3	3	2	2
14085.027190332326	3	3	2	2
14095.46827794562	2	2	2	2
14105.909365558911	3	3	2	2
14116.350453172205	3	3	2	2
14126.791540785498	3	3	2	2
14137.232628398793	3	3	2	2
14147.673716012085	3	3	2	2
14158.114803625378	2	2	2	2
14168.555891238671	3	3	2	2
14178.996978851963	3	3	2	2
14189.438066465256	3	3	2	2
14199.879154078551	3	3	2	2
14210.320241691843	3	3	2	2
14220.761329305136	2	2	2	2
14231.20241691843	3	3	2	2
14241.643504531721	3	3	2	2
14252.084592145015	3	3	2	2
14262.525679758308	3	3	2	2
14272.966767371603	3	3	2	2
14283.407854984895	2	2	2	2
14293.848942598188	3	3	2	2
14304.29003021148	3	3	2	2
14314.731117824773	3	3	2	2
14325.172205438066	3	3	2	2
14335.613293051361	3	3	2	2
14346.054380664653	2	2	2	2
14356.495468277946	3	3	2	2
14366.93655589124	3	3	2	2
14377.377643504531	3	3	2	2
14387.818731117824	3	3	2	2
14398.259818731116	3	3	2	2
14408.700906344411	2	2	2	2
14419.141993957704	3	3	2	2
14429.583081570998	3	3	2	2
14440.02416918429	3	3	2	2
14450.465256797583	3	3	2	2
14460.906344410876	3	3	2	2
14471.34743202417	2	2	2	2
14481.788519637463	3	3	2	2
14492.229607250756	3	3	2	2
14502.670694864048	3	3	2	2
14513.111782477341	3	3	2	2
14523.552870090634	3	3	2	2
14533.99395770393	2	2	2	2
14544.435045317221	3	3	2	2
14554.876132930514	3	3	2	2
14565.317220543806	3	3	2	2
14575.7583081571	3	3	2	2
14586.199395770393	3	3	2	2
14596.640483383684	2	2	2	2
14607.08157099698	3	3	2	2
14617.522658610273	3	3	2	2
14627.963746223566	3	3	2	2
14638.404833836858	3	3	2	2
14648.84592145015	3	3	2	2
14659.287009063442	2	2	2	2
14669.728096676738	3	3	2	2
14680.16918429003	3	3	2	2
14690.610271903324	3	3	2	2
14701.051359516616	3	3	2	2
14711.49244712991	3	3	2	2
14721.933534743202	2	2	2	2
14732.374622356494	3	3	2	2
14742.81570996979	3	3	2	2
14753.256797583083	3	3	2	2
14763.697885196374	3	3	2	2
14774.138972809667	3	3	2	2
14784.58006042296	2	2	2	2
14795.021148036252	3	3	2	2
14805.462235649547	3	3	2	2
14815.90332326284	3	3	2	2
14826.344410876132	3	3	2	2
14836.785498489426	3	3	2	2
14847.226586102719	2	2	2	2
14857.66767371601	3	3	2	2
14868.108761329306	3	3	2	2
14878.549848942599	3	3	2	2
14888.990936555892	3	3	2	2
14899.432024169184	3	3	2	2
14909.873111782477	2	2	2	2
14920.314199395769	3	3	2	2
14930.755287009062	3	3	2	2
14941.196374622357	3	3	2	2
14951.63746223565	3	3	2	2
14962.078549848942	3	3	2	2
14972.519637462236	2	2	2	2
14982.960725075529	3	3	2	2
14993.40181268882	3	3	2	2
15003.842900302116	3	3	2	2
15014.283987915409	3	3	2	2
15024.7250755287	3	3	2	2
15035.166163141994	2	2	2	2
15045.607250755287	3	3	2	2
15056.048338368579	3	3	2	2
15066.489425981872	3	3	2	2
15076.930513595167	3	3	2	2
15087.37160120846	3	3	2	2
15097.812688821752	2	2	2	2
15108.253776435045	3	3	2	2
15118.694864048337	3	3	2	2
15129.13595166163	3	3	2	2
15139.577039274925	3	3	2	2
15150.018126888219	3	3	2	2
15160.45921450151	2	2	2	2
15170.900302114804	3	3	2	2
15181.341389728097	3	3	2	2
15191.782477341389	3	3	2	2
15202.223564954684	3	3	2	2
15212.664652567977	3	3	2	2
15223.105740181269	2	2	2	2
15233.546827794562	3	3	2	2
15243.987915407855	3	3	2	2
15254.429003021147	3	3	2	2
15264.87009063444	3	3	2	2
15275.311178247735	3	3	2	2
15285.752265861027	2	2	2	2
15296.19335347432	3	3	2	2
15306.634441087614	3	3	2	2
15317.075528700905	3	3	2	2
15327.516616314198	3	3	2	2
15337.957703927494	3	3	2	2
15348.398791540787	2	2	2	2
15358.839879154079	3	3	2	2
15369.280966767372	3	3	2	2
15379.722054380663	3	3	2	2
15390.163141993957	3	3	2	2
15400.60422960725	3	3	2	2
15411.045317220545	2	2	2	2
15421.486404833837	3	3	2	2
15431.92749244713	3	3	2	2
15442.368580060423	3	3	2	2
15452.809667673715	3	3	2	2
15463.250755287008	3	3	2	2
15473.691842900304	2	2	2	2
15484.132930513595	3	3	2	2
15494.574018126888	3	3	2	2
15505.015105740182	3	3	2	2
15515.456193353473	3	3	2	2
15525.897280966767	3	3	2	2
15536.338368580062	2	2	2	2
15546.779456193355	3	3	2	2
15557.220543806647	3	3	2	2
15567.66163141994	3	3	2	2
15578.102719033232	3	3	2	2
15588.543806646525	3	3	2	2
15598.984894259818	2	2	2	2
15609.425981873113	3	3	2	2
15619.867069486405	3	3	2	2
15630.308157099698	3	3	2	2
15640.749244712992	3	3	2	2
15651.190332326283	3	3	2	2
15661.631419939577	2	2	2	2
15672.072507552872	3	3	2	2
15682.513595166163	3	3	2	2
15692.954682779457	3	3	2	2
15703.39577039275	3	3	2	2
15713.836858006041	3	3	2	2
15724.277945619335	2	2	2	2
15734.719033232628	3	3	2	2
15745.160120845921	3	3	2	2
15755.601208459215	3	3	2	2
15766.042296072508	3	3	2	2
15776.4833836858	3	3	2	2
15786.924471299093	2	2	2	2
15797.365558912386	3	3	2	2
15807.806646525682	3	3	2	2
15818.247734138973	3	3	2	2
15828.688821752266	3	3	2	2
15839.129909365558	3	3	2	2
15849.570996978851	2	2	2	2
15860.012084592145	3	3	2	2
15870.45317220544	3	3	2	2
15880.894259818731	3	3	2	2
15891.335347432025	3	3	2	2
15901.776435045318	3	3	2	2
15912.21752265861	2	2	2	2
15922.658610271903	3	3	2	2
15933.099697885194	3	3	2	2
15943.54078549849	3	3	2	2
15953.981873111783	3	3	2	2
15964.422960725076	3	3	2	2
15974.864048338368	2	2	2	2
15985.305135951661	3	3	2	2
15995.746223564955	3	3	2	2
16006.18731117825	3	3	2	2
16016.628398791541	3	3	2	2
16027.069486404835	3	3	2	2
16037.510574018126	2	2	2	2
16047.95166163142	3	3	2	2
16058.392749244713	3	3	2	2
16068.833836858004	3	3	2	2
16079.2749244713	3	3	2	2
16089.716012084593	3	3	2	2
16100.157099697886	2	2	2	2
16110.598187311178	3	3	2	2
16121.039274924471	3	3	2	2
16131.480362537763	3	3	2	2
16141.921450151058	3	3	2	2
16152.362537764351	3	3	2	2
16162.803625377644	2	2	2	2
16173.244712990936	3	3	2	2
16183.68580060423	3	3	2	2
16194.126888217523	3	3	2	2
16204.567975830816	3	3	2	2
16215.00906344411	3	3	2	2
16225.450151057403	2	2	2	2
16235.891238670694	3	3	2	2
16246.332326283988	3	3	2	2
16256.773413897281	3	3	2	2
16267.214501510573	3	3	2	2
16277.655589123868	3	3	2	2
16288.096676737161	2	2	2	2
16298.537764350453	3	3	2	2
16308.978851963746	3	3	2	2
16319.41993957704	3	3	2	2
16329.86102719033	3	3	2	2
16340.302114803626	3	3	2	2
16350.74320241692	2	2	2	2
16361.184290030213	3	3	2	2
16371.625377643504	3	3	2	2
16382.066465256798	3	3	2	2
16392.50755287009	3	3	2	2
16402.948640483384	3	3	2	2
16413.389728096678	2	2	2	2
16423.83081570997	3	3	2	2
16434.271903323264	3	3	2	2
16444.712990936554	3	3	2	2
16455.154078549847	3	3	2	2
16465.59516616314	3	3	2	2
16476.036253776438	2	2	2	2
16486.477341389727	3	3	2	2
16496.91842900302	3	3	2	2
16507.359516616314	3	3	2	2
16517.800604229607	3	3	2	2
16528.2416918429	3	3	2	2
16538.682779456194	2	2	2	2
16549.123867069487	3	3	2	2
16559.56495468278	3	3	2	2
16570.006042296074	3	3	2	2
16580.447129909364	3	3	2	2
16590.888217522657	3	3	2	2
16601.32930513595	2	2	2	2
16611.770392749244	3	3	2	2
16622.211480362537	3	3	2	2
16632.65256797583	3	3	2	2
16643.093655589124	3	3	2	2
16653.534743202417	3	3	2	2
16663.97583081571	2	2	2	2
16674.416918429004	3	3	2	2
16684.858006042297	3	3	2	2
16695.29909365559	3	3	2	2
16705.74018126888	3	3	2	2
16716.181268882174	3	3	2	2
16726.622356495467	2	2	2	2
16737.06344410876	3	3	2	2
16747.504531722054	3	3	2	2
16757.945619335347	3	3	2	2
16768.38670694864	3	3	2	2
16778.827794561934	3	3	2	2
16789.268882175227	2	2	2	2
16799.709969788517	3	3	2	2
16810.151057401814	3	3	2	2
16820.592145015107	3	3	2	2
16831.0332326284	3	3	2	2
16841.47432024169	3	3	2	2
16851.915407854984	2	2	2	2
16862.356495468277	3	3	2	2
16872.797583081574	3	3	2	2
16883.238670694864	3	3	2	2
16893.679758308157	3	3	2	2
16904.12084592145	3	3	2	2
16914.561933534744	2	2	2	2
16925.003021148037	3	3	2	2
16935.444108761327	3	3	2	2
16945.885196374624	3	3	2	2
16956.326283987917	3	3	2	2
16966.76737160121	3	3	2	2
16977.2084592145	2	2	2	2
16987.649546827794	3	3	2	2
16998.090634441087	3	3	2	2
17008.53172205438	3	3	2	2
17018.972809667674	3	3	2	2
