Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 69673bd752742e81ad8c3537 - minikube	Unknown Heuristic - Run None (Profile ?) 69673bd752742e81ad8c3537 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 69673bd752742e81ad8c3537 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 69673bd752742e81ad8c3537 - minikube-m04
62636.68315987033	2	2	2	1
62651.42467155776	4	4	4	3
62666.16618324518	3	3	2	2
62680.90769493261	3	3	2	2
62695.64920662003	2	2	2	2
62710.39071830745	2	2	2	2
62725.13222999488	3	3	3	3
62739.873741682306	3	3	3	2
62754.61525336973	3	3	2	2
62769.35676505716	3	3	3	3
62784.09827674458	3	3	2	2
62798.83978843201	3	3	2	2
62813.58130011943	3	3	3	2
62828.32281180686	3	2	2	2
62843.06432349428	2	2	2	1
62857.80583518171	2	2	2	2
62872.547346869134	3	2	2	2
62887.28885855656	3	2	2	2
62902.030370243985	3	2	2	2
62916.77188193141	4	4	3	3
62931.513393618836	3	3	3	2
62946.25490530626	3	2	2	2
62960.99641699369	2	2	2	2
62975.73792868111	2	2	2	2
62990.47944036854	3	2	2	2
63005.22095205596	3	3	3	3
63019.96246374339	3	3	2	2
63034.70397543081	3	3	3	3
63049.44548711824	3	3	3	2
63064.186998805664	2	2	2	2
63078.9285104931	3	3	2	2
63093.670022180515	2	2	2	1
63108.41153386795	3	2	2	2
63123.153045555366	3	3	2	2
63137.8945572428	3	3	2	2
63152.63606893022	3	2	2	2
63167.37758061765	3	3	3	3
63182.11909230507	3	3	2	2
63196.8606039925	3	3	2	2
63211.60211567992	3	3	3	2
63226.34362736735	3	2	2	2
63241.08513905477	2	2	2	2
63255.82665074219	3	3	3	3
63270.56816242962	3	2	2	2
63285.30967411704	4	4	3	3
63300.05118580447	3	3	2	2
63314.79269749189	3	2	2	2
63329.53420917932	2	2	2	2
63344.27572086674	2	2	2	2
63359.01723255417	2	2	2	2
63373.75874424159	3	2	2	2
63388.50025592902	3	3	3	2
63403.24176761645	3	3	3	2
63417.98327930387	3	3	2	2
63432.7247909913	2	2	2	1
63447.466302678724	2	2	1	1
63462.20781436615	3	3	3	3
63476.949326053575	2	2	2	2
63491.690837741	3	3	3	2
63506.432349428425	3	2	2	2
63521.17386111585	3	3	2	2
63535.915372803276	2	2	2	2
63550.6568844907	2	2	2	1
63565.39839617813	4	3	3	3
63580.13990786555	4	4	3	3
63594.88141955298	3	3	3	2
63609.6229312404	3	2	2	2
63624.36444292783	3	3	3	3
63639.105954615254	3	3	3	2
63653.84746630268	3	3	3	2
63668.588977990104	3	2	2	2
63683.33048967753	2	2	2	2
63698.072001364955	2	2	2	2
63712.81351305238	3	3	2	2
63727.555024739806	2	2	2	1
63742.29653642724	3	3	3	2
63757.03804811466	3	2	2	2
63771.77955980209	2	2	2	2
63786.52107148951	3	2	2	2
63801.26258317694	3	3	3	2
63816.00409486436	3	3	3	2
63830.745606551776	3	2	2	2
63845.48711823921	3	3	3	2
63860.22862992663	3	2	2	2
63874.97014161406	2	2	2	1
63889.71165330148	2	2	2	2
63904.45316498891	2	2	2	1
63919.19467667633	3	3	2	2
63933.93618836376	2	2	2	2
63948.67770005118	2	2	2	1
63963.41921173861	3	3	3	3
63978.16072342603	3	3	2	2
63992.90223511346	3	2	2	2
64007.64374680088	3	3	2	2
64022.38525848831	3	3	2	2
64037.12677017573	2	2	2	1
64051.868281863164	4	4	4	3
64066.60979355059	4	3	3	3
64081.351305238015	2	2	2	2
64096.09281692544	3	3	3	2
64110.834328612866	3	3	3	3
64125.57584030029	3	2	2	2
64140.31735198772	3	2	2	2
64155.05886367514	2	2	2	2
64169.80037536257	2	2	2	1
64184.54188704999	3	3	3	2
64199.28339873742	3	3	2	2
64214.02491042484	2	2	2	2
64228.76642211227	3	3	3	2
64243.507933799694	2	2	2	2
64258.24944548712	4	3	3	3
64272.990957174545	3	3	3	2
64287.73246886197	3	3	2	2
64302.473980549395	3	2	2	2
64317.21549223682	3	3	3	2
64331.957003924246	3	2	2	2
64346.69851561167	3	3	2	2
64361.4400272991	3	3	2	2
64376.18153898652	3	3	3	3
64390.92305067395	3	2	2	2
64405.664562361366	3	3	2	2
64420.4060740488	3	3	3	3
64435.14758573622	3	3	3	2
64449.88909742365	3	3	3	3
64464.63060911107	2	2	2	2
64479.3721207985	2	2	2	2
64494.11363248592	2	2	2	2
64508.85514417335	3	3	3	3
64523.59665586077	3	3	3	2
64538.3381675482	2	2	2	1
64553.07967923562	2	2	2	2
64567.82119092305	2	1	1	1
64582.56270261047	3	3	3	3
64597.3042142979	2	2	2	1
64612.04572598532	3	3	3	2
64626.787237672754	3	2	2	2
64641.52874936017	3	3	3	2
64656.270261047604	2	2	2	2
64671.01177273502	3	3	2	2
64685.753284422455	2	2	2	1
64700.49479610987	1	1	1	1
64715.236307797306	3	2	2	2
64729.97781948473	3	2	2	2
64744.71933117216	3	2	2	2
64759.46084285958	2	1	1	1
64774.20235454701	2	1	1	1
64788.94386623443	2	2	2	2
64803.68537792186	2	2	2	1
64818.42688960928	3	3	3	2
64833.16840129671	3	3	2	2
64847.909912984134	2	2	2	1
64862.65142467156	2	1	1	1
64877.392936358985	3	3	3	3
64892.13444804641	3	3	2	2
64906.875959733836	3	3	2	2
64921.61747142126	3	2	2	2
64936.35898310869	3	3	3	3
64951.100494796105	3	3	3	2
64965.84200648354	4	3	3	3
64980.583518170955	3	3	3	2
64995.32502985839	3	3	3	3
65010.066541545806	3	3	3	3
65024.80805323324	3	2	2	2
65039.54956492066	3	2	2	2
65054.29107660809	3	2	2	2
65069.03258829551	4	4	3	3
65083.77409998294	3	3	3	2
65098.51561167036	3	2	2	2
65113.25712335779	3	3	3	3
65127.99863504521	4	4	3	3
65142.74014673264	4	3	3	3
65157.48165842006	3	3	3	3
65172.22317010749	3	3	2	2
65186.96468179491	3	3	2	2
65201.70619348234	3	3	3	3
65216.44770516976	3	3	3	2
65231.189216857194	3	3	2	2
65245.93072854461	3	3	3	2
65260.672240232045	2	2	2	1
65275.41375191946	2	2	2	1
65290.155263606895	3	3	2	2
65304.89677529431	3	2	2	2
65319.638286981746	3	3	3	3
65334.379798669164	3	3	3	3
65349.1213103566	2	2	2	1
65363.862822044015	2	2	2	1
65378.60433373145	3	3	3	2
65393.34584541887	4	3	3	3
65408.0873571063	3	2	2	2
65422.828868793724	2	2	2	1
65437.57038048115	3	3	3	3
65452.311892168575	3	2	2	2
65467.053403856	2	2	1	1
65481.794915543425	3	3	2	2
65496.53642723085	2	1	1	1
65511.277938918276	2	2	2	1
65526.019450605694	2	1	1	1
65540.76096229312	2	1	1	1
65555.50247398055	3	2	2	2
65570.24398566797	3	3	3	3
65584.9854973554	2	2	2	1
65599.72700904282	3	3	3	3
65614.46852073025	4	4	4	3
65629.21003241767	3	3	3	3
65643.9515441051	3	3	2	2
65658.69305579252	2	2	2	1
65673.43456747996	3	3	3	2
65688.17607916737	3	3	3	2
65702.9175908548	3	2	2	2
65717.65910254222	2	2	2	1
65732.40061422966	3	3	3	2
65747.14212591707	3	3	2	2
65761.88363760451	3	2	2	2
65776.62514929193	3	3	2	2
65791.36666097936	4	4	3	3
65806.10817266678	3	3	3	2
65820.84968435421	4	3	3	3
65835.59119604163	3	3	3	2
65850.33270772906	4	3	3	3
65865.07421941648	3	3	3	3
65879.81573110391	3	3	3	2
65894.55724279134	2	2	2	2
65909.29875447876	3	3	3	2
65924.0402661662	3	3	3	2
65938.78177785361	4	3	3	3
65953.52328954104	3	3	2	2
65968.26480122846	2	2	2	2
65983.0063129159	2	2	2	1
65997.74782460331	2	2	2	1
66012.48933629075	3	2	2	2
66027.23084797816	3	3	3	2
66041.9723596656	3	3	2	2
66056.71387135301	2	2	1	1
66071.45538304043	1	1	1	1
66086.19689472787	3	3	3	2
66100.93840641528	2	2	2	1
66115.67991810272	3	3	3	2
66130.42142979013	2	2	2	1
66145.16294147757	3	3	2	2
66159.90445316499	2	2	2	1
66174.64596485242	3	2	2	2
66189.38747653984	2	2	1	1
66204.12898822727	3	3	3	3
66218.87049991469	3	2	2	2
66233.61201160212	2	2	2	1
66248.35352328954	2	2	2	1
66263.09503497697	2	2	2	2
66277.83654666439	2	2	2	2
66292.57805835182	3	2	2	2
66307.31957003924	2	2	1	1
66322.06108172667	3	3	3	2
66336.80259341409	2	2	2	2
66351.54410510152	3	3	2	2
66366.28561678894	4	4	4	3
66381.02712847637	4	4	3	3
66395.76864016379	2	2	2	1
66410.51015185122	2	2	2	2
66425.25166353864	2	2	2	1
66439.99317522607	2	1	1	1
66454.73468691349	2	2	2	1
66469.47619860093	2	2	2	2
66484.21771028834	2	1	1	1
66498.95922197578	2	2	2	2
66513.7007336632	2	2	2	2
66528.44224535063	3	3	2	2
66543.18375703804	3	3	3	2
66557.92526872548	2	2	2	2
66572.6667804129	3	3	3	3
66587.40829210033	3	3	3	3
66602.14980378775	3	3	3	2
66616.89131547518	2	2	2	2
66631.6328271626	4	3	3	3
66646.37433885002	3	3	3	3
66661.11585053745	3	3	3	2
66675.85736222487	4	3	3	3
66690.5988739123	3	3	3	3
66705.34038559972	3	3	3	3
66720.08189728715	3	3	2	2
66734.82340897457	3	3	3	2
66749.564920662	3	3	2	2
66764.30643234942	3	3	3	2
66779.04794403685	2	2	2	2
66793.78945572427	3	3	3	3
66808.5309674117	2	2	2	1
66823.27247909912	3	2	2	2
66838.01399078655	3	3	2	2
66852.75550247397	4	4	4	4
66867.4970141614	4	3	3	3
66882.23852584884	3	3	3	3
66896.98003753625	3	3	3	2
66911.72154922369	3	3	3	2
66926.4630609111	3	2	2	2
66941.20457259854	3	3	2	2
66955.94608428596	2	2	2	2
66970.68759597339	3	3	2	2
66985.4291076608	3	2	2	2
67000.17061934824	3	3	3	3
67014.91213103566	2	2	1	1
67029.65364272309	3	2	2	2
67044.39515441051	2	2	2	2
67059.13666609794	2	2	2	2
67073.87817778536	4	4	3	3
67088.61968947279	4	3	3	3
67103.36120116021	2	2	2	2
67118.10271284764	3	2	2	2
67132.84422453506	2	2	2	1
67147.58573622249	2	2	2	2
67162.32724790991	3	3	2	2
67177.06875959734	3	3	3	3
67191.81027128476	3	3	2	2
67206.5517829722	3	3	3	3
67221.29329465961	3	3	2	2
67236.03480634704	2	2	1	1
67250.77631803446	2	2	2	1
67265.5178297219	2	2	2	1
67280.25934140931	3	2	2	2
67295.00085309675	2	2	2	2
67309.74236478416	2	2	2	2
67324.4838764716	3	2	2	2
67339.22538815901	3	3	3	2
67353.96689984645	3	3	2	2
67368.70841153387	2	2	2	1
67383.4499232213	3	3	3	2
67398.19143490872	3	3	3	2
67412.93294659615	2	2	1	1
67427.67445828357	3	3	2	2
67442.415969971	3	2	2	2
67457.15748165842	2	2	2	2
67471.89899334585	3	3	2	2
67486.64050503327	2	2	2	2
67501.3820167207	3	2	2	2
67516.12352840812	2	2	2	2
67530.86504009555	3	2	2	2
67545.60655178297	3	2	2	2
67560.3480634704	3	3	3	3
67575.08957515782	3	3	2	2
67589.83108684525	2	2	2	1
67604.57259853267	2	2	2	1
67619.3141102201	3	3	3	2
67634.05562190752	4	4	3	3
67648.79713359496	3	3	3	3
67663.53864528237	3	3	2	2
67678.2801569698	4	3	3	3
67693.02166865722	3	3	2	2
67707.76318034466	3	3	2	2
67722.50469203207	3	3	2	2
67737.24620371951	3	3	3	2
67751.98771540693	3	2	2	2
67766.72922709434	3	2	2	2
67781.47073878178	3	3	3	2
67796.2122504692	4	3	3	3
67810.95376215663	4	3	3	3
67825.69527384405	3	2	2	2
67840.43678553148	2	2	2	2
67855.1782972189	3	3	3	2
67869.91980890633	3	3	3	2
67884.66132059375	3	3	3	2
67899.40283228118	3	2	2	2
67914.1443439686	3	3	3	3
67928.88585565603	3	2	2	2
67943.62736734345	2	2	2	1
67958.36887903088	4	3	3	3
67973.1103907183	3	3	3	2
67987.85190240573	2	2	2	2
68002.59341409315	2	1	1	1
68017.33492578058	2	1	1	1
68032.076437468	2	2	1	1
68046.81794915543	3	3	3	2
68061.55946084285	2	2	2	2
68076.30097253028	2	2	1	1
68091.0424842177	3	2	2	2
68105.78399590513	2	2	2	2
68120.52550759255	2	2	1	1
68135.26701927999	3	3	3	2
68150.0085309674	3	3	2	2
68164.75004265484	3	3	3	3
68179.49155434225	3	3	3	3
68194.23306602969	3	2	2	2
68208.97457771712	2	2	2	1
68223.71608940454	3	3	3	2
68238.45760109197	3	3	3	2
68253.19911277939	3	3	3	2
68267.94062446682	2	2	2	2
68282.68213615424	2	2	2	2
68297.42364784167	3	2	2	2
68312.16515952909	2	2	2	1
68326.90667121652	3	2	2	2
68341.64818290394	3	3	3	2
68356.38969459137	2	2	1	1
68371.13120627879	2	2	1	1
68385.87271796622	3	3	2	2
68400.61422965364	3	2	2	2
68415.35574134107	3	3	2	2
68430.09725302849	3	3	3	3
68444.83876471593	3	3	2	2
68459.58027640334	2	2	2	2
68474.32178809078	2	1	1	1
68489.0632997782	3	2	2	2
68503.80481146563	2	2	1	1
68518.54632315304	2	2	2	2
68533.28783484048	3	3	3	2
68548.0293465279	2	2	2	2
68562.77085821533	2	2	1	1
68577.51236990275	2	1	1	1
68592.25388159018	3	3	3	2
68606.9953932776	3	3	3	2
68621.73690496503	3	3	2	2
68636.47841665245	3	2	2	2
68651.21992833988	2	2	2	1
68665.9614400273	3	3	3	3
68680.70295171473	3	3	3	2
68695.44446340215	2	2	2	1
68710.18597508958	2	2	2	1
68724.927486777	2	2	2	1
68739.66899846443	3	3	2	2
68754.41051015185	3	3	2	2
68769.15202183928	2	2	2	2
68783.8935335267	3	3	2	2
68798.63504521413	3	2	2	2
68813.37655690155	2	2	1	1
68828.11806858898	2	2	2	1
68842.8595802764	3	2	2	2
68857.60109196384	3	3	3	2
68872.34260365125	3	3	3	3
68887.08411533869	3	3	3	2
68901.8256270261	3	3	2	2
68916.56713871352	4	4	4	4
68931.30865040096	4	4	3	3
68946.05016208837	3	3	3	3
68960.7916737758	3	3	3	3
68975.53318546322	3	3	3	3
68990.27469715066	3	3	3	2
69005.01620883807	2	2	2	2
69019.75772052551	2	2	2	2
69034.49923221293	2	2	2	2
69049.24074390036	3	3	2	2
69063.98225558778	3	3	2	2
69078.72376727521	2	2	2	1
69093.46527896263	3	3	2	2
69108.20679065006	3	3	3	3
69122.94830233748	2	2	2	1
69137.68981402491	4	3	3	3
69152.43132571233	3	3	3	2
69167.17283739976	3	2	2	2
69181.91434908718	3	3	2	2
69196.65586077461	3	3	3	3
69211.39737246203	3	2	2	2
69226.13888414946	2	2	2	2
69240.88039583688	4	4	3	3
69255.62190752431	3	3	3	3
69270.36341921173	4	4	3	3
69285.10493089916	4	4	3	3
69299.84644258658	3	2	2	2
69314.58795427401	3	3	3	3
69329.32946596143	3	3	3	3
69344.07097764887	3	2	2	2
69358.81248933628	2	2	2	2
69373.55400102372	3	3	3	2
69388.29551271113	3	3	3	2
69403.03702439857	3	3	2	2
69417.77853608599	3	3	2	2
69432.52004777342	3	3	2	2
69447.26155946084	3	2	2	2
69462.00307114827	3	3	3	2
69476.74458283569	3	3	3	2
69491.48609452312	4	3	3	3
69506.22760621054	3	3	3	2
69520.96911789797	2	2	2	2
69535.7106295854	3	3	3	3
69550.45214127282	3	3	2	2
69565.19365296025	4	4	3	3
69579.93516464767	4	3	3	3
69594.6766763351	3	3	3	2
69609.41818802252	3	2	2	2
69624.15969970996	3	2	2	2
69638.90121139737	2	2	2	2
69653.6427230848	2	2	2	2
69668.38423477222	3	2	2	2
69683.12574645966	3	2	2	2
69697.86725814707	2	2	2	1
69712.6087698345	3	3	3	2
69727.35028152193	2	2	2	2
69742.09179320936	3	3	3	3
69756.83330489678	3	3	3	3
69771.57481658421	3	3	2	2
69786.31632827163	3	3	2	2
69801.05783995906	3	3	2	2
69815.79935164648	2	2	2	1
69830.54086333391	3	3	2	2
69845.28237502133	3	3	3	3
69860.02388670876	2	2	1	1
69874.76539839618	2	2	1	1
69889.50691008361	2	2	2	1
69904.24842177103	3	2	2	2
69918.98993345846	2	2	2	1
69933.73144514588	2	2	1	1
69948.47295683331	4	3	3	3
69963.21446852073	3	3	3	2
69977.95598020816	3	2	2	2
69992.69749189558	2	2	2	2
70007.43900358301	3	3	2	2
70022.18051527043	2	2	2	1
70036.92202695785	2	2	2	2
70051.66353864528	2	2	1	1
70066.4050503327	3	3	2	2
70081.14656202013	2	2	2	2
70095.88807370755	3	3	3	2
70110.62958539499	3	3	3	3
70125.3710970824	3	3	3	2
70140.11260876984	3	2	2	2
70154.85412045725	2	2	2	1
70169.59563214469	3	3	2	2
70184.3371438321	3	2	2	2
70199.07865551954	3	2	2	2
70213.82016720696	3	2	2	2
70228.56167889439	2	2	2	1
70243.3031905818	2	1	1	1
70258.04470226924	2	2	2	1
70272.78621395666	3	3	2	2
70287.52772564409	3	3	2	2
70302.26923733151	3	2	2	2
70317.01074901894	2	2	2	1
70331.75226070636	4	4	3	3
70346.49377239379	4	4	3	3
70361.23528408121	4	4	4	4
70375.97679576864	3	3	2	2
70390.71830745606	3	3	3	3
70405.45981914349	3	3	3	2
70420.20133083091	3	3	2	2
70434.94284251834	3	2	2	2
70449.68435420576	2	2	2	2
70464.4258658932	4	4	3	3
70479.16737758061	2	1	1	1
70493.90888926804	1	1	1	1
70508.65040095546	2	2	1	1
70523.3919126429	1	1	1	1
70538.13342433031	3	2	2	2
70552.87493601775	2	1	1	1
70567.61644770516	3	2	2	2
70582.3579593926	3	2	2	2
70597.09947108002	2	2	2	1
70611.84098276745	3	3	3	3
70626.58249445487	3	3	2	2
70641.3240061423	3	3	3	2
70656.06551782972	3	3	3	2
70670.80702951715	2	2	2	2
70685.54854120457	3	3	2	2
70700.290052892	3	2	2	2
70715.03156457942	3	2	2	2
70729.77307626685	2	2	2	2
70744.51458795427	3	2	2	2
70759.2560996417	3	2	2	2
70773.99761132912	3	3	2	2
70788.73912301655	2	2	2	2
70803.48063470397	3	2	2	2
70818.2221463914	3	2	2	2
70832.96365807882	2	2	1	1
70847.70516976625	2	2	1	1
70862.44668145369	3	3	2	2
70877.1881931411	3	2	2	2
70891.92970482854	3	3	3	3
70906.67121651596	3	3	2	2
70921.41272820339	3	2	2	2
70936.1542398908	2	2	2	1
70950.89575157824	2	2	2	2
70965.63726326566	3	3	3	3
70980.37877495309	3	3	3	2
70995.12028664051	4	4	3	3
71009.86179832794	3	3	2	2
71024.60331001536	3	2	2	2
71039.34482170279	2	2	2	2
71054.08633339021	2	2	1	1
71068.82784507764	4	3	3	3
71083.56935676506	3	3	2	2
71098.31086845249	3	3	2	2
71113.05238013991	2	2	2	1
71127.79389182734	3	2	2	2
71142.53540351476	3	2	2	2
71157.27691520218	3	3	3	2
71172.01842688961	2	2	2	2
71186.75993857703	2	2	2	2
71201.50145026446	2	2	1	1
71216.24296195188	3	2	2	2
71230.98447363931	3	2	2	2
71245.72598532673	3	2	2	2
71260.46749701416	4	3	3	3
71275.20900870158	3	3	3	3
71289.95052038901	3	3	2	2
71304.69203207643	2	2	1	1
71319.43354376387	2	1	1	1
71334.17505545128	2	2	2	1
71348.91656713872	3	3	3	3
71363.65807882613	3	2	2	2
71378.39959051357	2	2	1	1
71393.14110220099	3	2	2	2
71407.88261388842	3	2	2	2
71422.62412557584	3	2	2	2
71437.36563726327	3	3	3	3
71452.10714895069	3	2	2	2
71466.84866063812	2	2	2	1
71481.59017232554	3	3	3	3
71496.33168401297	3	2	2	2
71511.07319570039	3	3	2	2
71525.81470738782	3	3	3	2
71540.55621907524	3	3	3	2
71555.29773076267	3	3	2	2
71570.03924245009	3	3	2	2
71584.78075413752	2	2	2	2
71599.52226582494	3	3	3	2
71614.26377751237	2	2	2	1
71629.00528919979	3	2	2	2
71643.74680088722	3	2	2	2
71658.48831257464	2	2	2	1
71673.22982426207	2	2	2	2
71687.97133594949	3	3	3	2
71702.71284763693	3	3	2	2
71717.45435932434	4	3	3	3
71732.19587101176	3	3	3	3
71746.9373826992	3	3	3	3
71761.67889438661	3	3	3	2
71776.42040607404	2	2	2	2
71791.16191776146	3	3	2	2
71805.9034294489	3	3	3	3
71820.64494113631	3	2	2	2
71835.38645282375	2	2	2	2
71850.12796451118	4	4	3	3
71864.8694761986	3	3	2	2
71879.61098788603	3	2	2	2
71894.35249957345	2	2	2	1
71909.09401126088	2	2	1	1
71923.8355229483	3	3	3	3
71938.57703463573	3	3	3	2
71953.31854632315	3	3	2	2
71968.06005801058	3	3	3	2
71982.801569698	2	2	2	1
71997.54308138543	2	2	2	1
72012.28459307285	3	3	2	2
72027.02610476028	2	2	2	1
72041.7676164477	2	2	2	1
72056.50912813513	4	4	3	3
72071.25063982255	3	3	3	3
72085.99215150998	3	3	2	2
72100.7336631974	3	3	3	2
72115.47517488484	3	3	2	2
72130.21668657225	3	3	3	2
72144.95819825969	4	3	3	3
72159.6997099471	4	3	3	3
72174.44122163454	3	3	2	2
72189.18273332197	4	3	3	3
72203.92424500939	3	3	2	2
72218.66575669682	3	3	3	3
72233.40726838424	3	3	3	2
72248.14878007167	3	2	2	2
72262.89029175909	2	2	2	1
72277.63180344652	2	2	2	2
72292.37331513394	2	2	2	2
72307.11482682136	3	2	2	2
72321.85633850879	3	3	2	2
72336.59785019621	2	2	2	2
72351.33936188364	2	1	1	1
72366.08087357106	2	2	2	1
72380.82238525849	3	3	3	2
72395.56389694591	2	2	2	1
72410.30540863334	3	3	2	2
72425.04692032076	3	3	3	2
72439.7884320082	2	2	2	2
72454.52994369561	3	3	3	3
72469.27145538304	4	4	3	3
72484.01296707046	2	2	2	2
72498.7544787579	3	3	3	3
72513.49599044531	3	3	3	3
72528.23750213275	3	2	2	2
72542.97901382016	4	3	3	3
72557.7205255076	2	2	1	1
72572.46203719502	3	2	2	2
72587.20354888245	3	3	3	2
72601.94506056987	3	3	3	3
72616.6865722573	3	3	2	2
72631.42808394472	3	3	2	2
72646.16959563215	3	3	2	2
72660.91110731957	2	2	1	1
72675.652619007	3	3	3	2
72690.39413069442	3	3	3	3
72705.13564238185	3	3	3	2
72719.87715406927	3	2	2	2
72734.6186657567	3	2	2	2
72749.36017744412	3	3	3	3
72764.10168913155	2	2	2	2
72778.84320081897	2	2	1	1
72793.5847125064	2	2	1	1
72808.32622419382	3	3	3	2
72823.06773588125	3	3	2	2
72837.80924756867	3	3	2	2
72852.55075925609	2	2	1	1
72867.29227094352	2	2	2	2
72882.03378263094	2	2	2	1
72896.77529431837	3	2	2	2
72911.51680600579	3	3	3	3
72926.25831769322	3	3	3	2
72940.99982938064	3	3	3	2
72955.74134106807	3	3	3	3
72970.4828527555	3	2	2	2
72985.22436444293	2	2	1	1
72999.96587613034	3	3	3	3
73014.70738781778	3	2	2	2
73029.4488995052	3	3	3	3
73044.19041119263	2	2	1	1
73058.93192288005	1	1	1	1
73073.67343456748	3	3	3	3
73088.4149462549	3	3	3	2
73103.15645794233	3	3	2	2
73117.89796962975	4	3	3	3
73132.63948131718	2	2	2	1
73147.3809930046	2	2	1	1
73162.12250469203	3	3	3	2
73176.86401637946	2	2	2	2
73191.60552806688	3	3	2	2
73206.34703975431	3	3	2	2
73221.08855144173	2	2	2	1
73235.83006312916	2	2	2	1
73250.57157481658	3	3	3	2
73265.31308650401	1	1	1	1
73280.05459819143	3	2	2	2
73294.79610987887	3	3	2	2
73309.53762156628	3	3	3	3
73324.27913325372	3	3	3	3
73339.02064494113	3	3	2	2
73353.76215662857	3	3	3	3
73368.50366831599	3	3	2	2
73383.24518000342	3	2	2	2
73397.98669169084	2	2	2	2
73412.72820337827	2	2	1	1
73427.46971506569	3	3	3	2
73442.21122675312	3	3	2	2
73456.95273844054	3	3	2	2
73471.69425012797	3	3	3	3
73486.43576181539	3	3	2	2
73501.17727350282	3	3	2	2
73515.91878519024	2	2	2	1
73530.66029687767	2	2	1	1
73545.40180856509	2	2	2	2
73560.14332025252	2	2	1	1
73574.88483193994	2	2	2	2
73589.62634362737	2	2	1	1
73604.36785531479	3	2	2	2
73619.10936700222	3	3	2	2
73633.85087868964	2	2	1	1
73648.59239037707	3	3	3	2
73663.33390206449	3	3	3	2
73678.07541375193	3	3	3	2
73692.81692543934	3	2	2	2
73707.55843712678	3	2	2	2
73722.2999488142	3	3	2	2
73737.04146050163	3	2	2	2
73751.78297218904	2	2	1	1
73766.52448387648	2	1	1	1
73781.2659955639	3	3	3	3
73796.00750725133	3	3	3	2
73810.74901893875	2	2	2	2
73825.49053062618	2	2	1	1
73840.2320423136	3	3	3	2
73854.97355400103	3	3	3	2
73869.71506568845	3	3	3	2
73884.45657737588	3	3	3	2
73899.1980890633	3	3	3	2
73913.93960075073	3	2	2	2
73928.68111243815	3	3	3	3
73943.42262412558	3	3	2	2
73958.164135813	3	2	2	2
73972.90564750043	3	3	2	2
73987.64715918785	3	3	3	2
74002.38867087527	3	3	3	3
74017.1301825627	3	3	2	2
74031.87169425012	2	2	2	1
74046.61320593755	3	3	3	2
74061.35471762497	2	2	2	2
74076.0962293124	3	3	3	3
74090.83774099982	2	2	2	2
74105.57925268725	3	2	2	2
74120.32076437467	2	2	2	2
74135.0622760621	2	2	2	2
74149.80378774952	2	1	1	1
74164.54529943696	3	2	2	2
74179.28681112437	3	2	2	2
74194.0283228118	3	2	2	2
74208.76983449922	2	2	2	1
74223.51134618666	2	2	1	1
74238.25285787407	2	2	2	2
74252.99436956151	4	4	3	3
74267.73588124893	2	2	2	1
74282.47739293636	2	2	1	1
74297.21890462378	2	1	1	1
74311.96041631121	2	2	1	1
74326.70192799863	3	3	2	2
74341.44343968606	2	2	1	1
74356.18495137348	3	3	2	2
74370.92646306091	3	3	2	2
74385.66797474833	3	2	2	2
74400.40948643576	2	2	2	2
74415.15099812318	3	3	3	2
74429.89250981061	3	2	2	2
74444.63402149803	2	2	2	2
74459.37553318546	2	2	2	2
74474.11704487288	2	2	2	2
74488.85855656031	2	2	2	1
74503.60006824775	3	3	3	2
74518.34157993516	2	2	2	2
74533.0830916226	3	3	2	2
74547.82460331001	3	3	3	2
74562.56611499745	2	2	2	2
74577.30762668487	2	2	2	1
74592.0491383723	3	3	3	2
74606.79065005972	3	3	2	2
74621.53216174715	3	3	3	3
74636.27367343457	3	3	3	2
74651.015185122	2	2	2	2
74665.75669680942	2	2	2	2
74680.49820849685	3	3	2	2
74695.23972018427	4	3	3	3
74709.9812318717	3	2	2	2
74724.72274355912	2	2	2	2
74739.46425524655	2	2	1	1
74754.20576693397	2	1	1	1
74768.9472786214	2	1	1	1
74783.68879030882	3	2	2	2
74798.43030199625	3	3	2	2
74813.17181368367	3	3	2	2
74827.9133253711	3	3	2	2
74842.65483705852	3	3	2	2
74857.39634874596	4	3	3	3
74872.13786043337	3	3	2	2
74886.8793721208	2	2	2	1
74901.62088380822	3	3	3	2
74916.36239549566	2	2	2	2
74931.10390718307	2	2	2	1
74945.8454188705	3	3	3	2
74960.58693055793	3	3	3	3
74975.32844224536	3	3	3	2
74990.06995393278	3	3	3	3
75004.81146562021	3	3	3	2
75019.55297730763	4	3	3	3
75034.29448899506	3	2	2	2
75049.03600068248	2	1	1	1
75063.77751236991	2	2	2	1
75078.51902405733	3	3	3	2
75093.26053574476	3	3	2	2
75108.00204743218	3	3	2	2
75122.7435591196	4	3	3	3
75137.48507080703	2	2	2	2
75152.22658249445	3	3	3	3
75166.96809418188	2	2	2	1
75181.7096058693	2	2	1	1
75196.45111755673	3	3	3	2
75211.19262924415	3	2	2	2
75225.93414093158	3	2	2	2
75240.675652619	3	2	2	2
75255.41716430643	3	3	2	2
75270.15867599385	3	2	2	2
75284.90018768128	2	2	2	1
75299.6416993687	3	3	3	2
75314.38321105613	3	3	3	3
75329.12472274355	3	2	2	2
75343.86623443099	2	2	2	2
75358.6077461184	2	2	2	2
