Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6964999c042c898bacbaff30 - minikube	Unknown Heuristic - Run None (Profile ?) 6964999c042c898bacbaff30 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6964999c042c898bacbaff30 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6964999c042c898bacbaff30 - minikube-m04
64975.60975609756	3	2	2	2
64990.88016967126	3	3	2	2
65006.15058324496	2	2	2	2
65021.42099681866	3	2	2	2
65036.69141039236	3	2	2	2
65051.96182396607	3	2	2	2
65067.23223753976	4	4	3	3
65082.50265111347	3	3	3	2
65097.773064687164	2	2	1	1
65113.04347826087	2	2	2	1
65128.313891834565	3	3	2	2
65143.58430540827	2	2	2	2
65158.85471898197	3	2	2	2
65174.12513255567	2	2	2	2
65189.39554612937	2	2	2	2
65204.665959703074	4	4	3	3
65219.936373276774	4	3	3	3
65235.206786850475	3	3	2	2
65250.477200424175	3	2	2	2
65265.74761399788	3	2	2	2
65281.018027571576	4	4	4	3
65296.28844114528	3	3	3	2
65311.55885471898	4	3	3	3
65326.829268292684	3	3	3	2
65342.09968186639	2	2	2	2
65357.370095440085	2	2	2	1
65372.64050901379	2	2	2	1
65387.910922587485	3	3	2	2
65403.181336161186	4	3	3	3
65418.451749734886	3	3	2	2
65433.72216330859	3	3	2	2
65448.992576882294	3	3	3	3
65464.26299045599	2	2	2	2
65479.533404029695	3	3	3	2
65494.80381760339	2	2	2	2
65510.074231177095	2	2	1	1
65525.34464475079	2	2	2	2
65540.61505832449	3	3	2	2
65555.8854718982	4	3	3	3
65571.15588547189	4	3	3	3
65586.4262990456	4	4	3	3
65601.69671261929	3	3	3	3
65616.967126193	4	4	3	3
65632.2375397667	3	2	2	2
65647.5079533404	2	2	2	2
65662.7783669141	4	4	3	3
65678.0487804878	3	3	2	2
65693.3191940615	2	2	2	2
65708.58960763521	3	2	2	2
65723.86002120891	2	2	2	2
65739.13043478261	4	4	3	3
65754.40084835631	2	2	1	1
65769.67126193001	2	2	2	2
65784.94167550371	2	2	2	2
65800.21208907741	3	3	3	3
65815.48250265111	2	2	2	2
65830.75291622481	3	3	3	2
65846.02332979853	4	3	3	3
65861.29374337221	3	3	2	2
65876.56415694593	3	2	2	2
65891.83457051961	2	2	2	1
65907.10498409333	4	3	3	3
65922.37539766703	2	2	2	2
65937.64581124073	3	3	3	2
65952.91622481443	3	3	3	2
65968.18663838813	3	2	2	2
65983.45705196183	4	3	3	3
65998.72746553551	4	3	3	3
66013.99787910923	2	2	2	1
66029.26829268293	2	2	2	2
66044.53870625663	2	2	2	2
66059.80911983033	2	2	1	1
66075.07953340403	3	2	2	2
66090.34994697773	4	3	3	3
66105.62036055143	2	2	2	2
66120.89077412513	3	2	2	2
66136.16118769883	3	3	2	2
66151.43160127253	2	2	2	1
66166.70201484623	2	2	2	2
66181.97242841993	3	3	3	2
66197.24284199363	2	2	2	2
66212.51325556733	3	3	2	2
66227.78366914103	3	2	2	2
66243.05408271475	3	2	2	2
66258.32449628843	4	3	3	3
66273.59490986215	2	2	2	1
66288.86532343584	2	2	2	2
66304.13573700955	3	2	2	2
66319.40615058325	3	3	3	2
66334.67656415695	2	2	2	2
66349.94697773065	2	2	2	1
66365.21739130435	3	3	3	2
66380.48780487805	2	2	2	1
66395.75821845175	3	2	2	2
66411.02863202545	2	2	2	1
66426.29904559915	1	1	1	1
66441.56945917285	2	2	2	2
66456.83987274655	3	3	3	2
66472.11028632025	2	2	2	2
66487.38069989395	3	3	3	3
66502.65111346765	2	2	2	2
66517.92152704136	2	2	2	2
66533.19194061506	3	3	2	2
66548.46235418876	3	3	3	2
66563.73276776246	3	3	3	2
66579.00318133616	3	3	3	2
66594.27359490986	3	3	3	2
66609.54400848357	2	2	2	2
66624.81442205726	2	1	1	1
66640.08483563097	4	4	4	3
66655.35524920466	4	3	3	3
66670.62566277837	4	4	3	3
66685.89607635206	4	4	4	3
66701.16648992577	4	3	3	3
66716.43690349947	4	3	3	3
66731.70731707317	3	3	2	2
66746.97773064687	3	3	3	3
66762.24814422058	3	3	3	2
66777.51855779428	3	3	2	2
66792.78897136798	3	2	2	2
66808.05938494168	4	4	3	3
66823.32979851538	3	3	2	2
66838.60021208908	3	3	3	2
66853.87062566278	4	3	3	3
66869.14103923648	2	2	2	1
66884.41145281018	1	1	1	1
66899.6818663839	2	2	2	1
66914.95227995758	3	3	3	2
66930.22269353128	2	2	2	2
66945.49310710498	2	2	2	2
66960.76352067868	2	2	2	1
66976.03393425238	1	1	1	1
66991.30434782608	2	2	1	1
67006.5747613998	2	2	2	1
67021.84517497348	3	2	2	2
67037.1155885472	3	3	2	2
67052.38600212088	3	2	2	2
67067.6564156946	3	2	2	2
67082.92682926828	2	2	1	1
67098.197242842	2	2	2	2
67113.4676564157	3	3	3	2
67128.7380699894	4	3	3	3
67144.0084835631	3	3	3	2
67159.2788971368	2	2	2	2
67174.5493107105	3	3	3	3
67189.8197242842	3	3	3	2
67205.0901378579	3	3	2	2
67220.3605514316	3	2	2	2
67235.6309650053	2	2	2	2
67250.901378579	2	2	2	2
67266.1717921527	2	2	2	2
67281.4422057264	2	2	2	1
67296.71261930012	3	3	3	2
67311.9830328738	2	2	2	2
67327.25344644752	3	3	3	2
67342.5238600212	2	2	2	2
67357.79427359492	3	2	2	2
67373.0646871686	2	2	2	2
67388.3351007423	4	3	3	3
67403.60551431602	3	3	2	2
67418.8759278897	3	2	2	2
67434.14634146342	3	2	2	2
67449.4167550371	3	3	2	2
67464.68716861082	2	2	2	2
67479.9575821845	3	3	2	2
67495.22799575822	3	3	3	2
67510.49840933192	2	2	1	1
67525.76882290562	2	2	1	1
67541.03923647932	3	3	3	3
67556.30965005302	3	3	3	2
67571.58006362672	2	2	2	1
67586.85047720042	3	3	3	2
67602.12089077412	2	2	2	1
67617.39130434782	2	2	2	1
67632.66171792152	3	3	3	3
67647.93213149522	2	2	2	2
67663.20254506893	3	3	2	2
67678.47295864263	3	3	3	2
67693.74337221634	3	3	3	3
67709.01378579003	3	2	2	2
67724.28419936374	3	2	2	2
67739.55461293743	3	3	2	2
67754.82502651114	3	3	3	3
67770.09544008483	3	3	2	2
67785.36585365854	2	2	2	1
67800.63626723224	2	2	2	1
67815.90668080594	3	3	2	2
67831.17709437964	4	3	3	3
67846.44750795334	3	3	3	3
67861.71792152704	3	2	2	2
67876.98833510074	3	2	2	2
67892.25874867445	2	2	2	1
67907.52916224815	3	3	2	2
67922.79957582185	3	2	2	2
67938.06998939555	2	2	2	1
67953.34040296925	4	4	4	4
67968.61081654295	4	3	3	3
67983.88123011665	3	3	3	2
67999.15164369035	3	3	3	2
68014.42205726405	2	2	2	2
68029.69247083775	3	3	2	2
68044.96288441145	3	3	2	2
68060.23329798515	3	3	2	2
68075.50371155885	3	3	2	2
68090.77412513256	2	2	2	1
68106.04453870625	2	2	2	1
68121.31495227996	3	2	2	2
68136.58536585365	3	3	3	2
68151.85577942737	2	2	2	2
68167.12619300107	2	2	1	1
68182.39660657477	3	3	3	2
68197.66702014847	3	3	2	2
68212.93743372217	2	2	2	1
68228.20784729587	2	2	2	2
68243.47826086957	3	2	2	2
68258.74867444327	2	2	2	2
68274.01908801697	2	2	1	1
68289.28950159067	3	3	2	2
68304.55991516437	2	2	1	1
68319.83032873807	2	2	2	2
68335.10074231177	3	3	2	2
68350.37115588547	3	3	2	2
68365.64156945917	2	2	2	1
68380.91198303287	3	2	2	2
68396.18239660657	2	2	2	1
68411.45281018027	3	2	2	2
68426.72322375397	2	2	2	2
68441.99363732767	2	2	2	1
68457.26405090139	3	3	3	2
68472.53446447507	2	2	2	2
68487.80487804879	4	3	3	3
68503.07529162247	3	2	2	2
68518.34570519619	3	2	2	2
68533.61611876987	3	2	2	2
68548.88653234359	3	3	2	2
68564.15694591729	3	3	3	3
68579.42735949099	2	2	2	2
68594.69777306469	3	2	2	2
68609.96818663839	3	3	2	2
68625.23860021209	3	3	2	2
68640.50901378579	3	3	3	2
68655.77942735949	2	2	2	2
68671.04984093319	2	2	2	2
68686.32025450689	3	3	3	2
68701.5906680806	3	2	2	2
68716.8610816543	3	2	2	2
68732.131495228	3	3	2	2
68747.4019088017	3	3	3	2
68762.6723223754	3	3	2	2
68777.94273594911	3	3	2	2
68793.2131495228	2	2	2	1
68808.4835630965	1	1	1	1
68823.7539766702	3	2	2	2
68839.0243902439	3	3	2	2
68854.29480381761	2	2	2	2
68869.5652173913	2	2	2	1
68884.83563096501	4	3	3	3
68900.1060445387	3	3	2	2
68915.37645811241	3	3	3	3
68930.6468716861	3	3	2	2
68945.91728525981	3	3	2	2
68961.18769883351	3	2	2	2
68976.45811240721	4	4	3	3
68991.72852598091	3	3	3	2
69006.99893955461	3	3	3	3
69022.26935312831	3	3	3	3
69037.53976670202	3	2	2	2
69052.81018027572	3	2	2	2
69068.08059384942	2	2	1	1
69083.35100742312	2	2	1	1
69098.62142099682	3	3	2	2
69113.89183457052	3	3	3	3
69129.16224814422	2	2	2	1
69144.43266171793	4	4	4	3
69159.70307529162	4	3	3	3
69174.97348886533	3	3	2	2
69190.24390243902	3	3	3	2
69205.51431601273	3	3	3	2
69220.78472958642	3	3	3	2
69236.05514316013	4	3	3	3
69251.32555673383	3	2	2	2
69266.59597030752	3	2	2	2
69281.86638388124	2	2	2	1
69297.13679745492	2	2	2	2
69312.40721102864	3	3	3	2
69327.67762460232	3	3	3	2
69342.94803817604	3	2	2	2
69358.21845174974	2	2	2	2
69373.48886532344	4	3	3	3
69388.75927889714	3	3	3	2
69404.02969247084	3	3	3	3
69419.30010604454	3	3	3	3
69434.57051961824	2	2	2	2
69449.84093319194	2	2	2	1
69465.11134676564	2	2	2	1
69480.38176033934	3	2	2	2
69495.65217391304	3	3	2	2
69510.92258748674	3	3	3	2
69526.19300106044	3	3	3	2
69541.46341463416	2	2	2	2
69556.73382820784	3	2	2	2
69572.00424178156	3	3	2	2
69587.27465535524	3	3	2	2
69602.54506892896	2	2	2	2
69617.81548250264	2	2	2	1
69633.08589607636	2	2	2	1
69648.35630965006	2	2	2	1
69663.62672322376	3	3	3	3
69678.89713679746	2	2	2	2
69694.16755037116	4	4	4	3
69709.43796394486	3	3	3	3
69724.70837751856	3	3	3	2
69739.97879109226	4	3	3	3
69755.24920466596	4	3	3	3
69770.51961823966	2	2	2	2
69785.79003181336	3	2	2	2
69801.06044538706	3	2	2	2
69816.33085896076	2	2	2	1
69831.60127253446	3	3	2	2
69846.87168610816	2	2	2	2
69862.14209968186	2	2	2	1
69877.41251325556	3	3	3	3
69892.68292682926	4	3	3	3
69907.95334040296	3	3	3	2
69923.22375397666	3	3	3	3
69938.49416755038	3	3	3	2
69953.76458112407	2	2	2	2
69969.03499469778	3	3	3	3
69984.30540827147	3	3	3	2
69999.57582184518	3	3	2	2
70014.84623541887	4	3	3	3
70030.11664899258	3	3	2	2
70045.38706256628	2	2	2	1
70060.65747613998	3	3	3	3
70075.92788971368	3	2	2	2
70091.19830328738	2	2	1	1
70106.46871686108	3	3	3	2
70121.73913043478	2	2	2	2
70137.00954400848	3	3	2	2
70152.27995758218	2	2	2	2
70167.55037115588	3	3	3	3
70182.82078472959	3	2	2	2
70198.09119830329	2	2	2	2
70213.36161187699	2	2	2	1
70228.63202545069	3	3	3	3
70243.90243902439	3	3	2	2
70259.17285259809	3	2	2	2
70274.44326617179	2	2	1	1
70289.71367974549	3	3	2	2
70304.98409331919	3	3	2	2
70320.25450689289	4	4	3	3
70335.5249204666	3	3	2	2
70350.79533404029	3	3	2	2
70366.065747614	2	2	2	1
70381.33616118769	3	2	2	2
70396.6065747614	3	3	2	2
70411.8769883351	4	3	3	3
70427.1474019088	2	2	2	2
70442.4178154825	3	2	2	2
70457.6882290562	2	2	2	2
70472.9586426299	3	3	2	2
70488.2290562036	4	3	3	3
70503.4994697773	4	4	3	3
70518.76988335101	3	3	3	2
70534.04029692471	2	2	2	1
70549.31071049841	2	2	2	1
70564.58112407211	3	3	3	2
70579.85153764581	3	3	2	2
70595.12195121951	2	2	2	1
70610.39236479321	4	3	3	3
70625.66277836692	2	2	2	1
70640.93319194061	2	2	2	1
70656.20360551433	3	3	3	2
70671.47401908801	3	3	2	2
70686.74443266171	2	2	2	1
70702.01484623543	3	3	2	2
70717.28525980911	3	3	2	2
70732.55567338283	2	2	2	2
70747.82608695651	3	3	3	3
70763.09650053023	3	3	3	3
70778.36691410391	3	3	3	2
70793.63732767763	3	3	2	2
70808.90774125133	3	2	2	2
70824.17815482503	3	2	2	2
70839.44856839873	2	2	2	1
70854.71898197243	3	3	3	2
70869.98939554613	4	4	4	3
70885.25980911983	4	3	3	3
70900.53022269353	4	3	3	3
70915.80063626723	3	3	3	2
70931.07104984093	3	3	3	2
70946.34146341463	4	4	3	3
70961.61187698833	3	3	2	2
70976.88229056203	3	3	3	3
70992.15270413573	3	3	2	2
71007.42311770943	3	2	2	2
71022.69353128315	3	2	2	2
71037.96394485683	3	3	3	2
71053.23435843055	3	3	2	2
71068.50477200423	3	2	2	2
71083.77518557795	3	3	3	2
71099.04559915165	3	3	3	2
71114.31601272535	3	3	3	3
71129.58642629905	3	3	3	3
71144.85683987274	3	3	3	3
71160.12725344645	3	2	2	2
71175.39766702014	3	2	2	2
71190.66808059385	2	2	2	1
71205.93849416755	3	2	2	2
71221.20890774125	3	2	2	2
71236.47932131495	3	2	2	2
71251.74973488865	2	2	2	1
71267.02014846235	2	2	2	1
71282.29056203605	2	2	2	1
71297.56097560975	3	3	3	2
71312.83138918346	4	3	3	3
71328.10180275716	4	3	3	3
71343.37221633086	2	2	2	2
71358.64262990456	3	2	2	2
71373.91304347826	3	2	2	2
71389.18345705197	3	3	2	2
71404.45387062566	3	3	3	3
71419.72428419937	2	2	2	1
71434.99469777306	3	3	3	3
71450.26511134677	3	3	2	2
71465.53552492046	3	2	2	2
71480.80593849417	3	3	3	3
71496.07635206787	3	3	3	3
71511.34676564157	4	4	3	3
71526.61717921527	3	3	3	2
71541.88759278897	2	2	2	1
71557.15800636268	2	2	2	1
71572.42841993638	4	3	3	3
71587.69883351008	2	2	2	2
71602.96924708378	3	2	2	2
71618.23966065748	3	3	3	3
71633.51007423118	2	2	2	1
71648.78048780488	2	2	1	1
71664.05090137858	2	1	1	1
71679.32131495228	2	2	2	1
71694.59172852598	2	2	2	2
71709.86214209968	3	3	3	3
71725.13255567338	3	3	2	2
71740.40296924708	3	3	2	2
71755.67338282078	2	2	2	2
71770.94379639448	3	2	2	2
71786.2142099682	4	3	3	3
71801.48462354188	3	3	2	2
71816.7550371156	3	2	2	2
71832.02545068928	2	2	2	2
71847.295864263	3	3	3	2
71862.56627783668	3	2	2	2
71877.8366914104	4	4	4	3
71893.1071049841	4	4	3	3
71908.3775185578	3	3	3	3
71923.6479321315	3	3	2	2
71938.9183457052	3	3	3	2
71954.1887592789	3	3	3	3
71969.4591728526	3	3	2	2
71984.7295864263	3	3	3	3
72000.0	2	2	2	2
72015.2704135737	2	2	2	2
72030.5408271474	3	2	2	2
72045.8112407211	3	3	2	2
72061.0816542948	3	3	2	2
72076.3520678685	2	2	2	1
72091.6224814422	4	3	3	3
72106.8928950159	3	3	3	3
72122.1633085896	3	3	2	2
72137.4337221633	3	3	3	2
72152.704135737	3	3	3	3
72167.9745493107	3	3	2	2
72183.24496288442	3	3	3	2
72198.5153764581	3	2	2	2
72213.78579003182	3	2	2	2
72229.0562036055	3	3	2	2
72244.32661717922	3	2	2	2
72259.5970307529	2	2	2	2
72274.86744432662	3	3	3	2
72290.13785790032	3	3	2	2
72305.40827147402	3	3	3	3
72320.67868504772	3	2	2	2
72335.94909862142	3	3	3	2
72351.21951219512	3	3	2	2
72366.48992576882	2	2	2	2
72381.76033934252	2	2	2	1
72397.03075291622	3	2	2	2
72412.30116648992	2	2	2	2
72427.57158006362	3	3	2	2
72442.84199363732	3	2	2	2
72458.11240721103	2	1	1	1
72473.38282078474	2	1	1	1
72488.65323435843	2	2	2	2
72503.92364793214	3	2	2	2
72519.19406150583	3	2	2	2
72534.46447507954	3	3	3	2
72549.73488865323	3	3	3	2
72565.00530222693	3	3	3	2
72580.27571580064	3	2	2	2
72595.54612937433	3	3	3	3
72610.81654294804	2	2	2	2
72626.08695652173	2	2	2	2
72641.35737009544	3	3	3	2
72656.62778366914	3	3	2	2
72671.89819724284	3	3	3	2
72687.16861081654	3	3	2	2
72702.43902439025	2	2	1	1
72717.70943796395	2	2	2	1
72732.97985153765	3	3	3	2
72748.25026511135	3	2	2	2
72763.52067868505	3	3	3	2
72778.79109225875	3	2	2	2
72794.06150583245	4	4	3	3
72809.33191940615	2	2	2	1
72824.60233297985	2	2	2	2
72839.87274655355	2	2	2	2
72855.14316012725	3	2	2	2
72870.41357370096	2	2	1	1
72885.68398727465	3	3	3	2
72900.95440084836	3	2	2	2
72916.22481442205	2	2	2	2
72931.49522799577	2	2	1	1
72946.76564156947	2	2	1	1
72962.03605514317	2	2	2	2
72977.30646871687	3	3	3	2
72992.57688229057	3	3	2	2
73007.84729586427	2	2	2	1
73023.11770943795	2	2	1	1
73038.38812301167	3	3	3	2
73053.65853658537	3	3	3	2
73068.92895015907	3	3	3	2
73084.19936373277	3	2	2	2
73099.46977730647	2	2	2	2
73114.74019088017	2	2	1	1
73130.01060445387	2	2	2	1
73145.28101802757	2	2	2	2
73160.55143160127	2	2	2	2
73175.82184517497	2	2	2	2
73191.09225874867	2	2	1	1
73206.36267232237	2	2	1	1
73221.63308589607	2	2	2	2
73236.90349946979	3	3	2	2
73252.17391304347	3	3	3	2
73267.44432661719	3	3	3	3
73282.71474019087	3	3	3	3
73297.98515376459	3	2	2	2
73313.25556733827	3	3	2	2
73328.52598091199	2	2	2	1
73343.79639448569	3	2	2	2
73359.06680805939	4	3	3	3
73374.33722163309	4	3	3	3
73389.60763520679	3	3	2	2
73404.87804878049	4	3	3	3
73420.14846235419	3	2	2	2
73435.41887592789	2	1	1	1
73450.68928950159	3	3	2	2
73465.95970307529	4	3	3	3
73481.23011664899	3	3	2	2
73496.5005302227	2	2	2	2
73511.7709437964	3	3	3	3
73527.0413573701	3	3	2	2
73542.3117709438	3	3	3	2
73557.5821845175	3	3	3	3
73572.8525980912	3	2	2	2
73588.1230116649	3	3	2	2
73603.3934252386	3	2	2	2
73618.6638388123	3	3	2	2
73633.93425238601	2	2	2	2
73649.2046659597	3	3	3	2
73664.47507953341	2	2	2	2
73679.7454931071	3	3	2	2
73695.01590668081	2	2	2	1
73710.2863202545	3	2	2	2
73725.55673382821	3	3	3	3
73740.82714740191	2	2	2	1
73756.09756097561	2	1	1	1
73771.36797454931	2	2	2	1
73786.63838812301	3	3	3	2
73801.90880169671	3	3	3	3
73817.17921527041	3	3	3	2
73832.44962884412	3	3	2	2
73847.72004241782	3	3	2	2
73862.99045599152	3	3	3	2
73878.26086956522	2	1	1	1
73893.53128313892	4	3	3	3
73908.80169671262	3	3	3	2
73924.07211028633	3	2	2	2
73939.34252386002	2	2	2	1
73954.61293743372	3	3	3	3
73969.88335100742	3	2	2	2
73985.15376458112	3	3	2	2
74000.42417815482	3	3	2	2
74015.69459172852	2	2	2	1
74030.96500530223	2	2	2	1
74046.23541887592	3	3	2	2
74061.50583244963	3	3	3	2
74076.77624602332	2	2	2	2
74092.04665959704	4	4	4	4
74107.31707317072	2	2	2	1
74122.58748674444	2	2	1	1
74137.85790031814	2	2	2	1
74153.12831389184	3	2	2	2
74168.39872746554	4	3	3	3
74183.66914103924	3	3	2	2
74198.93955461294	3	3	2	2
74214.20996818664	2	2	2	1
74229.48038176034	3	3	2	2
74244.75079533404	3	2	2	2
74260.02120890774	2	2	2	1
74275.29162248144	2	2	2	1
74290.56203605514	3	3	2	2
74305.83244962884	2	2	2	1
74321.10286320256	3	3	3	3
74336.37327677624	4	3	3	3
74351.64369034996	2	2	2	2
74366.91410392364	2	2	2	2
74382.18451749736	3	2	2	2
74397.45493107104	2	2	2	1
74412.72534464476	3	3	3	3
74427.99575821846	3	3	2	2
74443.26617179214	2	2	2	1
74458.53658536586	3	2	2	2
74473.80699893954	3	2	2	2
74489.07741251326	3	2	2	2
74504.34782608696	3	3	2	2
74519.61823966066	3	3	3	2
74534.88865323436	2	2	2	2
74550.15906680806	2	2	2	2
74565.42948038176	4	4	4	3
74580.69989395546	3	3	3	3
74595.97030752916	3	2	2	2
74611.24072110286	3	3	3	2
74626.51113467656	2	2	2	2
74641.78154825026	2	2	2	2
74657.05196182396	2	2	1	1
74672.32237539766	2	1	1	1
74687.59278897136	2	2	2	1
74702.86320254506	4	4	3	3
74718.13361611878	4	4	4	3
74733.40402969246	3	3	3	3
74748.67444326618	3	3	3	2
74763.94485683987	3	3	3	2
74779.21527041358	3	3	3	3
74794.48568398727	4	4	4	3
74809.75609756098	4	3	3	3
74825.02651113468	3	3	2	2
74840.29692470838	3	2	2	2
74855.56733828208	2	2	2	2
74870.83775185578	2	2	2	2
74886.10816542948	4	3	3	3
74901.37857900318	3	2	2	2
74916.64899257688	4	3	3	3
74931.91940615058	3	3	2	2
74947.18981972428	3	3	2	2
74962.46023329798	2	2	2	1
74977.73064687169	2	2	1	1
74993.00106044539	2	2	2	1
75008.27147401909	2	2	2	2
75023.54188759279	3	2	2	2
75038.81230116649	2	2	2	2
75054.08271474019	2	2	1	1
75069.35312831389	3	2	2	2
75084.62354188759	2	2	1	1
75099.89395546129	2	2	2	1
75115.164369035	2	2	2	2
75130.43478260869	2	2	2	2
75145.7051961824	3	3	3	2
75160.97560975609	2	2	2	1
75176.2460233298	4	3	3	3
75191.5164369035	3	2	2	2
75206.7868504772	2	2	2	2
75222.0572640509	2	2	1	1
75237.3276776246	3	3	3	2
75252.5980911983	3	3	2	2
75267.868504772	4	3	3	3
75283.1389183457	2	2	2	2
75298.4093319194	3	3	2	2
75313.67974549311	2	2	2	1
75328.95015906681	4	4	3	3
75344.22057264051	3	3	3	3
75359.49098621421	3	3	3	2
75374.76139978791	3	2	2	2
75390.03181336161	3	3	3	2
75405.30222693531	2	2	2	2
75420.57264050901	3	2	2	2
75435.84305408271	2	2	2	2
75451.11346765641	3	3	3	2
75466.38388123011	3	2	2	2
75481.65429480383	3	3	2	2
75496.92470837751	2	2	2	1
75512.19512195123	3	3	3	2
75527.46553552491	3	2	2	2
75542.73594909863	3	3	3	2
75558.00636267231	3	3	3	3
75573.27677624603	2	2	2	1
75588.54718981973	2	2	2	1
75603.81760339343	3	3	2	2
75619.08801696713	2	2	2	2
75634.35843054083	3	3	3	2
75649.62884411453	2	2	2	1
75664.89925768823	2	2	2	1
75680.16967126193	2	2	1	1
75695.44008483563	3	2	2	2
75710.71049840933	3	3	3	3
75725.98091198303	3	3	3	3
75741.25132555673	3	3	3	3
75756.52173913043	2	2	2	2
75771.79215270415	2	2	2	1
75787.06256627783	4	3	3	3
75802.33297985155	3	2	2	2
75817.60339342523	2	2	2	2
75832.87380699895	2	2	1	1
75848.14422057263	2	2	2	1
75863.41463414633	2	2	2	1
75878.68504772005	3	3	2	2
75893.95546129374	3	3	3	3
75909.22587486745	3	3	3	2
75924.49628844114	3	3	3	2
75939.76670201485	4	3	3	3
75955.03711558854	3	3	3	2
75970.30752916225	2	2	2	1
75985.57794273595	3	3	2	2
76000.84835630965	3	3	3	3
76016.11876988335	4	3	3	3
76031.38918345705	4	3	3	3
76046.65959703075	3	3	2	2
76061.93001060445	4	3	3	3
76077.20042417815	3	3	3	3
76092.47083775185	2	2	2	1
76107.74125132555	3	3	3	2
76123.01166489926	3	3	3	2
76138.28207847296	3	2	2	2
76153.55249204666	3	2	2	2
76168.82290562037	3	3	3	2
76184.09331919406	3	2	2	2
76199.36373276777	2	2	2	2
76214.63414634146	3	3	3	3
76229.90455991517	3	3	3	2
76245.17497348886	3	3	3	2
76260.44538706257	3	3	2	2
76275.71580063627	3	3	3	2
76290.98621420997	2	2	1	1
76306.25662778367	3	3	2	2
76321.52704135736	2	2	2	1
76336.79745493107	2	2	2	1
76352.06786850476	4	3	3	3
76367.33828207848	3	3	3	3
76382.60869565218	3	3	3	2
76397.87910922588	3	3	3	3
76413.14952279958	3	3	3	2
76428.41993637328	3	3	3	3
76443.69034994698	2	2	2	2
76458.96076352068	2	2	2	2
76474.23117709438	3	3	2	2
76489.50159066808	3	3	3	3
76504.77200424178	3	3	2	2
76520.04241781548	2	2	2	1
76535.31283138918	3	2	2	2
76550.58324496288	3	2	2	2
76565.8536585366	3	3	2	2
76581.12407211028	3	3	2	2
76596.394485684	2	2	2	1
76611.66489925768	3	2	2	2
76626.9353128314	3	3	2	2
76642.20572640508	3	2	2	2
76657.4761399788	3	2	2	2
76672.7465535525	3	3	2	2
76688.0169671262	2	2	2	2
76703.2873806999	3	3	2	2
76718.5577942736	2	2	2	1
76733.8282078473	2	2	2	1
76749.098621421	3	3	3	2
76764.3690349947	3	3	3	2
76779.6394485684	3	3	3	2
76794.9098621421	2	2	2	2
76810.1802757158	3	3	3	2
76825.4506892895	3	3	2	2
76840.7211028632	3	3	3	3
76855.9915164369	2	2	2	1
76871.2619300106	2	2	1	1
76886.5323435843	3	3	3	2
76901.802757158	3	2	2	2
76917.0731707317	3	3	2	2
76932.3435843054	3	3	3	3
76947.6139978791	3	3	2	2
76962.88441145282	2	2	2	1
76978.1548250265	4	4	3	3
76993.42523860022	3	3	3	2
77008.6956521739	2	2	2	1
77023.96606574762	4	3	3	3
77039.23647932132	3	3	2	2
77054.50689289502	2	2	2	1
77069.77730646872	2	2	2	1
77085.04772004242	3	3	2	2
77100.31813361612	3	3	2	2
77115.58854718982	2	2	2	2
77130.85896076352	3	2	2	2
77146.12937433722	2	2	2	1
77161.39978791092	2	2	2	2
77176.67020148462	3	2	2	2
77191.94061505832	3	2	2	2
77207.21102863202	3	3	3	3
77222.48144220572	4	4	3	3
77237.75185577942	3	3	3	2
77253.02226935313	3	3	2	2
77268.29268292683	3	3	3	3
77283.56309650053	2	2	2	2
77298.83351007423	3	3	3	3
77314.10392364793	4	3	3	3
77329.37433722163	3	3	2	2
77344.64475079533	3	3	3	3
77359.91516436904	3	3	2	2
77375.18557794273	2	2	2	1
77390.45599151644	2	2	2	1
77405.72640509013	3	2	2	2
77420.99681866384	2	2	2	1
77436.26723223754	3	2	2	2
77451.53764581124	3	3	3	2
77466.80805938494	3	3	3	3
77482.07847295864	3	3	2	2
77497.34888653235	3	3	3	3
77512.61930010605	3	3	3	2
77527.88971367975	4	4	3	3
77543.16012725345	3	3	2	2
77558.43054082715	2	2	2	1
77573.70095440085	3	3	2	2
77588.97136797455	3	3	2	2
77604.24178154825	2	2	2	1
77619.51219512195	3	3	3	2
77634.78260869565	2	2	1	1
77650.05302226936	3	3	2	2
77665.32343584305	3	3	2	2
77680.59384941676	3	3	2	2
77695.86426299045	2	2	2	1
77711.13467656416	3	3	3	2
77726.40509013787	3	3	3	2
77741.67550371155	3	3	3	2
77756.94591728527	3	2	2	2
77772.21633085895	4	4	3	3
77787.48674443267	3	3	3	3
77802.75715800635	3	3	3	3
77818.02757158007	3	3	2	2
77833.29798515377	3	3	3	2
77848.56839872747	2	1	1	1
77863.83881230117	2	2	2	2
77879.10922587487	2	2	2	2
77894.37963944857	4	3	3	3
77909.65005302227	3	3	3	2
77924.92046659597	3	2	2	2
77940.19088016967	3	3	2	2
77955.46129374337	3	3	3	3
77970.73170731707	3	3	2	2
77986.00212089077	3	3	3	2
78001.27253446447	2	2	2	2
78016.54294803819	3	3	2	2
78031.81336161187	2	2	1	1
78047.08377518559	3	3	3	2
78062.35418875927	2	2	2	2
78077.62460233299	3	2	2	2
78092.89501590667	3	2	2	2
78108.16542948039	3	3	2	2
78123.43584305409	3	3	3	3
78138.70625662779	3	2	2	2
78153.97667020149	2	2	1	1
