Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 69649062819934b97c3e832b - minikube	Unknown Heuristic - Run None (Profile ?) 69649062819934b97c3e832b - minikube-m02	Unknown Heuristic - Run None (Profile ?) 69649062819934b97c3e832b - minikube-m03	Unknown Heuristic - Run None (Profile ?) 69649062819934b97c3e832b - minikube-m04
57135.701987791515	1	1	1	1
57149.22523086555	1	1	1	1
57162.74847393958	4	4	4	4
57176.27171701362	1	1	1	1
57189.79496008765	1	1	1	1
57203.31820316168	1	1	1	1
57216.84144623572	1	1	1	1
57230.364689309754	1	1	1	1
57243.88793238379	4	4	4	4
57257.41117545781	1	1	1	1
57270.93441853185	1	1	1	1
57284.457661605884	1	1	1	1
57297.98090467992	1	1	1	1
57311.504147753956	1	1	1	1
57325.027390827985	4	4	4	4
57338.550633902014	1	1	1	1
57352.07387697605	1	1	1	1
57365.597120050086	1	1	1	1
57379.12036312412	1	1	1	1
57392.64360619815	1	1	1	1
57406.16684927219	4	4	4	4
57419.69009234622	1	1	1	1
57433.21333542026	1	1	1	1
57446.73657849428	1	1	1	1
57460.25982156832	1	1	1	1
57473.78306464235	1	1	1	1
57487.30630771639	4	4	4	4
57500.829550790426	1	1	1	1
57514.35279386445	1	1	1	1
57527.87603693848	1	1	1	1
57541.39928001252	1	1	1	1
57554.922523086556	1	1	1	1
57568.44576616059	4	4	4	4
57581.96900923462	1	1	1	1
57595.49225230866	1	1	1	1
57609.01549538269	1	1	1	1
57622.53873845673	1	1	1	1
57636.06198153075	1	1	1	1
57649.58522460479	4	4	4	4
57663.10846767882	1	1	1	1
57676.63171075286	1	1	1	1
57690.154953826896	1	1	1	1
57703.67819690092	1	1	1	1
57717.20143997495	1	1	1	1
57730.72468304899	4	4	4	4
57744.247926123026	1	1	1	1
57757.771169197054	1	1	1	1
57771.29441227109	1	1	1	1
57784.81765534513	1	1	1	1
57798.34089841916	1	1	1	1
57811.86414149319	4	4	4	4
57825.38738456722	1	1	1	1
57838.91062764126	1	1	1	1
57852.43387071529	1	1	1	1
57865.95711378933	1	1	1	1
57879.480356863365	1	1	1	1
57893.00359993739	4	4	4	4
57906.52684301142	1	1	1	1
57920.05008608546	1	1	1	1
57933.573329159495	1	1	1	1
57947.096572233524	1	1	1	1
57960.61981530756	1	1	1	1
57974.143058381596	4	4	4	4
57987.666301455625	1	1	1	1
58001.18954452966	1	1	1	1
58014.71278760369	1	1	1	1
58028.23603067773	1	1	1	1
58041.75927375176	1	1	1	1
58055.2825168258	4	4	4	4
58068.805759899835	1	1	1	1
58082.32900297386	1	1	1	1
58095.85224604789	1	1	1	1
58109.37548912193	1	1	1	1
58122.898732195965	1	1	1	1
58136.421975269994	4	4	4	4
58149.94521834403	1	1	1	1
58163.46846141806	1	1	1	1
58176.991704492095	1	1	1	1
58190.51494756613	1	1	1	1
58204.03819064016	1	1	1	1
58217.561433714196	4	4	4	4
58231.08467678823	1	1	1	1
58244.60791986227	1	1	1	1
58258.131162936304	1	1	1	1
58271.654406010326	1	1	1	1
58285.17764908436	1	1	1	1
58298.7008921584	4	4	4	4
58312.224135232434	1	1	1	1
58325.74737830646	1	1	1	1
58339.27062138049	1	1	1	1
58352.79386445453	1	1	1	1
58366.317107528565	1	1	1	1
58379.8403506026	4	4	4	4
58393.36359367663	1	1	1	1
58406.886836750666	1	1	1	1
58420.4100798247	1	1	1	1
58433.93332289874	1	1	1	1
58447.45656597276	1	1	1	1
58460.979809046796	4	4	4	4
58474.50305212083	1	1	1	1
58488.02629519487	1	1	1	1
58501.549538268904	1	1	1	1
58515.072781342926	1	1	1	1
58528.59602441696	1	1	1	1
58542.119267491	4	4	4	4
58555.642510565034	1	1	1	1
58569.16575363907	1	1	1	1
58582.6889967131	1	1	1	1
58596.212239787135	1	1	1	1
58609.73548286117	1	1	1	1
58623.25872593521	4	4	4	4
58636.78196900923	1	1	1	1
58650.305212083265	1	1	1	1
58663.8284551573	1	1	1	1
58677.35169823134	1	1	1	1
58690.874941305374	1	1	1	1
58704.398184379395	4	4	4	4
58717.92142745343	1	1	1	1
58731.44467052747	1	1	1	1
58744.967913601504	1	1	1	1
58758.49115667554	1	1	1	1
58772.01439974957	1	1	1	1
58785.537642823605	4	4	4	4
58799.06088589764	1	1	1	1
58812.58412897167	1	1	1	1
58826.1073720457	1	1	1	1
58839.630615119735	1	1	1	1
58853.15385819377	1	1	1	1
58866.67710126781	4	4	4	4
58880.20034434184	1	1	1	1
58893.723587415865	1	1	1	1
58907.2468304899	1	1	1	1
58920.77007356394	1	1	1	1
58934.29331663797	1	1	1	1
58947.81655971201	4	4	4	4
58961.33980278604	1	1	1	1
58974.863045860075	1	1	1	1
58988.3862889341	1	1	1	1
59001.90953200814	1	1	1	1
59015.43277508217	1	1	1	1
59028.956018156205	4	4	4	4
59042.47926123024	1	1	1	1
59056.00250430428	1	1	1	1
59069.52574737831	1	1	1	1
59083.048990452335	1	1	1	1
59096.57223352637	1	1	1	1
59110.09547660041	4	4	4	4
59123.61871967444	1	1	1	1
59137.14196274848	1	1	1	1
59150.66520582251	1	1	1	1
59164.18844889654	1	1	1	1
59177.71169197057	1	1	1	1
59191.23493504461	4	4	4	4
59204.75817811864	1	1	1	1
59218.281421192674	1	1	1	1
59231.80466426671	1	1	1	1
59245.32790734075	1	1	1	1
59258.85115041478	1	1	1	1
59272.374393488804	4	4	4	4
59285.89763656284	1	1	1	1
59299.42087963688	1	1	1	1
59312.94412271091	1	1	1	1
59326.46736578494	1	1	1	1
59339.99060885897	1	1	1	1
59353.51385193301	4	4	4	4
59367.03709500704	1	1	1	1
59380.56033808108	1	1	1	1
59394.08358115511	1	1	1	1
59407.606824229144	1	1	1	1
59421.13006730318	1	1	1	1
59434.653310377216	4	4	4	4
59448.176553451245	1	1	1	1
59461.699796525274	1	1	1	1
59475.22303959931	1	1	1	1
59488.746282673346	1	1	1	1
59502.26952574738	1	1	1	1
59515.792768821404	4	4	4	4
59529.31601189544	1	1	1	1
59542.839254969476	1	1	1	1
59556.36249804351	1	1	1	1
59569.88574111755	1	1	1	1
59583.40898419158	1	1	1	1
59596.93222726561	4	4	4	4
59610.45547033965	1	1	1	1
59623.97871341368	1	1	1	1
59637.501956487715	1	1	1	1
59651.025199561744	1	1	1	1
59664.54844263578	1	1	1	1
59678.071685709816	4	4	4	4
59691.59492878385	1	1	1	1
59705.118171857874	1	1	1	1
59718.64141493191	1	1	1	1
59732.164658005946	1	1	1	1
59745.68790107998	1	1	1	1
59759.21114415402	4	4	4	4
59772.73438722805	1	1	1	1
59786.25763030208	1	1	1	1
59799.78087337611	1	1	1	1
59813.30411645015	1	1	1	1
59826.827359524184	1	1	1	1
59840.35060259821	4	4	4	4
59853.87384567225	1	1	1	1
59867.397088746286	1	1	1	1
59880.92033182032	1	1	1	1
59894.44357489434	1	1	1	1
59907.96681796838	1	1	1	1
59921.490061042416	4	4	4	4
59935.01330411645	1	1	1	1
59948.53654719049	1	1	1	1
59962.05979026452	1	1	1	1
59975.58303333855	1	1	1	1
59989.10627641258	1	1	1	1
60002.62951948662	4	4	4	4
60016.15276256065	1	1	1	1
60029.67600563468	1	1	1	1
60043.19924870872	1	1	1	1
60056.722491782755	1	1	1	1
60070.24573485679	1	1	1	1
60083.76897793081	4	4	4	4
60097.29222100485	1	1	1	1
60110.815464078885	1	1	1	1
60124.33870715292	1	1	1	1
60137.86195022696	1	1	1	1
60151.38519330099	1	1	1	1
60164.908436375015	4	4	4	4
60178.43167944905	1	1	1	1
60191.95492252309	1	1	1	1
60205.47816559712	1	1	1	1
60219.00140867115	1	1	1	1
60232.52465174519	1	1	1	1
60246.047894819225	4	4	4	4
60259.57113789326	1	1	1	1
60273.09438096728	1	1	1	1
60286.61762404132	1	1	1	1
60300.140867115355	1	1	1	1
60313.66411018939	1	1	1	1
60327.18735326343	4	4	4	4
60340.71059633745	1	1	1	1
60354.233839411485	1	1	1	1
60367.75708248552	1	1	1	1
60381.28032555956	1	1	1	1
60394.803568633586	1	1	1	1
60408.32681170762	4	4	4	4
60421.85005478166	1	1	1	1
60435.373297855695	1	1	1	1
60448.89654092972	1	1	1	1
60462.41978400375	1	1	1	1
60475.94302707779	1	1	1	1
60489.466270151825	4	4	4	4
60502.98951322586	1	1	1	1
60516.5127562999	1	1	1	1
60530.03599937392	1	1	1	1
60543.559242447955	1	1	1	1
60557.08248552199	1	1	1	1
60570.60572859603	4	4	4	4
60584.128971670056	1	1	1	1
60597.65221474409	1	1	1	1
60611.17545781813	1	1	1	1
60624.69870089216	1	1	1	1
60638.22194396619	1	1	1	1
60651.74518704022	4	4	4	4
60665.26843011426	1	1	1	1
60678.791673188294	1	1	1	1
60692.31491626233	1	1	1	1
60705.83815933637	1	1	1	1
60719.36140241039	1	1	1	1
60732.884645484424	4	4	4	4
60746.40788855846	1	1	1	1
60759.9311316325	1	1	1	1
60773.454374706525	1	1	1	1
60786.97761778056	1	1	1	1
60800.50086085459	1	1	1	1
60814.02410392863	4	4	4	4
60827.54734700266	1	1	1	1
60841.07059007669	1	1	1	1
60854.59383315073	1	1	1	1
60868.117076224764	1	1	1	1
60881.6403192988	1	1	1	1
60895.16356237282	4	4	4	4
60908.68680544686	1	1	1	1
60922.210048520894	1	1	1	1
60935.73329159493	1	1	1	1
60949.256534668966	1	1	1	1
60962.779777742995	1	1	1	1
60976.303020817024	4	4	4	4
60989.82626389106	1	1	1	1
61003.349506965096	1	1	1	1
61016.87275003913	1	1	1	1
61030.39599311316	1	1	1	1
61043.9192361872	1	1	1	1
61057.44247926123	4	4	4	4
61070.96572233527	1	1	1	1
61084.48896540929	1	1	1	1
61098.01220848333	1	1	1	1
61111.53545155736	1	1	1	1
61125.0586946314	1	1	1	1
61138.581937705436	4	4	4	4
61152.10518077946	1	1	1	1
61165.62842385349	1	1	1	1
61179.15166692753	1	1	1	1
61192.674910001566	1	1	1	1
61206.1981530756	1	1	1	1
61219.72139614963	4	4	4	4
61233.24463922367	1	1	1	1
61246.7678822977	1	1	1	1
61260.29112537174	1	1	1	1
61273.81436844576	1	1	1	1
61287.3376115198	1	1	1	1
61300.86085459383	4	4	4	4
61314.38409766787	1	1	1	1
61327.907340741906	1	1	1	1
61341.43058381593	1	1	1	1
61354.95382688996	1	1	1	1
61368.477069964	1	1	1	1
61382.000313038036	4	4	4	4
61395.52355611207	1	1	1	1
61409.0467991861	1	1	1	1
61422.57004226014	1	1	1	1
61436.09328533417	1	1	1	1
61449.6165284082	1	1	1	1
61463.13977148223	4	4	4	4
61476.66301455627	1	1	1	1
61490.1862576303	1	1	1	1
61503.70950070434	1	1	1	1
61517.232743778375	1	1	1	1
61530.7559868524	1	1	1	1
61544.27922992643	4	4	4	4
61557.80247300047	1	1	1	1
61571.325716074505	1	1	1	1
61584.848959148534	1	1	1	1
61598.37220222257	1	1	1	1
61611.895445296606	1	1	1	1
61625.418688370635	4	4	4	4
61638.94193144467	1	1	1	1
61652.4651745187	1	1	1	1
61665.98841759274	1	1	1	1
61679.51166066677	1	1	1	1
61693.03490374081	1	1	1	1
61706.558146814845	4	4	4	4
61720.08138988887	1	1	1	1
61733.6046329629	1	1	1	1
61747.12787603694	1	1	1	1
61760.651119110975	1	1	1	1
61774.174362185004	1	1	1	1
61787.69760525904	4	4	4	4
61801.22084833307	1	1	1	1
61814.744091407105	1	1	1	1
61828.26733448114	1	1	1	1
61841.79057755517	1	1	1	1
61855.313820629206	1	1	1	1
61868.83706370324	4	4	4	4
61882.36030677728	1	1	1	1
61895.883549851314	1	1	1	1
61909.406792925336	1	1	1	1
61922.93003599937	1	1	1	1
61936.45327907341	1	1	1	1
61949.976522147444	4	4	4	4
61963.49976522147	1	1	1	1
61977.0230082955	1	1	1	1
61990.54625136954	1	1	1	1
62004.069494443575	1	1	1	1
62017.59273751761	1	1	1	1
62031.11598059164	4	4	4	4
62044.639223665676	1	1	1	1
62058.16246673971	1	1	1	1
62071.68570981375	1	1	1	1
62085.208952887784	1	1	1	1
62098.732195961806	1	1	1	1
62112.25543903584	4	4	4	4
62125.77868210988	1	1	1	1
62139.301925183914	1	1	1	1
62152.825168257936	1	1	1	1
62166.34841133197	1	1	1	1
62179.87165440601	1	1	1	1
62193.394897480044	4	4	4	4
62206.91814055408	1	1	1	1
62220.44138362811	1	1	1	1
62233.964626702145	1	1	1	1
62247.48786977618	1	1	1	1
62261.01111285022	1	1	1	1
62274.53435592424	4	4	4	4
62288.057598998275	1	1	1	1
62301.58084207231	1	1	1	1
62315.10408514635	1	1	1	1
62328.627328220384	1	1	1	1
62342.150571294405	1	1	1	1
62355.67381436844	4	4	4	4
62369.19705744248	1	1	1	1
62382.720300516514	1	1	1	1
62396.24354359055	1	1	1	1
62409.76678666458	1	1	1	1
62423.290029738615	1	1	1	1
62436.81327281265	4	4	4	4
62450.33651588668	1	1	1	1
62463.85975896071	1	1	1	1
62477.383002034745	1	1	1	1
62490.90624510878	1	1	1	1
62504.42948818282	1	1	1	1
62517.95273125685	4	4	4	4
62531.475974330875	1	1	1	1
62544.99921740491	1	1	1	1
62558.52246047895	1	1	1	1
62572.04570355298	1	1	1	1
62585.56894662702	1	1	1	1
62599.09218970105	4	4	4	4
62612.615432775085	1	1	1	1
62626.13867584911	1	1	1	1
62639.66191892315	1	1	1	1
62653.18516199718	1	1	1	1
62666.708405071215	1	1	1	1
62680.23164814525	4	4	4	4
62693.75489121929	1	1	1	1
62707.27813429332	1	1	1	1
62720.801377367345	1	1	1	1
62734.32462044138	1	1	1	1
62747.84786351542	1	1	1	1
62761.37110658945	4	4	4	4
62774.89434966349	1	1	1	1
62788.41759273752	1	1	1	1
62801.94083581155	1	1	1	1
62815.46407888558	1	1	1	1
62828.98732195962	1	1	1	1
62842.51056503365	4	4	4	4
62856.033808107684	1	1	1	1
62869.55705118172	1	1	1	1
62883.08029425576	1	1	1	1
62896.60353732979	1	1	1	1
62910.126780403814	1	1	1	1
62923.65002347785	4	4	4	4
62937.17326655189	1	1	1	1
62950.69650962592	1	1	1	1
62964.21975269996	1	1	1	1
62977.74299577398	1	1	1	1
62991.26623884802	1	1	1	1
63004.78948192205	4	4	4	4
63018.31272499609	1	1	1	1
63031.83596807012	1	1	1	1
63045.359211144154	1	1	1	1
63058.88245421819	1	1	1	1
63072.405697292226	1	1	1	1
63085.928940366255	4	4	4	4
63099.452183440284	1	1	1	1
63112.97542651432	1	1	1	1
63126.498669588356	1	1	1	1
63140.02191266239	1	1	1	1
63153.545155736414	1	1	1	1
63167.06839881045	4	4	4	4
63180.591641884486	1	1	1	1
63194.11488495852	1	1	1	1
63207.63812803256	1	1	1	1
63221.16137110659	1	1	1	1
63234.68461418062	1	1	1	1
63248.20785725466	4	4	4	4
63261.73110032869	1	1	1	1
63275.254343402725	1	1	1	1
63288.777586476754	1	1	1	1
63302.30082955079	1	1	1	1
63315.824072624826	1	1	1	1
63329.34731569886	4	4	4	4
63342.870558772884	1	1	1	1
63356.39380184692	1	1	1	1
63369.917044920956	1	1	1	1
63383.44028799499	1	1	1	1
63396.96353106903	1	1	1	1
63410.48677414306	4	4	4	4
63424.01001721709	1	1	1	1
63437.53326029112	1	1	1	1
63451.05650336516	1	1	1	1
63464.579746439194	1	1	1	1
63478.10298951322	1	1	1	1
63491.62623258726	4	4	4	4
63505.149475661296	1	1	1	1
63518.67271873533	1	1	1	1
63532.19596180935	1	1	1	1
63545.71920488339	1	1	1	1
63559.242447957426	1	1	1	1
63572.76569103146	4	4	4	4
63586.2889341055	1	1	1	1
63599.81217717953	1	1	1	1
63613.335420253556	1	1	1	1
63626.85866332759	1	1	1	1
63640.38190640163	1	1	1	1
63653.905149475664	4	4	4	4
63667.42839254969	1	1	1	1
63680.95163562373	1	1	1	1
63694.474878697765	1	1	1	1
63707.9981217718	1	1	1	1
63721.52136484582	1	1	1	1
63735.04460791986	4	4	4	4
63748.567850993895	1	1	1	1
63762.09109406793	1	1	1	1
63775.61433714197	1	1	1	1
63789.13758021599	1	1	1	1
63802.660823290025	1	1	1	1
63816.18406636406	4	4	4	4
63829.7073094381	1	1	1	1
63843.23055251213	1	1	1	1
63856.75379558616	1	1	1	1
63870.2770386602	1	1	1	1
63883.800281734235	1	1	1	1
63897.32352480827	4	4	4	4
63910.84676788229	1	1	1	1
63924.37001095633	1	1	1	1
63937.893254030365	1	1	1	1
63951.4164971044	1	1	1	1
63964.93974017844	1	1	1	1
63978.46298325246	4	4	4	4
63991.986226326495	1	1	1	1
64005.50946940053	1	1	1	1
64019.03271247457	1	1	1	1
64032.555955548596	1	1	1	1
64046.07919862263	1	1	1	1
64059.60244169667	4	4	4	4
64073.125684770705	1	1	1	1
64086.64892784473	1	1	1	1
64100.17217091876	1	1	1	1
64113.6954139928	1	1	1	1
64127.218657066835	1	1	1	1
64140.74190014087	4	4	4	4
64154.26514321491	1	1	1	1
64167.78838628893	1	1	1	1
64181.311629362965	1	1	1	1
64194.834872437	1	1	1	1
64208.35811551104	1	1	1	1
64221.881358585066	4	4	4	4
64235.4046016591	1	1	1	1
64248.92784473314	1	1	1	1
64262.45108780717	1	1	1	1
64275.9743308812	1	1	1	1
64289.49757395523	1	1	1	1
64303.02081702927	4	4	4	4
64316.544060103304	1	1	1	1
64330.06730317734	1	1	1	1
64343.59054625138	1	1	1	1
64357.1137893254	1	1	1	1
64370.637032399434	1	1	1	1
64384.16027547347	4	4	4	4
64397.68351854751	1	1	1	1
64411.206761621535	1	1	1	1
64424.73000469557	1	1	1	1
64438.2532477696	1	1	1	1
64451.77649084364	1	1	1	1
64465.29973391767	4	4	4	4
64478.8229769917	1	1	1	1
64492.34622006574	1	1	1	1
64505.869463139774	1	1	1	1
64519.39270621381	1	1	1	1
64532.915949287846	1	1	1	1
64546.43919236187	4	4	4	4
64559.962435435904	1	1	1	1
64573.48567850994	1	1	1	1
64587.008921583976	1	1	1	1
64600.532164658005	1	1	1	1
64614.055407732034	1	1	1	1
64627.57865080607	4	4	4	4
64641.101893880106	1	1	1	1
64654.62513695414	1	1	1	1
64668.14838002817	1	1	1	1
64681.67162310221	1	1	1	1
64695.19486617624	1	1	1	1
64708.71810925028	4	4	4	4
64722.2413523243	1	1	1	1
64735.76459539834	1	1	1	1
64749.28783847237	1	1	1	1
64762.81108154641	1	1	1	1
64776.334324620446	1	1	1	1
64789.85756769447	4	4	4	4
64803.3808107685	1	1	1	1
64816.90405384254	1	1	1	1
64830.427296916576	1	1	1	1
64843.95053999061	1	1	1	1
64857.47378306464	1	1	1	1
64870.99702613868	4	4	4	4
64884.52026921271	1	1	1	1
64898.04351228675	1	1	1	1
64911.56675536077	1	1	1	1
64925.08999843481	1	1	1	1
64938.61324150884	1	1	1	1
64952.13648458288	4	4	4	4
64965.659727656915	1	1	1	1
64979.18297073094	1	1	1	1
64992.70621380497	1	1	1	1
65006.22945687901	1	1	1	1
65019.752699953046	1	1	1	1
65033.27594302708	4	4	4	4
65046.79918610111	1	1	1	1
65060.32242917515	1	1	1	1
65073.84567224918	1	1	1	1
65087.36891532321	1	1	1	1
65100.89215839724	1	1	1	1
65114.41540147128	4	4	4	4
65127.93864454531	1	1	1	1
65141.46188761935	1	1	1	1
65154.985130693385	1	1	1	1
65168.50837376741	1	1	1	1
65182.03161684144	1	1	1	1
65195.55485991548	4	4	4	4
65209.078102989515	1	1	1	1
65222.60134606355	1	1	1	1
65236.12458913758	1	1	1	1
65249.647832211616	1	1	1	1
65263.171075285645	1	1	1	1
65276.69431835968	4	4	4	4
65290.21756143371	1	1	1	1
65303.740804507746	1	1	1	1
65317.26404758178	1	1	1	1
65330.78729065582	1	1	1	1
65344.310533729855	1	1	1	1
65357.83377680388	4	4	4	4
65371.35701987791	1	1	1	1
65384.88026295195	1	1	1	1
65398.403506025985	1	1	1	1
65411.926749100014	1	1	1	1
65425.44999217405	1	1	1	1
65438.97323524808	4	4	4	4
65452.496478322115	1	1	1	1
65466.01972139615	1	1	1	1
65479.54296447018	1	1	1	1
65493.066207544216	1	1	1	1
65506.58945061825	1	1	1	1
65520.11269369229	4	4	4	4
65533.635936766324	1	1	1	1
65547.15917984035	1	1	1	1
65560.68242291438	1	1	1	1
65574.20566598843	1	1	1	1
65587.72890906245	1	1	1	1
65601.25215213648	4	4	4	4
65614.77539521051	1	1	1	1
65628.29863828456	1	1	1	1
65641.82188135858	1	1	1	1
65655.34512443263	1	1	1	1
65668.86836750664	1	1	1	1
65682.39161058069	4	4	4	4
65695.91485365471	1	1	1	1
65709.43809672876	1	1	1	1
65722.96133980279	1	1	1	1
65736.48458287682	1	1	1	1
65750.00782595086	1	1	1	1
65763.53106902489	4	4	4	4
65777.05431209892	1	1	1	1
65790.57755517295	1	1	1	1
65804.10079824699	1	1	1	1
65817.62404132102	1	1	1	1
65831.14728439506	1	1	1	1
65844.67052746909	4	4	4	4
65858.19377054312	1	1	1	1
65871.71701361715	1	1	1	1
65885.24025669119	1	1	1	1
65898.76349976522	1	1	1	1
65912.28674283926	1	1	1	1
65925.80998591329	4	4	4	4
65939.33322898732	1	1	1	1
65952.85647206135	1	1	1	1
65966.3797151354	1	1	1	1
65979.90295820942	1	1	1	1
65993.42620128345	1	1	1	1
66006.9494443575	4	4	4	4
66020.47268743152	1	1	1	1
66033.99593050557	1	1	1	1
66047.51917357958	1	1	1	1
66061.04241665362	1	1	1	1
66074.56565972765	1	1	1	1
66088.0889028017	4	4	4	4
66101.61214587573	1	1	1	1
66115.13538894975	1	1	1	1
66128.65863202378	1	1	1	1
66142.18187509783	1	1	1	1
66155.70511817186	1	1	1	1
66169.22836124589	4	4	4	4
66182.75160431993	1	1	1	1
66196.27484739396	1	1	1	1
66209.798090468	1	1	1	1
66223.32133354203	1	1	1	1
66236.84457661606	1	1	1	1
66250.36781969009	4	4	4	4
66263.89106276413	1	1	1	1
66277.41430583816	1	1	1	1
66290.93754891219	1	1	1	1
66304.46079198622	1	1	1	1
66317.98403506026	1	1	1	1
66331.50727813429	4	4	4	4
66345.03052120833	1	1	1	1
66358.55376428236	1	1	1	1
66372.07700735639	1	1	1	1
66385.60025043043	1	1	1	1
66399.12349350446	1	1	1	1
66412.64673657849	4	4	4	4
66426.16997965252	1	1	1	1
66439.69322272656	1	1	1	1
66453.2164658006	1	1	1	1
66466.73970887464	1	1	1	1
66480.26295194865	1	1	1	1
66493.7861950227	4	4	4	4
66507.30943809672	1	1	1	1
66520.83268117077	1	1	1	1
66534.3559242448	1	1	1	1
66547.87916731882	1	1	1	1
66561.40241039287	1	1	1	1
66574.9256534669	4	4	4	4
66588.44889654093	1	1	1	1
66601.97213961497	1	1	1	1
66615.495382689	1	1	1	1
66629.01862576303	1	1	1	1
66642.54186883707	1	1	1	1
66656.0651119111	4	4	4	4
66669.58835498513	1	1	1	1
66683.11159805916	1	1	1	1
66696.6348411332	1	1	1	1
66710.15808420723	1	1	1	1
66723.68132728127	1	1	1	1
66737.2045703553	4	4	4	4
66750.72781342933	1	1	1	1
66764.25105650336	1	1	1	1
66777.7742995774	1	1	1	1
66791.29754265143	1	1	1	1
66804.82078572546	1	1	1	1
66818.3440287995	4	4	4	4
66831.86727187353	1	1	1	1
66845.39051494758	1	1	1	1
66858.91375802159	1	1	1	1
66872.43700109563	1	1	1	1
66885.96024416966	1	1	1	1
66899.4834872437	4	4	4	4
66913.00673031773	1	1	1	1
66926.52997339176	1	1	1	1
66940.05321646579	1	1	1	1
66953.57645953984	1	1	1	1
66967.09970261386	1	1	1	1
66980.6229456879	4	4	4	4
66994.14618876194	1	1	1	1
67007.66943183597	1	1	1	1
67021.19267491001	1	1	1	1
67034.71591798404	1	1	1	1
67048.23916105807	1	1	1	1
67061.7624041321	4	4	4	4
67075.28564720614	1	1	1	1
67088.80889028017	1	1	1	1
67102.33213335421	1	1	1	1
67115.85537642823	1	1	1	1
67129.37861950227	1	1	1	1
67142.9018625763	4	4	4	4
67156.42510565034	1	1	1	1
67169.94834872437	1	1	1	1
67183.4715917984	1	1	1	1
67196.99483487244	1	1	1	1
67210.51807794647	1	1	1	1
67224.0413210205	4	4	4	4
67237.56456409453	1	1	1	1
67251.08780716857	1	1	1	1
67264.6110502426	1	1	1	1
67278.13429331665	1	1	1	1
67291.65753639067	1	1	1	1
67305.1807794647	4	4	4	4
67318.70402253873	1	1	1	1
67332.22726561278	1	1	1	1
67345.7505086868	1	1	1	1
67359.27375176083	1	1	1	1
67372.79699483488	1	1	1	1
67386.3202379089	4	4	4	4
67399.84348098293	1	1	1	1
67413.36672405698	1	1	1	1
67426.889967131	1	1	1	1
67440.41321020504	1	1	1	1
67453.93645327908	1	1	1	1
67467.45969635311	4	4	4	4
67480.98293942715	1	1	1	1
67494.50618250117	1	1	1	1
67508.02942557521	1	1	1	1
67521.55266864924	1	1	1	1
67535.07591172328	1	1	1	1
67548.59915479731	4	4	4	4
67562.12239787134	1	1	1	1
67575.64564094537	1	1	1	1
67589.16888401941	1	1	1	1
67602.69212709344	1	1	1	1
67616.21537016747	1	1	1	1
67629.73861324151	4	4	4	4
67643.26185631554	1	1	1	1
67656.78509938958	1	1	1	1
67670.30834246361	1	1	1	1
67683.83158553764	1	1	1	1
67697.35482861167	1	1	1	1
67710.87807168571	4	4	4	4
67724.40131475974	1	1	1	1
67737.92455783377	1	1	1	1
67751.4478009078	1	1	1	1
67764.97104398184	1	1	1	1
67778.49428705587	1	1	1	1
67792.01753012992	4	4	4	4
67805.54077320395	1	1	1	1
67819.06401627797	1	1	1	1
67832.58725935202	1	1	1	1
67846.11050242605	1	1	1	1
67859.63374550008	1	1	1	1
67873.1569885741	4	4	4	4
67886.68023164815	1	1	1	1
67900.20347472218	1	1	1	1
67913.72671779622	1	1	1	1
67927.24996087023	1	1	1	1
67940.77320394428	1	1	1	1
67954.2964470183	4	4	4	4
67967.81969009235	1	1	1	1
67981.34293316638	1	1	1	1
67994.86617624041	1	1	1	1
68008.38941931445	1	1	1	1
68021.91266238848	1	1	1	1
68035.43590546252	4	4	4	4
68048.95914853654	1	1	1	1
68062.48239161058	1	1	1	1
68076.00563468461	1	1	1	1
68089.52887775865	1	1	1	1
68103.05212083268	1	1	1	1
68116.57536390671	4	4	4	4
68130.09860698074	1	1	1	1
68143.62185005478	1	1	1	1
68157.14509312881	1	1	1	1
68170.66833620286	1	1	1	1
68184.19157927689	1	1	1	1
68197.71482235091	4	4	4	4
68211.23806542496	1	1	1	1
68224.76130849899	1	1	1	1
68238.28455157302	1	1	1	1
68251.80779464704	1	1	1	1
68265.33103772109	1	1	1	1
68278.85428079512	4	4	4	4
68292.37752386916	1	1	1	1
68305.90076694317	1	1	1	1
68319.42401001722	1	1	1	1
68332.94725309125	1	1	1	1
68346.47049616529	1	1	1	1
68359.99373923932	4	4	4	4
68373.51698231335	1	1	1	1
68387.04022538739	1	1	1	1
68400.56346846142	1	1	1	1
68414.08671153545	1	1	1	1
68427.60995460948	1	1	1	1
68441.13319768352	4	4	4	4
68454.65644075755	1	1	1	1
68468.1796838316	1	1	1	1
68481.70292690562	1	1	1	1
68495.22616997965	1	1	1	1
68508.74941305368	1	1	1	1
68522.27265612772	4	4	4	4
68535.79589920175	1	1	1	1
68549.31914227578	1	1	1	1
68562.84238534982	1	1	1	1
68576.36562842385	1	1	1	1
68589.88887149788	1	1	1	1
68603.41211457193	4	4	4	4
68616.93535764595	1	1	1	1
68630.45860071998	1	1	1	1
68643.98184379403	1	1	1	1
68657.50508686806	1	1	1	1
68671.0283299421	1	1	1	1
68684.55157301611	4	4	4	4
68698.07481609016	1	1	1	1
68711.59805916419	1	1	1	1
68725.12130223823	1	1	1	1
68738.64454531226	1	1	1	1
68752.16778838629	1	1	1	1
68765.69103146032	4	4	4	4
68779.21427453436	1	1	1	1
68792.73751760839	1	1	1	1
68806.26076068242	1	1	1	1
