Relative Time (Process)	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube-m02	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube-m03	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube-m04
53619.09511934449	3	3	2	2
53629.355183469896	3	3	3	3
53639.61524759529	3	3	3	3
53649.875311720694	3	3	3	3
53660.1353758461	3	3	3	3
53670.3954399715	3	3	3	3
53680.655504096896	3	3	2	2
53690.9155682223	3	3	3	3
53701.1756323477	3	3	3	3
53711.4356964731	3	3	3	3
53721.6957605985	3	3	3	3
53731.955824723904	3	3	3	3
53742.21588884931	3	3	2	2
53752.4759529747	3	3	3	3
53762.736017100106	3	3	3	3
53772.99608122551	3	3	3	3
53783.25614535091	3	3	3	3
53793.51620947631	3	3	3	3
53803.77627360171	3	3	2	2
53814.03633772711	3	3	3	3
53824.296401852516	3	3	3	3
53834.55646597791	3	3	3	3
53844.816530103315	3	3	3	3
53855.07659422872	3	3	3	3
53865.336658354114	3	3	2	2
53875.59672247952	3	3	3	3
53885.85678660492	3	3	3	3
53896.11685073032	3	3	3	3
53906.37691485572	3	3	3	3
53916.63697898112	3	3	3	3
53926.897043106525	3	3	2	2
53937.15710723193	3	3	3	3
53947.41717135732	3	3	3	3
53957.67723548272	3	3	3	3
53967.937299608115	3	3	3	3
53978.19736373352	3	3	3	3
53988.45742785892	3	3	2	2
53998.717491984324	3	3	3	3
54008.97755610972	3	3	3	3
54019.23762023512	3	3	3	3
54029.497684360525	3	3	3	3
54039.75774848593	3	3	3	3
54050.017812611324	3	3	2	2
54060.27787673673	3	3	3	3
54070.53794086213	3	3	3	3
54080.79800498753	3	3	3	3
54091.05806911293	3	3	3	3
54101.31813323833	3	3	3	3
54111.578197363735	3	3	2	2
54121.83826148913	3	3	3	3
54132.098325614534	3	3	3	3
54142.35838973994	3	3	3	3
54152.61845386534	3	3	3	3
54162.878517990735	3	3	3	3
54173.13858211614	3	3	2	2
54183.39864624154	3	3	3	3
54193.658710366944	3	3	3	3
54203.91877449234	3	3	3	3
54214.17883861774	3	3	3	3
54224.438902743146	3	3	3	3
54234.69896686855	3	3	2	2
54244.959030993945	3	3	3	3
54255.21909511935	3	3	3	3
54265.47915924475	3	3	3	3
54275.73922337015	3	3	3	3
54285.99928749555	3	3	3	3
54296.25935162095	3	3	2	2
54306.519415746356	3	3	3	3
54316.779479871744	3	3	3	3
54327.03954399715	3	3	3	3
54337.29960812255	3	3	3	3
54347.559672247946	3	3	3	3
54357.81973637335	3	3	2	2
54368.07980049875	3	3	3	3
54378.33986462415	3	3	3	3
54388.59992874955	3	3	3	3
54398.85999287495	3	3	3	3
54409.12005700036	3	3	3	3
54419.38012112575	3	3	2	2
54429.640185251155	3	3	3	3
54439.90024937656	3	3	3	3
54450.16031350196	3	3	3	3
54460.42037762736	3	3	3	3
54470.68044175276	3	3	3	3
54480.94050587816	3	3	2	2
54491.200570003566	3	3	3	3
54501.46063412896	3	3	3	3
54511.720698254365	3	3	3	3
54521.98076237977	3	3	3	3
54532.24082650516	3	3	3	3
54542.50089063057	3	3	2	2
54552.76095475597	3	3	3	3
54563.02101888137	3	3	3	3
54573.28108300677	3	3	3	3
54583.54114713217	3	3	3	3
54593.801211257574	3	3	3	3
54604.06127538298	3	3	2	2
54614.32133950837	3	3	3	3
54624.581403633776	3	3	3	3
54634.84146775918	3	3	3	3
54645.101531884575	3	3	3	3
54655.36159600998	3	3	3	3
54665.62166013538	3	3	2	2
54675.88172426077	3	3	3	3
54686.14178838617	3	3	3	3
54696.401852511575	3	3	3	3
54706.66191663698	3	3	3	3
54716.921980762374	3	3	3	3
54727.18204488778	3	3	2	2
54737.44210901318	3	3	3	3
54747.702173138576	3	3	3	3
54757.96223726398	3	3	3	3
54768.22230138938	3	3	3	3
54778.482365514785	3	3	3	3
54788.74242964018	3	3	2	2
54799.00249376558	3	3	3	3
54809.26255789099	3	3	3	3
54819.52262201639	3	3	3	3
54829.782686141785	3	3	3	3
54840.04275026719	3	3	3	3
54850.30281439259	3	3	2	2
54860.562878517994	3	3	3	3
54870.82294264339	3	3	3	3
54881.08300676879	3	3	3	3
54891.343070894196	3	3	3	3
54901.60313501959	3	3	3	3
54911.863199144995	3	3	2	2
54922.1232632704	3	3	3	3
54932.3833273958	3	3	3	3
54942.6433915212	3	3	3	3
54952.9034556466	3	3	3	3
54963.163519772	3	3	3	3
54973.423583897405	3	3	2	2
54983.6836480228	3	3	3	3
54993.943712148204	3	3	3	3
55004.20377627361	3	3	3	3
55014.46384039901	3	3	3	3
55024.723904524406	3	3	3	3
55034.9839686498	3	3	2	2
55045.2440327752	3	3	3	3
55055.5040969006	3	3	3	3
55065.764161026	3	3	3	3
55076.02422515141	3	3	3	3
55086.2842892768	3	3	3	3
55096.544353402205	3	3	2	2
55106.80441752761	3	3	3	3
55117.06448165301	3	3	3	3
55127.32454577841	3	3	3	3
55137.58460990381	3	3	3	3
55147.84467402921	3	3	3	3
55158.10473815461	3	3	2	2
55168.36480228001	3	3	3	3
55178.624866405415	3	3	3	3
55188.88493053082	3	3	3	3
55199.14499465621	3	3	3	3
55209.40505878162	3	3	3	3
55219.66512290702	3	3	2	2
55229.92518703242	3	3	3	3
55240.18525115782	3	3	3	3
55250.44531528322	3	3	3	3
55260.705379408624	3	3	3	3
55270.96544353403	3	3	3	3
55281.22550765942	3	3	2	2
55291.485571784826	3	3	3	3
55301.74563591023	3	3	3	3
55312.005700035625	3	3	3	3
55322.26576416103	3	3	3	3
55332.52582828643	3	3	3	3
55342.78589241183	3	3	2	2
55353.04595653723	3	3	3	3
55363.30602066263	3	3	3	3
55373.566084788035	3	3	3	3
55383.82614891344	3	3	3	3
55394.08621303883	3	3	3	3
55404.34627716423	3	3	2	2
55414.606341289626	3	3	3	3
55424.86640541503	3	3	3	3
55435.12646954043	3	3	3	3
55445.386533665835	3	3	3	3
55455.64659779123	3	3	3	3
55465.90666191663	3	3	2	2
55476.166726042036	3	3	3	3
55486.42679016744	3	3	3	3
55496.686854292835	3	3	3	3
55506.94691841824	3	3	3	3
55517.20698254364	3	3	3	3
55527.467046669044	3	3	2	2
55537.72711079444	3	3	3	3
55547.98717491984	3	3	3	3
55558.247239045246	3	3	3	3
55568.50730317064	3	3	3	3
55578.767367296045	3	3	3	3
55589.02743142145	3	3	2	2
55599.28749554685	3	3	3	3
55609.547559672246	3	3	3	3
55619.80762379765	3	3	3	3
55630.06768792305	3	3	3	3
55640.327752048455	3	3	3	3
55650.58781617385	3	3	2	2
55660.847880299254	3	3	3	3
55671.10794442466	3	3	3	3
55681.36800855006	3	3	3	3
55691.628072675456	3	3	3	3
55701.88813680086	3	3	3	3
55712.14820092626	3	3	2	2
55722.40826505166	3	3	3	3
55732.66832917706	3	3	3	3
55742.92839330246	3	3	3	3
55753.18845742785	3	3	3	3
55763.448521553255	3	3	3	3
55773.70858567866	3	3	2	2
55783.96864980406	3	3	3	3
55794.22871392946	3	3	3	3
55804.48877805486	3	3	3	3
55814.74884218026	3	3	3	3
55825.00890630566	3	3	3	3
55835.26897043106	3	3	2	2
55845.529034556464	3	3	3	3
55855.78909868187	3	3	3	3
55866.04916280726	3	3	3	3
55876.309226932666	3	3	3	3
55886.56929105807	3	3	3	3
55896.82935518347	3	3	2	2
55907.08941930887	3	3	3	3
55917.34948343427	3	3	3	3
55927.609547559674	3	3	3	3
55937.86961168508	3	3	3	3
55948.12967581047	3	3	3	3
55958.389739935876	3	3	2	2
55968.64980406128	3	3	3	3
55978.909868186674	3	3	3	3
55989.16993231208	3	3	3	3
55999.42999643748	3	3	3	3
56009.69006056288	3	3	3	3
56019.95012468828	3	3	2	2
56030.21018881368	3	3	3	3
56040.470252939085	3	3	3	3
56050.73031706449	3	3	3	3
56060.990381189884	3	3	3	3
56071.25044531529	3	3	3	3
56081.51050944069	3	3	2	2
56091.770573566086	3	3	3	3
56102.03063769149	3	3	3	3
56112.290701816884	3	3	3	3
56122.55076594228	3	3	3	3
56132.81083006768	3	3	3	3
56143.070894193086	3	3	2	2
56153.33095831849	3	3	3	3
56163.591022443885	3	3	3	3
56173.85108656929	3	3	3	3
56184.11115069469	3	3	3	3
56194.37121482009	3	3	3	3
56204.63127894549	3	3	2	2
56214.89134307089	3	3	3	3
56225.151407196296	3	3	3	3
56235.41147132169	3	3	3	3
56245.671535447094	3	3	3	3
56255.9315995725	3	3	3	3
56266.1916636979	3	3	2	2
56276.451727823296	3	3	3	3
56286.7117919487	3	3	3	3
56296.9718560741	3	3	3	3
56307.231920199505	3	3	3	3
56317.4919843249	3	3	3	3
56327.752048450304	3	3	2	2
56338.01211257571	3	3	3	3
56348.2721767011	3	3	3	3
56358.532240826506	3	3	3	3
56368.79230495191	3	3	3	3
56379.05236907731	3	3	3	3
56389.31243320271	3	3	2	2
56399.57249732811	3	3	3	3
56409.83256145351	3	3	3	3
56420.092625578916	3	3	3	3
56430.35268970431	3	3	3	3
56440.612753829715	3	3	3	3
56450.87281795512	3	3	2	2
56461.13288208052	3	3	3	3
56471.39294620591	3	3	3	3
56481.65301033131	3	3	3	3
56491.91307445671	3	3	3	3
56502.17313858211	3	3	3	3
56512.433202707514	3	3	2	2
56522.69326683292	3	3	3	3
56532.95333095831	3	3	3	3
56543.213395083716	3	3	3	3
56553.47345920912	3	3	3	3
56563.73352333452	3	3	3	3
56573.99358745992	3	3	2	2
56584.25365158532	3	3	3	3
56594.513715710724	3	3	3	3
56604.77377983612	3	3	3	3
56615.03384396152	3	3	3	3
56625.293908086926	3	3	3	3
56635.55397221233	3	3	2	2
56645.814036337724	3	3	3	3
56656.07410046313	3	3	3	3
56666.33416458853	3	3	3	3
56676.59422871393	3	3	3	3
56686.85429283933	3	3	3	3
56697.11435696473	3	3	2	2
56707.374421090135	3	3	3	3
56717.63448521554	3	3	3	3
56727.894549340934	3	3	3	3
56738.15461346634	3	3	3	3
56748.41467759174	3	3	3	3
56758.674741717135	3	3	2	2
56768.93480584254	3	3	3	3
56779.19486996794	3	3	3	3
56789.454934093344	3	3	3	3
56799.71499821874	3	3	3	3
56809.97506234414	3	3	3	3
56820.235126469546	3	3	2	2
56830.495190594935	3	3	3	3
56840.75525472034	3	3	3	3
56851.01531884574	3	3	3	3
56861.27538297114	3	3	3	3
56871.53544709654	3	3	3	3
56881.79551122194	3	3	2	2
56892.055575347345	3	3	3	3
56902.31563947274	3	3	3	3
56912.575703598144	3	3	3	3
56922.83576772355	3	3	3	3
56933.09583184895	3	3	3	3
56943.355895974346	3	3	2	2
56953.61596009975	3	3	3	3
56963.87602422515	3	3	3	3
56974.136088350555	3	3	3	3
56984.39615247595	3	3	3	3
56994.656216601354	3	3	3	3
57004.91628072676	3	3	2	2
57015.17634485215	3	3	3	3
57025.436408977555	3	3	3	3
57035.69647310296	3	3	3	3
57045.95653722836	3	3	3	3
57056.21660135376	3	3	3	3
57066.47666547916	3	3	2	2
57076.73672960456	3	3	3	3
57086.996793729966	3	3	3	3
57097.25685785536	3	3	3	3
57107.516921980765	3	3	3	3
57117.77698610617	3	3	3	3
57128.03705023157	3	3	2	2
57138.29711435697	3	3	3	3
57148.55717848237	3	3	3	3
57158.81724260777	3	3	3	3
57169.07730673317	3	3	3	3
57179.33737085857	3	3	3	3
57189.59743498397	3	3	2	2
57199.85749910936	3	3	3	3
57210.117563234766	3	3	3	3
57220.37762736017	3	3	3	3
57230.63769148557	3	3	3	3
57240.89775561097	3	3	3	3
57251.15781973637	3	3	2	2
57261.41788386177	3	3	3	3
57271.67794798717	3	3	3	3
57281.93801211257	3	3	3	3
57292.198076237975	3	3	3	3
57302.45814036338	3	3	3	3
57312.718204488774	3	3	2	2
57322.97826861418	3	3	3	3
57333.23833273958	3	3	3	3
57343.49839686498	3	3	3	3
57353.75846099038	3	3	3	3
57364.01852511578	3	3	3	3
57374.278589241185	3	3	2	2
57384.53865336658	3	3	3	3
57394.79871749198	3	3	3	3
57405.05878161739	3	3	3	3
57415.31884574279	3	3	3	3
57425.578909868185	3	3	3	3
57435.83897399359	3	3	2	2
57446.09903811899	3	3	3	3
57456.359102244394	3	3	3	3
57466.61916636979	3	3	3	3
57476.87923049519	3	3	3	3
57487.139294620596	3	3	3	3
57497.399358746	3	3	2	2
57507.659422871395	3	3	3	3
57517.9194869968	3	3	3	3
57528.1795511222	3	3	3	3
57538.4396152476	3	3	3	3
57548.69967937299	3	3	3	3
57558.959743498395	3	3	2	2
57569.21980762379	3	3	3	3
57579.479871749194	3	3	3	3
57589.7399358746	3	3	3	3
57600.0	3	3	3	3
57610.260064125396	3	3	3	3
57620.5201282508	3	3	2	2
57630.7801923762	3	3	3	3
57641.0402565016	3	3	3	3
57651.300320627	3	3	3	3
57661.5603847524	3	3	3	3
57671.82044887781	3	3	3	3
57682.0805130032	3	3	2	2
57692.340577128605	3	3	3	3
57702.60064125401	3	3	3	3
57712.86070537941	3	3	3	3
57723.12076950481	3	3	3	3
57733.38083363021	3	3	3	3
57743.64089775561	3	3	2	2
57753.900961881016	3	3	3	3
57764.16102600641	3	3	3	3
57774.421090131815	3	3	3	3
57784.68115425722	3	3	3	3
57794.94121838261	3	3	3	3
57805.20128250802	3	3	2	2
57815.46134663342	3	3	3	3
57825.72141075882	3	3	3	3
57835.98147488422	3	3	3	3
57846.24153900962	3	3	3	3
57856.501603135024	3	3	3	3
57866.76166726043	3	3	2	2
57877.02173138582	3	3	3	3
57887.281795511226	3	3	3	3
57897.54185963663	3	3	3	3
57907.80192376202	3	3	3	3
57918.06198788742	3	3	3	3
57928.32205201282	3	3	2	2
57938.58211613822	3	3	3	3
57948.84218026362	3	3	3	3
57959.102244389025	3	3	3	3
57969.36230851443	3	3	3	3
57979.622372639824	3	3	3	3
57989.88243676523	3	3	2	2
58000.14250089063	3	3	3	3
58010.40256501603	3	3	3	3
58020.66262914143	3	3	3	3
58030.92269326683	3	3	3	3
58041.182757392235	3	3	3	3
58051.44282151763	3	3	2	2
58061.70288564303	3	3	3	3
58071.96294976844	3	3	3	3
58082.22301389384	3	3	3	3
58092.483078019235	3	3	3	3
58102.74314214464	3	3	3	3
58113.00320627004	3	3	2	2
58123.263270395444	3	3	3	3
58133.52333452084	3	3	3	3
58143.78339864624	3	3	3	3
58154.043462771646	3	3	3	3
58164.30352689705	3	3	3	3
58174.563591022445	3	3	2	2
58184.82365514785	3	3	3	3
58195.08371927325	3	3	3	3
58205.343783398646	3	3	3	3
58215.60384752405	3	3	3	3
58225.86391164945	3	3	3	3
58236.123975774855	3	3	2	2
58246.38403990025	3	3	3	3
58256.644104025654	3	3	3	3
58266.90416815105	3	3	3	3
58277.164232276446	3	3	3	3
58287.42429640185	3	3	3	3
58297.68436052725	3	3	2	2
58307.94442465265	3	3	3	3
58318.20448877805	3	3	3	3
58328.46455290345	3	3	3	3
58338.724617028856	3	3	3	3
58348.98468115425	3	3	3	3
58359.244745279655	3	3	2	2
58369.50480940506	3	3	3	3
58379.76487353046	3	3	3	3
58390.02493765586	3	3	3	3
58400.28500178126	3	3	3	3
58410.54506590666	3	3	3	3
58420.805130032066	3	3	2	2
58431.06519415746	3	3	3	3
58441.325258282865	3	3	3	3
58451.58532240827	3	3	3	3
58461.84538653366	3	3	3	3
58472.105450659066	3	3	3	3
58482.36551478447	3	3	2	2
58492.62557890987	3	3	3	3
58502.88564303527	3	3	3	3
58513.14570716067	3	3	3	3
58523.405771286074	3	3	3	3
58533.66583541148	3	3	3	3
58543.92589953687	3	3	2	2
58554.185963662276	3	3	3	3
58564.44602778768	3	3	3	3
58574.70609191308	3	3	3	3
58584.96615603848	3	3	3	3
58595.22622016388	3	3	3	3
58605.48628428928	3	3	2	2
58615.74634841468	3	3	3	3
58626.006412540075	3	3	3	3
58636.26647666548	3	3	3	3
58646.526540790874	3	3	3	3
58656.78660491628	3	3	3	3
58667.04666904168	3	3	2	2
58677.30673316708	3	3	3	3
58687.56679729248	3	3	3	3
58697.82686141788	3	3	3	3
58708.086925543284	3	3	3	3
58718.34698966868	3	3	3	3
58728.60705379408	3	3	2	2
58738.867117919486	3	3	3	3
58749.12718204489	3	3	3	3
58759.387246170285	3	3	3	3
58769.64731029569	3	3	3	3
58779.90737442109	3	3	3	3
58790.167438546494	3	3	2	2
58800.42750267189	3	3	3	3
58810.68756679729	3	3	3	3
58820.947630922696	3	3	3	3
58831.20769504809	3	3	3	3
58841.467759173494	3	3	3	3
58851.7278232989	3	3	2	2
58861.9878874243	3	3	3	3
58872.247951549696	3	3	3	3
58882.5080156751	3	3	3	3
58892.7680798005	3	3	3	3
58903.028143925905	3	3	3	3
58913.2882080513	3	3	2	2
58923.548272176704	3	3	3	3
58933.80833630211	3	3	3	3
58944.06840042751	3	3	3	3
58954.328464552906	3	3	3	3
58964.58852867831	3	3	3	3
58974.8485928037	3	3	2	2
58985.1086569291	3	3	3	3
58995.3687210545	3	3	3	3
59005.628785179906	3	3	3	3
59015.8888493053	3	3	3	3
59026.148913430705	3	3	3	3
59036.40897755611	3	3	2	2
59046.66904168151	3	3	3	3
59056.92910580691	3	3	3	3
59067.18916993231	3	3	3	3
59077.44923405771	3	3	3	3
59087.70929818311	3	3	3	3
59097.96936230851	3	3	2	2
59108.229426433914	3	3	3	3
59118.48949055932	3	3	3	3
59128.74955468471	3	3	3	3
59139.009618810116	3	3	3	3
59149.26968293552	3	3	3	3
59159.52974706092	3	3	2	2
59169.78981118632	3	3	3	3
59180.04987531172	3	3	3	3
59190.309939437124	3	3	3	3
59200.57000356253	3	3	3	3
59210.83006768792	3	3	3	3
59221.090131813326	3	3	2	2
59231.35019593873	3	3	3	3
59241.610260064124	3	3	3	3
59251.87032418953	3	3	3	3
59262.13038831493	3	3	3	3
59272.39045244033	3	3	3	3
59282.65051656573	3	3	2	2
59292.91058069113	3	3	3	3
59303.170644816535	3	3	3	3
59313.43070894194	3	3	3	3
59323.690773067334	3	3	3	3
59333.95083719273	3	3	3	3
59344.210901318125	3	3	2	2
59354.47096544353	3	3	3	3
59364.73102956893	3	3	3	3
59374.991093694334	3	3	3	3
59385.25115781973	3	3	3	3
59395.51122194513	3	3	3	3
59405.771286070536	3	3	2	2
59416.03135019594	3	3	3	3
59426.291414321335	3	3	3	3
59436.55147844674	3	3	3	3
59446.81154257214	3	3	3	3
59457.071606697544	3	3	3	3
59467.33167082294	3	3	2	2
59477.59173494834	3	3	3	3
59487.851799073745	3	3	3	3
59498.11186319914	3	3	3	3
59508.371927324544	3	3	3	3
59518.63199144995	3	3	3	3
59528.89205557535	3	3	2	2
59539.152119700746	3	3	3	3
59549.41218382615	3	3	3	3
59559.67224795155	3	3	3	3
59569.932312076955	3	3	3	3
59580.19237620235	3	3	3	3
59590.452440327754	3	3	2	2
59600.71250445316	3	3	3	3
59610.97256857856	3	3	3	3
59621.232632703955	3	3	3	3
59631.49269682936	3	3	3	3
59641.75276095476	3	3	3	3
59652.01282508016	3	3	2	2
59662.27288920556	3	3	3	3
59672.53295333096	3	3	3	3
59682.793017456366	3	3	3	3
59693.053081581755	3	3	3	3
59703.31314570716	3	3	3	3
59713.57320983256	3	3	2	2
59723.83327395796	3	3	3	3
59734.09333808336	3	3	3	3
59744.35340220876	3	3	3	3
59754.61346633416	3	3	3	3
59764.87353045956	3	3	3	3
59775.133594584964	3	3	2	2
59785.39365871037	3	3	3	3
59795.65372283576	3	3	3	3
59805.913786961166	3	3	3	3
59816.17385108657	3	3	3	3
59826.43391521197	3	3	3	3
59836.69397933737	3	3	2	2
59846.95404346277	3	3	3	3
59857.214107588174	3	3	3	3
59867.47417171358	3	3	3	3
59877.73423583897	3	3	3	3
59887.994299964375	3	3	3	3
59898.25436408978	3	3	2	2
59908.514428215174	3	3	3	3
59918.77449234058	3	3	3	3
59929.03455646598	3	3	3	3
59939.29462059138	3	3	3	3
59949.55468471678	3	3	3	3
59959.81474884218	3	3	2	2
59970.074812967585	3	3	3	3
59980.33487709299	3	3	3	3
59990.59494121838	3	3	3	3
60000.85500534379	3	3	3	3
60011.11506946919	3	3	3	3
60021.37513359459	3	3	2	2
60031.63519771999	3	3	3	3
60041.89526184539	3	3	3	3
60052.15532597078	3	3	3	3
60062.41539009618	3	3	3	3
60072.675454221586	3	3	3	3
60082.93551834699	3	3	2	2
60093.195582472385	3	3	3	3
60103.45564659779	3	3	3	3
60113.71571072319	3	3	3	3
60123.97577484859	3	3	3	3
60134.23583897399	3	3	3	3
60144.49590309939	3	3	2	2
60154.755967224795	3	3	3	3
60165.01603135019	3	3	3	3
60175.276095475594	3	3	3	3
60185.536159601	3	3	3	3
60195.7962237264	3	3	3	3
60206.056287851796	3	3	2	2
60216.3163519772	3	3	3	3
60226.5764161026	3	3	3	3
60236.836480228005	3	3	3	3
60247.0965443534	3	3	3	3
60257.3566084788	3	3	3	3
60267.61667260421	3	3	2	2
60277.8767367296	3	3	3	3
60288.136800855005	3	3	3	3
60298.39686498041	3	3	3	3
60308.65692910581	3	3	3	3
60318.91699323121	3	3	3	3
60329.17705735661	3	3	2	2
60339.43712148201	3	3	3	3
60349.697185607416	3	3	3	3
60359.95724973281	3	3	3	3
60370.217313858215	3	3	3	3
60380.47737798362	3	3	3	3
60390.73744210902	3	3	2	2
60400.99750623442	3	3	3	3
60411.25757035981	3	3	3	3
60421.51763448521	3	3	3	3
60431.77769861061	3	3	3	3
60442.037762736014	3	3	3	3
60452.29782686142	3	3	2	2
60462.55789098681	3	3	3	3
60472.817955112216	3	3	3	3
60483.07801923762	3	3	3	3
60493.33808336302	3	3	3	3
60503.59814748842	3	3	3	3
60513.85821161382	3	3	2	2
60524.11827573922	3	3	3	3
60534.37833986462	3	3	3	3
60544.63840399002	3	3	3	3
60554.898468115425	3	3	3	3
60565.15853224083	3	3	3	3
60575.418596366224	3	3	2	2
60585.67866049163	3	3	3	3
60595.93872461703	3	3	3	3
60606.19878874243	3	3	3	3
60616.45885286783	3	3	3	3
60626.71891699323	3	3	3	3
60636.978981118635	3	3	2	2
60647.23904524404	3	3	3	3
60657.49910936943	3	3	3	3
60667.75917349484	3	3	3	3
60678.01923762024	3	3	3	3
60688.279301745635	3	3	3	3
60698.53936587104	3	3	2	2
60708.79942999644	3	3	3	3
60719.059494121844	3	3	3	3
60729.31955824724	3	3	3	3
60739.57962237264	3	3	3	3
60749.839686498046	3	3	3	3
60760.09975062345	3	3	2	2
60770.35981474884	3	3	3	3
60780.61987887424	3	3	3	3
60790.879942999636	3	3	3	3
60801.14000712504	3	3	3	3
60811.40007125044	3	3	3	3
60821.660135375845	3	3	2	2
60831.92019950124	3	3	3	3
60842.180263626644	3	3	3	3
60852.44032775205	3	3	3	3
60862.70039187745	3	3	3	3
60872.960456002846	3	3	3	3
60883.22052012825	3	3	2	2
60893.48058425365	3	3	3	3
60903.740648379055	3	3	3	3
60914.00071250445	3	3	3	3
60924.26077662985	3	3	3	3
60934.520840755256	3	3	3	3
60944.78090488065	3	3	2	2
60955.040969006055	3	3	3	3
60965.30103313146	3	3	3	3
60975.56109725686	3	3	3	3
60985.82116138226	3	3	3	3
60996.08122550766	3	3	3	3
61006.34128963306	3	3	2	2
61016.601353758466	3	3	3	3
61026.86141788386	3	3	3	3
61037.121482009265	3	3	3	3
61047.38154613467	3	3	3	3
61057.64161026007	3	3	3	3
61067.901674385466	3	3	2	2
61078.16173851087	3	3	3	3
61088.42180263627	3	3	3	3
61098.68186676167	3	3	3	3
61108.94193088707	3	3	3	3
61119.201995012474	3	3	3	3
61129.46205913786	3	3	2	2
61139.722123263266	3	3	3	3
61149.98218738867	3	3	3	3
61160.24225151407	3	3	3	3
61170.50231563947	3	3	3	3
61180.76237976487	3	3	3	3
61191.02244389027	3	3	2	2
61201.28250801567	3	3	3	3
61211.54257214107	3	3	3	3
61221.802636266475	3	3	3	3
61232.06270039188	3	3	3	3
61242.322764517274	3	3	3	3
61252.58282864268	3	3	2	2
61262.84289276808	3	3	3	3
61273.10295689348	3	3	3	3
61283.36302101888	3	3	3	3
61293.62308514428	3	3	3	3
61303.883149269685	3	3	3	3
61314.14321339509	3	3	2	2
61324.40327752048	3	3	3	3
61334.663341645886	3	3	3	3
61344.92340577129	3	3	3	3
61355.183469896685	3	3	3	3
61365.44353402209	3	3	3	3
61375.70359814749	3	3	2	2
61385.963662272894	3	3	3	3
61396.22372639829	3	3	3	3
61406.48379052369	3	3	3	3
61416.743854649096	3	3	3	3
61427.0039187745	3	3	3	3
61437.263982899894	3	3	2	2
61447.5240470253	3	3	3	3
61457.7841111507	3	3	3	3
61468.044175276096	3	3	3	3
61478.3042394015	3	3	3	3
61488.564303526895	3	3	3	3
61498.82436765229	3	3	2	2
61509.084431777694	3	3	3	3
61519.3444959031	3	3	3	3
61529.6045600285	3	3	3	3
61539.864624153895	3	3	3	3
61550.1246882793	3	3	3	3
61560.3847524047	3	3	2	2
61570.644816530104	3	3	3	3
61580.9048806555	3	3	3	3
61591.1649447809	3	3	3	3
61601.425008906306	3	3	3	3
61611.6850730317	3	3	3	3
61621.945137157105	3	3	2	2
61632.20520128251	3	3	3	3
61642.46526540791	3	3	3	3
61652.72532953331	3	3	3	3
61662.98539365871	3	3	3	3
61673.24545778411	3	3	3	3
61683.505521909516	3	3	2	2
61693.76558603491	3	3	3	3
61704.025650160314	3	3	3	3
61714.28571428572	3	3	3	3
61724.54577841111	3	3	3	3
61734.805842536516	3	3	3	3
61745.06590666192	3	3	2	2
