Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m04
59331.55671108222	1	1	1	1
59345.596360090996	4	4	4	4
59359.63600909977	1	1	1	1
59373.67565810854	1	1	1	1
59387.71530711732	1	1	1	1
59401.7549561261	1	1	1	1
59415.79460513487	1	1	1	1
59429.83425414364	4	4	4	4
59443.873903152424	1	1	1	1
59457.9135521612	1	1	1	1
59471.95320116997	1	1	1	1
59485.99285017874	1	1	1	1
59500.03249918752	1	1	1	1
59514.0721481963	4	4	4	4
59528.11179720507	1	1	1	1
59542.151446213844	1	1	1	1
59556.19109522262	1	1	1	1
59570.23074423139	1	1	1	1
59584.27039324017	1	1	1	1
59598.310042248944	4	4	4	4
59612.34969125772	1	1	1	1
59626.38934026649	1	1	1	1
59640.428989275264	1	1	1	1
59654.468638284045	1	1	1	1
59668.50828729282	1	1	1	1
59682.54793630159	4	4	4	4
59696.587585310364	1	1	1	1
59710.627234319145	1	1	1	1
59724.66688332792	1	1	1	1
59738.70653233669	1	1	1	1
59752.746181345465	1	1	1	1
59766.78583035424	4	4	4	4
59780.82547936302	1	1	1	1
59794.86512837179	1	1	1	1
59808.904777380565	1	1	1	1
59822.94442638934	1	1	1	1
59836.98407539811	1	1	1	1
59851.02372440689	4	4	4	4
59865.063373415665	1	1	1	1
59879.10302242444	1	1	1	1
59893.14267143321	1	1	1	1
59907.182320441985	1	1	1	1
59921.221969450766	1	1	1	1
59935.26161845954	4	4	4	4
59949.30126746831	1	1	1	1
59963.340916477086	1	1	1	1
59977.38056548586	1	1	1	1
59991.42021449464	1	1	1	1
60005.45986350341	1	1	1	1
60019.499512512186	4	4	4	4
60033.53916152096	1	1	1	1
60047.57881052974	1	1	1	1
60061.61845953851	1	1	1	1
60075.658108547286	1	1	1	1
60089.69775755606	1	1	1	1
60103.73740656483	4	4	4	4
60117.77705557361	1	1	1	1
60131.81670458239	1	1	1	1
60145.85635359116	1	1	1	1
60159.89600259993	1	1	1	1
60173.93565160871	1	1	1	1
60187.97530061749	4	4	4	4
60202.01494962626	1	1	1	1
60216.05459863503	1	1	1	1
60230.09424764381	1	1	1	1
60244.13389665258	1	1	1	1
60258.17354566136	1	1	1	1
60272.213194670134	4	4	4	4
60286.25284367891	1	1	1	1
60300.29249268768	1	1	1	1
60314.33214169646	1	1	1	1
60328.371790705234	1	1	1	1
60342.41143971401	1	1	1	1
60356.45108872278	4	4	4	4
60370.490737731554	1	1	1	1
60384.530386740335	1	1	1	1
60398.57003574911	1	1	1	1
60412.60968475788	1	1	1	1
60426.649333766654	1	1	1	1
60440.68898277543	4	4	4	4
60454.72863178421	1	1	1	1
60468.76828079298	1	1	1	1
60482.807929801755	1	1	1	1
60496.84757881053	1	1	1	1
60510.8872278193	1	1	1	1
60524.92687682808	4	4	4	4
60538.966525836855	1	1	1	1
60553.00617484563	1	1	1	1
60567.0458238544	1	1	1	1
60581.08547286318	1	1	1	1
60595.125121871955	1	1	1	1
60609.16477088073	4	4	4	4
60623.2044198895	1	1	1	1
60637.244068898275	1	1	1	1
60651.283717907056	1	1	1	1
60665.32336691583	1	1	1	1
60679.3630159246	1	1	1	1
60693.402664933375	4	4	4	4
60707.44231394215	1	1	1	1
60721.48196295093	1	1	1	1
60735.5216119597	1	1	1	1
60749.561260968476	1	1	1	1
60763.60090997725	1	1	1	1
60777.64055898602	4	4	4	4
60791.6802079948	1	1	1	1
60805.719857003576	1	1	1	1
60819.75950601235	1	1	1	1
60833.79915502112	1	1	1	1
60847.838804029896	1	1	1	1
60861.87845303868	4	4	4	4
60875.91810204745	1	1	1	1
60889.95775105622	1	1	1	1
60903.997400064996	1	1	1	1
60918.03704907378	1	1	1	1
60932.07669808255	1	1	1	1
60946.11634709132	4	4	4	4
60960.1559961001	1	1	1	1
60974.19564510887	1	1	1	1
60988.23529411765	1	1	1	1
61002.274943126424	1	1	1	1
61016.3145921352	1	1	1	1
61030.35424114397	4	4	4	4
61044.39389015274	1	1	1	1
61058.433539161524	1	1	1	1
61072.4731881703	1	1	1	1
61086.51283717907	1	1	1	1
61100.552486187844	1	1	1	1
61114.59213519662	4	4	4	4
61128.6317842054	1	1	1	1
61142.67143321417	1	1	1	1
61156.711082222944	1	1	1	1
61170.75073123172	1	1	1	1
61184.7903802405	1	1	1	1
61198.83002924927	4	4	4	4
61212.869678258045	1	1	1	1
61226.90932726682	1	1	1	1
61240.94897627559	1	1	1	1
61254.98862528437	1	1	1	1
61269.028274293145	1	1	1	1
61283.06792330192	4	4	4	4
61297.10757231069	1	1	1	1
61311.147221319465	1	1	1	1
61325.186870328245	1	1	1	1
61339.22651933702	1	1	1	1
61353.26616834579	1	1	1	1
61367.305817354565	4	4	4	4
61381.34546636334	1	1	1	1
61395.38511537212	1	1	1	1
61409.42476438089	1	1	1	1
61423.464413389665	1	1	1	1
61437.50406239844	1	1	1	1
61451.54371140722	4	4	4	4
61465.58336041599	1	1	1	1
61479.623009424766	1	1	1	1
61493.66265843354	1	1	1	1
61507.70230744231	1	1	1	1
61521.74195645109	1	1	1	1
61535.781605459866	4	4	4	4
61549.82125446864	1	1	1	1
61563.86090347741	1	1	1	1
61577.900552486186	1	1	1	1
61591.94020149497	1	1	1	1
61605.97985050374	1	1	1	1
61620.01949951251	4	4	4	4
61634.059148521286	1	1	1	1
61648.09879753006	1	1	1	1
61662.13844653884	1	1	1	1
61676.17809554761	1	1	1	1
61690.21774455639	1	1	1	1
61704.25739356516	4	4	4	4
61718.29704257393	1	1	1	1
61732.336691582714	1	1	1	1
61746.37634059149	1	1	1	1
61760.41598960026	1	1	1	1
61774.45563860903	1	1	1	1
61788.495287617814	4	4	4	4
61802.53493662659	1	1	1	1
61816.57458563536	1	1	1	1
61830.614234644134	1	1	1	1
61844.65388365291	1	1	1	1
61858.69353266169	1	1	1	1
61872.73318167046	4	4	4	4
61886.772830679234	1	1	1	1
61900.81247968801	1	1	1	1
61914.85212869678	1	1	1	1
61928.89177770556	1	1	1	1
61942.931426714335	1	1	1	1
61956.97107572311	4	4	4	4
61971.01072473188	1	1	1	1
61985.050373740654	1	1	1	1
61999.090022749435	1	1	1	1
62013.12967175821	1	1	1	1
62027.16932076698	1	1	1	1
62041.208969775755	4	4	4	4
62055.248618784535	1	1	1	1
62069.28826779331	1	1	1	1
62083.32791680208	1	1	1	1
62097.367565810855	1	1	1	1
62111.40721481963	1	1	1	1
62125.44686382841	4	4	4	4
62139.48651283718	1	1	1	1
62153.526161845955	1	1	1	1
62167.56581085473	1	1	1	1
62181.6054598635	1	1	1	1
62195.64510887228	1	1	1	1
62209.684757881056	4	4	4	4
62223.72440688983	1	1	1	1
62237.7640558986	1	1	1	1
62251.803704907376	1	1	1	1
62265.843353916156	1	1	1	1
62279.88300292493	1	1	1	1
62293.9226519337	4	4	4	4
62307.962300942476	1	1	1	1
62322.00194995126	1	1	1	1
62336.04159896003	1	1	1	1
62350.0812479688	1	1	1	1
62364.120896977576	1	1	1	1
62378.16054598635	4	4	4	4
62392.20019499513	1	1	1	1
62406.2398440039	1	1	1	1
62420.27949301268	1	1	1	1
62434.31914202145	1	1	1	1
62448.35879103022	1	1	1	1
62462.398440039	4	4	4	4
62476.43808904778	1	1	1	1
62490.47773805655	1	1	1	1
62504.51738706532	1	1	1	1
62518.5570360741	1	1	1	1
62532.59668508288	1	1	1	1
62546.63633409165	4	4	4	4
62560.675983100424	1	1	1	1
62574.7156321092	1	1	1	1
62588.75528111797	1	1	1	1
62602.79493012675	1	1	1	1
62616.834579135524	1	1	1	1
62630.8742281443	4	4	4	4
62644.91387715307	1	1	1	1
62658.95352616185	1	1	1	1
62672.993175170624	1	1	1	1
62687.0328241794	1	1	1	1
62701.07247318817	1	1	1	1
62715.112122196944	4	4	4	4
62729.151771205725	1	1	1	1
62743.1914202145	1	1	1	1
62757.23106922327	1	1	1	1
62771.270718232045	1	1	1	1
62785.31036724082	1	1	1	1
62799.3500162496	4	4	4	4
62813.38966525837	1	1	1	1
62827.429314267145	1	1	1	1
62841.46896327592	1	1	1	1
62855.50861228469	1	1	1	1
62869.54826129347	1	1	1	1
62883.587910302245	4	4	4	4
62897.62755931102	1	1	1	1
62911.66720831979	1	1	1	1
62925.70685732857	1	1	1	1
62939.746506337346	1	1	1	1
62953.78615534612	1	1	1	1
62967.82580435489	4	4	4	4
62981.865453363665	1	1	1	1
62995.905102372446	1	1	1	1
63009.94475138122	1	1	1	1
63023.98440038999	1	1	1	1
63038.024049398766	1	1	1	1
63052.06369840754	4	4	4	4
63066.10334741632	1	1	1	1
63080.14299642509	1	1	1	1
63094.182645433866	1	1	1	1
63108.22229444264	1	1	1	1
63122.26194345141	1	1	1	1
63136.30159246019	4	4	4	4
63150.34124146897	1	1	1	1
63164.38089047774	1	1	1	1
63178.42053948651	1	1	1	1
63192.460188495286	1	1	1	1
63206.49983750407	1	1	1	1
63220.53948651284	4	4	4	4
63234.57913552161	1	1	1	1
63248.61878453039	1	1	1	1
63262.65843353917	1	1	1	1
63276.69808254794	1	1	1	1
63290.737731556714	1	1	1	1
63304.77738056549	4	4	4	4
63318.81702957426	1	1	1	1
63332.85667858304	1	1	1	1
63346.896327591814	1	1	1	1
63360.93597660059	1	1	1	1
63374.97562560936	1	1	1	1
63389.015274618134	4	4	4	4
63403.054923626914	1	1	1	1
63417.09457263569	1	1	1	1
63431.13422164446	1	1	1	1
63445.173870653234	1	1	1	1
63459.21351966201	1	1	1	1
63473.25316867079	4	4	4	4
63487.29281767956	1	1	1	1
63501.332466688335	1	1	1	1
63515.37211569711	1	1	1	1
63529.41176470589	1	1	1	1
63543.45141371466	1	1	1	1
63557.491062723435	4	4	4	4
63571.53071173221	1	1	1	1
63585.57036074098	1	1	1	1
63599.61000974976	1	1	1	1
63613.649658758535	1	1	1	1
63627.68930776731	1	1	1	1
63641.72895677608	4	4	4	4
63655.76860578485	1	1	1	1
63669.808254793636	1	1	1	1
63683.84790380241	1	1	1	1
63697.88755281118	1	1	1	1
63711.927201819955	1	1	1	1
63725.96685082872	4	4	4	4
63740.00649983751	1	1	1	1
63754.04614884628	1	1	1	1
63768.085797855056	1	1	1	1
63782.12544686383	1	1	1	1
63796.16509587261	1	1	1	1
63810.20474488138	4	4	4	4
63824.244393890156	1	1	1	1
63838.28404289893	1	1	1	1
63852.323691907695	1	1	1	1
63866.36334091648	1	1	1	1
63880.40298992526	1	1	1	1
63894.44263893403	4	4	4	4
63908.4822879428	1	1	1	1
63922.52193695157	1	1	1	1
63936.56158596036	1	1	1	1
63950.60123496913	1	1	1	1
63964.6408839779	1	1	1	1
63978.68053298668	4	4	4	4
63992.72018199544	1	1	1	1
64006.75983100423	1	1	1	1
64020.799480013	1	1	1	1
64034.83912902178	1	1	1	1
64048.87877803054	1	1	1	1
64062.918427039316	4	4	4	4
64076.958076048104	1	1	1	1
64090.99772505688	1	1	1	1
64105.03737406565	1	1	1	1
64119.07702307442	1	1	1	1
64133.116672083204	1	1	1	1
64147.15632109198	4	4	4	4
64161.19597010075	1	1	1	1
64175.235619109524	1	1	1	1
64189.27526811829	1	1	1	1
64203.31491712708	1	1	1	1
64217.35456613585	1	1	1	1
64231.394215144624	4	4	4	4
64245.43386415339	1	1	1	1
64259.473513162164	1	1	1	1
64273.51316217095	1	1	1	1
64287.552811179725	1	1	1	1
64301.5924601885	1	1	1	1
64315.632109197264	4	4	4	4
64329.67175820604	1	1	1	1
64343.711407214825	1	1	1	1
64357.7510562236	1	1	1	1
64371.79070523237	1	1	1	1
64385.83035424114	1	1	1	1
64399.870003249926	4	4	4	4
64413.9096522587	1	1	1	1
64427.94930126747	1	1	1	1
64441.98895027624	1	1	1	1
64456.02859928501	1	1	1	1
64470.0682482938	1	1	1	1
64484.10789730257	4	4	4	4
64498.147546311346	1	1	1	1
64512.18719532011	1	1	1	1
64526.226844328885	1	1	1	1
64540.26649333767	1	1	1	1
64554.306142346446	1	1	1	1
64568.34579135522	4	4	4	4
64582.385440363985	1	1	1	1
64596.42508937276	1	1	1	1
64610.464738381546	1	1	1	1
64624.50438739032	1	1	1	1
64638.544036399086	1	1	1	1
64652.58368540786	4	4	4	4
64666.62333441665	1	1	1	1
64680.66298342542	1	1	1	1
64694.70263243419	1	1	1	1
64708.74228144296	1	1	1	1
64722.78193045173	1	1	1	1
64736.82157946052	4	4	4	4
64750.86122846929	1	1	1	1
64764.90087747807	1	1	1	1
64778.94052648683	1	1	1	1
64792.980175495606	1	1	1	1
64807.019824504394	1	1	1	1
64821.05947351317	4	4	4	4
64835.09912252193	1	1	1	1
64849.13877153071	1	1	1	1
64863.17842053948	1	1	1	1
64877.21806954827	1	1	1	1
64891.25771855704	1	1	1	1
64905.29736756581	4	4	4	4
64919.33701657458	1	1	1	1
64933.37666558335	1	1	1	1
64947.41631459214	1	1	1	1
64961.455963600914	1	1	1	1
64975.49561260968	1	1	1	1
64989.535261618454	4	4	4	4
65003.57491062724	1	1	1	1
65017.614559636015	1	1	1	1
65031.65420864478	1	1	1	1
65045.693857653554	1	1	1	1
65059.73350666233	1	1	1	1
65073.773155671115	4	4	4	4
65087.81280467989	1	1	1	1
65101.852453688654	1	1	1	1
65115.89210269743	1	1	1	1
65129.9317517062	1	1	1	1
65143.97140071499	1	1	1	1
65158.01104972376	4	4	4	4
65172.05069873253	1	1	1	1
65186.0903477413	1	1	1	1
65200.129996750074	1	1	1	1
65214.16964575886	1	1	1	1
65228.20929476763	1	1	1	1
65242.2489437764	4	4	4	4
65256.288592785175	1	1	1	1
65270.32824179396	1	1	1	1
65284.367890802736	1	1	1	1
65298.4075398115	1	1	1	1
65312.447188820275	1	1	1	1
65326.48683782905	4	4	4	4
65340.526486837836	1	1	1	1
65354.56613584661	1	1	1	1
65368.605784855376	1	1	1	1
65382.64543386415	1	1	1	1
65396.68508287292	1	1	1	1
65410.72473188171	4	4	4	4
65424.764380890476	1	1	1	1
65438.80402989925	1	1	1	1
65452.84367890802	1	1	1	1
65466.883327916796	1	1	1	1
65480.92297692558	1	1	1	1
65494.96262593435	4	4	4	4
65509.00227494312	1	1	1	1
65523.041923951896	1	1	1	1
65537.08157296068	1	1	1	1
65551.12122196946	1	1	1	1
65565.16087097823	1	1	1	1
65579.200519987	4	4	4	4
65593.24016899578	1	1	1	1
65607.27981800455	1	1	1	1
65621.31946701332	1	1	1	1
65635.3591160221	1	1	1	1
65649.39876503087	1	1	1	1
65663.43841403964	4	4	4	4
65677.47806304843	1	1	1	1
65691.5177120572	1	1	1	1
65705.55736106598	1	1	1	1
65719.59701007475	1	1	1	1
65733.63665908352	1	1	1	1
65747.6763080923	4	4	4	4
65761.71595710107	1	1	1	1
65775.75560610984	1	1	1	1
65789.79525511862	1	1	1	1
65803.83490412739	1	1	1	1
65817.87455313618	1	1	1	1
65831.91420214495	4	4	4	4
65845.95385115372	1	1	1	1
65859.9935001625	1	1	1	1
65874.03314917127	1	1	1	1
65888.07279818004	1	1	1	1
65902.11244718882	1	1	1	1
65916.15209619759	4	4	4	4
65930.19174520636	1	1	1	1
65944.23139421515	1	1	1	1
65958.27104322393	1	1	1	1
65972.3106922327	1	1	1	1
65986.35034124147	1	1	1	1
66000.38999025025	4	4	4	4
66014.42963925902	1	1	1	1
66028.46928826779	1	1	1	1
66042.50893727657	1	1	1	1
66056.54858628534	1	1	1	1
66070.58823529411	1	1	1	1
66084.6278843029	4	4	4	4
66098.66753331167	1	1	1	1
66112.70718232045	1	1	1	1
66126.74683132922	1	1	1	1
66140.78648033799	1	1	1	1
66154.82612934677	1	1	1	1
66168.86577835554	4	4	4	4
66182.90542736431	1	1	1	1
66196.94507637309	1	1	1	1
66210.98472538187	1	1	1	1
66225.02437439065	1	1	1	1
66239.06402339942	1	1	1	1
66253.1036724082	4	4	4	4
66267.14332141697	1	1	1	1
66281.18297042574	1	1	1	1
66295.22261943451	1	1	1	1
66309.26226844329	1	1	1	1
66323.30191745206	1	1	1	1
66337.34156646083	4	4	4	4
66351.38121546962	1	1	1	1
66365.4208644784	1	1	1	1
66379.46051348717	1	1	1	1
66393.50016249594	1	1	1	1
66407.53981150471	1	1	1	1
66421.57946051349	4	4	4	4
66435.61910952226	1	1	1	1
66449.65875853103	1	1	1	1
66463.6984075398	1	1	1	1
66477.7380565486	1	1	1	1
66491.77770555737	1	1	1	1
66505.81735456614	4	4	4	4
66519.85700357491	1	1	1	1
66533.89665258369	1	1	1	1
66547.93630159246	1	1	1	1
66561.97595060123	1	1	1	1
66576.01559961001	1	1	1	1
66590.05524861878	4	4	4	4
66604.09489762755	1	1	1	1
66618.13454663634	1	1	1	1
66632.17419564512	1	1	1	1
66646.21384465389	1	1	1	1
66660.25349366266	1	1	1	1
66674.29314267143	4	4	4	4
66688.33279168021	1	1	1	1
66702.37244068898	1	1	1	1
66716.41208969775	1	1	1	1
66730.45173870653	1	1	1	1
66744.49138771532	1	1	1	1
66758.53103672409	4	4	4	4
66772.57068573286	1	1	1	1
66786.61033474164	1	1	1	1
66800.64998375041	1	1	1	1
66814.68963275918	1	1	1	1
66828.72928176796	1	1	1	1
66842.76893077673	4	4	4	4
66856.8085797855	1	1	1	1
66870.84822879428	1	1	1	1
66884.88787780306	1	1	1	1
66898.92752681184	1	1	1	1
66912.96717582061	1	1	1	1
66927.00682482938	4	4	4	4
66941.04647383816	1	1	1	1
66955.08612284693	1	1	1	1
66969.1257718557	1	1	1	1
66983.16542086448	1	1	1	1
66997.20506987325	1	1	1	1
67011.24471888204	4	4	4	4
67025.28436789081	1	1	1	1
67039.32401689958	1	1	1	1
67053.36366590836	1	1	1	1
67067.40331491713	1	1	1	1
67081.4429639259	1	1	1	1
67095.48261293468	4	4	4	4
67109.52226194345	1	1	1	1
67123.56191095222	1	1	1	1
67137.601559961	1	1	1	1
67151.64120896978	1	1	1	1
67165.68085797856	1	1	1	1
67179.72050698733	4	4	4	4
67193.7601559961	1	1	1	1
67207.79980500488	1	1	1	1
67221.83945401365	1	1	1	1
67235.87910302242	1	1	1	1
67249.9187520312	1	1	1	1
67263.95840103997	4	4	4	4
67277.99805004874	1	1	1	1
67292.03769905753	1	1	1	1
67306.0773480663	1	1	1	1
67320.11699707508	1	1	1	1
67334.15664608385	1	1	1	1
67348.19629509262	4	4	4	4
67362.2359441014	1	1	1	1
67376.27559311017	1	1	1	1
67390.31524211894	1	1	1	1
67404.35489112772	1	1	1	1
67418.3945401365	1	1	1	1
67432.43418914528	4	4	4	4
67446.47383815405	1	1	1	1
67460.51348716283	1	1	1	1
67474.5531361716	1	1	1	1
67488.59278518037	1	1	1	1
67502.63243418914	1	1	1	1
67516.67208319792	4	4	4	4
67530.71173220669	1	1	1	1
67544.75138121546	1	1	1	1
67558.79103022425	1	1	1	1
67572.83067923303	1	1	1	1
67586.8703282418	1	1	1	1
67600.90997725057	4	4	4	4
67614.94962625935	1	1	1	1
67628.98927526812	1	1	1	1
67643.02892427689	1	1	1	1
67657.06857328567	1	1	1	1
67671.10822229444	1	1	1	1
67685.14787130323	4	4	4	4
67699.187520312	1	1	1	1
67713.22716932077	1	1	1	1
67727.26681832955	1	1	1	1
67741.30646733832	1	1	1	1
67755.3461163471	1	1	1	1
67769.38576535587	4	4	4	4
67783.42541436464	1	1	1	1
67797.46506337341	1	1	1	1
67811.50471238219	1	1	1	1
67825.54436139097	1	1	1	1
67839.58401039975	1	1	1	1
67853.62365940852	4	4	4	4
67867.6633084173	1	1	1	1
67881.70295742607	1	1	1	1
67895.74260643484	1	1	1	1
67909.78225544361	1	1	1	1
67923.82190445239	1	1	1	1
67937.86155346116	4	4	4	4
67951.90120246995	1	1	1	1
67965.94085147872	1	1	1	1
67979.9805004875	1	1	1	1
67994.02014949627	1	1	1	1
68008.05979850504	1	1	1	1
68022.09944751381	4	4	4	4
68036.13909652259	1	1	1	1
68050.17874553136	1	1	1	1
68064.21839454013	1	1	1	1
68078.2580435489	1	1	1	1
68092.2976925577	1	1	1	1
68106.33734156647	4	4	4	4
68120.37699057524	1	1	1	1
68134.41663958401	1	1	1	1
68148.45628859277	1	1	1	1
68162.49593760156	1	1	1	1
68176.53558661033	1	1	1	1
68190.57523561911	4	4	4	4
68204.61488462788	1	1	1	1
68218.65453363667	1	1	1	1
68232.69418264544	1	1	1	1
68246.73383165422	1	1	1	1
68260.77348066299	1	1	1	1
68274.81312967175	4	4	4	4
68288.85277868054	1	1	1	1
68302.89242768931	1	1	1	1
68316.93207669808	1	1	1	1
68330.97172570686	1	1	1	1
68345.01137471563	1	1	1	1
68359.05102372442	4	4	4	4
68373.09067273319	1	1	1	1
68387.13032174196	1	1	1	1
68401.16997075072	1	1	1	1
68415.2096197595	1	1	1	1
68429.24926876828	1	1	1	1
68443.28891777706	4	4	4	4
68457.32856678583	1	1	1	1
68471.3682157946	1	1	1	1
68485.40786480339	1	1	1	1
68499.44751381216	1	1	1	1
68513.48716282094	1	1	1	1
68527.52681182971	4	4	4	4
68541.56646083847	1	1	1	1
68555.60610984726	1	1	1	1
68569.64575885603	1	1	1	1
68583.6854078648	1	1	1	1
68597.72505687358	1	1	1	1
68611.76470588235	4	4	4	4
68625.80435489114	1	1	1	1
68639.84400389991	1	1	1	1
68653.88365290868	1	1	1	1
68667.92330191744	1	1	1	1
68681.96295092622	1	1	1	1
68696.002599935	4	4	4	4
68710.04224894378	1	1	1	1
68724.08189795255	1	1	1	1
68738.12154696132	1	1	1	1
68752.16119597011	1	1	1	1
68766.20084497888	1	1	1	1
68780.24049398766	4	4	4	4
68794.28014299642	1	1	1	1
68808.31979200519	1	1	1	1
68822.35944101398	1	1	1	1
68836.39909002275	1	1	1	1
68850.43873903152	1	1	1	1
68864.4783880403	4	4	4	4
68878.51803704907	1	1	1	1
68892.55768605786	1	1	1	1
68906.59733506663	1	1	1	1
68920.6369840754	1	1	1	1
68934.67663308416	1	1	1	1
68948.71628209294	4	4	4	4
68962.75593110172	1	1	1	1
68976.7955801105	1	1	1	1
68990.83522911927	1	1	1	1
69004.87487812804	1	1	1	1
69018.91452713682	1	1	1	1
69032.9541761456	4	4	4	4
69046.99382515438	1	1	1	1
69061.03347416314	1	1	1	1
69075.07312317191	1	1	1	1
69089.1127721807	1	1	1	1
69103.15242118947	1	1	1	1
69117.19207019825	4	4	4	4
69131.23171920702	1	1	1	1
69145.27136821579	1	1	1	1
69159.31101722458	1	1	1	1
69173.35066623335	1	1	1	1
69187.39031524211	1	1	1	1
69201.42996425088	4	4	4	4
69215.46961325966	1	1	1	1
69229.50926226845	1	1	1	1
69243.54891127722	1	1	1	1
69257.58856028599	1	1	1	1
69271.62820929477	1	1	1	1
69285.66785830354	4	4	4	4
69299.70750731233	1	1	1	1
69313.7471563211	1	1	1	1
69327.78680532986	1	1	1	1
69341.82645433863	1	1	1	1
69355.86610334742	1	1	1	1
69369.9057523562	4	4	4	4
69383.94540136497	1	1	1	1
69397.98505037374	1	1	1	1
69412.02469938251	1	1	1	1
69426.0643483913	1	1	1	1
69440.10399740007	1	1	1	1
69454.14364640883	4	4	4	4
69468.1832954176	1	1	1	1
69482.22294442638	1	1	1	1
69496.26259343517	1	1	1	1
69510.30224244394	1	1	1	1
69524.34189145271	1	1	1	1
69538.38154046149	4	4	4	4
69552.42118947026	1	1	1	1
69566.46083847905	1	1	1	1
69580.5004874878	1	1	1	1
69594.54013649658	1	1	1	1
69608.57978550535	1	1	1	1
69622.61943451414	4	4	4	4
69636.65908352291	1	1	1	1
69650.69873253169	1	1	1	1
69664.73838154046	1	1	1	1
69678.77803054923	1	1	1	1
69692.81767955802	1	1	1	1
69706.8573285668	4	4	4	4
69720.89697757555	1	1	1	1
69734.93662658433	1	1	1	1
69748.9762755931	1	1	1	1
69763.01592460189	1	1	1	1
69777.05557361066	1	1	1	1
69791.09522261943	4	4	4	4
69805.13487162821	1	1	1	1
69819.17452063698	1	1	1	1
69833.21416964577	1	1	1	1
69847.25381865453	1	1	1	1
69861.2934676633	1	1	1	1
69875.33311667207	4	4	4	4
69889.37276568085	1	1	1	1
69903.41241468964	1	1	1	1
69917.45206369841	1	1	1	1
69931.49171270718	1	1	1	1
69945.53136171596	1	1	1	1
69959.57101072474	4	4	4	4
69973.6106597335	1	1	1	1
69987.65030874228	1	1	1	1
70001.68995775105	1	1	1	1
70015.72960675982	1	1	1	1
70029.76925576861	1	1	1	1
70043.80890477738	4	4	4	4
70057.84855378616	1	1	1	1
70071.88820279493	1	1	1	1
70085.9278518037	1	1	1	1
70099.96750081249	1	1	1	1
70114.00714982125	1	1	1	1
70128.04679883002	4	4	4	4
70142.0864478388	1	1	1	1
70156.12609684757	1	1	1	1
70170.16574585636	1	1	1	1
70184.20539486513	1	1	1	1
70198.2450438739	1	1	1	1
70212.28469288268	4	4	4	4
70226.32434189146	1	1	1	1
70240.36399090022	1	1	1	1
70254.403639909	1	1	1	1
70268.44328891777	1	1	1	1
70282.48293792654	1	1	1	1
70296.52258693533	4	4	4	4
70310.5622359441	1	1	1	1
70324.60188495288	1	1	1	1
70338.64153396165	1	1	1	1
70352.68118297042	1	1	1	1
70366.7208319792	1	1	1	1
70380.76048098797	4	4	4	4
70394.80012999674	1	1	1	1
70408.83977900552	1	1	1	1
70422.87942801429	1	1	1	1
70436.91907702308	1	1	1	1
70450.95872603185	1	1	1	1
70464.99837504062	4	4	4	4
70479.0380240494	1	1	1	1
70493.07767305817	1	1	1	1
70507.11732206694	1	1	1	1
70521.15697107572	1	1	1	1
70535.19662008449	1	1	1	1
70549.23626909326	4	4	4	4
70563.27591810205	1	1	1	1
70577.31556711083	1	1	1	1
70591.3552161196	1	1	1	1
70605.39486512837	1	1	1	1
70619.43451413715	1	1	1	1
70633.47416314592	4	4	4	4
70647.51381215469	1	1	1	1
70661.55346116346	1	1	1	1
70675.59311017224	1	1	1	1
70689.63275918101	1	1	1	1
70703.6724081898	1	1	1	1
70717.71205719857	4	4	4	4
70731.75170620735	1	1	1	1
70745.79135521612	1	1	1	1
70759.83100422489	1	1	1	1
70773.87065323367	1	1	1	1
70787.91030224244	1	1	1	1
70801.94995125121	4	4	4	4
70815.98960025999	1	1	1	1
70830.02924926877	1	1	1	1
70844.06889827755	1	1	1	1
70858.10854728632	1	1	1	1
70872.1481962951	1	1	1	1
70886.18784530387	4	4	4	4
70900.22749431264	1	1	1	1
70914.26714332141	1	1	1	1
70928.30679233019	1	1	1	1
70942.34644133896	1	1	1	1
70956.38609034773	1	1	1	1
70970.42573935652	4	4	4	4
70984.4653883653	1	1	1	1
70998.50503737407	1	1	1	1
71012.54468638284	1	1	1	1
71026.58433539161	1	1	1	1
71040.62398440039	1	1	1	1
71054.66363340916	4	4	4	4
71068.70328241793	1	1	1	1
71082.7429314267	1	1	1	1
71096.7825804355	1	1	1	1
71110.82222944427	1	1	1	1
71124.86187845304	1	1	1	1
71138.90152746181	4	4	4	4
71152.94117647059	1	1	1	1
71166.98082547936	1	1	1	1
71181.02047448813	1	1	1	1
71195.0601234969	1	1	1	1
71209.09977250568	1	1	1	1
71223.13942151445	4	4	4	4
71237.17907052324	1	1	1	1
71251.21871953201	1	1	1	1
71265.25836854079	1	1	1	1
71279.29801754956	1	1	1	1
71293.33766655833	1	1	1	1
71307.37731556711	4	4	4	4
71321.41696457588	1	1	1	1
71335.45661358465	1	1	1	1
71349.49626259343	1	1	1	1
71363.5359116022	1	1	1	1
71377.57556061099	1	1	1	1
71391.61520961976	4	4	4	4
71405.65485862854	1	1	1	1
71419.69450763731	1	1	1	1
71433.73415664608	1	1	1	1
