Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube-m04
58670.40995374063	4	4	4	4
58684.19205614931	1	1	1	1
58697.97415855798	1	1	1	1
58711.756260966664	1	1	1	1
58725.53836337534	1	1	1	1
58739.32046578402	1	1	1	1
58753.1025681927	4	4	4	4
58766.88467060137	1	1	1	1
58780.66677301005	1	1	1	1
58794.448875418726	1	1	1	1
58808.23097782741	1	1	1	1
58822.01308023609	1	1	1	1
58835.79518264476	4	4	4	4
58849.57728505344	1	1	1	1
58863.359387462115	1	1	1	1
58877.141489870795	1	1	1	1
58890.92359227947	1	1	1	1
58904.70569468815	1	1	1	1
58918.48779709683	4	4	4	4
58932.2698995055	1	1	1	1
58946.052001914184	1	1	1	1
58959.83410432286	1	1	1	1
58973.61620673154	1	1	1	1
58987.39830914022	1	1	1	1
59001.18041154889	4	4	4	4
59014.96251395757	1	1	1	1
59028.74461636624	1	1	1	1
59042.52671877493	1	1	1	1
59056.30882118361	1	1	1	1
59070.09092359227	1	1	1	1
59083.87302600096	4	4	4	4
59097.65512840963	1	1	1	1
59111.437230818316	1	1	1	1
59125.219333226996	1	1	1	1
59139.00143563566	1	1	1	1
59152.78353804435	1	1	1	1
59166.56564045302	4	4	4	4
59180.3477428617	1	1	1	1
59194.129845270385	1	1	1	1
59207.91194767905	1	1	1	1
59221.69405008773	1	1	1	1
59235.476152496405	1	1	1	1
59249.258254905086	4	4	4	4
59263.040357313774	1	1	1	1
59276.82245972244	1	1	1	1
59290.60456213112	1	1	1	1
59304.386664539794	1	1	1	1
59318.168766948475	1	1	1	1
59331.950869357155	4	4	4	4
59345.73297176583	1	1	1	1
59359.51507417451	1	1	1	1
59373.29717658318	1	1	1	1
59387.07927899186	1	1	1	1
59400.861381400544	1	1	1	1
59414.64348380922	4	4	4	4
59428.4255862179	1	1	1	1
59442.20768862657	1	1	1	1
59455.98979103525	1	1	1	1
59469.77189344393	1	1	1	1
59483.553995852606	1	1	1	1
59497.33609826129	4	4	4	4
59511.11820066996	1	1	1	1
59524.90030307864	1	1	1	1
59538.682405487314	1	1	1	1
59552.464507895995	1	1	1	1
59566.246610304675	1	1	1	1
59580.02871271335	4	4	4	4
59593.81081512203	1	1	1	1
59607.5929175307	1	1	1	1
59621.37501993938	1	1	1	1
59635.157122348064	1	1	1	1
59648.93922475674	1	1	1	1
59662.72132716542	4	4	4	4
59676.50342957409	1	1	1	1
59690.28553198277	1	1	1	1
59704.06763439145	1	1	1	1
59717.849736800126	1	1	1	1
59731.63183920881	1	1	1	1
59745.41394161748	4	4	4	4
59759.19604402616	1	1	1	1
59772.97814643484	1	1	1	1
59786.760248843515	1	1	1	1
59800.542351252196	1	1	1	1
59814.32445366087	1	1	1	1
59828.10655606955	4	4	4	4
59841.88865847823	1	1	1	1
59855.670760886904	1	1	1	1
59869.452863295584	1	1	1	1
59883.23496570426	1	1	1	1
59897.01706811294	1	1	1	1
59910.79917052162	4	4	4	4
59924.58127293029	1	1	1	1
59938.36337533897	1	1	1	1
59952.14547774765	1	1	1	1
59965.92758015633	1	1	1	1
59979.70968256501	1	1	1	1
59993.49178497368	4	4	4	4
60007.27388738236	1	1	1	1
60021.055989791035	1	1	1	1
60034.838092199716	1	1	1	1
60048.6201946084	1	1	1	1
60062.40229701707	1	1	1	1
60076.18439942575	4	4	4	4
60089.96650183442	1	1	1	1
60103.748604243105	1	1	1	1
60117.530706651785	1	1	1	1
60131.31280906046	1	1	1	1
60145.09491146914	1	1	1	1
60158.877013877805	4	4	4	4
60172.65911628649	1	1	1	1
60186.441218695174	1	1	1	1
60200.22332110384	1	1	1	1
60214.00542351253	1	1	1	1
60227.787525921194	1	1	1	1
60241.569628329875	4	4	4	4
60255.35173073855	1	1	1	1
60269.13383314723	1	1	1	1
60282.91593555591	1	1	1	1
60296.69803796458	1	1	1	1
60310.48014037326	1	1	1	1
60324.26224278194	4	4	4	4
60338.04434519062	1	1	1	1
60351.8264475993	1	1	1	1
60365.60855000797	1	1	1	1
60379.39065241665	1	1	1	1
60393.172754825326	1	1	1	1
60406.954857234006	4	4	4	4
60420.73695964269	1	1	1	1
60434.51906205136	1	1	1	1
60448.30116446004	1	1	1	1
60462.083266868714	1	1	1	1
60475.865369277395	1	1	1	1
60489.647471686076	4	4	4	4
60503.42957409475	1	1	1	1
60517.21167650343	1	1	1	1
60530.9937789121	1	1	1	1
60544.775881320784	1	1	1	1
60558.557983729464	1	1	1	1
60572.34008613814	4	4	4	4
60586.12218854682	1	1	1	1
60599.90429095549	1	1	1	1
60613.68639336417	1	1	1	1
60627.46849577285	1	1	1	1
60641.25059818153	1	1	1	1
60655.03270059021	4	4	4	4
60668.81480299888	1	1	1	1
60682.59690540756	1	1	1	1
60696.37900781624	1	1	1	1
60710.161110224915	1	1	1	1
60723.943212633596	1	1	1	1
60737.72531504227	4	4	4	4
60751.50741745095	1	1	1	1
60765.28951985963	1	1	1	1
60779.071622268304	1	1	1	1
60792.853724676985	1	1	1	1
60806.63582708566	1	1	1	1
60820.41792949434	4	4	4	4
60834.20003190302	1	1	1	1
60847.98213431169	1	1	1	1
60861.76423672037	1	1	1	1
60875.54633912905	1	1	1	1
60889.32844153773	1	1	1	1
60903.1105439464	4	4	4	4
60916.89264635508	1	1	1	1
60930.67474876376	1	1	1	1
60944.456851172436	1	1	1	1
60958.238953581116	1	1	1	1
60972.02105598979	1	1	1	1
60985.80315839847	4	4	4	4
60999.58526080715	1	1	1	1
61013.367363215824	1	1	1	1
61027.149465624505	1	1	1	1
61040.93156803318	1	1	1	1
61054.71367044186	1	1	1	1
61068.49577285054	4	4	4	4
61082.27787525921	1	1	1	1
61096.059977667894	1	1	1	1
61109.84208007656	1	1	1	1
61123.62418248525	1	1	1	1
61137.40628489393	1	1	1	1
61151.188387302594	4	4	4	4
61164.97048971128	1	1	1	1
61178.75259211995	1	1	1	1
61192.53469452864	1	1	1	1
61206.31679693732	1	1	1	1
61220.09889934598	1	1	1	1
61233.88100175467	4	4	4	4
61247.66310416334	1	1	1	1
61261.44520657202	1	1	1	1
61275.227308980706	1	1	1	1
61289.00941138937	1	1	1	1
61302.79151379805	1	1	1	1
61316.573616206726	4	4	4	4
61330.35571861541	1	1	1	1
61344.13782102409	1	1	1	1
61357.91992343276	1	1	1	1
61371.70202584144	1	1	1	1
61385.484128250115	1	1	1	1
61399.266230658795	4	4	4	4
61413.048333067476	1	1	1	1
61426.83043547615	1	1	1	1
61440.61253788483	1	1	1	1
61454.3946402935	1	1	1	1
61468.176742702184	1	1	1	1
61481.958845110865	4	4	4	4
61495.74094751954	1	1	1	1
61509.52304992822	1	1	1	1
61523.30515233689	1	1	1	1
61537.08725474557	1	1	1	1
61550.86935715425	1	1	1	1
61564.65145956293	4	4	4	4
61578.43356197161	1	1	1	1
61592.21566438028	1	1	1	1
61605.99776678896	1	1	1	1
61619.779869197635	1	1	1	1
61633.561971606316	1	1	1	1
61647.344074014996	4	4	4	4
61661.12617642367	1	1	1	1
61674.90827883235	1	1	1	1
61688.690381241024	1	1	1	1
61702.472483649704	1	1	1	1
61716.254586058385	1	1	1	1
61730.03668846706	4	4	4	4
61743.81879087574	1	1	1	1
61757.60089328441	1	1	1	1
61771.38299569309	1	1	1	1
61785.165098101774	1	1	1	1
61798.94720051045	1	1	1	1
61812.72930291913	4	4	4	4
61826.5114053278	1	1	1	1
61840.29350773648	1	1	1	1
61854.07561014516	1	1	1	1
61867.857712553836	1	1	1	1
61881.63981496252	1	1	1	1
61895.42191737119	4	4	4	4
61909.20401977987	1	1	1	1
61922.98612218855	1	1	1	1
61936.768224597225	1	1	1	1
61950.550327005905	1	1	1	1
61964.33242941458	1	1	1	1
61978.11453182326	4	4	4	4
61991.89663423194	1	1	1	1
62005.67873664061	1	1	1	1
62019.460839049294	1	1	1	1
62033.24294145797	1	1	1	1
62047.02504386665	1	1	1	1
62060.80714627533	4	4	4	4
62074.589248684	1	1	1	1
62088.37135109268	1	1	1	1
62102.153453501356	1	1	1	1
62115.93555591004	1	1	1	1
62129.71765831872	1	1	1	1
62143.49976072739	4	4	4	4
62157.28186313607	1	1	1	1
62171.06396554474	1	1	1	1
62184.846067953426	1	1	1	1
62198.628170362106	1	1	1	1
62212.41027277077	1	1	1	1
62226.19237517946	4	4	4	4
62239.974477588126	1	1	1	1
62253.756579996814	1	1	1	1
62267.53868240548	1	1	1	1
62281.32078481416	1	1	1	1
62295.10288722285	1	1	1	1
62308.884989631515	4	4	4	4
62322.667092040196	1	1	1	1
62336.44919444887	1	1	1	1
62350.23129685755	1	1	1	1
62364.01339926623	1	1	1	1
62377.795501674904	1	1	1	1
62391.577604083584	4	4	4	4
62405.35970649226	1	1	1	1
62419.14180890094	1	1	1	1
62432.92391130962	1	1	1	1
62446.70601371829	1	1	1	1
62460.48811612697	1	1	1	1
62474.27021853565	4	4	4	4
62488.05232094433	1	1	1	1
62501.83442335301	1	1	1	1
62515.61652576168	1	1	1	1
62529.39862817036	1	1	1	1
62543.180730579035	1	1	1	1
62556.962832987716	4	4	4	4
62570.7449353964	1	1	1	1
62584.52703780507	1	1	1	1
62598.30914021375	1	1	1	1
62612.091242622424	1	1	1	1
62625.873345031105	1	1	1	1
62639.655447439785	4	4	4	4
62653.43754984846	1	1	1	1
62667.21965225714	1	1	1	1
62681.00175466581	1	1	1	1
62694.78385707449	1	1	1	1
62708.565959483174	1	1	1	1
62722.34806189185	4	4	4	4
62736.13016430053	1	1	1	1
62749.9122667092	1	1	1	1
62763.69436911788	1	1	1	1
62777.47647152656	1	1	1	1
62791.258573935236	1	1	1	1
62805.04067634392	4	4	4	4
62818.82277875259	1	1	1	1
62832.60488116127	1	1	1	1
62846.38698356995	1	1	1	1
62860.169085978625	1	1	1	1
62873.951188387306	1	1	1	1
62887.73329079598	4	4	4	4
62901.51539320466	1	1	1	1
62915.29749561334	1	1	1	1
62929.079598022014	1	1	1	1
62942.861700430694	1	1	1	1
62956.64380283937	1	1	1	1
62970.42590524805	4	4	4	4
62984.20800765672	1	1	1	1
62997.9901100654	1	1	1	1
63011.77221247408	1	1	1	1
63025.55431488276	1	1	1	1
63039.33641729144	1	1	1	1
63053.11851970011	4	4	4	4
63066.90062210879	1	1	1	1
63080.68272451747	1	1	1	1
63094.464826926145	1	1	1	1
63108.246929334826	1	1	1	1
63122.02903174349	1	1	1	1
63135.81113415218	4	4	4	4
63149.59323656086	1	1	1	1
63163.375338969534	1	1	1	1
63177.157441378215	1	1	1	1
63190.93954378688	1	1	1	1
63204.72164619557	1	1	1	1
63218.50374860425	4	4	4	4
63232.285851012915	1	1	1	1
63246.0679534216	1	1	1	1
63259.85005583027	1	1	1	1
63273.63215823895	1	1	1	1
63287.41426064764	1	1	1	1
63301.196363056304	4	4	4	4
63314.97846546499	1	1	1	1
63328.76056787366	1	1	1	1
63342.54267028234	1	1	1	1
63356.32477269103	1	1	1	1
63370.10687509969	1	1	1	1
63383.88897750837	4	4	4	4
63397.67107991705	1	1	1	1
63411.45318232573	1	1	1	1
63425.23528473441	1	1	1	1
63439.01738714308	1	1	1	1
63452.79948955176	1	1	1	1
63466.581591960436	4	4	4	4
63480.363694369116	1	1	1	1
63494.1457967778	1	1	1	1
63507.92789918647	1	1	1	1
63521.71000159515	1	1	1	1
63535.492104003824	1	1	1	1
63549.274206412505	4	4	4	4
63563.056308821186	1	1	1	1
63576.83841122986	1	1	1	1
63590.62051363854	1	1	1	1
63604.40261604721	1	1	1	1
63618.184718455894	1	1	1	1
63631.96682086457	4	4	4	4
63645.74892327325	1	1	1	1
63659.53102568193	1	1	1	1
63673.3131280906	1	1	1	1
63687.09523049928	1	1	1	1
63700.877332907956	1	1	1	1
63714.65943531664	4	4	4	4
63728.44153772532	1	1	1	1
63742.22364013399	1	1	1	1
63756.00574254267	1	1	1	1
63769.787844951345	1	1	1	1
63783.569947360025	1	1	1	1
63797.352049768706	4	4	4	4
63811.13415217738	1	1	1	1
63824.91625458606	1	1	1	1
63838.69835699473	1	1	1	1
63852.480459403414	1	1	1	1
63866.262561812095	1	1	1	1
63880.04466422077	4	4	4	4
63893.82676662945	1	1	1	1
63907.60886903812	1	1	1	1
63921.3909714468	1	1	1	1
63935.17307385548	1	1	1	1
63948.95517626416	1	1	1	1
63962.73727867284	4	4	4	4
63976.51938108151	1	1	1	1
63990.30148349019	1	1	1	1
64004.08358589887	1	1	1	1
64017.865688307545	1	1	1	1
64031.647790716226	1	1	1	1
64045.4298931249	4	4	4	4
64059.21199553358	1	1	1	1
64072.99409794226	1	1	1	1
64086.776200350934	1	1	1	1
64100.558302759615	1	1	1	1
64114.34040516829	1	1	1	1
64128.12250757697	4	4	4	4
64141.90460998565	1	1	1	1
64155.68671239432	1	1	1	1
64169.468814803	1	1	1	1
64183.25091721167	1	1	1	1
64197.03301962036	1	1	1	1
64210.81512202904	4	4	4	4
64224.59722443771	1	1	1	1
64238.37932684639	1	1	1	1
64252.16142925506	1	1	1	1
64265.94353166375	1	1	1	1
64279.72563407243	1	1	1	1
64293.50773648109	4	4	4	4
64307.28983888978	1	1	1	1
64321.07194129845	1	1	1	1
64334.85404370713	1	1	1	1
64348.6361461158	1	1	1	1
64362.41824852448	1	1	1	1
64376.20035093317	4	4	4	4
64389.982453341836	1	1	1	1
64403.76455575052	1	1	1	1
64417.54665815919	1	1	1	1
64431.32876056787	1	1	1	1
64445.11086297655	1	1	1	1
64458.892965385225	4	4	4	4
64472.675067793905	1	1	1	1
64486.45717020258	1	1	1	1
64500.23927261126	1	1	1	1
64514.02137501994	1	1	1	1
64527.80347742861	1	1	1	1
64541.585579837294	4	4	4	4
64555.36768224597	1	1	1	1
64569.14978465465	1	1	1	1
64582.93188706333	1	1	1	1
64596.713989472	1	1	1	1
64610.49609188068	1	1	1	1
64624.278194289356	4	4	4	4
64638.06029669804	1	1	1	1
64651.84239910672	1	1	1	1
64665.62450151539	1	1	1	1
64679.40660392407	1	1	1	1
64693.188706332745	1	1	1	1
64706.970808741426	4	4	4	4
64720.752911150106	1	1	1	1
64734.53501355878	1	1	1	1
64748.31711596746	1	1	1	1
64762.099218376134	1	1	1	1
64775.881320784814	1	1	1	1
64789.663423193495	4	4	4	4
64803.44552560217	1	1	1	1
64817.22762801085	1	1	1	1
64831.00973041952	1	1	1	1
64844.7918328282	1	1	1	1
64858.573935236884	1	1	1	1
64872.35603764556	4	4	4	4
64886.13814005424	1	1	1	1
64899.92024246291	1	1	1	1
64913.70234487159	1	1	1	1
64927.48444728027	1	1	1	1
64941.266549688946	1	1	1	1
64955.04865209763	4	4	4	4
64968.8307545063	1	1	1	1
64982.61285691498	1	1	1	1
64996.394959323654	1	1	1	1
65010.177061732335	1	1	1	1
65023.959164141015	1	1	1	1
65037.74126654969	4	4	4	4
65051.52336895837	1	1	1	1
65065.30547136704	1	1	1	1
65079.08757377572	1	1	1	1
65092.869676184404	1	1	1	1
65106.65177859308	1	1	1	1
65120.43388100176	4	4	4	4
65134.21598341043	1	1	1	1
65147.99808581911	1	1	1	1
65161.78018822779	1	1	1	1
65175.562290636466	1	1	1	1
65189.34439304515	1	1	1	1
65203.12649545381	4	4	4	4
65216.9085978625	1	1	1	1
65230.69070027118	1	1	1	1
65244.47280267985	1	1	1	1
65258.254905088535	1	1	1	1
65272.0370074972	1	1	1	1
65285.81910990589	4	4	4	4
65299.60121231457	1	1	1	1
65313.383314723236	1	1	1	1
65327.165417131924	1	1	1	1
65340.94751954059	1	1	1	1
65354.72962194927	1	1	1	1
65368.51172435796	4	4	4	4
65382.293826766625	1	1	1	1
65396.075929175306	1	1	1	1
65409.85803158398	1	1	1	1
65423.64013399266	1	1	1	1
65437.42223640135	1	1	1	1
65451.204338810014	4	4	4	4
65464.986441218694	1	1	1	1
65478.76854362737	1	1	1	1
65492.55064603605	1	1	1	1
65506.33274844473	1	1	1	1
65520.1148508534	1	1	1	1
65533.89695326208	4	4	4	4
65547.67905567076	1	1	1	1
65561.46115807944	1	1	1	1
65575.24326048812	1	1	1	1
65589.02536289679	1	1	1	1
65602.80746530548	1	1	1	1
65616.58956771415	4	4	4	4
65630.37167012283	1	1	1	1
65644.15377253151	1	1	1	1
65657.93587494019	1	1	1	1
65671.71797734886	1	1	1	1
65685.50007975753	1	1	1	1
65699.28218216622	4	4	4	4
65713.06428457488	1	1	1	1
65726.84638698357	1	1	1	1
65740.62848939226	1	1	1	1
65754.41059180092	1	1	1	1
65768.1926942096	1	1	1	1
65781.97479661828	4	4	4	4
65795.75689902696	1	1	1	1
65809.53900143564	1	1	1	1
65823.32110384431	1	1	1	1
65837.103206253	1	1	1	1
65850.88530866166	1	1	1	1
65864.66741107035	4	4	4	4
65878.44951347903	1	1	1	1
65892.2316158877	1	1	1	1
65906.01371829638	1	1	1	1
65919.79582070505	1	1	1	1
65933.57792311373	1	1	1	1
65947.36002552242	4	4	4	4
65961.14212793109	1	1	1	1
65974.92423033976	1	1	1	1
65988.70633274844	1	1	1	1
66002.48843515712	1	1	1	1
66016.2705375658	1	1	1	1
66030.05263997447	4	4	4	4
66043.83474238316	1	1	1	1
66057.61684479183	1	1	1	1
66071.3989472005	1	1	1	1
66085.1810496092	1	1	1	1
66098.96315201787	1	1	1	1
66112.74525442654	4	4	4	4
66126.52735683521	1	1	1	1
66140.3094592439	1	1	1	1
66154.09156165257	1	1	1	1
66167.87366406125	1	1	1	1
66181.65576646994	1	1	1	1
66195.43786887861	4	4	4	4
66209.21997128728	1	1	1	1
66223.00207369597	1	1	1	1
66236.78417610464	1	1	1	1
66250.56627851332	1	1	1	1
66264.34838092199	1	1	1	1
66278.13048333068	4	4	4	4
66291.91258573935	1	1	1	1
66305.69468814803	1	1	1	1
66319.47679055671	1	1	1	1
66333.25889296539	1	1	1	1
66347.04099537406	1	1	1	1
66360.82309778273	4	4	4	4
66374.60520019142	1	1	1	1
66388.3873026001	1	1	1	1
66402.16940500877	1	1	1	1
66415.95150741746	1	1	1	1
66429.73360982613	1	1	1	1
66443.5157122348	4	4	4	4
66457.29781464349	1	1	1	1
66471.07991705216	1	1	1	1
66484.86201946084	1	1	1	1
66498.64412186951	1	1	1	1
66512.4262242782	1	1	1	1
66526.20832668687	4	4	4	4
66539.99042909555	1	1	1	1
66553.77253150423	1	1	1	1
66567.5546339129	1	1	1	1
66581.33673632158	1	1	1	1
66595.11883873027	1	1	1	1
66608.90094113894	4	4	4	4
66622.68304354761	1	1	1	1
66636.46514595629	1	1	1	1
66650.24724836498	1	1	1	1
66664.02935077365	1	1	1	1
66677.81145318232	1	1	1	1
66691.59355559101	4	4	4	4
66705.37565799968	1	1	1	1
66719.15776040836	1	1	1	1
66732.93986281705	1	1	1	1
66746.72196522572	1	1	1	1
66760.50406763439	1	1	1	1
66774.28617004307	4	4	4	4
66788.06827245175	1	1	1	1
66801.85037486043	1	1	1	1
66815.6324772691	1	1	1	1
66829.41457967779	1	1	1	1
66843.19668208645	1	1	1	1
66856.97878449514	4	4	4	4
66870.76088690382	1	1	1	1
66884.54298931248	1	1	1	1
66898.32509172117	1	1	1	1
66912.10719412984	1	1	1	1
66925.88929653852	1	1	1	1
66939.6713989472	4	4	4	4
66953.45350135588	1	1	1	1
66967.23560376455	1	1	1	1
66981.01770617322	1	1	1	1
66994.79980858191	1	1	1	1
67008.5819109906	1	1	1	1
67022.36401339926	4	4	4	4
67036.14611580795	1	1	1	1
67049.92821821662	1	1	1	1
67063.7103206253	1	1	1	1
67077.49242303397	1	1	1	1
67091.27452544266	1	1	1	1
67105.05662785133	4	4	4	4
67118.83873026	1	1	1	1
67132.62083266869	1	1	1	1
67146.40293507736	1	1	1	1
67160.18503748604	1	1	1	1
67173.96713989472	1	1	1	1
67187.7492423034	4	4	4	4
67201.53134471207	1	1	1	1
67215.31344712074	1	1	1	1
67229.09554952943	1	1	1	1
67242.8776519381	1	1	1	1
67256.65975434678	1	1	1	1
67270.44185675547	4	4	4	4
67284.22395916414	1	1	1	1
67298.00606157281	1	1	1	1
67311.7881639815	1	1	1	1
67325.57026639018	1	1	1	1
67339.35236879885	1	1	1	1
67353.13447120752	4	4	4	4
67366.91657361621	1	1	1	1
67380.69867602488	1	1	1	1
67394.48077843356	1	1	1	1
67408.26288084225	1	1	1	1
67422.04498325092	1	1	1	1
67435.82708565959	4	4	4	4
67449.60918806828	1	1	1	1
67463.39129047695	1	1	1	1
67477.17339288563	1	1	1	1
67490.9554952943	1	1	1	1
67504.73759770299	1	1	1	1
67518.51970011166	4	4	4	4
67532.30180252033	1	1	1	1
67546.08390492902	1	1	1	1
67559.8660073377	1	1	1	1
67573.64810974637	1	1	1	1
67587.43021215506	1	1	1	1
67601.21231456373	4	4	4	4
67614.9944169724	1	1	1	1
67628.77651938108	1	1	1	1
67642.55862178977	1	1	1	1
67656.34072419844	1	1	1	1
67670.12282660711	1	1	1	1
67683.9049290158	4	4	4	4
67697.68703142447	1	1	1	1
67711.46913383315	1	1	1	1
67725.25123624182	1	1	1	1
67739.03333865051	1	1	1	1
67752.81544105918	1	1	1	1
67766.59754346785	4	4	4	4
67780.37964587654	1	1	1	1
67794.1617482852	1	1	1	1
67807.94385069389	1	1	1	1
67821.72595310258	1	1	1	1
67835.50805551124	1	1	1	1
67849.29015791992	4	4	4	4
67863.0722603286	1	1	1	1
67876.85436273727	1	1	1	1
67890.63646514596	1	1	1	1
67904.41856755463	1	1	1	1
67918.20066996332	1	1	1	1
67931.98277237198	4	4	4	4
67945.76487478067	1	1	1	1
67959.54697718935	1	1	1	1
67973.32907959801	1	1	1	1
67987.1111820067	1	1	1	1
68000.89328441538	1	1	1	1
68014.67538682405	4	4	4	4
68028.45748923274	1	1	1	1
68042.23959164141	1	1	1	1
68056.02169405008	1	1	1	1
68069.80379645876	1	1	1	1
68083.58589886744	1	1	1	1
68097.36800127612	4	4	4	4
68111.15010368479	1	1	1	1
68124.93220609348	1	1	1	1
68138.71430850215	1	1	1	1
68152.49641091083	1	1	1	1
68166.27851331951	1	1	1	1
68180.06061572819	4	4	4	4
68193.84271813686	1	1	1	1
68207.62482054553	1	1	1	1
68221.40692295422	1	1	1	1
68235.1890253629	1	1	1	1
68248.97112777157	1	1	1	1
68262.75323018026	4	4	4	4
68276.53533258893	1	1	1	1
68290.3174349976	1	1	1	1
68304.09953740629	1	1	1	1
68317.88163981496	1	1	1	1
68331.66374222364	1	1	1	1
68345.44584463231	4	4	4	4
68359.227947041	1	1	1	1
68373.01004944967	1	1	1	1
68386.79215185835	1	1	1	1
68400.57425426703	1	1	1	1
68414.35635667571	1	1	1	1
68428.13845908438	4	4	4	4
68441.92056149305	1	1	1	1
68455.70266390174	1	1	1	1
68469.48476631042	1	1	1	1
68483.26686871909	1	1	1	1
68497.04897112778	1	1	1	1
68510.83107353645	4	4	4	4
68524.61317594512	1	1	1	1
68538.39527835381	1	1	1	1
68552.17738076248	1	1	1	1
68565.95948317116	1	1	1	1
68579.74158557983	1	1	1	1
68593.52368798852	4	4	4	4
68607.3057903972	1	1	1	1
68621.08789280587	1	1	1	1
68634.86999521455	1	1	1	1
68648.65209762323	1	1	1	1
68662.4342000319	1	1	1	1
68676.21630244059	4	4	4	4
68689.99840484926	1	1	1	1
68703.78050725794	1	1	1	1
68717.56260966661	1	1	1	1
68731.3447120753	1	1	1	1
68745.12681448397	1	1	1	1
68758.90891689264	4	4	4	4
68772.69101930133	1	1	1	1
68786.47312171	1	1	1	1
68800.25522411868	1	1	1	1
68814.03732652737	1	1	1	1
68827.81942893604	1	1	1	1
68841.60153134471	4	4	4	4
68855.38363375339	1	1	1	1
68869.16573616207	1	1	1	1
68882.94783857075	1	1	1	1
68896.72994097942	1	1	1	1
68910.51204338811	1	1	1	1
68924.29414579677	4	4	4	4
68938.07624820546	1	1	1	1
68951.85835061414	1	1	1	1
68965.6404530228	1	1	1	1
68979.42255543149	1	1	1	1
68993.20465784016	1	1	1	1
69006.98676024884	4	4	4	4
69020.76886265753	1	1	1	1
69034.5509650662	1	1	1	1
69048.33306747487	1	1	1	1
69062.11516988355	1	1	1	1
69075.89727229223	1	1	1	1
69089.6793747009	4	4	4	4
69103.46147710958	1	1	1	1
69117.24357951827	1	1	1	1
69131.02568192694	1	1	1	1
69144.80778433561	1	1	1	1
69158.58988674429	1	1	1	1
69172.37198915298	4	4	4	4
69186.15409156165	1	1	1	1
69199.93619397032	1	1	1	1
69213.71829637901	1	1	1	1
69227.50039878768	1	1	1	1
69241.28250119636	1	1	1	1
69255.06460360505	4	4	4	4
69268.84670601372	1	1	1	1
69282.62880842239	1	1	1	1
69296.41091083107	1	1	1	1
69310.19301323975	1	1	1	1
69323.97511564843	1	1	1	1
69337.7572180571	4	4	4	4
69351.53932046579	1	1	1	1
69365.32142287446	1	1	1	1
69379.10352528314	1	1	1	1
69392.88562769182	1	1	1	1
69406.6677301005	1	1	1	1
69420.44983250917	4	4	4	4
69434.23193491784	1	1	1	1
69448.01403732653	1	1	1	1
69461.7961397352	1	1	1	1
69475.57824214388	1	1	1	1
69489.36034455257	1	1	1	1
69503.14244696124	4	4	4	4
69516.92454936991	1	1	1	1
69530.7066517786	1	1	1	1
69544.48875418727	1	1	1	1
69558.27085659595	1	1	1	1
69572.05295900462	1	1	1	1
69585.83506141331	4	4	4	4
69599.61716382198	1	1	1	1
69613.39926623066	1	1	1	1
69627.18136863934	1	1	1	1
69640.96347104802	1	1	1	1
69654.74557345669	1	1	1	1
69668.52767586538	4	4	4	4
69682.30977827405	1	1	1	1
69696.09188068272	1	1	1	1
69709.8739830914	1	1	1	1
69723.65608550009	1	1	1	1
69737.43818790876	1	1	1	1
69751.22029031743	4	4	4	4
69765.00239272612	1	1	1	1
69778.7844951348	1	1	1	1
69792.56659754347	1	1	1	1
69806.34869995214	1	1	1	1
69820.13080236083	1	1	1	1
69833.9129047695	4	4	4	4
69847.69500717818	1	1	1	1
69861.47710958686	1	1	1	1
69875.25921199552	1	1	1	1
69889.04131440421	1	1	1	1
69902.8234168129	1	1	1	1
69916.60551922156	4	4	4	4
69930.38762163025	1	1	1	1
69944.16972403892	1	1	1	1
69957.95182644759	1	1	1	1
69971.73392885628	1	1	1	1
69985.51603126495	1	1	1	1
69999.29813367364	4	4	4	4
70013.0802360823	1	1	1	1
70026.86233849099	1	1	1	1
70040.64444089968	1	1	1	1
70054.42654330833	1	1	1	1
70068.20864571702	1	1	1	1
70081.9907481257	4	4	4	4
70095.77285053437	1	1	1	1
70109.55495294306	1	1	1	1
70123.33705535173	1	1	1	1
70137.1191577604	1	1	1	1
70150.90126016908	1	1	1	1
70164.68336257777	4	4	4	4
70178.46546498644	1	1	1	1
70192.24756739511	1	1	1	1
70206.0296698038	1	1	1	1
70219.81177221247	1	1	1	1
70233.59387462115	1	1	1	1
70247.37597702983	4	4	4	4
70261.15807943851	1	1	1	1
70274.94018184718	1	1	1	1
70288.72228425585	1	1	1	1
70302.50438666454	1	1	1	1
70316.28648907322	1	1	1	1
70330.06859148189	4	4	4	4
70343.85069389058	1	1	1	1
70357.63279629925	1	1	1	1
70371.41489870792	1	1	1	1
70385.19700111661	1	1	1	1
70398.97910352529	1	1	1	1
70412.76120593396	4	4	4	4
70426.54330834263	1	1	1	1
70440.32541075132	1	1	1	1
70454.10751316	1	1	1	1
70467.88961556867	1	1	1	1
70481.67171797736	1	1	1	1
70495.45382038603	4	4	4	4
70509.2359227947	1	1	1	1
70523.01802520338	1	1	1	1
70536.80012761206	1	1	1	1
70550.58223002074	1	1	1	1
