Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube-m04
58488.69094957849	1	1	1	1
58502.43359312868	4	4	4	4
58516.17623667886	1	1	1	1
58529.918880229045	1	1	1	1
58543.66152377923	1	1	1	1
58557.404167329405	1	1	1	1
58571.14681087959	1	1	1	1
58584.88945442977	4	4	4	4
58598.63209797996	1	1	1	1
58612.37474153014	1	1	1	1
58626.117385080324	1	1	1	1
58639.86002863051	1	1	1	1
58653.60267218069	1	1	1	1
58667.345315730876	4	4	4	4
58681.08795928105	1	1	1	1
58694.830602831236	1	1	1	1
58708.57324638142	1	1	1	1
58722.315889931604	1	1	1	1
58736.05853348179	1	1	1	1
58749.80117703197	4	4	4	4
58763.543820582156	1	1	1	1
58777.28646413234	1	1	1	1
58791.02910768252	1	1	1	1
58804.7717512327	1	1	1	1
58818.514394782884	1	1	1	1
58832.25703833307	4	4	4	4
58845.99968188325	1	1	1	1
58859.742325433435	1	1	1	1
58873.48496898362	1	1	1	1
58887.2276125338	1	1	1	1
58900.97025608399	1	1	1	1
58914.71289963416	4	4	4	4
58928.45554318435	1	1	1	1
58942.19818673453	1	1	1	1
58955.940830284715	1	1	1	1
58969.6834738349	1	1	1	1
58983.42611738508	1	1	1	1
58997.16876093527	4	4	4	4
59010.91140448545	1	1	1	1
59024.654048035634	1	1	1	1
59038.39669158581	1	1	1	1
59052.139335135995	1	1	1	1
59065.88197868618	1	1	1	1
59079.62462223636	4	4	4	4
59093.367265786546	1	1	1	1
59107.10990933673	1	1	1	1
59120.852552886914	1	1	1	1
59134.5951964371	1	1	1	1
59148.337839987274	1	1	1	1
59162.08048353746	4	4	4	4
59175.82312708764	1	1	1	1
59189.565770637826	1	1	1	1
59203.30841418801	1	1	1	1
59217.051057738194	1	1	1	1
59230.79370128838	1	1	1	1
59244.53634483856	4	4	4	4
59258.278988388745	1	1	1	1
59272.021631938915	1	1	1	1
59285.7642754891	1	1	1	1
59299.50691903928	1	1	1	1
59313.249562589466	1	1	1	1
59326.99220613966	4	4	4	4
59340.73484968984	1	1	1	1
59354.477493240025	1	1	1	1
59368.22013679021	1	1	1	1
59381.96278034038	1	1	1	1
59395.70542389056	1	1	1	1
59409.448067440746	4	4	4	4
59423.19071099093	1	1	1	1
59436.933354541114	1	1	1	1
59450.6759980913	1	1	1	1
59464.41864164148	1	1	1	1
59478.161285191665	1	1	1	1
59491.903928741856	4	4	4	4
59505.646572292026	1	1	1	1
59519.38921584221	1	1	1	1
59533.13185939239	1	1	1	1
59546.87450294258	1	1	1	1
59560.61714649276	1	1	1	1
59574.359790042945	4	4	4	4
59588.10243359313	1	1	1	1
59601.84507714331	1	1	1	1
59615.58772069349	1	1	1	1
59629.33036424367	1	1	1	1
59643.07300779386	1	1	1	1
59656.81565134404	4	4	4	4
59670.558294894225	1	1	1	1
59684.30093844441	1	1	1	1
59698.04358199459	1	1	1	1
59711.786225544776	1	1	1	1
59725.52886909496	1	1	1	1
59739.27151264514	4	4	4	4
59753.01415619532	1	1	1	1
59766.756799745504	1	1	1	1
59780.49944329569	1	1	1	1
59794.24208684587	1	1	1	1
59807.984730396056	1	1	1	1
59821.72737394624	4	4	4	4
59835.470017496424	1	1	1	1
59849.2126610466	1	1	1	1
59862.955304596784	1	1	1	1
59876.69794814697	1	1	1	1
59890.44059169715	1	1	1	1
59904.183235247336	4	4	4	4
59917.92587879752	1	1	1	1
59931.6685223477	1	1	1	1
59945.41116589789	1	1	1	1
59959.15380944807	1	1	1	1
59972.89645299825	1	1	1	1
59986.63909654843	4	4	4	4
60000.381740098615	1	1	1	1
60014.1243836488	1	1	1	1
60027.86702719898	1	1	1	1
60041.60967074917	1	1	1	1
60055.35231429935	1	1	1	1
60069.094957849535	4	4	4	4
60082.83760139971	1	1	1	1
60096.580244949895	1	1	1	1
60110.32288850008	1	1	1	1
60124.06553205026	1	1	1	1
60137.80817560045	1	1	1	1
60151.55081915063	4	4	4	4
60165.293462700814	1	1	1	1
60179.036106251	1	1	1	1
60192.77874980118	1	1	1	1
60206.52139335136	1	1	1	1
60220.26403690154	1	1	1	1
60234.00668045173	4	4	4	4
60247.74932400191	1	1	1	1
60261.491967552094	1	1	1	1
60275.23461110228	1	1	1	1
60288.97725465246	1	1	1	1
60302.719898202646	1	1	1	1
60316.462541752815	4	4	4	4
60330.205185303006	1	1	1	1
60343.94782885319	1	1	1	1
60357.690472403374	1	1	1	1
60371.43311595356	1	1	1	1
60385.17575950374	1	1	1	1
60398.918403053925	4	4	4	4
60412.66104660411	1	1	1	1
60426.40369015429	1	1	1	1
60440.14633370446	1	1	1	1
60453.888977254646	1	1	1	1
60467.63162080483	1	1	1	1
60481.374264355014	4	4	4	4
60495.1169079052	1	1	1	1
60508.85955145539	1	1	1	1
60522.60219500557	1	1	1	1
60536.34483855576	1	1	1	1
60550.08748210594	1	1	1	1
60563.83012565611	4	4	4	4
60577.572769206294	1	1	1	1
60591.31541275648	1	1	1	1
60605.05805630666	1	1	1	1
60618.800699856845	1	1	1	1
60632.54334340703	1	1	1	1
60646.28598695721	4	4	4	4
60660.0286305074	1	1	1	1
60673.77127405757	1	1	1	1
60687.51391760776	1	1	1	1
60701.25656115794	1	1	1	1
60714.999204708125	1	1	1	1
60728.74184825831	4	4	4	4
60742.48449180849	1	1	1	1
60756.22713535868	1	1	1	1
60769.96977890886	1	1	1	1
60783.712422459044	1	1	1	1
60797.45506600922	1	1	1	1
60811.197709559405	4	4	4	4
60824.94035310959	1	1	1	1
60838.68299665977	1	1	1	1
60852.425640209956	1	1	1	1
60866.16828376014	1	1	1	1
60879.910927310324	1	1	1	1
60893.65357086051	4	4	4	4
60907.396214410684	1	1	1	1
60921.13885796087	1	1	1	1
60934.88150151105	1	1	1	1
60948.624145061236	1	1	1	1
60962.36678861142	1	1	1	1
60976.109432161604	4	4	4	4
60989.85207571179	1	1	1	1
61003.59471926197	1	1	1	1
61017.337362812155	1	1	1	1
61031.08000636233	1	1	1	1
61044.822649912516	1	1	1	1
61058.5652934627	4	4	4	4
61072.30793701288	1	1	1	1
61086.05058056307	1	1	1	1
61099.79322411325	1	1	1	1
61113.535867663435	1	1	1	1
61127.27851121362	1	1	1	1
61141.021154763795	4	4	4	4
61154.76379831398	1	1	1	1
61168.50644186416	1	1	1	1
61182.24908541435	1	1	1	1
61195.99172896453	1	1	1	1
61209.734372514715	1	1	1	1
61223.4770160649	4	4	4	4
61237.21965961508	1	1	1	1
61250.962303165266	1	1	1	1
61264.70494671544	1	1	1	1
61278.44759026563	1	1	1	1
61292.19023381581	1	1	1	1
61305.932877365994	4	4	4	4
61319.67552091618	1	1	1	1
61333.41816446636	1	1	1	1
61347.160808016546	1	1	1	1
61360.90345156673	1	1	1	1
61374.64609511691	1	1	1	1
61388.38873866709	4	4	4	4
61402.131382217274	1	1	1	1
61415.87402576746	1	1	1	1
61429.61666931764	1	1	1	1
61443.359312867826	1	1	1	1
61457.10195641801	1	1	1	1
61470.84459996819	4	4	4	4
61484.58724351838	1	1	1	1
61498.32988706855	1	1	1	1
61512.07253061874	1	1	1	1
61525.81517416892	1	1	1	1
61539.557817719106	1	1	1	1
61553.30046126929	4	4	4	4
61567.04310481947	1	1	1	1
61580.78574836966	1	1	1	1
61594.52839191984	1	1	1	1
61608.27103547001	1	1	1	1
61622.013679020194	1	1	1	1
61635.75632257038	4	4	4	4
61649.49896612056	1	1	1	1
61663.241609670746	1	1	1	1
61676.98425322093	1	1	1	1
61690.72689677112	1	1	1	1
61704.469540321305	1	1	1	1
61718.21218387149	4	4	4	4
61731.95482742166	1	1	1	1
61745.69747097184	1	1	1	1
61759.440114522025	1	1	1	1
61773.18275807221	1	1	1	1
61786.92540162239	1	1	1	1
61800.66804517258	4	4	4	4
61814.41068872276	1	1	1	1
61828.153332272945	1	1	1	1
61841.89597582312	1	1	1	1
61855.638619373305	1	1	1	1
61869.38126292349	1	1	1	1
61883.12390647367	4	4	4	4
61896.86655002386	1	1	1	1
61910.60919357404	1	1	1	1
61924.351837124224	1	1	1	1
61938.09448067441	1	1	1	1
61951.83712422459	1	1	1	1
61965.57976777477	4	4	4	4
61979.32241132495	1	1	1	1
61993.06505487514	1	1	1	1
62006.80769842532	1	1	1	1
62020.550341975504	1	1	1	1
62034.29298552569	1	1	1	1
62048.03562907587	4	4	4	4
62061.778272626056	1	1	1	1
62075.52091617623	1	1	1	1
62089.263559726416	1	1	1	1
62103.0062032766	1	1	1	1
62116.748846826784	1	1	1	1
62130.49149037697	4	4	4	4
62144.23413392715	1	1	1	1
62157.976777477335	1	1	1	1
62171.71942102752	1	1	1	1
62185.4620645777	1	1	1	1
62199.20470812788	1	1	1	1
62212.94735167806	4	4	4	4
62226.68999522825	1	1	1	1
62240.43263877843	1	1	1	1
62254.175282328615	1	1	1	1
62267.9179258788	1	1	1	1
62281.66056942898	1	1	1	1
62295.40321297917	4	4	4	4
62309.14585652934	1	1	1	1
62322.88850007953	1	1	1	1
62336.63114362971	1	1	1	1
62350.373787179895	1	1	1	1
62364.11643073008	1	1	1	1
62377.85907428026	4	4	4	4
62391.60171783045	1	1	1	1
62405.34436138063	1	1	1	1
62419.087004930814	1	1	1	1
62432.82964848099	1	1	1	1
62446.572292031175	1	1	1	1
62460.31493558136	4	4	4	4
62474.05757913154	1	1	1	1
62487.800222681726	1	1	1	1
62501.54286623191	1	1	1	1
62515.285509782094	1	1	1	1
62529.02815333228	1	1	1	1
62542.77079688246	4	4	4	4
62556.51344043264	1	1	1	1
62570.25608398282	1	1	1	1
62583.998727533006	1	1	1	1
62597.74137108319	1	1	1	1
62611.48401463337	1	1	1	1
62625.22665818356	4	4	4	4
62638.96930173374	1	1	1	1
62652.711945283925	1	1	1	1
62666.454588834094	1	1	1	1
62680.19723238428	1	1	1	1
62693.93987593447	1	1	1	1
62707.68251948465	4	4	4	4
62721.42516303484	1	1	1	1
62735.16780658502	1	1	1	1
62748.910450135205	1	1	1	1
62762.65309368539	1	1	1	1
62776.39573723557	1	1	1	1
62790.13838078574	4	4	4	4
62803.881024335926	1	1	1	1
62817.62366788611	1	1	1	1
62831.36631143629	1	1	1	1
62845.10895498648	1	1	1	1
62858.85159853666	1	1	1	1
62872.59424208685	4	4	4	4
62886.336885637036	1	1	1	1
62900.079529187205	1	1	1	1
62913.82217273739	1	1	1	1
62927.56481628757	1	1	1	1
62941.30745983776	1	1	1	1
62955.05010338794	4	4	4	4
62968.792746938125	1	1	1	1
62982.53539048831	1	1	1	1
62996.27803403849	1	1	1	1
63010.020677588676	1	1	1	1
63023.76332113885	1	1	1	1
63037.50596468904	4	4	4	4
63051.24860823922	1	1	1	1
63064.991251789404	1	1	1	1
63078.73389533959	1	1	1	1
63092.47653888977	1	1	1	1
63106.219182439956	1	1	1	1
63119.96182599014	4	4	4	4
63133.70446954032	1	1	1	1
63147.4471130905	1	1	1	1
63161.189756640684	1	1	1	1
63174.93240019087	1	1	1	1
63188.67504374105	1	1	1	1
63202.417687291236	4	4	4	4
63216.16033084142	1	1	1	1
63229.9029743916	1	1	1	1
63243.64561794179	1	1	1	1
63257.388261491964	1	1	1	1
63271.13090504215	1	1	1	1
63284.87354859233	4	4	4	4
63298.616192142516	1	1	1	1
63312.3588356927	1	1	1	1
63326.10147924288	1	1	1	1
63339.84412279307	1	1	1	1
63353.58676634325	1	1	1	1
63367.32940989343	4	4	4	4
63381.07205344361	1	1	1	1
63394.814696993795	1	1	1	1
63408.55734054398	1	1	1	1
63422.29998409416	1	1	1	1
63436.04262764435	1	1	1	1
63449.78527119453	4	4	4	4
63463.527914744715	1	1	1	1
63477.2705582949	1	1	1	1
63491.013201845075	1	1	1	1
63504.75584539526	1	1	1	1
63518.49848894544	1	1	1	1
63532.24113249563	4	4	4	4
63545.98377604581	1	1	1	1
63559.726419595994	1	1	1	1
63573.46906314618	1	1	1	1
63587.21170669636	1	1	1	1
63600.95435024654	1	1	1	1
63614.69699379672	4	4	4	4
63628.439637346906	1	1	1	1
63642.18228089709	1	1	1	1
63655.924924447274	1	1	1	1
63669.66756799746	1	1	1	1
63683.41021154764	1	1	1	1
63697.152855097826	4	4	4	4
63710.89549864801	1	1	1	1
63724.638142198186	1	1	1	1
63738.38078574837	1	1	1	1
63752.123429298554	1	1	1	1
63765.86607284874	1	1	1	1
63779.60871639892	4	4	4	4
63793.351359949105	1	1	1	1
63807.09400349929	1	1	1	1
63820.83664704947	1	1	1	1
63834.57929059964	1	1	1	1
63848.321934149826	1	1	1	1
63862.06457770001	4	4	4	4
63875.8072212502	1	1	1	1
63889.549864800385	1	1	1	1
63903.29250835057	1	1	1	1
63917.03515190075	1	1	1	1
63930.77779545094	1	1	1	1
63944.52043900112	4	4	4	4
63958.26308255129	1	1	1	1
63972.00572610147	1	1	1	1
63985.74836965166	1	1	1	1
63999.49101320184	1	1	1	1
64013.233656752025	1	1	1	1
64026.97630030221	4	4	4	4
64040.71894385239	1	1	1	1
64054.461587402584	1	1	1	1
64068.20423095275	1	1	1	1
64081.94687450294	1	1	1	1
64095.68951805312	1	1	1	1
64109.432161603305	4	4	4	4
64123.17480515349	1	1	1	1
64136.91744870367	1	1	1	1
64150.66009225386	1	1	1	1
64164.40273580404	1	1	1	1
64178.145379354224	1	1	1	1
64191.8880229044	4	4	4	4
64205.630666454585	1	1	1	1
64219.37331000477	1	1	1	1
64233.11595355495	1	1	1	1
64246.858597105136	1	1	1	1
64260.60124065532	1	1	1	1
64274.343884205504	4	4	4	4
64288.08652775569	1	1	1	1
64301.829171305864	1	1	1	1
64315.57181485605	1	1	1	1
64329.31445840623	1	1	1	1
64343.057101956416	1	1	1	1
64356.7997455066	4	4	4	4
64370.54238905678	1	1	1	1
64384.28503260697	1	1	1	1
64398.02767615715	1	1	1	1
64411.770319707335	1	1	1	1
64425.51296325751	1	1	1	1
64439.255606807696	4	4	4	4
64452.99825035788	1	1	1	1
64466.74089390806	1	1	1	1
64480.48353745825	1	1	1	1
64494.22618100843	1	1	1	1
64507.968824558615	1	1	1	1
64521.7114681088	4	4	4	4
64535.45411165898	1	1	1	1
64549.19675520916	1	1	1	1
64562.93939875934	1	1	1	1
64576.68204230953	1	1	1	1
64590.42468585971	1	1	1	1
64604.167329409895	4	4	4	4
64617.90997296008	1	1	1	1
64631.65261651026	1	1	1	1
64645.395260060446	1	1	1	1
64659.13790361062	1	1	1	1
64672.88054716081	1	1	1	1
64686.62319071099	4	4	4	4
64700.365834261174	1	1	1	1
64714.10847781136	1	1	1	1
64727.85112136154	1	1	1	1
64741.593764911726	1	1	1	1
64755.33640846191	1	1	1	1
64769.07905201209	4	4	4	4
64782.82169556227	1	1	1	1
64796.564339112454	1	1	1	1
64810.30698266264	1	1	1	1
64824.04962621282	1	1	1	1
64837.792269763006	1	1	1	1
64851.53491331319	4	4	4	4
64865.27755686337	1	1	1	1
64879.02020041356	1	1	1	1
64892.762843963734	1	1	1	1
64906.50548751392	1	1	1	1
64920.2481310641	1	1	1	1
64933.990774614285	4	4	4	4
64947.73341816447	1	1	1	1
64961.47606171465	1	1	1	1
64975.21870526484	1	1	1	1
64988.96134881502	1	1	1	1
65002.703992365205	1	1	1	1
65016.446635915374	4	4	4	4
65030.18927946556	1	1	1	1
65043.93192301574	1	1	1	1
65057.67456656593	1	1	1	1
65071.41721011612	1	1	1	1
65085.1598536663	1	1	1	1
65098.902497216484	4	4	4	4
65112.64514076667	1	1	1	1
65126.38778431684	1	1	1	1
65140.13042786702	1	1	1	1
65153.873071417205	1	1	1	1
65167.61571496739	1	1	1	1
65181.35835851757	4	4	4	4
65195.10100206776	1	1	1	1
65208.84364561794	1	1	1	1
65222.586289168124	1	1	1	1
65236.328932718316	1	1	1	1
65250.071576268485	1	1	1	1
65263.81421981867	4	4	4	4
65277.55686336885	1	1	1	1
65291.29950691904	1	1	1	1
65305.04215046922	1	1	1	1
65318.784794019404	1	1	1	1
65332.52743756959	1	1	1	1
65346.27008111977	4	4	4	4
65360.01272466995	1	1	1	1
65373.75536822013	1	1	1	1
65387.498011770316	1	1	1	1
65401.2406553205	1	1	1	1
65414.983298870684	1	1	1	1
65428.72594242087	4	4	4	4
65442.46858597105	1	1	1	1
65456.211229521236	1	1	1	1
65469.95387307142	1	1	1	1
65483.696516621596	1	1	1	1
65497.43916017178	1	1	1	1
65511.181803721964	4	4	4	4
65524.92444727215	1	1	1	1
65538.66709082233	1	1	1	1
65552.40973437252	1	1	1	1
65566.1523779227	1	1	1	1
65579.89502147288	1	1	1	1
65593.63766502305	4	4	4	4
65607.38030857324	1	1	1	1
65621.12295212342	1	1	1	1
65634.8655956736	1	1	1	1
65648.6082392238	1	1	1	1
65662.35088277399	1	1	1	1
65676.09352632417	4	4	4	4
65689.83616987435	1	1	1	1
65703.57881342454	1	1	1	1
65717.3214569747	1	1	1	1
65731.06410052489	1	1	1	1
65744.80674407507	1	1	1	1
65758.54938762526	4	4	4	4
65772.29203117544	1	1	1	1
65786.03467472563	1	1	1	1
65799.77731827581	1	1	1	1
65813.519961826	1	1	1	1
65827.26260537616	1	1	1	1
65841.00524892635	4	4	4	4
65854.74789247653	1	1	1	1
65868.49053602671	1	1	1	1
65882.2331795769	1	1	1	1
65895.97582312708	1	1	1	1
65909.71846667727	1	1	1	1
65923.46111022745	4	4	4	4
65937.20375377763	1	1	1	1
65950.94639732782	1	1	1	1
65964.689040878	1	1	1	1
65978.43168442819	1	1	1	1
65992.17432797837	1	1	1	1
66005.91697152855	4	4	4	4
66019.65961507874	1	1	1	1
66033.40225862892	1	1	1	1
66047.1449021791	1	1	1	1
66060.88754572927	1	1	1	1
66074.63018927946	1	1	1	1
66088.37283282964	4	4	4	4
66102.11547637983	1	1	1	1
66115.85811993001	1	1	1	1
66129.6007634802	1	1	1	1
66143.34340703038	1	1	1	1
66157.08605058056	1	1	1	1
66170.82869413075	4	4	4	4
66184.57133768093	1	1	1	1
66198.31398123111	1	1	1	1
66212.0566247813	1	1	1	1
66225.79926833148	1	1	1	1
66239.54191188166	1	1	1	1
66253.28455543185	4	4	4	4
66267.02719898203	1	1	1	1
66280.76984253222	1	1	1	1
66294.5124860824	1	1	1	1
66308.25512963257	1	1	1	1
66321.99777318275	1	1	1	1
66335.74041673294	4	4	4	4
66349.48306028312	1	1	1	1
66363.2257038333	1	1	1	1
66376.96834738349	1	1	1	1
66390.71099093367	1	1	1	1
66404.45363448386	1	1	1	1
66418.19627803404	4	4	4	4
66431.93892158422	1	1	1	1
66445.68156513441	1	1	1	1
66459.42420868459	1	1	1	1
66473.16685223478	1	1	1	1
66486.90949578496	1	1	1	1
66500.65213933514	4	4	4	4
66514.39478288533	1	1	1	1
66528.13742643551	1	1	1	1
66541.88006998568	1	1	1	1
66555.62271353586	1	1	1	1
66569.36535708605	1	1	1	1
66583.10800063623	4	4	4	4
66596.85064418642	1	1	1	1
66610.5932877366	1	1	1	1
66624.33593128678	1	1	1	1
66638.07857483697	1	1	1	1
66651.82121838714	1	1	1	1
66665.56386193733	4	4	4	4
66679.30650548752	1	1	1	1
66693.0491490377	1	1	1	1
66706.79179258789	1	1	1	1
66720.53443613807	1	1	1	1
66734.27707968825	1	1	1	1
66748.01972323844	4	4	4	4
66761.76236678862	1	1	1	1
66775.50501033879	1	1	1	1
66789.24765388898	1	1	1	1
66802.99029743916	1	1	1	1
66816.73294098934	1	1	1	1
66830.47558453953	4	4	4	4
66844.21822808971	1	1	1	1
66857.9608716399	1	1	1	1
66871.70351519008	1	1	1	1
66885.44615874025	1	1	1	1
66899.18880229043	1	1	1	1
66912.93144584062	4	4	4	4
66926.6740893908	1	1	1	1
66940.41673294098	1	1	1	1
66954.15937649117	1	1	1	1
66967.90202004135	1	1	1	1
66981.64466359153	1	1	1	1
66995.38730714172	4	4	4	4
67009.1299506919	1	1	1	1
67022.87259424209	1	1	1	1
67036.61523779227	1	1	1	1
67050.35788134245	1	1	1	1
67064.10052489264	1	1	1	1
67077.84316844282	4	4	4	4
67091.585811993	1	1	1	1
67105.32845554319	1	1	1	1
67119.07109909336	1	1	1	1
67132.81374264354	1	1	1	1
67146.55638619373	1	1	1	1
67160.29902974391	4	4	4	4
67174.0416732941	1	1	1	1
67187.78431684428	1	1	1	1
67201.52696039446	1	1	1	1
67215.26960394465	1	1	1	1
67229.01224749483	1	1	1	1
67242.75489104501	4	4	4	4
67256.4975345952	1	1	1	1
67270.24017814538	1	1	1	1
67283.98282169556	1	1	1	1
67297.72546524575	1	1	1	1
67311.46810879593	1	1	1	1
67325.21075234612	4	4	4	4
67338.9533958963	1	1	1	1
67352.69603944647	1	1	1	1
67366.43868299665	1	1	1	1
67380.18132654684	1	1	1	1
67393.92397009702	1	1	1	1
67407.6666136472	4	4	4	4
67421.40925719739	1	1	1	1
67435.15190074757	1	1	1	1
67448.89454429776	1	1	1	1
67462.63718784794	1	1	1	1
67476.37983139812	1	1	1	1
67490.12247494831	4	4	4	4
67503.86511849849	1	1	1	1
67517.60776204868	1	1	1	1
67531.35040559886	1	1	1	1
67545.09304914904	1	1	1	1
67558.83569269923	1	1	1	1
67572.57833624941	4	4	4	4
67586.32097979958	1	1	1	1
67600.06362334976	1	1	1	1
67613.80626689995	1	1	1	1
67627.54891045013	1	1	1	1
67641.29155400032	1	1	1	1
67655.0341975505	4	4	4	4
67668.77684110068	1	1	1	1
67682.51948465087	1	1	1	1
67696.26212820105	1	1	1	1
67710.00477175124	1	1	1	1
67723.74741530142	1	1	1	1
67737.4900588516	4	4	4	4
67751.23270240179	1	1	1	1
67764.97534595197	1	1	1	1
67778.71798950215	1	1	1	1
67792.46063305234	1	1	1	1
67806.20327660252	1	1	1	1
67819.94592015269	4	4	4	4
67833.68856370288	1	1	1	1
67847.43120725306	1	1	1	1
67861.17385080324	1	1	1	1
67874.91649435343	1	1	1	1
67888.65913790361	1	1	1	1
67902.4017814538	4	4	4	4
67916.14442500398	1	1	1	1
67929.88706855416	1	1	1	1
67943.62971210433	1	1	1	1
67957.37235565452	1	1	1	1
67971.1149992047	1	1	1	1
67984.85764275488	4	4	4	4
67998.60028630507	1	1	1	1
68012.34292985527	1	1	1	1
68026.08557340545	1	1	1	1
68039.82821695563	1	1	1	1
68053.5708605058	1	1	1	1
68067.31350405599	4	4	4	4
68081.05614760617	1	1	1	1
68094.79879115635	1	1	1	1
68108.54143470654	1	1	1	1
68122.28407825672	1	1	1	1
68136.0267218069	1	1	1	1
68149.76936535709	4	4	4	4
68163.51200890727	1	1	1	1
68177.25465245744	1	1	1	1
68190.99729600763	1	1	1	1
68204.73993955781	1	1	1	1
68218.482583108	1	1	1	1
68232.22522665818	4	4	4	4
68245.96787020836	1	1	1	1
68259.71051375855	1	1	1	1
68273.45315730873	1	1	1	1
68287.19580085891	1	1	1	1
68300.9384444091	1	1	1	1
68314.68108795928	4	4	4	4
68328.42373150947	1	1	1	1
68342.16637505965	1	1	1	1
68355.90901860983	1	1	1	1
68369.65166216002	1	1	1	1
68383.3943057102	1	1	1	1
68397.13694926038	4	4	4	4
68410.87959281055	1	1	1	1
68424.62223636074	1	1	1	1
68438.36487991092	1	1	1	1
68452.1075234611	1	1	1	1
68465.85016701129	1	1	1	1
68479.59281056147	4	4	4	4
68493.33545411166	1	1	1	1
68507.07809766184	1	1	1	1
68520.82074121202	1	1	1	1
68534.56338476221	1	1	1	1
68548.30602831239	1	1	1	1
68562.04867186258	4	4	4	4
68575.79131541276	1	1	1	1
68589.53395896294	1	1	1	1
68603.27660251313	1	1	1	1
68617.01924606331	1	1	1	1
68630.7618896135	1	1	1	1
68644.50453316366	4	4	4	4
68658.24717671385	1	1	1	1
68671.98982026403	1	1	1	1
68685.73246381422	1	1	1	1
68699.4751073644	1	1	1	1
68713.21775091458	1	1	1	1
68726.96039446477	4	4	4	4
68740.70303801495	1	1	1	1
68754.44568156514	1	1	1	1
68768.18832511532	1	1	1	1
68781.9309686655	1	1	1	1
68795.67361221569	1	1	1	1
68809.41625576587	4	4	4	4
68823.15889931605	1	1	1	1
68836.90154286624	1	1	1	1
68850.64418641642	1	1	1	1
68864.3868299666	1	1	1	1
68878.12947351678	1	1	1	1
68891.87211706696	4	4	4	4
68905.61476061714	1	1	1	1
68919.35740416733	1	1	1	1
68933.10004771751	1	1	1	1
68946.8426912677	1	1	1	1
68960.58533481788	1	1	1	1
68974.32797836806	4	4	4	4
68988.07062191825	1	1	1	1
69001.81326546842	1	1	1	1
69015.5559090186	1	1	1	1
69029.2985525688	1	1	1	1
69043.04119611898	1	1	1	1
69056.78383966917	4	4	4	4
69070.52648321935	1	1	1	1
69084.26912676953	1	1	1	1
69098.01177031972	1	1	1	1
69111.75441386989	1	1	1	1
69125.49705742007	1	1	1	1
69139.23970097025	4	4	4	4
69152.98234452044	1	1	1	1
69166.72498807062	1	1	1	1
69180.4676316208	1	1	1	1
69194.21027517099	1	1	1	1
69207.95291872117	1	1	1	1
69221.69556227136	4	4	4	4
69235.43820582153	1	1	1	1
69249.18084937171	1	1	1	1
69262.9234929219	1	1	1	1
69276.66613647208	1	1	1	1
69290.40878002226	1	1	1	1
69304.15142357245	4	4	4	4
69317.89406712263	1	1	1	1
69331.63671067281	1	1	1	1
69345.379354223	1	1	1	1
69359.12199777318	1	1	1	1
69372.86464132337	1	1	1	1
69386.60728487355	4	4	4	4
69400.34992842373	1	1	1	1
69414.09257197392	1	1	1	1
69427.8352155241	1	1	1	1
69441.57785907428	1	1	1	1
69455.32050262447	1	1	1	1
69469.06314617464	4	4	4	4
69482.80578972482	1	1	1	1
69496.548433275	1	1	1	1
69510.29107682519	1	1	1	1
69524.03372037537	1	1	1	1
69537.77636392556	1	1	1	1
69551.51900747574	4	4	4	4
69565.26165102592	1	1	1	1
69579.00429457611	1	1	1	1
69592.74693812629	1	1	1	1
69606.48958167648	1	1	1	1
69620.23222522666	1	1	1	1
69633.97486877684	4	4	4	4
69647.71751232703	1	1	1	1
69661.46015587721	1	1	1	1
69675.2027994274	1	1	1	1
69688.94544297758	1	1	1	1
69702.68808652775	1	1	1	1
69716.43073007793	4	4	4	4
69730.17337362812	1	1	1	1
69743.9160171783	1	1	1	1
69757.65866072848	1	1	1	1
69771.40130427867	1	1	1	1
69785.14394782885	1	1	1	1
69798.88659137904	4	4	4	4
69812.62923492922	1	1	1	1
69826.3718784794	1	1	1	1
69840.11452202959	1	1	1	1
69853.85716557977	1	1	1	1
69867.59980912996	1	1	1	1
69881.34245268014	4	4	4	4
69895.08509623032	1	1	1	1
69908.8277397805	1	1	1	1
69922.57038333069	1	1	1	1
69936.31302688086	1	1	1	1
69950.05567043104	1	1	1	1
69963.79831398123	4	4	4	4
69977.54095753141	1	1	1	1
69991.2836010816	1	1	1	1
70005.02624463178	1	1	1	1
70018.76888818196	1	1	1	1
70032.51153173215	1	1	1	1
70046.25417528233	4	4	4	4
70059.99681883251	1	1	1	1
70073.7394623827	1	1	1	1
70087.48210593288	1	1	1	1
70101.22474948307	1	1	1	1
70114.96739303325	1	1	1	1
70128.71003658343	4	4	4	4
70142.45268013362	1	1	1	1
70156.1953236838	1	1	1	1
70169.93796723397	1	1	1	1
70183.68061078415	1	1	1	1
70197.42325433434	1	1	1	1
70211.16589788452	4	4	4	4
70224.9085414347	1	1	1	1
70238.65118498489	1	1	1	1
70252.39382853507	1	1	1	1
70266.13647208526	1	1	1	1
70279.87911563544	1	1	1	1
70293.62175918561	4	4	4	4
70307.3644027358	1	1	1	1
70321.10704628598	1	1	1	1
70334.84968983616	1	1	1	1
