Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m04
62805.78000008402	4	4	4	4
62815.96000008406	4	4	4	4
62826.140000084095	4	4	4	4
62836.32000008413	4	4	4	4
62836.530000084174	4	3	3	3
62846.730000084215	4	4	4	4
62856.91000008425	4	4	4	4
62867.09000008429	4	4	4	4
62877.270000084325	4	4	4	4
62887.45000008436	4	4	4	4
62887.67000008441	4	3	3	3
62897.860000084445	4	4	4	4
62908.04000008448	4	4	4	4
62918.22000008452	4	4	4	4
62928.400000084555	4	4	4	4
62938.58000008459	4	4	4	4
62938.790000084635	4	3	3	3
62948.990000084676	4	4	4	4
62959.17000008471	4	4	4	4
62969.35000008475	4	4	4	4
62979.530000084786	4	4	4	4
62989.71000008482	4	4	4	4
62989.920000084865	4	3	3	3
63000.110000084904	4	4	4	4
63010.29000008494	4	4	4	4
63020.47000008498	4	4	4	4
63030.650000085014	4	4	4	4
63040.83000008505	4	4	4	4
63041.04000008509	4	3	3	3
63051.240000085134	4	4	4	4
63061.42000008517	4	4	4	4
63071.60000008521	4	4	4	4
63081.780000085244	4	4	4	4
63091.96000008528	4	4	4	4
63092.17000008532	4	3	3	3
63102.36000008536	4	4	4	4
63112.5400000854	4	4	4	4
63122.720000085435	4	4	4	4
63132.90000008547	4	4	4	4
63143.08000008551	4	4	4	4
63143.29000008555	4	3	3	3
63153.49000008559	4	4	4	4
63163.67000008563	4	4	4	4
63173.850000085666	4	4	4	4
63184.0300000857	4	4	4	4
63194.21000008574	4	4	4	4
63194.42000008578	4	3	3	3
63204.62000008582	4	4	4	4
63214.80000008586	4	4	4	4
63224.980000085896	4	4	4	4
63235.16000008593	4	4	4	4
63245.34000008597	4	4	4	4
63245.55000008601	4	3	3	3
63255.74000008605	4	4	4	4
63265.92000008609	4	4	4	4
63276.100000086124	4	4	4	4
63286.28000008616	4	4	4	4
63296.4600000862	4	4	4	4
63296.67000008624	4	3	3	3
63306.87000008628	4	4	4	4
63317.05000008632	4	4	4	4
63327.230000086354	4	4	4	4
63337.41000008639	4	4	4	4
63347.59000008643	4	4	4	4
63347.80000008647	4	3	3	3
63358.00000008651	4	4	4	4
63368.18000008655	4	4	4	4
63378.360000086584	4	4	4	4
63388.54000008662	4	4	4	4
63398.72000008666	4	4	4	4
63398.9400000867	4	3	3	3
63409.14000008674	4	4	4	4
63419.32000008678	4	4	4	4
63429.50000008682	4	4	4	4
63439.68000008685	4	4	4	4
63449.86000008689	4	4	4	4
63450.07000008693	4	3	3	3
63460.27000008697	4	4	4	4
63470.45000008701	4	4	4	4
63480.63000008705	4	4	4	4
63490.81000008708	4	4	4	4
63500.99000008712	4	4	4	4
63501.20000008716	4	3	3	3
63511.400000087204	4	4	4	4
63521.58000008724	4	4	4	4
63531.76000008728	4	4	4	4
63541.940000087314	4	4	4	4
63552.12000008735	4	4	4	4
63552.33000008739	4	3	3	3
63562.530000087434	4	4	4	4
63572.71000008747	4	4	4	4
63582.89000008751	4	4	4	4
63593.070000087544	4	4	4	4
63603.25000008758	4	4	4	4
63603.46000008762	4	3	3	3
63613.660000087664	4	4	4	4
63623.8400000877	4	4	4	4
63634.02000008774	4	4	4	4
63644.200000087774	4	4	4	4
63654.38000008781	4	4	4	4
63654.590000087854	4	3	3	3
63664.790000087894	4	4	4	4
63674.97000008793	4	4	4	4
63685.15000008797	4	4	4	4
63695.330000088004	4	4	4	4
63705.51000008804	4	4	4	4
63705.720000088084	4	3	3	3
63715.920000088125	4	4	4	4
63726.10000008816	4	4	4	4
63736.2800000882	4	4	4	4
63746.460000088235	4	4	4	4
63756.64000008827	4	4	4	4
63756.850000088314	4	3	3	3
63767.050000088355	4	4	4	4
63777.23000008839	4	4	4	4
63787.41000008843	4	4	4	4
63797.590000088465	4	4	4	4
63807.7700000885	4	4	4	4
63807.980000088544	4	3	3	3
63818.180000088585	4	4	4	4
63828.36000008862	4	4	4	4
63838.54000008866	4	4	4	4
63848.720000088695	4	4	4	4
63858.90000008873	4	4	4	4
63859.110000088775	4	3	3	3
63869.310000088815	4	4	4	4
63879.49000008885	4	4	4	4
63889.67000008889	4	4	4	4
63899.850000088925	4	4	4	4
63910.03000008896	4	4	4	4
63910.25000008901	4	3	3	3
63920.440000089045	4	4	4	4
63930.62000008908	4	4	4	4
63940.80000008912	4	4	4	4
63950.980000089156	4	4	4	4
63961.16000008919	4	4	4	4
63961.370000089235	4	3	3	3
63971.570000089276	4	4	4	4
63981.75000008931	4	4	4	4
63991.93000008935	4	4	4	4
64002.110000089386	4	4	4	4
64012.29000008942	4	4	4	4
64012.500000089465	4	3	3	3
64022.700000089506	4	4	4	4
64032.88000008954	4	4	4	4
64043.06000008958	4	4	4	4
64053.240000089616	4	4	4	4
64063.42000008965	4	4	4	4
64063.630000089695	4	3	3	3
64073.820000089734	4	4	4	4
64084.00000008977	4	4	4	4
64094.18000008981	4	4	4	4
64104.360000089844	4	4	4	4
64114.54000008988	4	4	4	4
64114.75000008992	4	3	3	3
64124.950000089964	4	4	4	4
64135.13000009	4	4	4	4
64145.31000009004	4	4	4	4
64155.490000090074	4	4	4	4
64165.67000009011	4	4	4	4
64165.880000090154	4	3	3	3
64176.07000009019	4	4	4	4
64186.25000009023	4	4	4	4
64196.430000090266	4	4	4	4
64206.6100000903	4	4	4	4
64216.79000009034	4	4	4	4
64217.00000009038	4	3	3	3
64227.20000009042	4	4	4	4
64237.38000009046	4	4	4	4
64247.560000090496	4	4	4	4
64257.74000009053	4	4	4	4
64267.92000009057	4	4	4	4
64268.13000009061	4	3	3	3
64278.33000009065	4	4	4	4
64288.51000009069	4	4	4	4
64298.690000090726	4	4	4	4
64308.87000009076	4	4	4	4
64319.0500000908	4	4	4	4
64319.26000009084	4	3	3	3
64329.46000009088	4	4	4	4
64339.64000009092	4	4	4	4
64349.82000009096	4	4	4	4
64360.00000009099	4	4	4	4
64370.18000009103	4	4	4	4
64370.39000009107	4	3	3	3
64380.59000009111	4	4	4	4
64390.77000009115	4	4	4	4
64400.95000009119	4	4	4	4
64411.13000009122	4	4	4	4
64421.31000009126	4	4	4	4
64421.530000091305	4	3	3	3
64431.730000091346	4	4	4	4
64441.91000009138	4	4	4	4
64452.09000009142	4	4	4	4
64462.270000091456	4	4	4	4
64472.45000009149	4	4	4	4
64472.660000091535	4	3	3	3
64482.860000091576	4	4	4	4
64493.04000009161	4	4	4	4
64503.22000009165	4	4	4	4
64513.400000091686	4	4	4	4
64523.58000009172	4	4	4	4
64523.790000091765	4	3	3	3
64533.990000091806	4	4	4	4
64544.17000009184	4	4	4	4
64554.35000009188	4	4	4	4
64564.530000091916	4	4	4	4
64574.71000009195	4	4	4	4
64574.920000091995	4	3	3	3
64585.120000092036	4	4	4	4
64595.30000009207	4	4	4	4
64605.48000009211	4	4	4	4
64615.660000092146	4	4	4	4
64625.84000009218	4	4	4	4
64626.050000092226	4	3	3	3
64636.25000009227	4	4	4	4
64646.4300000923	4	4	4	4
64656.61000009234	4	4	4	4
64666.79000009238	4	4	4	4
64676.97000009241	4	4	4	4
64677.180000092456	4	3	3	3
64687.3800000925	4	4	4	4
64697.56000009253	4	4	4	4
64707.74000009257	4	4	4	4
64717.92000009261	4	4	4	4
64728.10000009264	4	4	4	4
64728.310000092686	4	3	3	3
64738.51000009273	4	4	4	4
64748.69000009276	4	4	4	4
64758.8700000928	4	4	4	4
64769.05000009284	4	4	4	4
64779.23000009287	4	4	4	4
64779.440000092916	4	3	3	3
64789.64000009296	4	4	4	4
64799.820000092994	4	4	4	4
64810.00000009303	4	4	4	4
64820.18000009307	4	4	4	4
64830.360000093104	4	4	4	4
64830.57000009315	4	3	3	3
64840.77000009319	4	4	4	4
64850.950000093224	4	4	4	4
64861.13000009326	4	4	4	4
64871.3100000933	4	4	4	4
64881.490000093334	4	4	4	4
64881.70000009338	4	3	3	3
64891.890000093415	4	4	4	4
64902.07000009345	4	4	4	4
64912.25000009349	4	4	4	4
64922.430000093525	4	4	4	4
64932.61000009356	4	4	4	4
64932.83000009361	4	3	3	3
64943.020000093646	4	4	4	4
64953.20000009368	4	4	4	4
64963.38000009372	4	4	4	4
64973.560000093756	4	4	4	4
64983.74000009379	4	4	4	4
64983.950000093835	4	3	3	3
64994.140000093874	4	4	4	4
65004.32000009391	4	4	4	4
65014.50000009395	4	4	4	4
65024.680000093984	4	4	4	4
65034.86000009402	4	4	4	4
65035.07000009406	4	3	3	3
65045.270000094104	4	4	4	4
65055.46000009414	4	4	4	4
65065.65000009418	4	4	4	4
65075.88000009423	4	4	4	4
65086.08000009427	4	4	4	4
65086.29000009431	4	3	3	3
65096.49000009435	4	4	4	4
65106.67000009439	4	4	4	4
65116.850000094426	4	4	4	4
65127.03000009446	4	4	4	4
65137.2100000945	4	4	4	4
65137.42000009454	4	3	3	3
65147.62000009458	4	4	4	4
65157.80000009462	4	4	4	4
65167.980000094656	4	4	4	4
65178.16000009469	4	4	4	4
65188.34000009473	4	4	4	4
65188.55000009477	4	3	3	3
65198.75000009481	4	4	4	4
65208.93000009485	4	4	4	4
65219.110000094886	4	4	4	4
65229.29000009492	4	4	4	4
65239.47000009496	4	4	4	4
65239.680000095	4	3	3	3
65249.88000009504	4	4	4	4
65260.06000009508	4	4	4	4
65270.24000009512	4	4	4	4
65280.42000009515	4	4	4	4
65290.60000009519	4	4	4	4
65290.81000009523	4	3	3	3
65301.01000009527	4	4	4	4
65311.19000009531	4	4	4	4
65321.37000009535	4	4	4	4
65331.55000009538	4	4	4	4
65341.73000009542	4	4	4	4
65341.94000009546	4	3	3	3
65352.1400000955	4	4	4	4
65362.32000009554	4	4	4	4
65372.50000009558	4	4	4	4
65382.680000095614	4	4	4	4
65392.86000009565	4	4	4	4
65393.07000009569	4	3	3	3
65403.270000095734	4	4	4	4
65413.45000009577	4	4	4	4
65423.63000009581	4	4	4	4
65433.810000095844	4	4	4	4
65443.99000009588	4	4	4	4
65444.210000095925	4	3	3	3
65454.410000095966	4	4	4	4
65464.590000096	4	4	4	4
65474.77000009604	4	4	4	4
65484.950000096076	4	4	4	4
65495.13000009611	4	4	4	4
65495.340000096156	4	3	3	3
65505.540000096196	4	4	4	4
65515.72000009623	4	4	4	4
65525.90000009627	4	4	4	4
65536.0800000963	4	4	4	4
65546.26000009621	4	4	4	4
65546.4700000961	4	3	3	3
65556.670000096	4	4	4	4
65566.8500000959	4	4	4	4
65577.03000009581	4	4	4	4
65587.21000009571	4	4	4	4
65597.39000009562	4	4	4	4
65597.60000009551	4	3	3	3
65607.8000000954	4	4	4	4
65617.98000009531	4	4	4	4
65628.16000009522	4	4	4	4
65638.34000009512	4	4	4	4
65648.52000009503	4	4	4	4
65648.73000009492	4	3	3	3
65658.92000009482	4	4	4	4
65669.10000009472	4	4	4	4
65679.28000009463	4	4	4	4
65689.46000009454	4	4	4	4
65699.64000009444	4	4	4	4
65699.85000009433	4	3	3	3
65710.05000009423	4	4	4	4
65720.23000009413	4	4	4	4
65730.41000009404	4	4	4	4
65740.59000009394	4	4	4	4
65750.77000009385	4	4	4	4
65750.98000009374	4	3	3	3
65761.18000009363	4	4	4	4
65771.36000009354	4	4	4	4
65781.54000009345	4	4	4	4
65791.72000009335	4	4	4	4
65801.90000009326	4	4	4	4
65802.11000009315	4	3	3	3
65812.31000009304	4	4	4	4
65822.49000009295	4	4	4	4
65832.67000009285	4	4	4	4
65842.85000009276	4	4	4	4
65853.03000009267	4	4	4	4
65853.24000009256	4	3	3	3
65863.44000009245	4	4	4	4
65873.62000009236	4	4	4	4
65883.80000009226	4	4	4	4
65893.98000009217	4	4	4	4
65904.16000009207	4	4	4	4
65904.37000009196	4	3	3	3
65914.57000009186	4	4	4	4
65924.75000009176	4	4	4	4
65934.93000009167	4	4	4	4
65945.11000009158	4	4	4	4
65955.29000009148	4	4	4	4
65955.51000009137	4	3	3	3
65965.71000009126	4	4	4	4
65975.89000009117	4	4	4	4
65986.07000009107	4	4	4	4
65996.25000009098	4	4	4	4
66006.43000009088	4	4	4	4
66006.64000009077	4	3	3	3
66016.83000009067	4	4	4	4
66027.01000009058	4	4	4	4
66037.19000009049	4	4	4	4
66047.37000009039	4	4	4	4
66057.5500000903	4	4	4	4
66057.76000009019	4	3	3	3
66067.96000009008	4	4	4	4
66078.14000008999	4	4	4	4
66088.3200000899	4	4	4	4
66098.5000000898	4	4	4	4
66108.6800000897	4	4	4	4
66108.8900000896	4	3	3	3
66119.09000008949	4	4	4	4
66129.2700000894	4	4	4	4
66139.4500000893	4	4	4	4
66149.63000008921	4	4	4	4
66159.81000008911	4	4	4	4
66160.020000089	4	3	3	3
66170.2100000889	4	4	4	4
66180.39000008881	4	4	4	4
66190.57000008872	4	4	4	4
66200.75000008862	4	4	4	4
66210.93000008853	4	4	4	4
66211.14000008842	4	3	3	3
66221.34000008831	4	4	4	4
66231.52000008822	4	4	4	4
66241.70000008812	4	4	4	4
66251.88000008803	4	4	4	4
66262.06000008793	4	4	4	4
66262.27000008782	4	3	3	3
66272.47000008772	4	4	4	4
66282.65000008763	4	4	4	4
66292.83000008753	4	4	4	4
66303.01000008744	4	4	4	4
66313.19000008734	4	4	4	4
66313.40000008723	4	3	3	3
66323.60000008713	4	4	4	4
66333.78000008703	4	4	4	4
66343.96000008694	4	4	4	4
66354.14000008685	4	4	4	4
66364.32000008675	4	4	4	4
66364.53000008664	4	3	3	3
66374.72000008654	4	4	4	4
66384.90000008645	4	4	4	4
66395.08000008635	4	4	4	4
66405.26000008626	4	4	4	4
66415.44000008616	4	4	4	4
66415.65000008605	4	3	3	3
66425.85000008595	4	4	4	4
66436.03000008586	4	4	4	4
66446.21000008576	4	4	4	4
66456.39000008567	4	4	4	4
66466.57000008557	4	4	4	4
66466.79000008546	4	3	3	3
66476.98000008536	4	4	4	4
66487.16000008526	4	4	4	4
66497.34000008517	4	4	4	4
66507.52000008507	4	4	4	4
66517.70000008498	4	4	4	4
66517.91000008487	4	3	3	3
66528.11000008477	4	4	4	4
66538.29000008467	4	4	4	4
66548.47000008458	4	4	4	4
66558.65000008448	4	4	4	4
66568.83000008439	4	4	4	4
66569.04000008428	4	3	3	3
66579.24000008417	4	4	4	4
66589.42000008408	4	4	4	4
66599.60000008398	4	4	4	4
66609.78000008389	4	4	4	4
66619.9600000838	4	4	4	4
66620.17000008369	4	3	3	3
66630.37000008358	4	4	4	4
66640.55000008349	4	4	4	4
66650.7300000834	4	4	4	4
66660.9100000833	4	4	4	4
66671.0900000832	4	4	4	4
66671.3000000831	4	3	3	3
66681.50000008299	4	4	4	4
66691.6800000829	4	4	4	4
66701.8600000828	4	4	4	4
66712.0400000827	4	4	4	4
66722.22000008261	4	4	4	4
66722.4300000825	4	3	3	3
66732.6300000824	4	4	4	4
66742.8100000823	4	4	4	4
66752.99000008221	4	4	4	4
66763.17000008211	4	4	4	4
66773.35000008202	4	4	4	4
66773.56000008191	4	3	3	3
66783.75000008181	4	4	4	4
66793.93000008172	4	4	4	4
66804.11000008162	4	4	4	4
66814.29000008153	4	4	4	4
66824.47000008143	4	4	4	4
66824.68000008132	4	3	3	3
66834.88000008122	4	4	4	4
66845.06000008112	4	4	4	4
66855.24000008103	4	4	4	4
66865.42000008094	4	4	4	4
66875.60000008084	4	4	4	4
66875.81000008073	4	3	3	3
66886.01000008063	4	4	4	4
66896.19000008053	4	4	4	4
66906.37000008044	4	4	4	4
66916.55000008034	4	4	4	4
66926.73000008025	4	4	4	4
66926.94000008014	4	3	3	3
66937.13000008004	4	4	4	4
66947.31000007995	4	4	4	4
66957.49000007985	4	4	4	4
66967.67000007976	4	4	4	4
66977.85000007966	4	4	4	4
66978.07000007955	4	3	3	3
66988.27000007944	4	4	4	4
66998.45000007935	4	4	4	4
67008.63000007925	4	4	4	4
67018.81000007916	4	4	4	4
67028.99000007907	4	4	4	4
67029.20000007896	4	3	3	3
67039.40000007885	4	4	4	4
67049.58000007876	4	4	4	4
67059.76000007866	4	4	4	4
67069.94000007857	4	4	4	4
67080.12000007847	4	4	4	4
67080.33000007836	4	3	3	3
67090.53000007826	4	4	4	4
67100.71000007816	4	4	4	4
67110.89000007807	4	4	4	4
67121.07000007798	4	4	4	4
67131.25000007788	4	4	4	4
67131.46000007777	4	3	3	3
67141.66000007767	4	4	4	4
67151.84000007757	4	4	4	4
67162.02000007748	4	4	4	4
67172.20000007738	4	4	4	4
67182.38000007729	4	4	4	4
67182.59000007718	4	3	3	3
67192.78000007708	4	4	4	4
67202.96000007699	4	4	4	4
67213.14000007689	4	4	4	4
67223.3200000768	4	4	4	4
67233.5000000767	4	4	4	4
67233.7100000766	4	3	3	3
67243.91000007649	4	4	4	4
67254.0900000764	4	4	4	4
67264.2700000763	4	4	4	4
67274.4500000762	4	4	4	4
67284.63000007611	4	4	4	4
67284.840000076	4	3	3	3
67295.0300000759	4	4	4	4
67305.21000007581	4	4	4	4
67315.39000007571	4	4	4	4
67325.57000007562	4	4	4	4
67335.75000007552	4	4	4	4
67335.96000007541	4	3	3	3
67346.16000007531	4	4	4	4
67356.34000007522	4	4	4	4
67366.52000007512	4	4	4	4
67376.70000007503	4	4	4	4
67386.88000007493	4	4	4	4
67387.09000007482	4	3	3	3
67397.28000007472	4	4	4	4
67407.46000007463	4	4	4	4
67417.64000007453	4	4	4	4
67427.82000007444	4	4	4	4
67438.00000007435	4	4	4	4
67438.21000007424	4	3	3	3
67448.41000007413	4	4	4	4
67458.59000007404	4	4	4	4
67468.77000007394	4	4	4	4
67478.95000007385	4	4	4	4
67489.13000007375	4	4	4	4
67489.35000007364	4	3	3	3
67499.55000007353	4	4	4	4
67509.73000007344	4	4	4	4
67519.91000007335	4	4	4	4
67530.09000007325	4	4	4	4
67540.27000007316	4	4	4	4
67540.48000007305	4	3	3	3
67550.68000007294	4	4	4	4
67560.86000007285	4	4	4	4
67571.04000007275	4	4	4	4
67581.22000007266	4	4	4	4
67591.40000007256	4	4	4	4
67591.61000007245	4	3	3	3
67601.81000007235	4	4	4	4
67611.99000007226	4	4	4	4
67622.17000007216	4	4	4	4
67632.35000007207	4	4	4	4
67642.53000007197	4	4	4	4
67642.74000007186	4	3	3	3
67652.93000007176	4	4	4	4
67663.11000007167	4	4	4	4
67673.29000007157	4	4	4	4
67683.47000007148	4	4	4	4
67693.65000007139	4	4	4	4
67693.86000007128	4	3	3	3
67704.06000007117	4	4	4	4
67714.24000007108	4	4	4	4
67724.42000007098	4	4	4	4
67734.60000007089	4	4	4	4
67744.7800000708	4	4	4	4
67744.99000007068	4	3	3	3
67755.18000007058	4	4	4	4
67765.36000007049	4	4	4	4
67775.5400000704	4	4	4	4
67785.7200000703	4	4	4	4
67795.9000000702	4	4	4	4
67796.1100000701	4	3	3	3
67806.31000006999	4	4	4	4
67816.4900000699	4	4	4	4
67826.6700000698	4	4	4	4
67836.85000006971	4	4	4	4
67847.03000006962	4	4	4	4
67847.2400000695	4	3	3	3
67857.4400000694	4	4	4	4
67867.6200000693	4	4	4	4
67877.80000006921	4	4	4	4
67887.98000006912	4	4	4	4
67898.16000006902	4	4	4	4
67898.37000006891	4	3	3	3
67908.56000006881	4	4	4	4
67918.74000006872	4	4	4	4
67928.92000006863	4	4	4	4
67939.10000006853	4	4	4	4
67949.28000006844	4	4	4	4
67949.49000006833	4	3	3	3
67959.68000006823	4	4	4	4
67969.86000006813	4	4	4	4
67980.04000006804	4	4	4	4
67990.22000006794	4	4	4	4
68000.40000006785	4	4	4	4
68000.62000006773	4	3	3	3
68010.81000006763	4	4	4	4
68020.99000006754	4	4	4	4
68031.17000006745	4	4	4	4
68041.35000006735	4	4	4	4
68051.53000006726	4	4	4	4
68051.74000006715	4	3	3	3
68061.94000006704	4	4	4	4
68072.12000006695	4	4	4	4
68082.30000006685	4	4	4	4
68092.48000006676	4	4	4	4
68102.66000006667	4	4	4	4
68102.87000006656	4	3	3	3
68113.06000006646	4	4	4	4
68123.24000006636	4	4	4	4
68133.42000006627	4	4	4	4
68143.60000006617	4	4	4	4
68153.78000006608	4	4	4	4
68153.99000006597	4	3	3	3
68164.21000006585	4	4	4	4
68174.39000006576	4	4	4	4
68184.57000006567	4	4	4	4
68194.75000006557	4	4	4	4
68204.93000006548	4	4	4	4
68205.14000006537	4	3	3	3
68215.34000006526	4	4	4	4
68225.52000006517	4	4	4	4
68235.70000006507	4	4	4	4
68245.88000006498	4	4	4	4
68256.06000006488	4	4	4	4
68256.27000006477	4	3	3	3
68266.47000006467	4	4	4	4
68276.65000006458	4	4	4	4
68286.83000006448	4	4	4	4
68297.01000006439	4	4	4	4
68307.19000006429	4	4	4	4
68307.40000006418	4	3	3	3
68317.60000006408	4	4	4	4
68327.78000006398	4	4	4	4
68337.96000006389	4	4	4	4
68348.1400000638	4	4	4	4
68358.3200000637	4	4	4	4
68358.53000006359	4	3	3	3
68368.73000006349	4	4	4	4
68378.91000006339	4	4	4	4
68389.0900000633	4	4	4	4
68399.2700000632	4	4	4	4
68409.45000006311	4	4	4	4
68409.660000063	4	3	3	3
68419.8600000629	4	4	4	4
68430.0400000628	4	4	4	4
68440.2200000627	4	4	4	4
68450.40000006261	4	4	4	4
68460.58000006252	4	4	4	4
68460.7900000624	4	3	3	3
68470.9800000623	4	4	4	4
68481.16000006221	4	4	4	4
68491.34000006212	4	4	4	4
68501.52000006202	4	4	4	4
68511.70000006193	4	4	4	4
68511.92000006181	4	3	3	3
68522.12000006171	4	4	4	4
68532.30000006162	4	4	4	4
68542.48000006152	4	4	4	4
68552.66000006143	4	4	4	4
68562.84000006133	4	4	4	4
68563.05000006122	4	3	3	3
68573.25000006112	4	4	4	4
68583.43000006102	4	4	4	4
68593.61000006093	4	4	4	4
68603.79000006084	4	4	4	4
68613.97000006074	4	4	4	4
68614.18000006063	4	3	3	3
68624.38000006053	4	4	4	4
68634.56000006043	4	4	4	4
68644.74000006034	4	4	4	4
68654.92000006024	4	4	4	4
68665.10000006015	4	4	4	4
68665.31000006004	4	3	3	3
68675.51000005993	4	4	4	4
68685.69000005984	4	4	4	4
68695.89000005974	4	4	4	4
68706.07000005964	4	4	4	4
68716.25000005955	4	4	4	4
68716.46000005944	4	3	3	3
68726.66000005933	4	4	4	4
68736.84000005924	4	4	4	4
68747.02000005914	4	4	4	4
68757.20000005905	4	4	4	4
68767.38000005895	4	4	4	4
68767.59000005884	4	3	3	3
68777.79000005874	4	4	4	4
68787.97000005865	4	4	4	4
68798.15000005855	4	4	4	4
68808.33000005846	4	4	4	4
68818.51000005836	4	4	4	4
68818.72000005825	4	3	3	3
68828.92000005815	4	4	4	4
68839.10000005805	4	4	4	4
68849.28000005796	4	4	4	4
68859.46000005786	4	4	4	4
68869.64000005777	4	4	4	4
68869.85000005766	4	3	3	3
68880.05000005756	4	4	4	4
68890.23000005746	4	4	4	4
68900.41000005737	4	4	4	4
68910.59000005727	4	4	4	4
68920.77000005718	4	4	4	4
68920.98000005707	4	3	3	3
68931.18000005696	4	4	4	4
68941.36000005687	4	4	4	4
68951.54000005678	4	4	4	4
68961.72000005668	4	4	4	4
68971.90000005659	4	4	4	4
68972.11000005648	4	3	3	3
68982.31000005637	4	4	4	4
68992.49000005628	4	4	4	4
69002.67000005618	4	4	4	4
69012.85000005609	4	4	4	4
69023.030000056	4	4	4	4
69023.25000005588	4	3	3	3
69033.44000005578	4	4	4	4
69043.62000005569	4	4	4	4
69053.80000005559	4	4	4	4
69063.9800000555	4	4	4	4
69074.1600000554	4	4	4	4
69074.37000005529	4	3	3	3
69084.57000005519	4	4	4	4
69094.7500000551	4	4	4	4
69104.930000055	4	4	4	4
69115.1100000549	4	4	4	4
69125.29000005481	4	4	4	4
69125.5000000547	4	3	3	3
69135.7000000546	4	4	4	4
69145.8800000545	4	4	4	4
69156.06000005441	4	4	4	4
69166.24000005431	4	4	4	4
69176.42000005422	4	4	4	4
69176.63000005411	4	3	3	3
69186.82000005401	4	4	4	4
69197.00000005391	4	4	4	4
69207.18000005382	4	4	4	4
69217.36000005373	4	4	4	4
69227.54000005363	4	4	4	4
69227.75000005352	4	3	3	3
69237.95000005342	4	4	4	4
69248.13000005332	4	4	4	4
69258.31000005323	4	4	4	4
69268.49000005313	4	4	4	4
69278.67000005304	4	4	4	4
69278.88000005293	4	3	3	3
69289.07000005283	4	4	4	4
69299.25000005274	4	4	4	4
69309.43000005264	4	4	4	4
69319.61000005255	4	4	4	4
69329.79000005245	4	4	4	4
69330.00000005234	4	3	3	3
69340.19000005224	4	4	4	4
69350.37000005215	4	4	4	4
69360.55000005206	4	4	4	4
69370.73000005196	4	4	4	4
69380.91000005187	4	4	4	4
69381.12000005176	4	3	3	3
69391.32000005165	4	4	4	4
69401.50000005156	4	4	4	4
69411.68000005146	4	4	4	4
69421.86000005137	4	4	4	4
69432.04000005127	4	4	4	4
69432.25000005116	4	3	3	3
69442.45000005106	4	4	4	4
69452.63000005097	4	4	4	4
69462.81000005087	4	4	4	4
69472.99000005078	4	4	4	4
69483.17000005068	4	4	4	4
69483.38000005057	4	3	3	3
69493.57000005047	4	4	4	4
69503.75000005038	4	4	4	4
69513.93000005028	4	4	4	4
69524.11000005019	4	4	4	4
69534.2900000501	4	4	4	4
69534.51000004998	4	3	3	3
69544.71000004988	4	4	4	4
69554.89000004978	4	4	4	4
69565.07000004969	4	4	4	4
69575.2500000496	4	4	4	4
69585.4300000495	4	4	4	4
69585.64000004939	4	3	3	3
