Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a77f8a6ad729ca8d877d7 - minikube	Unknown Heuristic - Run None (Profile ?) 695a77f8a6ad729ca8d877d7 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a77f8a6ad729ca8d877d7 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a77f8a6ad729ca8d877d7 - minikube-m04
22005.54999998704	4	4	4	4
22015.729999987012	4	4	4	4
22025.909999986983	4	4	4	4
22036.089999986954	4	4	4	4
22036.29999998692	4	3	3	3
22046.49999998689	4	4	4	4
22056.67999998686	4	4	4	4
22066.85999998683	4	4	4	4
22077.039999986802	4	4	4	4
22087.219999986773	4	4	4	4
22087.42999998674	4	3	3	3
22097.629999986708	4	4	4	4
22107.80999998668	4	4	4	4
22117.98999998665	4	4	4	4
22128.16999998662	4	4	4	4
22138.349999986593	4	4	4	4
22138.55999998656	4	3	3	3
22148.759999986527	4	4	4	4
22158.939999986498	4	4	4	4
22169.11999998647	4	4	4	4
22179.29999998644	4	4	4	4
22189.47999998641	4	4	4	4
22189.689999986378	4	3	3	3
22199.889999986346	4	4	4	4
22210.069999986317	4	4	4	4
22220.24999998629	4	4	4	4
22230.42999998626	4	4	4	4
22240.60999998623	4	4	4	4
22240.819999986197	4	3	3	3
22251.019999986165	4	4	4	4
22261.199999986136	4	4	4	4
22271.379999986108	4	4	4	4
22281.55999998608	4	4	4	4
22291.73999998605	4	4	4	4
22291.949999986016	4	3	3	3
22302.149999985984	4	4	4	4
22312.329999985956	4	4	4	4
22322.509999985927	4	4	4	4
22332.689999985898	4	4	4	4
22342.86999998587	4	4	4	4
22343.079999985835	4	3	3	3
22353.279999985803	4	4	4	4
22363.459999985775	4	4	4	4
22373.639999985746	4	4	4	4
22383.819999985717	4	4	4	4
22393.99999998569	4	4	4	4
22394.209999985655	4	3	3	3
22404.409999985623	4	4	4	4
22414.589999985594	4	4	4	4
22424.769999985565	4	4	4	4
22434.949999985536	4	4	4	4
22445.129999985507	4	4	4	4
22445.339999985474	4	3	3	3
22455.53999998544	4	4	4	4
22465.719999985413	4	4	4	4
22475.899999985384	4	4	4	4
22486.079999985355	4	4	4	4
22496.259999985326	4	4	4	4
22496.47999998529	4	3	3	3
22506.66999998526	4	4	4	4
22516.849999985232	4	4	4	4
22527.029999985203	4	4	4	4
22537.209999985174	4	4	4	4
22547.389999985146	4	4	4	4
22547.599999985112	4	3	3	3
22557.79999998508	4	4	4	4
22567.97999998505	4	4	4	4
22578.159999985022	4	4	4	4
22588.339999984993	4	4	4	4
22598.519999984965	4	4	4	4
22598.72999998493	4	3	3	3
22608.9299999849	4	4	4	4
22619.10999998487	4	4	4	4
22629.28999998484	4	4	4	4
22639.469999984813	4	4	4	4
22649.649999984784	4	4	4	4
22649.85999998475	4	3	3	3
22660.059999984718	4	4	4	4
22670.23999998469	4	4	4	4
22680.41999998466	4	4	4	4
22690.59999998463	4	4	4	4
22700.779999984603	4	4	4	4
22700.98999998457	4	3	3	3
22711.189999984537	4	4	4	4
22721.36999998451	4	4	4	4
22731.54999998448	4	4	4	4
22741.72999998445	4	4	4	4
22751.909999984422	4	4	4	4
22752.11999998439	4	3	3	3
22762.309999984358	4	4	4	4
22772.48999998433	4	4	4	4
22782.6699999843	4	4	4	4
22792.84999998427	4	4	4	4
22803.029999984243	4	4	4	4
22803.23999998421	4	3	3	3
22813.439999984177	4	4	4	4
22823.61999998415	4	4	4	4
22833.79999998412	4	4	4	4
22843.97999998409	4	4	4	4
22854.159999984062	4	4	4	4
22854.36999998403	4	3	3	3
22864.569999983996	4	4	4	4
22874.749999983967	4	4	4	4
22884.92999998394	4	4	4	4
22895.10999998391	4	4	4	4
22905.28999998388	4	4	4	4
22905.499999983847	4	3	3	3
22915.689999983817	4	4	4	4
22925.869999983788	4	4	4	4
22936.04999998376	4	4	4	4
22946.22999998373	4	4	4	4
22956.4099999837	4	4	4	4
22956.619999983668	4	3	3	3
22966.819999983636	4	4	4	4
22976.999999983607	4	4	4	4
22987.17999998358	4	4	4	4
22997.35999998355	4	4	4	4
23007.53999998352	4	4	4	4
23007.759999983486	4	3	3	3
23017.959999983454	4	4	4	4
23028.139999983425	4	4	4	4
23038.319999983396	4	4	4	4
23048.499999983367	4	4	4	4
23058.67999998334	4	4	4	4
23058.889999983305	4	3	3	3
23069.089999983273	4	4	4	4
23079.269999983244	4	4	4	4
23089.449999983215	4	4	4	4
23099.629999983186	4	4	4	4
23109.809999983157	4	4	4	4
23110.019999983124	4	3	3	3
23120.209999983093	4	4	4	4
23130.389999983065	4	4	4	4
23140.569999983036	4	4	4	4
23150.749999983007	4	4	4	4
23160.92999998298	4	4	4	4
23161.139999982945	4	3	3	3
23171.339999982913	4	4	4	4
23181.519999982884	4	4	4	4
23191.699999982855	4	4	4	4
23201.879999982826	4	4	4	4
23212.059999982797	4	4	4	4
23212.269999982764	4	3	3	3
23222.46999998273	4	4	4	4
23232.649999982703	4	4	4	4
23242.829999982674	4	4	4	4
23253.009999982645	4	4	4	4
23263.189999982616	4	4	4	4
23263.399999982583	4	3	3	3
23273.589999982552	4	4	4	4
23283.769999982524	4	4	4	4
23293.949999982495	4	4	4	4
23304.129999982466	4	4	4	4
23314.309999982437	4	4	4	4
23314.519999982404	4	3	3	3
23324.709999982373	4	4	4	4
23334.889999982344	4	4	4	4
23345.069999982315	4	4	4	4
23355.249999982287	4	4	4	4
23365.429999982258	4	4	4	4
23365.639999982224	4	3	3	3
23375.839999982192	4	4	4	4
23386.019999982163	4	4	4	4
23396.199999982135	4	4	4	4
23406.379999982106	4	4	4	4
23416.559999982077	4	4	4	4
23416.769999982043	4	3	3	3
23426.96999998201	4	4	4	4
23437.149999981983	4	4	4	4
23447.329999981954	4	4	4	4
23457.509999981925	4	4	4	4
23467.689999981896	4	4	4	4
23467.899999981862	4	3	3	3
23478.09999998183	4	4	4	4
23488.2799999818	4	4	4	4
23498.459999981773	4	4	4	4
23508.639999981744	4	4	4	4
23518.819999981715	4	4	4	4
23519.03999998168	4	3	3	3
23529.22999998165	4	4	4	4
23539.40999998162	4	4	4	4
23549.589999981592	4	4	4	4
23559.769999981563	4	4	4	4
23569.949999981534	4	4	4	4
23570.1599999815	4	3	3	3
23580.34999998147	4	4	4	4
23590.52999998144	4	4	4	4
23600.709999981413	4	4	4	4
23610.889999981384	4	4	4	4
23621.069999981355	4	4	4	4
23621.27999998132	4	3	3	3
23631.47999998129	4	4	4	4
23641.65999998126	4	4	4	4
23651.83999998123	4	4	4	4
23662.019999981203	4	4	4	4
23672.199999981174	4	4	4	4
23672.40999998114	4	3	3	3
23682.60999998111	4	4	4	4
23692.78999998108	4	4	4	4
23702.96999998105	4	4	4	4
23713.149999981022	4	4	4	4
23723.329999980993	4	4	4	4
23723.53999998096	4	3	3	3
23733.739999980928	4	4	4	4
23743.9199999809	4	4	4	4
23754.09999998087	4	4	4	4
23764.27999998084	4	4	4	4
23774.459999980812	4	4	4	4
23774.66999998078	4	3	3	3
23784.85999998075	4	4	4	4
23795.03999998072	4	4	4	4
23805.21999998069	4	4	4	4
23815.399999980662	4	4	4	4
23825.579999980633	4	4	4	4
23825.7899999806	4	3	3	3
23835.97999998057	4	4	4	4
23846.15999998054	4	4	4	4
23856.33999998051	4	4	4	4
23866.519999980483	4	4	4	4
23876.699999980454	4	4	4	4
23876.90999998042	4	3	3	3
23887.10999998039	4	4	4	4
23897.28999998036	4	4	4	4
23907.46999998033	4	4	4	4
23917.6499999803	4	4	4	4
23927.829999980273	4	4	4	4
23928.03999998024	4	3	3	3
23938.239999980207	4	4	4	4
23948.41999998018	4	4	4	4
23958.59999998015	4	4	4	4
23968.77999998012	4	4	4	4
23978.959999980092	4	4	4	4
23979.16999998006	4	3	3	3
23989.369999980026	4	4	4	4
23999.549999979998	4	4	4	4
24009.72999997997	4	4	4	4
24019.90999997994	4	4	4	4
24030.08999997991	4	4	4	4
24030.309999979876	4	3	3	3
24040.499999979846	4	4	4	4
24050.679999979817	4	4	4	4
24060.859999979788	4	4	4	4
24071.03999997976	4	4	4	4
24081.21999997973	4	4	4	4
24081.429999979697	4	3	3	3
24091.619999979666	4	4	4	4
24101.799999979638	4	4	4	4
24111.97999997961	4	4	4	4
24122.15999997958	4	4	4	4
24132.33999997955	4	4	4	4
24132.549999979517	4	3	3	3
24142.749999979485	4	4	4	4
24152.929999979457	4	4	4	4
24163.109999979428	4	4	4	4
24173.2899999794	4	4	4	4
24183.46999997937	4	4	4	4
24183.679999979337	4	3	3	3
24193.879999979305	4	4	4	4
24204.059999979276	4	4	4	4
24214.239999979247	4	4	4	4
24224.419999979218	4	4	4	4
24234.59999997919	4	4	4	4
24234.809999979156	4	3	3	3
24245.009999979124	4	4	4	4
24255.189999979095	4	4	4	4
24265.369999979066	4	4	4	4
24275.549999979037	4	4	4	4
24285.72999997901	4	4	4	4
24285.939999978975	4	3	3	3
24296.139999978943	4	4	4	4
24306.319999978914	4	4	4	4
24316.499999978885	4	4	4	4
24326.679999978856	4	4	4	4
24336.859999978828	4	4	4	4
24337.069999978794	4	3	3	3
24347.259999978764	4	4	4	4
24357.439999978735	4	4	4	4
24367.619999978706	4	4	4	4
24377.799999978677	4	4	4	4
24387.97999997865	4	4	4	4
24388.189999978615	4	3	3	3
24398.389999978583	4	4	4	4
24408.569999978554	4	4	4	4
24418.749999978525	4	4	4	4
24428.929999978496	4	4	4	4
24439.109999978467	4	4	4	4
24439.319999978434	4	3	3	3
24449.5199999784	4	4	4	4
24459.699999978373	4	4	4	4
24469.879999978344	4	4	4	4
24480.059999978315	4	4	4	4
24490.239999978287	4	4	4	4
24490.449999978253	4	3	3	3
24500.64999997822	4	4	4	4
24510.829999978192	4	4	4	4
24521.009999978163	4	4	4	4
24531.189999978134	4	4	4	4
24541.369999978106	4	4	4	4
24541.58999997807	4	3	3	3
24551.77999997804	4	4	4	4
24561.95999997801	4	4	4	4
24572.139999977982	4	4	4	4
24582.319999977954	4	4	4	4
24592.499999977925	4	4	4	4
24592.70999997789	4	3	3	3
24602.89999997786	4	4	4	4
24613.079999977832	4	4	4	4
24623.259999977803	4	4	4	4
24633.439999977774	4	4	4	4
24643.619999977745	4	4	4	4
24643.829999977712	4	3	3	3
24654.01999997768	4	4	4	4
24664.199999977653	4	4	4	4
24674.379999977624	4	4	4	4
24684.559999977595	4	4	4	4
24694.739999977566	4	4	4	4
24694.949999977533	4	3	3	3
24705.1499999775	4	4	4	4
24715.32999997747	4	4	4	4
24725.509999977443	4	4	4	4
24735.689999977414	4	4	4	4
24745.869999977385	4	4	4	4
24746.07999997735	4	3	3	3
24756.27999997732	4	4	4	4
24766.45999997729	4	4	4	4
24776.639999977262	4	4	4	4
24786.819999977233	4	4	4	4
24796.999999977204	4	4	4	4
24797.20999997717	4	3	3	3
24807.39999997714	4	4	4	4
24817.57999997711	4	4	4	4
24827.759999977083	4	4	4	4
24837.939999977054	4	4	4	4
24848.119999977025	4	4	4	4
24848.32999997699	4	3	3	3
24858.51999997696	4	4	4	4
24868.699999976932	4	4	4	4
24878.879999976903	4	4	4	4
24889.059999976875	4	4	4	4
24899.239999976846	4	4	4	4
24899.449999976812	4	3	3	3
24909.64999997678	4	4	4	4
24919.82999997675	4	4	4	4
24930.009999976723	4	4	4	4
24940.189999976694	4	4	4	4
24950.369999976665	4	4	4	4
24950.57999997663	4	3	3	3
24960.7799999766	4	4	4	4
24970.95999997657	4	4	4	4
24981.13999997654	4	4	4	4
24991.319999976513	4	4	4	4
25001.499999976484	4	4	4	4
25001.70999997645	4	3	3	3
25011.90999997642	4	4	4	4
25022.08999997639	4	4	4	4
25032.26999997636	4	4	4	4
25042.449999976332	4	4	4	4
25052.629999976303	4	4	4	4
25052.849999976268	4	3	3	3
25063.049999976236	4	4	4	4
25073.229999976207	4	4	4	4
25083.40999997618	4	4	4	4
25093.58999997615	4	4	4	4
25103.76999997612	4	4	4	4
25103.979999976087	4	3	3	3
25114.179999976055	4	4	4	4
25124.359999976026	4	4	4	4
25134.539999975997	4	4	4	4
25144.71999997597	4	4	4	4
25154.89999997594	4	4	4	4
25155.109999975906	4	3	3	3
25165.299999975876	4	4	4	4
25175.479999975847	4	4	4	4
25185.65999997582	4	4	4	4
25195.83999997579	4	4	4	4
25206.01999997576	4	4	4	4
25206.229999975727	4	3	3	3
25216.419999975697	4	4	4	4
25226.599999975668	4	4	4	4
25236.77999997564	4	4	4	4
25246.95999997561	4	4	4	4
25257.13999997558	4	4	4	4
25257.349999975548	4	3	3	3
25267.539999975517	4	4	4	4
25277.71999997549	4	4	4	4
25287.89999997546	4	4	4	4
25298.07999997543	4	4	4	4
25308.259999975402	4	4	4	4
25308.46999997537	4	3	3	3
25318.669999975336	4	4	4	4
25328.849999975308	4	4	4	4
25339.02999997528	4	4	4	4
25349.20999997525	4	4	4	4
25359.38999997522	4	4	4	4
25359.599999975188	4	3	3	3
25369.799999975156	4	4	4	4
25379.979999975127	4	4	4	4
25390.159999975098	4	4	4	4
25400.33999997507	4	4	4	4
25410.51999997504	4	4	4	4
25410.729999975007	4	3	3	3
25420.929999974975	4	4	4	4
25431.109999974946	4	4	4	4
25441.289999974917	4	4	4	4
25451.46999997489	4	4	4	4
25461.64999997486	4	4	4	4
25461.859999974826	4	3	3	3
25472.059999974794	4	4	4	4
25482.239999974765	4	4	4	4
25492.419999974736	4	4	4	4
25502.599999974707	4	4	4	4
25512.77999997468	4	4	4	4
25512.989999974645	4	3	3	3
25523.189999974613	4	4	4	4
25533.369999974584	4	4	4	4
25543.549999974555	4	4	4	4
25553.729999974526	4	4	4	4
25563.909999974498	4	4	4	4
25564.119999974464	4	3	3	3
25574.319999974432	4	4	4	4
25584.499999974403	4	4	4	4
25594.679999974374	4	4	4	4
25604.859999974346	4	4	4	4
25615.039999974317	4	4	4	4
25615.249999974283	4	3	3	3
25625.439999974253	4	4	4	4
25635.619999974224	4	4	4	4
25645.799999974195	4	4	4	4
25655.979999974166	4	4	4	4
25666.159999974137	4	4	4	4
25666.369999974104	4	3	3	3
25676.559999974073	4	4	4	4
25686.739999974045	4	4	4	4
25696.919999974016	4	4	4	4
25707.099999973987	4	4	4	4
25717.27999997396	4	4	4	4
25717.489999973925	4	3	3	3
25727.679999973894	4	4	4	4
25737.859999973865	4	4	4	4
25748.039999973837	4	4	4	4
25758.219999973808	4	4	4	4
25768.39999997378	4	4	4	4
25768.609999973745	4	3	3	3
25778.809999973713	4	4	4	4
25788.989999973684	4	4	4	4
25799.169999973656	4	4	4	4
25809.349999973627	4	4	4	4
25819.529999973598	4	4	4	4
25819.739999973564	4	3	3	3
25829.939999973532	4	4	4	4
25840.119999973504	4	4	4	4
25850.299999973475	4	4	4	4
25860.479999973446	4	4	4	4
25870.659999973417	4	4	4	4
25870.869999973384	4	3	3	3
25881.06999997335	4	4	4	4
25891.249999973323	4	4	4	4
25901.429999973294	4	4	4	4
25911.609999973265	4	4	4	4
25921.789999973236	4	4	4	4
25921.999999973203	4	3	3	3
25932.19999997317	4	4	4	4
25942.379999973142	4	4	4	4
25952.559999973113	4	4	4	4
25962.739999973084	4	4	4	4
25972.919999973055	4	4	4	4
25973.12999997302	4	3	3	3
25983.32999997299	4	4	4	4
25993.50999997296	4	4	4	4
26003.689999972932	4	4	4	4
26013.869999972903	4	4	4	4
26024.049999972875	4	4	4	4
26024.25999997284	4	3	3	3
26034.45999997281	4	4	4	4
26044.63999997278	4	4	4	4
26054.81999997275	4	4	4	4
26064.999999972722	4	4	4	4
26075.179999972694	4	4	4	4
26075.39999997266	4	3	3	3
26085.599999972626	4	4	4	4
26095.779999972598	4	4	4	4
26105.95999997257	4	4	4	4
26116.13999997254	4	4	4	4
26126.31999997251	4	4	4	4
26126.529999972478	4	3	3	3
26136.729999972446	4	4	4	4
26146.909999972417	4	4	4	4
26157.089999972388	4	4	4	4
26167.26999997236	4	4	4	4
26177.44999997233	4	4	4	4
26177.659999972297	4	3	3	3
26187.859999972265	4	4	4	4
26198.039999972236	4	4	4	4
26208.219999972207	4	4	4	4
26218.39999997218	4	4	4	4
26228.57999997215	4	4	4	4
26228.789999972116	4	3	3	3
26238.989999972084	4	4	4	4
26249.169999972055	4	4	4	4
26259.349999972026	4	4	4	4
26269.529999971997	4	4	4	4
26279.70999997197	4	4	4	4
26279.919999971935	4	3	3	3
26290.109999971904	4	4	4	4
26300.289999971876	4	4	4	4
26310.469999971847	4	4	4	4
26320.649999971818	4	4	4	4
26330.82999997179	4	4	4	4
26331.039999971756	4	3	3	3
26341.229999971725	4	4	4	4
26351.409999971696	4	4	4	4
26361.589999971668	4	4	4	4
26371.76999997164	4	4	4	4
26381.94999997161	4	4	4	4
26382.159999971576	4	3	3	3
26392.359999971544	4	4	4	4
26402.539999971515	4	4	4	4
26412.719999971487	4	4	4	4
26422.899999971458	4	4	4	4
26433.07999997143	4	4	4	4
26433.289999971395	4	3	3	3
26443.489999971363	4	4	4	4
26453.669999971335	4	4	4	4
26463.849999971306	4	4	4	4
26474.029999971277	4	4	4	4
26484.209999971248	4	4	4	4
26484.419999971215	4	3	3	3
26494.619999971183	4	4	4	4
26504.799999971154	4	4	4	4
26514.979999971125	4	4	4	4
26525.159999971096	4	4	4	4
26535.339999971067	4	4	4	4
26535.549999971034	4	3	3	3
26545.749999971	4	4	4	4
26555.929999970973	4	4	4	4
26566.109999970944	4	4	4	4
26576.289999970915	4	4	4	4
26586.469999970886	4	4	4	4
26586.68999997085	4	3	3	3
26596.88999997082	4	4	4	4
26607.06999997079	4	4	4	4
26617.24999997076	4	4	4	4
26627.429999970733	4	4	4	4
26637.609999970704	4	4	4	4
26637.81999997067	4	3	3	3
26648.01999997064	4	4	4	4
26658.19999997061	4	4	4	4
26668.37999997058	4	4	4	4
26678.559999970552	4	4	4	4
26688.739999970523	4	4	4	4
26688.94999997049	4	3	3	3
26699.149999970457	4	4	4	4
26709.32999997043	4	4	4	4
26719.5099999704	4	4	4	4
26729.68999997037	4	4	4	4
26739.869999970342	4	4	4	4
26740.07999997031	4	3	3	3
26750.279999970277	4	4	4	4
26760.459999970248	4	4	4	4
26770.63999997022	4	4	4	4
26780.81999997019	4	4	4	4
26790.99999997016	4	4	4	4
26791.209999970128	4	3	3	3
26801.409999970096	4	4	4	4
26811.589999970067	4	4	4	4
26821.769999970038	4	4	4	4
26831.94999997001	4	4	4	4
26842.12999996998	4	4	4	4
26842.339999969947	4	3	3	3
26852.539999969915	4	4	4	4
26862.719999969886	4	4	4	4
26872.899999969857	4	4	4	4
26883.07999996983	4	4	4	4
26893.2599999698	4	4	4	4
26893.469999969766	4	3	3	3
26903.669999969734	4	4	4	4
26913.849999969705	4	4	4	4
26924.029999969676	4	4	4	4
26934.209999969647	4	4	4	4
26944.38999996962	4	4	4	4
26944.599999969585	4	3	3	3
26954.799999969553	4	4	4	4
26964.979999969524	4	4	4	4
26975.159999969495	4	4	4	4
26985.339999969467	4	4	4	4
26995.519999969438	4	4	4	4
26995.729999969404	4	3	3	3
27005.929999969372	4	4	4	4
27016.109999969343	4	4	4	4
27026.289999969315	4	4	4	4
27036.469999969286	4	4	4	4
27046.649999969257	4	4	4	4
27046.859999969223	4	3	3	3
27057.049999969193	4	4	4	4
27067.229999969164	4	4	4	4
27077.409999969135	4	4	4	4
27087.589999969106	4	4	4	4
27097.769999969078	4	4	4	4
27097.989999969042	4	3	3	3
27108.179999969012	4	4	4	4
27118.359999968983	4	4	4	4
27128.539999968954	4	4	4	4
27138.719999968926	4	4	4	4
27148.899999968897	4	4	4	4
27149.109999968863	4	3	3	3
27159.299999968833	4	4	4	4
27169.479999968804	4	4	4	4
27179.659999968775	4	4	4	4
27189.839999968746	4	4	4	4
27200.019999968717	4	4	4	4
27200.229999968684	4	3	3	3
27210.419999968653	4	4	4	4
27220.599999968625	4	4	4	4
27230.779999968596	4	4	4	4
27240.959999968567	4	4	4	4
27251.139999968538	4	4	4	4
27251.349999968505	4	3	3	3
27261.539999968474	4	4	4	4
27271.719999968445	4	4	4	4
27281.899999968417	4	4	4	4
27292.079999968388	4	4	4	4
27302.25999996836	4	4	4	4
27302.469999968325	4	3	3	3
27312.659999968295	4	4	4	4
27322.839999968266	4	4	4	4
27333.019999968237	4	4	4	4
27343.19999996821	4	4	4	4
27353.37999996818	4	4	4	4
27353.589999968146	4	3	3	3
27363.779999968116	4	4	4	4
27373.959999968087	4	4	4	4
27384.139999968058	4	4	4	4
27394.31999996803	4	4	4	4
27404.499999968	4	4	4	4
27404.709999967967	4	3	3	3
27414.909999967935	4	4	4	4
27425.089999967906	4	4	4	4
27435.269999967877	4	4	4	4
27445.44999996785	4	4	4	4
27455.62999996782	4	4	4	4
27455.839999967786	4	3	3	3
27466.039999967754	4	4	4	4
27476.219999967725	4	4	4	4
27486.399999967696	4	4	4	4
27496.579999967667	4	4	4	4
27506.75999996764	4	4	4	4
27506.969999967605	4	3	3	3
27517.169999967573	4	4	4	4
27527.349999967544	4	4	4	4
27537.529999967515	4	4	4	4
27547.709999967487	4	4	4	4
27557.889999967458	4	4	4	4
27558.099999967424	4	3	3	3
27568.299999967392	4	4	4	4
27578.479999967363	4	4	4	4
27588.659999967334	4	4	4	4
27598.839999967306	4	4	4	4
27609.019999967277	4	4	4	4
27609.23999996724	4	3	3	3
27619.43999996721	4	4	4	4
27629.61999996718	4	4	4	4
27639.799999967152	4	4	4	4
27649.979999967123	4	4	4	4
27660.159999967094	4	4	4	4
27660.36999996706	4	3	3	3
27670.56999996703	4	4	4	4
27680.749999967	4	4	4	4
27690.92999996697	4	4	4	4
27701.109999966942	4	4	4	4
27711.289999966913	4	4	4	4
27711.49999996688	4	3	3	3
27721.699999966848	4	4	4	4
27731.87999996682	4	4	4	4
27742.05999996679	4	4	4	4
27752.23999996676	4	4	4	4
27762.419999966733	4	4	4	4
27762.6299999667	4	3	3	3
27772.81999996667	4	4	4	4
27782.99999996664	4	4	4	4
27793.17999996661	4	4	4	4
27803.359999966582	4	4	4	4
27813.539999966553	4	4	4	4
27813.74999996652	4	3	3	3
27823.93999996649	4	4	4	4
27834.11999996646	4	4	4	4
27844.29999996643	4	4	4	4
27854.479999966403	4	4	4	4
27864.659999966374	4	4	4	4
27864.86999996634	4	3	3	3
27875.05999996631	4	4	4	4
27885.23999996628	4	4	4	4
27895.419999966252	4	4	4	4
27905.599999966224	4	4	4	4
27915.779999966195	4	4	4	4
27915.98999996616	4	3	3	3
27926.17999996613	4	4	4	4
27936.359999966102	4	4	4	4
27946.539999966073	4	4	4	4
27956.719999966044	4	4	4	4
27966.899999966015	4	4	4	4
27967.109999965982	4	3	3	3
27977.29999996595	4	4	4	4
27987.479999965923	4	4	4	4
27997.659999965894	4	4	4	4
28007.839999965865	4	4	4	4
28018.019999965836	4	4	4	4
28018.229999965803	4	3	3	3
28028.42999996577	4	4	4	4
28038.60999996574	4	4	4	4
28048.789999965713	4	4	4	4
28058.969999965684	4	4	4	4
28069.149999965655	4	4	4	4
28069.35999996562	4	3	3	3
28079.55999996559	4	4	4	4
28089.73999996556	4	4	4	4
28099.919999965532	4	4	4	4
28110.099999965503	4	4	4	4
28120.279999965474	4	4	4	4
28120.49999996544	4	3	3	3
28130.699999965407	4	4	4	4
28140.87999996538	4	4	4	4
28151.05999996535	4	4	4	4
28161.23999996532	4	4	4	4
28171.419999965292	4	4	4	4
28171.62999996526	4	3	3	3
28181.829999965226	4	4	4	4
28192.009999965197	4	4	4	4
28202.18999996517	4	4	4	4
28212.36999996514	4	4	4	4
28222.54999996511	4	4	4	4
28222.759999965077	4	3	3	3
28232.959999965045	4	4	4	4
28243.139999965017	4	4	4	4
28253.319999964988	4	4	4	4
28263.49999996496	4	4	4	4
28273.67999996493	4	4	4	4
28273.889999964897	4	3	3	3
28284.079999964866	4	4	4	4
28294.259999964837	4	4	4	4
28304.43999996481	4	4	4	4
28314.61999996478	4	4	4	4
28324.79999996475	4	4	4	4
28325.009999964717	4	3	3	3
28335.199999964687	4	4	4	4
28345.379999964658	4	4	4	4
28355.55999996463	4	4	4	4
28365.7399999646	4	4	4	4
28375.91999996457	4	4	4	4
28376.129999964538	4	3	3	3
28386.319999964508	4	4	4	4
28396.49999996448	4	4	4	4
28406.67999996445	4	4	4	4
28416.85999996442	4	4	4	4
28427.039999964392	4	4	4	4
28427.24999996436	4	3	3	3
28437.43999996433	4	4	4	4
28447.6199999643	4	4	4	4
28457.79999996427	4	4	4	4
28467.979999964242	4	4	4	4
28478.159999964213	4	4	4	4
28478.36999996418	4	3	3	3
28488.569999964147	4	4	4	4
28498.74999996412	4	4	4	4
28508.92999996409	4	4	4	4
28519.10999996406	4	4	4	4
28529.289999964032	4	4	4	4
28529.499999964	4	3	3	3
